Date,First Trust NASDAQ-100 Equal WeightedEtf_Open_average,First Trust NASDAQ-100 Equal WeightedEtf_Open_max,First Trust NASDAQ-100 Equal WeightedEtf_Open_min,First Trust NASDAQ-100 Equal WeightedEtf_Open_volatility,First Trust NASDAQ-100 Equal WeightedEtf_Open_change,First Trust NASDAQ-100 Equal WeightedEtf_High_average,First Trust NASDAQ-100 Equal WeightedEtf_High_max,First Trust NASDAQ-100 Equal WeightedEtf_High_min,First Trust NASDAQ-100 Equal WeightedEtf_High_volatility,First Trust NASDAQ-100 Equal WeightedEtf_High_change,First Trust NASDAQ-100 Equal WeightedEtf_Low_average,First Trust NASDAQ-100 Equal WeightedEtf_Low_max,First Trust NASDAQ-100 Equal WeightedEtf_Low_min,First Trust NASDAQ-100 Equal WeightedEtf_Low_volatility,First Trust NASDAQ-100 Equal WeightedEtf_Low_change,First Trust NASDAQ-100 Equal WeightedEtf_Close_average,First Trust NASDAQ-100 Equal WeightedEtf_Close_max,First Trust NASDAQ-100 Equal WeightedEtf_Close_min,First Trust NASDAQ-100 Equal WeightedEtf_Close_volatility,First Trust NASDAQ-100 Equal WeightedEtf_Close_change
2018-04-22,59.32,59.32,59.32,0.0,0.0,59.32,59.32,59.32,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.87,58.87,58.87,0.0,0.0
2018-04-29,57.64,57.64,57.64,0.0,0.0,59.08,59.08,59.08,0.0,0.0,57.64,57.64,57.64,0.0,0.0,58.94,58.94,58.94,0.0,0.0
2018-05-06,60.09,60.09,60.09,0.0,0.0,60.27,60.27,60.27,0.0,0.0,59.86,59.86,59.86,0.0,0.0,60.08,60.08,60.08,0.0,0.0
2018-05-13,59.88,59.88,59.88,0.0,0.0,60.13,60.13,60.13,0.0,0.0,59.86,59.86,59.86,0.0,0.0,59.96,59.96,59.96,0.0,0.0
2018-05-20,60.23,60.23,60.23,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2018-05-27,60.18,60.18,60.18,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.18,60.18,60.18,0.0,0.0,60.75,60.75,60.75,0.0,0.0
2018-06-03,61.19,61.19,61.19,0.0,0.0,61.68,61.68,61.68,0.0,0.0,61.19,61.19,61.19,0.0,0.0,61.63,61.63,61.63,0.0,0.0
2018-06-10,62.48,62.48,62.48,0.0,0.0,62.89,62.89,62.89,0.0,0.0,62.36,62.36,62.36,0.0,0.0,62.89,62.89,62.89,0.0,0.0
2018-06-17,62.29,62.29,62.29,0.0,0.0,62.29,62.29,62.29,0.0,0.0,61.83,61.83,61.83,0.0,0.0,61.87,61.87,61.87,0.0,0.0
2018-06-24,60.55,60.55,60.55,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.55,60.55,60.55,0.0,0.0
2018-07-01,61.25,61.25,61.25,0.0,0.0,62.11,62.11,62.11,0.0,0.0,61.25,61.25,61.25,0.0,0.0,62.06,62.06,62.06,0.0,0.0
2018-07-08,63.07,63.07,63.07,0.0,0.0,63.26,63.26,63.26,0.0,0.0,63.0,63.0,63.0,0.0,0.0,63.2,63.2,63.2,0.0,0.0
2018-07-15,63.06,63.06,63.06,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.85,62.85,62.85,0.0,0.0,62.86,62.86,62.86,0.0,0.0
2018-07-22,63.5,63.5,63.5,0.0,0.0,63.5,63.5,63.5,0.0,0.0,62.36,62.36,62.36,0.0,0.0,62.73,62.73,62.73,0.0,0.0
2018-07-29,62.81,62.81,62.81,0.0,0.0,62.94,62.94,62.94,0.0,0.0,62.68,62.68,62.68,0.0,0.0,62.93,62.93,62.93,0.0,0.0
2018-08-05,62.55,62.55,62.55,0.0,0.0,62.69,62.69,62.69,0.0,0.0,62.33,62.33,62.33,0.0,0.0,62.55,62.55,62.55,0.0,0.0
2018-08-12,61.9,61.9,61.9,0.0,0.0,62.26,62.26,62.26,0.0,0.0,61.69,61.69,61.69,0.0,0.0,62.18,62.18,62.18,0.0,0.0
2018-08-19,62.87,62.87,62.87,0.0,0.0,63.36,63.36,63.36,0.0,0.0,62.87,62.87,62.87,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2018-08-26,63.46,63.46,63.46,0.0,0.0,63.86,63.86,63.86,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.86,63.86,63.86,0.0,0.0
2018-09-02,62.42,62.42,62.42,0.0,0.0,62.71,62.71,62.71,0.0,0.0,62.3,62.3,62.3,0.0,0.0,62.31,62.31,62.31,0.0,0.0
2018-09-09,63.29,63.29,63.29,0.0,0.0,63.52,63.52,63.52,0.0,0.0,63.08,63.08,63.08,0.0,0.0,63.25,63.25,63.25,0.0,0.0
2018-09-16,63.98,63.98,63.98,0.0,0.0,63.98,63.98,63.98,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.68,63.68,63.68,0.0,0.0
2018-09-23,63.38,63.38,63.38,0.0,0.0,63.66,63.66,63.66,0.0,0.0,63.37,63.37,63.37,0.0,0.0,63.6,63.6,63.6,0.0,0.0
2018-09-30,62.1,62.1,62.1,0.0,0.0,62.36,62.36,62.36,0.0,0.0,60.97,60.97,60.97,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2018-10-07,59.15,59.15,59.15,0.0,0.0,59.37,59.37,59.37,0.0,0.0,58.38,58.38,58.38,0.0,0.0,59.24,59.24,59.24,0.0,0.0
2018-10-14,59.76,59.76,59.76,0.0,0.0,59.98,59.98,59.98,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.96,58.96,58.96,0.0,0.0
2018-10-21,55.84,55.84,55.84,0.0,0.0,57.25,57.25,57.25,0.0,0.0,55.7,55.7,55.7,0.0,0.0,56.49,56.49,56.49,0.0,0.0
2018-10-28,59.53,59.53,59.53,0.0,0.0,59.78,59.78,59.78,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.99,58.99,58.99,0.0,0.0
2018-11-04,60.18,60.18,60.18,0.0,0.0,60.18,60.18,60.18,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.55,59.55,59.55,0.0,0.0
2018-11-11,58.69,58.69,58.69,0.0,0.0,59.32,59.32,59.32,0.0,0.0,58.68,58.68,58.68,0.0,0.0,59.13,59.13,59.13,0.0,0.0
2018-11-18,56.81,56.81,56.81,0.0,0.0,57.51,57.51,57.51,0.0,0.0,56.81,56.81,56.81,0.0,0.0,57.32,57.32,57.32,0.0,0.0
2018-11-25,59.53,59.53,59.53,0.0,0.0,59.96,59.96,59.96,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2018-12-02,58.63,58.63,58.63,0.0,0.0,58.83,58.83,58.83,0.0,0.0,56.93,56.93,56.93,0.0,0.0,57.01,57.01,57.01,0.0,0.0
2018-12-09,57.33,57.33,57.33,0.0,0.0,57.58,57.58,57.58,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.78,56.78,56.78,0.0,0.0
2018-12-16,53.98,53.98,53.98,0.0,0.0,54.28,54.28,54.28,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.44,52.44,52.44,0.0,0.0
2018-12-23,54.7,54.7,54.7,0.0,0.0,55.01,55.01,55.01,0.0,0.0,54.01,54.01,54.01,0.0,0.0,54.2,54.2,54.2,0.0,0.0
2018-12-30,54.33,54.33,54.33,0.0,0.0,55.74,55.74,55.74,0.0,0.0,54.33,54.33,54.33,0.0,0.0,55.61,55.61,55.61,0.0,0.0
2019-01-06,57.42,57.42,57.42,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.76,57.76,57.76,0.0,0.0
2019-01-13,58.77,58.77,58.77,0.0,0.0,59.38,59.38,59.38,0.0,0.0,58.56,58.56,58.56,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2019-01-20,59.32,59.32,59.32,0.0,0.0,59.95,59.95,59.95,0.0,0.0,59.32,59.32,59.32,0.0,0.0,59.84,59.84,59.84,0.0,0.0
2019-01-27,60.9,60.9,60.9,0.0,0.0,61.39,61.39,61.39,0.0,0.0,60.87,60.87,60.87,0.0,0.0,61.24,61.24,61.24,0.0,0.0
2019-02-03,60.79,60.79,60.79,0.0,0.0,61.51,61.51,61.51,0.0,0.0,60.71,60.71,60.71,0.0,0.0,61.5,61.5,61.5,0.0,0.0
2019-02-10,63.15,63.15,63.15,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.85,62.85,62.85,0.0,0.0,63.04,63.04,63.04,0.0,0.0
2019-02-17,62.9,62.9,62.9,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.78,62.78,62.78,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-02-24,63.55,63.55,63.55,0.0,0.0,63.6,63.6,63.6,0.0,0.0,63.13,63.13,63.13,0.0,0.0,63.5,63.5,63.5,0.0,0.0
2019-03-03,61.27,61.27,61.27,0.0,0.0,61.75,61.75,61.75,0.0,0.0,61.11,61.11,61.11,0.0,0.0,61.72,61.72,61.72,0.0,0.0
2019-03-10,63.51,63.51,63.51,0.0,0.0,64.08,64.08,64.08,0.0,0.0,63.51,63.51,63.51,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2019-03-17,64.69,64.69,64.69,0.0,0.0,64.69,64.69,64.69,0.0,0.0,63.43,63.43,63.43,0.0,0.0,63.46,63.46,63.46,0.0,0.0
2019-03-24,64.22,64.22,64.22,0.0,0.0,64.37,64.37,64.37,0.0,0.0,63.97,63.97,63.97,0.0,0.0,64.24,64.24,64.24,0.0,0.0
2019-03-31,65.92,65.92,65.92,0.0,0.0,66.31,66.31,66.31,0.0,0.0,65.92,65.92,65.92,0.0,0.0,66.3,66.3,66.3,0.0,0.0
2019-04-07,66.67,66.67,66.67,0.0,0.0,66.67,66.67,66.67,0.0,0.0,66.38,66.38,66.38,0.0,0.0,66.56,66.56,66.56,0.0,0.0
2019-04-14,66.38,66.38,66.38,0.0,0.0,66.41,66.41,66.41,0.0,0.0,65.92,65.92,65.92,0.0,0.0,66.37,66.37,66.37,0.0,0.0
2019-04-21,66.58,66.58,66.58,0.0,0.0,67.12,67.12,67.12,0.0,0.0,66.37,66.37,66.37,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2019-04-28,67.34,67.34,67.34,0.0,0.0,67.79,67.79,67.79,0.0,0.0,67.16,67.16,67.16,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2019-05-05,65.25,65.25,65.25,0.0,0.0,65.75,65.75,65.75,0.0,0.0,64.13,64.13,64.13,0.0,0.0,65.52,65.52,65.52,0.0,0.0
2019-05-12,64.68,64.68,64.68,0.0,0.0,65.47,65.47,65.47,0.0,0.0,64.58,64.58,64.58,0.0,0.0,64.58,64.58,64.58,0.0,0.0
2019-05-19,63.28,63.28,63.28,0.0,0.0,63.47,63.47,63.47,0.0,0.0,62.88,62.88,62.88,0.0,0.0,62.88,62.88,62.88,0.0,0.0
2019-05-26,61.45,61.45,61.45,0.0,0.0,61.78,61.78,61.78,0.0,0.0,61.37,61.37,61.37,0.0,0.0,61.45,61.45,61.45,0.0,0.0
2019-06-02,63.76,63.76,63.76,0.0,0.0,64.58,64.58,64.58,0.0,0.0,63.76,63.76,63.76,0.0,0.0,64.35,64.35,64.35,0.0,0.0
2019-06-09,64.59,64.59,64.59,0.0,0.0,64.63,64.63,64.63,0.0,0.0,64.35,64.35,64.35,0.0,0.0,64.57,64.57,64.57,0.0,0.0
2019-06-16,66.48,66.48,66.48,0.0,0.0,66.78,66.78,66.78,0.0,0.0,66.25,66.25,66.25,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2019-06-23,66.49,66.49,66.49,0.0,0.0,66.71,66.71,66.71,0.0,0.0,66.34,66.34,66.34,0.0,0.0,66.65,66.65,66.65,0.0,0.0
2019-06-30,67.61,67.61,67.61,0.0,0.0,67.85,67.85,67.85,0.0,0.0,67.24,67.24,67.24,0.0,0.0,67.85,67.85,67.85,0.0,0.0
2019-07-07,68.05,68.05,68.05,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.05,68.05,68.05,0.0,0.0,68.52,68.52,68.52,0.0,0.0
2019-07-14,68.61,68.61,68.61,0.0,0.0,68.64,68.64,68.64,0.0,0.0,67.91,67.91,67.91,0.0,0.0,67.95,67.95,67.95,0.0,0.0
2019-07-21,68.92,68.92,68.92,0.0,0.0,69.12,69.12,69.12,0.0,0.0,68.92,68.92,68.92,0.0,0.0,69.07,69.07,69.07,0.0,0.0
2019-07-28,66.54,66.54,66.54,0.0,0.0,66.63,66.63,66.63,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.12,66.12,66.12,0.0,0.0
2019-08-04,66.11,66.11,66.11,0.0,0.0,66.11,66.11,66.11,0.0,0.0,65.25,65.25,65.25,0.0,0.0,65.73,65.73,65.73,0.0,0.0
2019-08-11,64.51,64.51,64.51,0.0,0.0,65.29,65.29,65.29,0.0,0.0,64.51,64.51,64.51,0.0,0.0,65.18,65.18,65.18,0.0,0.0
2019-08-18,65.69,65.69,65.69,0.0,0.0,66.17,66.17,66.17,0.0,0.0,63.97,63.97,63.97,0.0,0.0,64.13,64.13,64.13,0.0,0.0
2019-08-25,66.27,66.27,66.27,0.0,0.0,66.31,66.31,66.31,0.0,0.0,65.78,65.78,65.78,0.0,0.0,65.92,65.92,65.92,0.0,0.0
2019-09-01,67.63,67.63,67.63,0.0,0.0,67.88,67.88,67.88,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.67,67.67,67.67,0.0,0.0
2019-09-08,68.28,68.28,68.28,0.0,0.0,68.54,68.54,68.54,0.0,0.0,68.12,68.12,68.12,0.0,0.0,68.16,68.16,68.16,0.0,0.0
2019-09-15,67.93,67.93,67.93,0.0,0.0,67.98,67.98,67.98,0.0,0.0,67.26,67.26,67.26,0.0,0.0,67.41,67.41,67.41,0.0,0.0
2019-09-22,66.75,66.75,66.75,0.0,0.0,66.75,66.75,66.75,0.0,0.0,65.35,65.35,65.35,0.0,0.0,65.76,65.76,65.76,0.0,0.0
2019-09-29,65.72,65.72,65.72,0.0,0.0,66.22,66.22,66.22,0.0,0.0,65.54,65.54,65.54,0.0,0.0,66.17,66.17,66.17,0.0,0.0
2019-10-06,67.08,67.08,67.08,0.0,0.0,67.52,67.52,67.52,0.0,0.0,67.0,67.0,67.0,0.0,0.0,67.02,67.02,67.02,0.0,0.0
2019-10-13,67.69,67.69,67.69,0.0,0.0,67.71,67.71,67.71,0.0,0.0,66.93,66.93,66.93,0.0,0.0,67.26,67.26,67.26,0.0,0.0
2019-10-20,68.02,68.02,68.02,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.02,68.02,68.02,0.0,0.0,68.59,68.59,68.59,0.0,0.0
2019-10-27,69.28,69.28,69.28,0.0,0.0,69.65,69.65,69.65,0.0,0.0,69.28,69.28,69.28,0.0,0.0,69.57,69.57,69.57,0.0,0.0
2019-11-03,69.82,69.82,69.82,0.0,0.0,70.21,70.21,70.21,0.0,0.0,69.76,69.76,69.76,0.0,0.0,70.21,70.21,70.21,0.0,0.0
2019-11-10,70.58,70.58,70.58,0.0,0.0,70.58,70.58,70.58,0.0,0.0,70.38,70.38,70.38,0.0,0.0,70.5,70.5,70.5,0.0,0.0
2019-11-17,70.24,70.24,70.24,0.0,0.0,70.27,70.27,70.27,0.0,0.0,69.77,69.77,69.77,0.0,0.0,70.24,70.24,70.24,0.0,0.0
2019-11-24,71.58,71.58,71.58,0.0,0.0,71.62,71.62,71.62,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.36,71.36,71.36,0.0,0.0
2019-12-01,71.15,71.15,71.15,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.15,71.15,71.15,0.0,0.0,71.36,71.36,71.36,0.0,0.0
2019-12-08,72.1,72.1,72.1,0.0,0.0,72.59,72.59,72.59,0.0,0.0,72.04,72.04,72.04,0.0,0.0,72.22,72.22,72.22,0.0,0.0
2019-12-15,73.61,73.61,73.61,0.0,0.0,73.96,73.96,73.96,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.96,73.96,73.96,0.0,0.0
2019-12-22,74.35,74.35,74.35,0.0,0.0,74.35,74.35,74.35,0.0,0.0,73.96,73.96,73.96,0.0,0.0,74.09,74.09,74.09,0.0,0.0
2019-12-29,73.96,73.96,73.96,0.0,0.0,74.39,74.39,74.39,0.0,0.0,73.75,73.75,73.75,0.0,0.0,74.11,74.11,74.11,0.0,0.0
2020-01-05,75.79,75.79,75.79,0.0,0.0,75.79,75.79,75.79,0.0,0.0,75.19,75.19,75.19,0.0,0.0,75.31,75.31,75.31,0.0,0.0
2020-01-12,76.88,76.88,76.88,0.0,0.0,76.88,76.88,76.88,0.0,0.0,76.48,76.48,76.48,0.0,0.0,76.73,76.73,76.73,0.0,0.0
2020-01-19,77.18,77.18,77.18,0.0,0.0,77.23,77.23,77.23,0.0,0.0,75.6,75.6,75.6,0.0,0.0,76.01,76.01,76.01,0.0,0.0
2020-01-26,75.18,75.18,75.18,0.0,0.0,75.18,75.18,75.18,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2020-02-02,77.26,77.26,77.26,0.0,0.0,77.26,77.26,77.26,0.0,0.0,76.74,76.74,76.74,0.0,0.0,76.79,76.79,76.79,0.0,0.0
2020-02-09,79.16,79.16,79.16,0.0,0.0,79.16,79.16,79.16,0.0,0.0,78.73,78.73,78.73,0.0,0.0,78.97,78.97,78.97,0.0,0.0
2020-02-16,78.87,78.87,78.87,0.0,0.0,78.96,78.96,78.96,0.0,0.0,77.72,77.72,77.72,0.0,0.0,77.99,77.99,77.99,0.0,0.0
2020-02-23,67.83,67.83,67.83,0.0,0.0,69.97,69.97,69.97,0.0,0.0,67.59,67.59,67.59,0.0,0.0,69.78,69.78,69.78,0.0,0.0
2020-03-01,69.06,69.06,69.06,0.0,0.0,70.45,70.45,70.45,0.0,0.0,68.64,68.64,68.64,0.0,0.0,70.2,70.2,70.2,0.0,0.0
2020-03-08,62.65,62.65,62.65,0.0,0.0,64.03,64.03,64.03,0.0,0.0,59.2,59.2,59.2,0.0,0.0,63.99,63.99,63.99,0.0,0.0
2020-03-15,58.43,58.43,58.43,0.0,0.0,59.2,59.2,59.2,0.0,0.0,55.19,55.19,55.19,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2020-03-22,61.77,61.77,61.77,0.0,0.0,62.66,62.66,62.66,0.0,0.0,60.88,60.88,60.88,0.0,0.0,61.13,61.13,61.13,0.0,0.0
2020-03-29,60.43,60.43,60.43,0.0,0.0,60.82,60.82,60.82,0.0,0.0,59.09,59.09,59.09,0.0,0.0,59.69,59.69,59.69,0.0,0.0
2020-04-05,66.56,66.56,66.56,0.0,0.0,67.15,67.15,67.15,0.0,0.0,65.68,65.68,65.68,0.0,0.0,66.18,66.18,66.18,0.0,0.0
2020-04-12,70.21,70.21,70.21,0.0,0.0,70.56,70.56,70.56,0.0,0.0,69.23,69.23,69.23,0.0,0.0,70.11,70.11,70.11,0.0,0.0
2020-04-19,68.65,68.65,68.65,0.0,0.0,69.68,69.68,69.68,0.0,0.0,68.24,68.24,68.24,0.0,0.0,69.54,69.54,69.54,0.0,0.0
2020-04-26,69.3,69.3,69.3,0.0,0.0,69.3,69.3,69.3,0.0,0.0,68.12,68.12,68.12,0.0,0.0,68.43,68.43,68.43,0.0,0.0
2020-05-03,72.08,72.08,72.08,0.0,0.0,72.53,72.53,72.53,0.0,0.0,71.65,71.65,71.65,0.0,0.0,72.52,72.52,72.52,0.0,0.0
2020-05-10,70.06,70.06,70.06,0.0,0.0,71.13,71.13,71.13,0.0,0.0,69.82,69.82,69.82,0.0,0.0,71.11,71.11,71.11,0.0,0.0
2020-05-17,73.18,73.18,73.18,0.0,0.0,73.95,73.95,73.95,0.0,0.0,73.18,73.18,73.18,0.0,0.0,73.94,73.94,73.94,0.0,0.0
2020-05-24,75.55,75.55,75.55,0.0,0.0,76.76,76.76,76.76,0.0,0.0,74.98,74.98,74.98,0.0,0.0,76.75,76.75,76.75,0.0,0.0
2020-05-31,79.37,79.37,79.37,0.0,0.0,80.45,80.45,80.45,0.0,0.0,79.09,79.09,79.09,0.0,0.0,80.05,80.05,80.05,0.0,0.0
2020-06-07,77.78,77.78,77.78,0.0,0.0,78.0,78.0,78.0,0.0,0.0,75.38,75.38,75.38,0.0,0.0,76.83,76.83,76.83,0.0,0.0
2020-06-14,80.43,80.43,80.43,0.0,0.0,80.54,80.54,80.54,0.0,0.0,78.93,78.93,78.93,0.0,0.0,79.51,79.51,79.51,0.0,0.0
2020-06-21,78.73,78.73,78.73,0.0,0.0,78.95,78.95,78.95,0.0,0.0,77.47,77.47,77.47,0.0,0.0,77.71,77.71,77.71,0.0,0.0
2020-06-28,81.2,81.2,81.2,0.0,0.0,81.39,81.39,81.39,0.0,0.0,80.75,80.75,80.75,0.0,0.0,80.87,80.87,80.87,0.0,0.0
2020-07-05,81.98,81.98,81.98,0.0,0.0,82.73,82.73,82.73,0.0,0.0,81.6,81.6,81.6,0.0,0.0,81.6,81.6,81.6,0.0,0.0
