Date,EXPRStock_Open_average,EXPRStock_Open_max,EXPRStock_Open_min,EXPRStock_Open_volatility,EXPRStock_Open_change,EXPRStock_High_average,EXPRStock_High_max,EXPRStock_High_min,EXPRStock_High_volatility,EXPRStock_High_change,EXPRStock_Low_average,EXPRStock_Low_max,EXPRStock_Low_min,EXPRStock_Low_volatility,EXPRStock_Low_change,EXPRStock_Close_average,EXPRStock_Close_max,EXPRStock_Close_min,EXPRStock_Close_volatility,EXPRStock_Close_change,EXPRStock_Volume_average,EXPRStock_Volume_max,EXPRStock_Volume_min,EXPRStock_Volume_volatility,EXPRStock_Volume_change
2018-01-14,7.3225,7.43,7.25,0.17999999999999972,0.04999999999999982,7.4575,7.53,7.38,0.15000000000000036,0.07000000000000028,7.2299999999999995,7.26,7.18,0.08000000000000007,0.08000000000000007,7.35,7.45,7.21,0.2400000000000002,0.2400000000000002,2444904,3394254,1827132,1567122,-1555657
2018-01-21,7.44,7.54,7.3,0.2400000000000002,-0.1800000000000006,7.504,7.62,7.35,0.27000000000000046,-0.25,7.272,7.4,7.17,0.23000000000000043,-0.20999999999999996,7.38,7.53,7.26,0.27000000000000046,-0.23000000000000043,1757229,2244852,1533713,711139,-214262
2018-01-28,7.086,7.26,6.88,0.3799999999999999,-0.3799999999999999,7.186,7.39,6.97,0.41999999999999993,-0.41999999999999993,6.91,7.19,6.62,0.5700000000000003,-0.5700000000000003,6.988,7.26,6.65,0.6099999999999994,-0.6099999999999994,1704582,3104553,817274,2287279,2287279
2018-02-04,6.668,7.01,6.26,0.75,0.3200000000000003,6.978,7.21,6.7,0.5099999999999998,0.3799999999999999,6.518,6.74,6.17,0.5700000000000003,0.3200000000000003,6.786,7.14,6.42,0.7199999999999998,0.7199999999999998,2533259,3186846,2203625,983221,597601
2018-02-11,7.026,7.21,6.81,0.40000000000000036,-0.0600000000000005,7.192,7.41,6.91,0.5,0.1900000000000004,6.86,7.08,6.77,0.3100000000000005,0.28000000000000025,7.024,7.14,6.87,0.2699999999999996,0.22000000000000064,1334088,1490807,1198280,292527,-228382
2018-02-18,7.1025,7.28,6.96,0.3200000000000003,0.16999999999999993,7.255,7.44,7.13,0.3100000000000005,0.3100000000000005,6.967499999999999,7.18,6.84,0.33999999999999986,0.33999999999999986,7.1274999999999995,7.37,6.91,0.45999999999999996,0.45999999999999996,1402298,2037115,942173,1094942,-30277
2018-02-25,7.324,7.61,7.08,0.5300000000000002,-0.34999999999999964,7.528,7.77,7.29,0.47999999999999954,-0.09999999999999964,7.138,7.37,6.93,0.4400000000000004,-0.4400000000000004,7.326,7.54,7.18,0.3600000000000003,-0.05999999999999961,1840952,2808687,1429651,1379036,1322664
2018-03-04,7.494,7.58,7.36,0.21999999999999975,-0.1299999999999999,7.6579999999999995,7.77,7.56,0.20999999999999996,-0.0600000000000005,7.312,7.47,7.16,0.3099999999999996,-0.14999999999999947,7.458,7.6,7.3,0.2999999999999998,-0.16000000000000014,2231821,2620587,1815597,804990,596387
2018-03-11,7.446,7.89,7.21,0.6799999999999997,-0.17999999999999972,7.548,7.91,7.29,0.6200000000000001,-0.25,7.17,7.27,7.06,0.20999999999999996,-0.1800000000000006,7.308,7.4,7.19,0.20999999999999996,-0.16000000000000014,4268983,6995034,2855370,4139664,611208
2018-03-18,6.988,7.17,6.88,0.29000000000000004,-0.29000000000000004,7.086,7.18,7.0,0.17999999999999972,-0.1299999999999999,6.878,6.93,6.78,0.14999999999999947,-0.09999999999999964,6.94,6.99,6.84,0.15000000000000036,-0.08000000000000007,1666960,1768874,1561249,207625,71801
2018-03-25,7.1475,7.25,6.99,0.2599999999999998,0.22999999999999954,7.3675,7.45,7.29,0.16000000000000014,-0.040000000000000036,7.0825000000000005,7.15,6.99,0.16000000000000014,0.16000000000000014,7.2,7.28,7.13,0.15000000000000036,-0.1200000000000001,2206745,2591567,1518292,1073275,-696710
2018-04-01,7.052,7.5,6.75,0.75,0.3799999999999999,7.32,7.7,7.0,0.7000000000000002,0.5,6.93,7.43,6.62,0.8099999999999996,0.8099999999999996,7.154,7.56,6.71,0.8499999999999996,0.8499999999999996,1764018,2107453,1521431,586022,-586022
