Date,First Trust ISE Cloud ComputingEtf_Open_average,First Trust ISE Cloud ComputingEtf_Open_max,First Trust ISE Cloud ComputingEtf_Open_min,First Trust ISE Cloud ComputingEtf_Open_volatility,First Trust ISE Cloud ComputingEtf_Open_change,First Trust ISE Cloud ComputingEtf_High_average,First Trust ISE Cloud ComputingEtf_High_max,First Trust ISE Cloud ComputingEtf_High_min,First Trust ISE Cloud ComputingEtf_High_volatility,First Trust ISE Cloud ComputingEtf_High_change,First Trust ISE Cloud ComputingEtf_Low_average,First Trust ISE Cloud ComputingEtf_Low_max,First Trust ISE Cloud ComputingEtf_Low_min,First Trust ISE Cloud ComputingEtf_Low_volatility,First Trust ISE Cloud ComputingEtf_Low_change,First Trust ISE Cloud ComputingEtf_Close_average,First Trust ISE Cloud ComputingEtf_Close_max,First Trust ISE Cloud ComputingEtf_Close_min,First Trust ISE Cloud ComputingEtf_Close_volatility,First Trust ISE Cloud ComputingEtf_Close_change
2018-01-14,47.78,47.78,47.78,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2018-01-21,49.08,49.08,49.08,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.02,49.02,49.02,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2018-01-28,48.91,48.91,48.91,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2018-02-04,45.47,45.47,45.47,0.0,0.0,45.8,45.8,45.8,0.0,0.0,43.85,43.85,43.85,0.0,0.0,45.49,45.49,45.49,0.0,0.0
2018-02-11,48.33,48.33,48.33,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2018-02-18,48.31,48.31,48.31,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.9,48.9,48.9,0.0,0.0
2018-02-25,47.95,47.95,47.95,0.0,0.0,49.01,49.01,49.01,0.0,0.0,47.75,47.75,47.75,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2018-03-04,51.03,51.03,51.03,0.0,0.0,51.51,51.51,51.51,0.0,0.0,50.98,50.98,50.98,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2018-03-11,51.29,51.29,51.29,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2018-03-18,48.98,48.98,48.98,0.0,0.0,49.21,49.21,49.21,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.91,47.91,47.91,0.0,0.0
2018-03-25,47.52,47.52,47.52,0.0,0.0,48.39,48.39,48.39,0.0,0.0,47.05,47.05,47.05,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2018-04-01,47.77,47.77,47.77,0.0,0.0,48.23,48.23,48.23,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2018-04-08,49.52,49.52,49.52,0.0,0.0,49.61,49.61,49.61,0.0,0.0,48.81,48.81,48.81,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2018-04-15,50.46,50.46,50.46,0.0,0.0,50.46,50.46,50.46,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2018-04-22,50.28,50.28,50.28,0.0,0.0,50.34,50.34,50.34,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.91,49.91,49.91,0.0,0.0
2018-04-29,49.81,49.81,49.81,0.0,0.0,50.82,50.82,50.82,0.0,0.0,49.71,49.71,49.71,0.0,0.0,50.68,50.68,50.68,0.0,0.0
2018-05-06,52.28,52.28,52.28,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.04,52.04,52.04,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2018-05-13,51.24,51.24,51.24,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.31,51.31,51.31,0.0,0.0
2018-05-20,51.74,51.74,51.74,0.0,0.0,51.97,51.97,51.97,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2018-05-27,52.39,52.39,52.39,0.0,0.0,52.89,52.89,52.89,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.82,52.82,52.82,0.0,0.0
2018-06-03,53.36,53.36,53.36,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.19,53.19,53.19,0.0,0.0,53.71,53.71,53.71,0.0,0.0
2018-06-10,54.6,54.6,54.6,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.33,54.33,54.33,0.0,0.0,54.88,54.88,54.88,0.0,0.0
2018-06-17,54.22,54.22,54.22,0.0,0.0,54.22,54.22,54.22,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.68,53.68,53.68,0.0,0.0
2018-06-24,52.94,52.94,52.94,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.87,52.87,52.87,0.0,0.0
2018-07-01,53.72,53.72,53.72,0.0,0.0,54.4,54.4,54.4,0.0,0.0,53.65,53.65,53.65,0.0,0.0,54.36,54.36,54.36,0.0,0.0
2018-07-08,56.07,56.07,56.07,0.0,0.0,56.11,56.11,56.11,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.78,55.78,55.78,0.0,0.0
2018-07-15,55.42,55.42,55.42,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.22,55.22,55.22,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2018-07-22,55.45,55.45,55.45,0.0,0.0,55.45,55.45,55.45,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.39,54.39,54.39,0.0,0.0
2018-07-29,54.01,54.01,54.01,0.0,0.0,54.27,54.27,54.27,0.0,0.0,53.79,53.79,53.79,0.0,0.0,54.15,54.15,54.15,0.0,0.0
2018-08-05,54.55,54.55,54.55,0.0,0.0,54.83,54.83,54.83,0.0,0.0,54.47,54.47,54.47,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2018-08-12,54.01,54.01,54.01,0.0,0.0,54.36,54.36,54.36,0.0,0.0,53.83,53.83,53.83,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2018-08-19,54.97,54.97,54.97,0.0,0.0,55.49,55.49,55.49,0.0,0.0,54.97,54.97,54.97,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2018-08-26,56.37,56.37,56.37,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.36,56.36,56.36,0.0,0.0
2018-09-02,54.73,54.73,54.73,0.0,0.0,55.4,55.4,55.4,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2018-09-09,56.35,56.35,56.35,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.34,56.34,56.34,0.0,0.0
2018-09-16,56.17,56.17,56.17,0.0,0.0,56.37,56.37,56.37,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2018-09-23,56.32,56.32,56.32,0.0,0.0,56.59,56.59,56.59,0.0,0.0,56.24,56.24,56.24,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2018-09-30,54.91,54.91,54.91,0.0,0.0,55.2,55.2,55.2,0.0,0.0,53.87,53.87,53.87,0.0,0.0,54.33,54.33,54.33,0.0,0.0
2018-10-07,51.86,51.86,51.86,0.0,0.0,52.18,52.18,52.18,0.0,0.0,51.12,51.12,51.12,0.0,0.0,52.05,52.05,52.05,0.0,0.0
2018-10-14,52.09,52.09,52.09,0.0,0.0,52.55,52.55,52.55,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2018-10-21,49.84,49.84,49.84,0.0,0.0,50.74,50.74,50.74,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2018-10-28,52.36,52.36,52.36,0.0,0.0,52.55,52.55,52.55,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-11-04,52.98,52.98,52.98,0.0,0.0,53.0,53.0,53.0,0.0,0.0,51.98,51.98,51.98,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2018-11-11,50.87,50.87,50.87,0.0,0.0,51.41,51.41,51.41,0.0,0.0,50.7,50.7,50.7,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2018-11-18,48.78,48.78,48.78,0.0,0.0,49.27,49.27,49.27,0.0,0.0,48.78,48.78,48.78,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2018-11-25,51.34,51.34,51.34,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.56,51.56,51.56,0.0,0.0
2018-12-02,51.12,51.12,51.12,0.0,0.0,51.28,51.28,51.28,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.72,49.72,49.72,0.0,0.0
2018-12-09,50.17,50.17,50.17,0.0,0.0,50.41,50.41,50.41,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.67,49.67,49.67,0.0,0.0
2018-12-16,47.78,47.78,47.78,0.0,0.0,47.85,47.85,47.85,0.0,0.0,45.85,45.85,45.85,0.0,0.0,46.06,46.06,46.06,0.0,0.0
2018-12-23,48.16,48.16,48.16,0.0,0.0,48.72,48.72,48.72,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.97,47.97,47.97,0.0,0.0
2018-12-30,47.92,47.92,47.92,0.0,0.0,49.32,49.32,49.32,0.0,0.0,47.9,47.9,47.9,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2019-01-06,51.14,51.14,51.14,0.0,0.0,51.42,51.42,51.42,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2019-01-13,52.54,52.54,52.54,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2019-01-20,52.77,52.77,52.77,0.0,0.0,53.06,53.06,53.06,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2019-01-27,53.56,53.56,53.56,0.0,0.0,54.05,54.05,54.05,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.73,53.73,53.73,0.0,0.0
2019-02-03,53.8,53.8,53.8,0.0,0.0,54.47,54.47,54.47,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2019-02-10,55.88,55.88,55.88,0.0,0.0,56.0,56.0,56.0,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.88,55.88,55.88,0.0,0.0
2019-02-17,56.05,56.05,56.05,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.53,56.53,56.53,0.0,0.0
2019-02-24,57.09,57.09,57.09,0.0,0.0,57.31,57.31,57.31,0.0,0.0,56.7,56.7,56.7,0.0,0.0,57.2,57.2,57.2,0.0,0.0
2019-03-03,55.29,55.29,55.29,0.0,0.0,55.86,55.86,55.86,0.0,0.0,55.11,55.11,55.11,0.0,0.0,55.84,55.84,55.84,0.0,0.0
2019-03-10,57.48,57.48,57.48,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2019-03-17,58.31,58.31,58.31,0.0,0.0,58.65,58.65,58.65,0.0,0.0,57.15,57.15,57.15,0.0,0.0,57.16,57.16,57.16,0.0,0.0
2019-03-24,57.45,57.45,57.45,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.61,57.61,57.61,0.0,0.0
2019-03-31,58.69,58.69,58.69,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.82,58.82,58.82,0.0,0.0
2019-04-07,59.62,59.62,59.62,0.0,0.0,59.62,59.62,59.62,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.57,59.57,59.57,0.0,0.0
2019-04-14,59.17,59.17,59.17,0.0,0.0,59.43,59.43,59.43,0.0,0.0,58.9,58.9,58.9,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2019-04-21,60.7,60.7,60.7,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.18,60.18,60.18,0.0,0.0,60.69,60.69,60.69,0.0,0.0
2019-04-28,60.62,60.62,60.62,0.0,0.0,60.81,60.81,60.81,0.0,0.0,60.29,60.29,60.29,0.0,0.0,60.78,60.78,60.78,0.0,0.0
2019-05-05,58.88,58.88,58.88,0.0,0.0,59.43,59.43,59.43,0.0,0.0,57.98,57.98,57.98,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2019-05-12,59.2,59.2,59.2,0.0,0.0,59.71,59.71,59.71,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.06,59.06,59.06,0.0,0.0
2019-05-19,58.12,58.12,58.12,0.0,0.0,58.4,58.4,58.4,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.86,57.86,57.86,0.0,0.0
2019-05-26,56.73,56.73,56.73,0.0,0.0,56.76,56.76,56.76,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.31,56.31,56.31,0.0,0.0
2019-06-02,57.77,57.77,57.77,0.0,0.0,58.49,58.49,58.49,0.0,0.0,57.71,57.71,57.71,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2019-06-09,58.31,58.31,58.31,0.0,0.0,58.34,58.34,58.34,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.73,57.73,57.73,0.0,0.0
2019-06-16,59.25,59.25,59.25,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2019-06-23,57.8,57.8,57.8,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.35,57.35,57.35,0.0,0.0,57.78,57.78,57.78,0.0,0.0
2019-06-30,58.85,58.85,58.85,0.0,0.0,59.23,59.23,59.23,0.0,0.0,58.31,58.31,58.31,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2019-07-07,60.0,60.0,60.0,0.0,0.0,60.14,60.14,60.14,0.0,0.0,59.63,59.63,59.63,0.0,0.0,60.11,60.11,60.11,0.0,0.0
2019-07-14,59.99,59.99,59.99,0.0,0.0,60.23,60.23,60.23,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2019-07-21,59.97,59.97,59.97,0.0,0.0,60.6,60.6,60.6,0.0,0.0,59.85,59.85,59.85,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2019-07-28,58.11,58.11,58.11,0.0,0.0,58.25,58.25,58.25,0.0,0.0,56.75,56.75,56.75,0.0,0.0,57.24,57.24,57.24,0.0,0.0
2019-08-04,56.82,56.82,56.82,0.0,0.0,57.23,57.23,57.23,0.0,0.0,56.45,56.45,56.45,0.0,0.0,56.89,56.89,56.89,0.0,0.0
2019-08-11,55.96,55.96,55.96,0.0,0.0,56.81,56.81,56.81,0.0,0.0,55.84,55.84,55.84,0.0,0.0,56.58,56.58,56.58,0.0,0.0
2019-08-18,57.41,57.41,57.41,0.0,0.0,58.23,58.23,58.23,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2019-08-25,58.17,58.17,58.17,0.0,0.0,58.26,58.26,58.26,0.0,0.0,57.17,57.17,57.17,0.0,0.0,57.71,57.71,57.71,0.0,0.0
2019-09-01,58.61,58.61,58.61,0.0,0.0,58.61,58.61,58.61,0.0,0.0,57.73,57.73,57.73,0.0,0.0,57.77,57.77,57.77,0.0,0.0
2019-09-08,58.2,58.2,58.2,0.0,0.0,58.2,58.2,58.2,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2019-09-15,58.17,58.17,58.17,0.0,0.0,58.38,58.38,58.38,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2019-09-22,57.18,57.18,57.18,0.0,0.0,57.22,57.22,57.22,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.87,55.87,55.87,0.0,0.0
2019-09-29,56.1,56.1,56.1,0.0,0.0,56.57,56.57,56.57,0.0,0.0,55.83,55.83,55.83,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-10-06,56.67,56.67,56.67,0.0,0.0,57.47,57.47,57.47,0.0,0.0,56.65,56.65,56.65,0.0,0.0,57.05,57.05,57.05,0.0,0.0
