Date,NBYStock_Open_average,NBYStock_Open_max,NBYStock_Open_min,NBYStock_Open_volatility,NBYStock_Open_change,NBYStock_High_average,NBYStock_High_max,NBYStock_High_min,NBYStock_High_volatility,NBYStock_High_change,NBYStock_Low_average,NBYStock_Low_max,NBYStock_Low_min,NBYStock_Low_volatility,NBYStock_Low_change,NBYStock_Close_average,NBYStock_Close_max,NBYStock_Close_min,NBYStock_Close_volatility,NBYStock_Close_change,NBYStock_Volume_average,NBYStock_Volume_max,NBYStock_Volume_min,NBYStock_Volume_volatility,NBYStock_Volume_change
2018-01-14,3.675,3.9,3.55,0.3500000000000001,0.19999999999999973,3.8125,3.95,3.7,0.25,0.19999999999999973,3.575,3.75,3.5,0.25,0.25,3.68125,3.85,3.55,0.30000000000000027,0.2250000000000001,1655,2828,932,1896,508
2018-01-21,3.58,3.75,3.5,0.25,-0.20000000000000018,3.58,3.75,3.5,0.25,-0.20000000000000018,3.525,3.625,3.45,0.17499999999999982,-0.17499999999999982,3.525,3.625,3.45,0.17499999999999982,-0.17499999999999982,2423,4542,483,4059,1252
2018-01-28,3.6,3.75,3.45,0.2999999999999998,0.2999999999999998,3.745,4.0,3.475,0.5249999999999999,0.2749999999999999,3.559,3.65,3.45,0.19999999999999973,0.1499999999999999,3.616,3.7,3.475,0.2250000000000001,0.1349999999999998,3871,8489,1680,6809,-5844
2018-02-04,3.54,3.6,3.5,0.10000000000000009,-0.04999999999999982,3.63544,3.8,3.55,0.25,0.027200000000000113,3.51,3.55,3.45,0.09999999999999964,-0.04999999999999982,3.55944,3.65,3.5,0.1499999999999999,0.05719999999999992,3473,5103,1865,3238,2757
2018-02-11,3.61,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.66,3.75,3.6,0.1499999999999999,-0.1499999999999999,3.594,3.65,3.55,0.10000000000000009,-0.08000000000000007,3.604,3.65,3.55,0.10000000000000009,-0.08000000000000007,814,1791,3,1788,-1788
2018-02-18,3.45,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.4705,3.55,3.4,0.1499999999999999,-0.13200000000000012,3.4375,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.4455,3.532,3.4,0.13200000000000012,-0.13200000000000012,1405,4000,228,3772,145
2018-02-25,3.41,3.5,3.35,0.1499999999999999,-0.04999999999999982,3.44448,3.5,3.35,0.1499999999999999,-0.07739999999999991,3.34772,3.4,3.2,0.19999999999999973,-0.19999999999999973,3.3822,3.495,3.2,0.29499999999999993,-0.22739999999999982,1213,5412,14,5398,5397
2018-03-04,3.05,3.15,3.0,0.1499999999999999,-0.1499999999999999,3.13,3.2,3.05,0.15000000000000036,0.050000000000000266,2.98,3.05,2.9,0.1499999999999999,0.10000000000000009,3.06,3.2,3.0,0.20000000000000018,0.20000000000000018,2286,4117,917,3200,-2855
2018-03-11,3.2800000000000002,3.6,3.1,0.5,0.10000000000000009,3.33,3.6,3.15,0.4500000000000002,0.1499999999999999,3.2,3.35,3.1,0.25,0.20000000000000018,3.27598,3.4299,3.15,0.27990000000000004,0.25,1365,2571,30,2541,1208
2018-03-18,3.64,3.85,3.4,0.4500000000000002,0.3999999999999999,3.71,3.85,3.5,0.3500000000000001,0.2999999999999998,3.55,3.65,3.4,0.25,0.25,3.63652,3.75,3.5,0.25,0.20000000000000018,2938,8677,129,8548,630
2018-03-25,3.475,3.75,3.3,0.4500000000000002,-0.4500000000000002,3.525,3.75,3.35,0.3999999999999999,-0.2999999999999998,3.3499999999999996,3.55,3.25,0.2999999999999998,-0.25,3.3875,3.55,3.25,0.2999999999999998,-0.09999999999999964,2248,7093,156,6937,-6937
2018-04-01,3.45,3.55,3.35,0.19999999999999973,-0.1499999999999999,3.48,3.55,3.45,0.09999999999999964,-0.04999999999999982,3.3420199999999998,3.4101,3.3,0.11010000000000009,0.0,3.44202,3.5,3.4,0.10000000000000009,-0.04999999999999982,800,1852,63,1789,-893
2018-04-08,3.28,3.35,3.2,0.1499999999999999,-0.10000000000000009,3.28,3.35,3.2,0.1499999999999999,-0.10000000000000009,3.19,3.25,3.1,0.1499999999999999,-0.1499999999999999,3.1919,3.25,3.1095,0.14049999999999985,-0.14049999999999985,761,1662,123,1539,951
2018-04-15,3.22,3.35,3.05,0.30000000000000027,0.25,3.2668,3.35,3.15,0.20000000000000018,0.18399999999999972,3.22,3.35,3.05,0.30000000000000027,0.25,3.2668,3.35,3.15,0.20000000000000018,0.18399999999999972,538,1466,1,1465,-288
2018-04-22,3.27,3.35,3.15,0.20000000000000018,-0.04999999999999982,3.332,3.4,3.3,0.10000000000000009,-0.010000000000000231,3.26,3.35,3.15,0.20000000000000018,-0.04999999999999982,3.302,3.35,3.25,0.10000000000000009,-0.010000000000000231,1098,2911,18,2893,167
2018-04-29,3.12,3.25,3.05,0.20000000000000018,-0.20000000000000018,3.14,3.25,3.1,0.1499999999999999,-0.1499999999999999,3.06306,3.15,2.95,0.19999999999999973,-0.19999999999999973,3.12006,3.195,3.09,0.10499999999999998,-0.10499999999999998,613,1048,6,1042,218
2018-05-06,2.98,3.0,2.95,0.04999999999999982,-0.04999999999999982,3.029,3.1,2.95,0.1499999999999999,0.04999999999999982,2.965,3.0,2.925,0.07500000000000018,-0.04999999999999982,3.004,3.05,2.925,0.125,0.04999999999999982,2540,7026,705,6321,335
2018-05-13,2.98,3.05,2.9,0.1499999999999999,-0.1499999999999999,2.9899999999999998,3.05,2.9,0.1499999999999999,-0.1499999999999999,2.9175400000000002,2.9705,2.85,0.12049999999999983,-0.12049999999999983,2.9175400000000002,2.9705,2.85,0.12049999999999983,-0.12049999999999983,2638,5104,244,4860,-613
2018-05-20,2.77,3.05,2.45,0.5999999999999996,-0.40000000000000036,2.81,3.05,2.55,0.5,-0.5,2.64,2.95,2.45,0.5,-0.40000000000000036,2.69,3.05,2.45,0.5999999999999996,-0.5,2192,4412,129,4283,-1551
2018-05-27,2.4125,2.55,2.25,0.2999999999999998,-0.25,2.45,2.6,2.3,0.30000000000000027,-0.30000000000000027,2.3,2.5,2.1,0.3999999999999999,-0.2999999999999998,2.371225,2.5849,2.2,0.3849,-0.2849000000000004,1500,2134,427,1707,1707
2018-06-03,2.28,2.3,2.25,0.04999999999999982,0.0,2.4,2.85,2.25,0.6000000000000001,0.5500000000000003,2.21,2.3,2.05,0.25,0.04999999999999982,2.37,2.8,2.2,0.5999999999999996,0.5,3845,9216,731,8485,7251
2018-06-10,2.69,3.05,2.55,0.5,-0.5,2.83,3.65,2.6,1.0499999999999998,-1.0499999999999998,2.48,2.55,2.3,0.25,0.25,2.6064000000000003,2.7,2.532,0.16800000000000015,-0.10000000000000009,7092,29841,373,29468,-27924
2018-06-17,2.6,2.65,2.55,0.10000000000000009,0.0,2.625,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.57,2.6,2.55,0.050000000000000266,0.0,2.605,2.65,2.55,0.10000000000000009,-0.04999999999999982,1194,2629,179,2450,2134
