Date,SPDR MSCI EAFE StrategicFactorsEtf_Open_average,SPDR MSCI EAFE StrategicFactorsEtf_Open_max,SPDR MSCI EAFE StrategicFactorsEtf_Open_min,SPDR MSCI EAFE StrategicFactorsEtf_Open_volatility,SPDR MSCI EAFE StrategicFactorsEtf_Open_change,SPDR MSCI EAFE StrategicFactorsEtf_High_average,SPDR MSCI EAFE StrategicFactorsEtf_High_max,SPDR MSCI EAFE StrategicFactorsEtf_High_min,SPDR MSCI EAFE StrategicFactorsEtf_High_volatility,SPDR MSCI EAFE StrategicFactorsEtf_High_change,SPDR MSCI EAFE StrategicFactorsEtf_Low_average,SPDR MSCI EAFE StrategicFactorsEtf_Low_max,SPDR MSCI EAFE StrategicFactorsEtf_Low_min,SPDR MSCI EAFE StrategicFactorsEtf_Low_volatility,SPDR MSCI EAFE StrategicFactorsEtf_Low_change,SPDR MSCI EAFE StrategicFactorsEtf_Close_average,SPDR MSCI EAFE StrategicFactorsEtf_Close_max,SPDR MSCI EAFE StrategicFactorsEtf_Close_min,SPDR MSCI EAFE StrategicFactorsEtf_Close_volatility,SPDR MSCI EAFE StrategicFactorsEtf_Close_change
2019-04-14,63.26,63.26,63.26,0.0,0.0,63.27,63.27,63.27,0.0,0.0,63.06,63.06,63.06,0.0,0.0,63.1,63.1,63.1,0.0,0.0
2019-04-21,62.73,62.73,62.73,0.0,0.0,63.0,63.0,63.0,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.93,62.93,62.93,0.0,0.0
2019-04-28,63.08,63.08,63.08,0.0,0.0,63.52,63.52,63.52,0.0,0.0,63.08,63.08,63.08,0.0,0.0,63.44,63.44,63.44,0.0,0.0
2019-05-05,61.81,61.81,61.81,0.0,0.0,62.15,62.15,62.15,0.0,0.0,61.46,61.46,61.46,0.0,0.0,62.1,62.1,62.1,0.0,0.0
2019-05-12,61.86,61.86,61.86,0.0,0.0,62.08,62.08,62.08,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.91,61.91,61.91,0.0,0.0
2019-05-19,61.84,61.84,61.84,0.0,0.0,62.05,62.05,62.05,0.0,0.0,61.82,61.82,61.82,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2019-05-26,60.72,60.72,60.72,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2019-06-02,61.44,61.44,61.44,0.0,0.0,61.81,61.81,61.81,0.0,0.0,61.38,61.38,61.38,0.0,0.0,61.74,61.74,61.74,0.0,0.0
2019-06-09,61.53,61.53,61.53,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.39,61.39,61.39,0.0,0.0,61.46,61.46,61.46,0.0,0.0
2019-06-16,62.7,62.7,62.7,0.0,0.0,62.98,62.98,62.98,0.0,0.0,62.66,62.66,62.66,0.0,0.0,62.86,62.86,62.86,0.0,0.0
2019-06-23,62.94,62.94,62.94,0.0,0.0,63.1,63.1,63.1,0.0,0.0,62.94,62.94,62.94,0.0,0.0,63.08,63.08,63.08,0.0,0.0
2019-06-30,63.71,63.71,63.71,0.0,0.0,63.71,63.71,63.71,0.0,0.0,63.33,63.33,63.33,0.0,0.0,63.64,63.64,63.64,0.0,0.0
2019-07-07,63.06,63.06,63.06,0.0,0.0,63.43,63.43,63.43,0.0,0.0,62.95,62.95,62.95,0.0,0.0,63.19,63.19,63.19,0.0,0.0
2019-07-14,63.23,63.23,63.23,0.0,0.0,63.4,63.4,63.4,0.0,0.0,63.1,63.1,63.1,0.0,0.0,63.13,63.13,63.13,0.0,0.0
2019-07-21,63.04,63.04,63.04,0.0,0.0,63.23,63.23,63.23,0.0,0.0,62.97,62.97,62.97,0.0,0.0,62.97,62.97,62.97,0.0,0.0
2019-07-28,61.89,61.89,61.89,0.0,0.0,61.89,61.89,61.89,0.0,0.0,61.35,61.35,61.35,0.0,0.0,61.55,61.55,61.55,0.0,0.0
2019-08-04,61.42,61.42,61.42,0.0,0.0,61.49,61.49,61.49,0.0,0.0,61.22,61.22,61.22,0.0,0.0,61.24,61.24,61.24,0.0,0.0
2019-08-11,60.48,60.48,60.48,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.79,60.79,60.79,0.0,0.0
2019-08-18,61.19,61.19,61.19,0.0,0.0,61.42,61.42,61.42,0.0,0.0,60.46,60.46,60.46,0.0,0.0,60.46,60.46,60.46,0.0,0.0
2019-08-25,61.64,61.64,61.64,0.0,0.0,61.67,61.67,61.67,0.0,0.0,61.19,61.19,61.19,0.0,0.0,61.53,61.53,61.53,0.0,0.0
2019-09-01,62.61,62.61,62.61,0.0,0.0,62.78,62.78,62.78,0.0,0.0,62.61,62.61,62.61,0.0,0.0,62.7,62.7,62.7,0.0,0.0
2019-09-08,63.43,63.43,63.43,0.0,0.0,63.55,63.55,63.55,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.47,63.47,63.47,0.0,0.0
2019-09-15,63.49,63.49,63.49,0.0,0.0,63.51,63.51,63.51,0.0,0.0,63.28,63.28,63.28,0.0,0.0,63.29,63.29,63.29,0.0,0.0
2019-09-22,63.12,63.12,63.12,0.0,0.0,63.38,63.38,63.38,0.0,0.0,62.82,62.82,62.82,0.0,0.0,62.89,62.89,62.89,0.0,0.0
2019-09-29,62.0,62.0,62.0,0.0,0.0,62.37,62.37,62.37,0.0,0.0,61.97,61.97,61.97,0.0,0.0,62.36,62.36,62.36,0.0,0.0
2019-10-06,63.55,63.55,63.55,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.43,63.43,63.43,0.0,0.0,63.74,63.74,63.74,0.0,0.0
2019-10-13,64.01,64.01,64.01,0.0,0.0,64.12,64.12,64.12,0.0,0.0,63.76,63.76,63.76,0.0,0.0,64.05,64.05,64.05,0.0,0.0
2019-10-20,64.57,64.57,64.57,0.0,0.0,64.79,64.79,64.79,0.0,0.0,64.51,64.51,64.51,0.0,0.0,64.73,64.73,64.73,0.0,0.0
2019-10-27,65.73,65.73,65.73,0.0,0.0,66.01,66.01,66.01,0.0,0.0,65.6,65.6,65.6,0.0,0.0,65.96,65.96,65.96,0.0,0.0
2019-11-03,65.76,65.76,65.76,0.0,0.0,65.95,65.95,65.95,0.0,0.0,65.6,65.6,65.6,0.0,0.0,65.89,65.89,65.89,0.0,0.0
2019-11-10,65.58,65.58,65.58,0.0,0.0,65.95,65.95,65.95,0.0,0.0,65.47,65.47,65.47,0.0,0.0,65.85,65.85,65.85,0.0,0.0
2019-11-17,65.57,65.57,65.57,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.55,65.55,65.55,0.0,0.0
2019-11-24,65.95,65.95,65.95,0.0,0.0,66.16,66.16,66.16,0.0,0.0,65.82,65.82,65.82,0.0,0.0,65.91,65.91,65.91,0.0,0.0
2019-12-01,66.36,66.36,66.36,0.0,0.0,66.4,66.4,66.4,0.0,0.0,66.05,66.05,66.05,0.0,0.0,66.22,66.22,66.22,0.0,0.0
2019-12-08,66.97,66.97,66.97,0.0,0.0,67.12,67.12,67.12,0.0,0.0,66.7,66.7,66.7,0.0,0.0,66.91,66.91,66.91,0.0,0.0
2019-12-15,66.55,66.55,66.55,0.0,0.0,66.85,66.85,66.85,0.0,0.0,66.35,66.35,66.35,0.0,0.0,66.38,66.38,66.38,0.0,0.0
2019-12-22,67.16,67.16,67.16,0.0,0.0,67.4,67.4,67.4,0.0,0.0,67.04,67.04,67.04,0.0,0.0,67.05,67.05,67.05,0.0,0.0
2019-12-29,66.44,66.44,66.44,0.0,0.0,67.08,67.08,67.08,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2020-01-05,67.05,67.05,67.05,0.0,0.0,67.05,67.05,67.05,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.64,66.64,66.64,0.0,0.0
2020-01-12,67.78,67.78,67.78,0.0,0.0,67.88,67.88,67.88,0.0,0.0,67.7,67.7,67.7,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2020-01-19,67.71,67.71,67.71,0.0,0.0,68.02,68.02,68.02,0.0,0.0,67.12,67.12,67.12,0.0,0.0,67.25,67.25,67.25,0.0,0.0
2020-01-26,66.06,66.06,66.06,0.0,0.0,66.06,66.06,66.06,0.0,0.0,65.44,65.44,65.44,0.0,0.0,65.62,65.62,65.62,0.0,0.0
2020-02-02,67.03,67.03,67.03,0.0,0.0,67.24,67.24,67.24,0.0,0.0,66.93,66.93,66.93,0.0,0.0,67.04,67.04,67.04,0.0,0.0
2020-02-09,67.13,67.13,67.13,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.81,66.81,66.81,0.0,0.0,66.95,66.95,66.95,0.0,0.0
2020-02-16,66.21,66.21,66.21,0.0,0.0,66.38,66.38,66.38,0.0,0.0,66.09,66.09,66.09,0.0,0.0,66.23,66.23,66.23,0.0,0.0
2020-02-23,59.79,59.79,59.79,0.0,0.0,60.71,60.71,60.71,0.0,0.0,59.31,59.31,59.31,0.0,0.0,60.71,60.71,60.71,0.0,0.0
2020-03-01,60.34,60.34,60.34,0.0,0.0,60.87,60.87,60.87,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.72,60.72,60.72,0.0,0.0
2020-03-08,53.11,53.11,53.11,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.11,53.11,53.11,0.0,0.0
2020-03-15,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2020-03-22,53.09,53.09,53.09,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2020-03-29,51.51,51.51,51.51,0.0,0.0,51.62,51.62,51.62,0.0,0.0,50.87,50.87,50.87,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2020-04-05,55.07,55.07,55.07,0.0,0.0,55.6,55.6,55.6,0.0,0.0,54.91,54.91,54.91,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2020-04-12,55.66,55.66,55.66,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.88,55.88,55.88,0.0,0.0
2020-04-19,54.93,54.93,54.93,0.0,0.0,55.33,55.33,55.33,0.0,0.0,54.74,54.74,54.74,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2020-04-26,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2020-05-03,56.18,56.18,56.18,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2020-05-10,54.83,54.83,54.83,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.83,54.83,54.83,0.0,0.0,54.83,54.83,54.83,0.0,0.0
2020-05-17,56.3,56.3,56.3,0.0,0.0,56.45,56.45,56.45,0.0,0.0,56.02,56.02,56.02,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2020-05-24,58.55,58.55,58.55,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.06,58.06,58.06,0.0,0.0,58.67,58.67,58.67,0.0,0.0
2020-05-31,61.26,61.26,61.26,0.0,0.0,61.26,61.26,61.26,0.0,0.0,61.26,61.26,61.26,0.0,0.0,61.26,61.26,61.26,0.0,0.0
2020-06-07,59.65,59.65,59.65,0.0,0.0,60.15,60.15,60.15,0.0,0.0,58.63,58.63,58.63,0.0,0.0,59.27,59.27,59.27,0.0,0.0
2020-06-14,60.52,60.52,60.52,0.0,0.0,60.61,60.61,60.61,0.0,0.0,59.53,59.53,59.53,0.0,0.0,59.68,59.68,59.68,0.0,0.0
2020-06-21,59.81,59.81,59.81,0.0,0.0,59.81,59.81,59.81,0.0,0.0,58.98,58.98,58.98,0.0,0.0,59.17,59.17,59.17,0.0,0.0
2020-06-28,60.33,60.33,60.33,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.33,60.33,60.33,0.0,0.0
2020-07-05,60.37,60.37,60.37,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.05,60.05,60.05,0.0,0.0,60.05,60.05,60.05,0.0,0.0
