Date,Fidelity MSCI FinancialsEtf_Open_average,Fidelity MSCI FinancialsEtf_Open_max,Fidelity MSCI FinancialsEtf_Open_min,Fidelity MSCI FinancialsEtf_Open_volatility,Fidelity MSCI FinancialsEtf_Open_change,Fidelity MSCI FinancialsEtf_High_average,Fidelity MSCI FinancialsEtf_High_max,Fidelity MSCI FinancialsEtf_High_min,Fidelity MSCI FinancialsEtf_High_volatility,Fidelity MSCI FinancialsEtf_High_change,Fidelity MSCI FinancialsEtf_Low_average,Fidelity MSCI FinancialsEtf_Low_max,Fidelity MSCI FinancialsEtf_Low_min,Fidelity MSCI FinancialsEtf_Low_volatility,Fidelity MSCI FinancialsEtf_Low_change,Fidelity MSCI FinancialsEtf_Close_average,Fidelity MSCI FinancialsEtf_Close_max,Fidelity MSCI FinancialsEtf_Close_min,Fidelity MSCI FinancialsEtf_Close_volatility,Fidelity MSCI FinancialsEtf_Close_change
2019-03-17,37.58,37.58,37.58,0.0,0.0,37.67,37.67,37.67,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2019-03-24,37.7,37.7,37.7,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2019-03-31,38.83,38.83,38.83,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.81,38.81,38.81,0.0,0.0
2019-04-07,39.33,39.33,39.33,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.55,39.55,39.55,0.0,0.0
2019-04-14,39.88,39.88,39.88,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2019-04-21,39.93,39.93,39.93,0.0,0.0,40.33,40.33,40.33,0.0,0.0,39.92,39.92,39.92,0.0,0.0,40.31,40.31,40.31,0.0,0.0
2019-04-28,40.62,40.62,40.62,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2019-05-05,39.66,39.66,39.66,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.32,39.32,39.32,0.0,0.0,40.06,40.06,40.06,0.0,0.0
2019-05-12,39.15,39.15,39.15,0.0,0.0,39.59,39.59,39.59,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2019-05-19,38.95,38.95,38.95,0.0,0.0,39.17,39.17,39.17,0.0,0.0,38.9,38.9,38.9,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2019-05-26,37.95,37.95,37.95,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2019-06-02,39.48,39.48,39.48,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.46,39.46,39.46,0.0,0.0
2019-06-09,39.57,39.57,39.57,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2019-06-16,39.64,39.64,39.64,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.56,39.56,39.56,0.0,0.0
2019-06-23,39.95,39.95,39.95,0.0,0.0,40.24,40.24,40.24,0.0,0.0,39.86,39.86,39.86,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2019-06-30,40.81,40.81,40.81,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.95,40.95,40.95,0.0,0.0
2019-07-07,40.91,40.91,40.91,0.0,0.0,41.12,41.12,41.12,0.0,0.0,40.86,40.86,40.86,0.0,0.0,41.12,41.12,41.12,0.0,0.0
2019-07-14,40.81,40.81,40.81,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2019-07-21,41.36,41.36,41.36,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-07-28,40.17,40.17,40.17,0.0,0.0,40.3,40.3,40.3,0.0,0.0,39.66,39.66,39.66,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-08-04,39.59,39.59,39.59,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.25,39.25,39.25,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2019-08-11,38.19,38.19,38.19,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2019-08-18,38.81,38.81,38.81,0.0,0.0,39.04,39.04,39.04,0.0,0.0,37.8,37.8,37.8,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2019-08-25,39.2,39.2,39.2,0.0,0.0,39.31,39.31,39.31,0.0,0.0,38.99,38.99,38.99,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2019-09-01,39.9,39.9,39.9,0.0,0.0,40.01,40.01,40.01,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.85,39.85,39.85,0.0,0.0
2019-09-08,41.39,41.39,41.39,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.27,41.27,41.27,0.0,0.0,41.46,41.46,41.46,0.0,0.0
2019-09-15,41.15,41.15,41.15,0.0,0.0,41.27,41.27,41.27,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2019-09-22,40.96,40.96,40.96,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.57,40.57,40.57,0.0,0.0,40.72,40.72,40.72,0.0,0.0
2019-09-29,39.18,39.18,39.18,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.17,39.17,39.17,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-10-06,40.08,40.08,40.08,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.06,40.06,40.06,0.0,0.0
2019-10-13,40.49,40.49,40.49,0.0,0.0,40.89,40.89,40.89,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2019-10-20,41.22,41.22,41.22,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.45,41.45,41.45,0.0,0.0
2019-10-27,41.8,41.8,41.8,0.0,0.0,42.15,42.15,42.15,0.0,0.0,41.8,41.8,41.8,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2019-11-03,43.04,43.04,43.04,0.0,0.0,43.13,43.13,43.13,0.0,0.0,42.89,42.89,42.89,0.0,0.0,43.09,43.09,43.09,0.0,0.0
2019-11-10,43.01,43.01,43.01,0.0,0.0,43.02,43.02,43.02,0.0,0.0,42.89,42.89,42.89,0.0,0.0,42.98,42.98,42.98,0.0,0.0
2019-11-17,42.94,42.94,42.94,0.0,0.0,43.23,43.23,43.23,0.0,0.0,42.94,42.94,42.94,0.0,0.0,43.18,43.18,43.18,0.0,0.0
2019-11-24,43.61,43.61,43.61,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.55,43.55,43.55,0.0,0.0
2019-12-01,43.73,43.73,43.73,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.85,43.85,43.85,0.0,0.0
2019-12-08,44.47,44.47,44.47,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2019-12-15,44.58,44.58,44.58,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.34,44.34,44.34,0.0,0.0
2019-12-22,44.56,44.56,44.56,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.44,44.44,44.44,0.0,0.0
2019-12-29,44.31,44.31,44.31,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.37,44.37,44.37,0.0,0.0
2020-01-05,44.62,44.62,44.62,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.21,44.21,44.21,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2020-01-12,44.82,44.82,44.82,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.81,44.81,44.81,0.0,0.0
2020-01-19,44.51,44.51,44.51,0.0,0.0,44.51,44.51,44.51,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2020-01-26,43.87,43.87,43.87,0.0,0.0,43.87,43.87,43.87,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2020-02-02,44.67,44.67,44.67,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.71,44.71,44.71,0.0,0.0
2020-02-09,45.08,45.08,45.08,0.0,0.0,45.13,45.13,45.13,0.0,0.0,44.91,44.91,44.91,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2020-02-16,44.78,44.78,44.78,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.33,44.33,44.33,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2020-02-23,38.18,38.18,38.18,0.0,0.0,38.83,38.83,38.83,0.0,0.0,37.58,37.58,37.58,0.0,0.0,38.46,38.46,38.46,0.0,0.0
2020-03-01,36.74,36.74,36.74,0.0,0.0,37.42,37.42,37.42,0.0,0.0,36.24,36.24,36.24,0.0,0.0,37.05,37.05,37.05,0.0,0.0
2020-03-08,32.83,32.83,32.83,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2020-03-15,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2020-03-22,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2020-03-29,27.99,27.99,27.99,0.0,0.0,28.32,28.32,28.32,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.44,27.44,27.44,0.0,0.0
2020-04-05,32.09,32.09,32.09,0.0,0.0,33.35,33.35,33.35,0.0,0.0,32.09,32.09,32.09,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2020-04-12,30.97,30.97,30.97,0.0,0.0,31.61,31.61,31.61,0.0,0.0,30.83,30.83,30.83,0.0,0.0,31.47,31.47,31.47,0.0,0.0
2020-04-19,30.42,30.42,30.42,0.0,0.0,30.65,30.65,30.65,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2020-04-26,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2020-05-03,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2020-05-10,29.6,29.6,29.6,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2020-05-17,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0,30.88,30.88,30.88,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2020-05-24,33.32,33.32,33.32,0.0,0.0,33.54,33.54,33.54,0.0,0.0,32.91,32.91,32.91,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2020-05-31,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2020-06-07,34.31,34.31,34.31,0.0,0.0,34.45,34.45,34.45,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2020-06-14,34.87,34.87,34.87,0.0,0.0,34.87,34.87,34.87,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2020-06-21,33.04,33.04,33.04,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2020-06-28,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2020-07-05,32.9,32.9,32.9,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.5,32.5,32.5,0.0,0.0
