Date,Vident Core U.S. EquityEtf_Open_average,Vident Core U.S. EquityEtf_Open_max,Vident Core U.S. EquityEtf_Open_min,Vident Core U.S. EquityEtf_Open_volatility,Vident Core U.S. EquityEtf_Open_change,Vident Core U.S. EquityEtf_High_average,Vident Core U.S. EquityEtf_High_max,Vident Core U.S. EquityEtf_High_min,Vident Core U.S. EquityEtf_High_volatility,Vident Core U.S. EquityEtf_High_change,Vident Core U.S. EquityEtf_Low_average,Vident Core U.S. EquityEtf_Low_max,Vident Core U.S. EquityEtf_Low_min,Vident Core U.S. EquityEtf_Low_volatility,Vident Core U.S. EquityEtf_Low_change,Vident Core U.S. EquityEtf_Close_average,Vident Core U.S. EquityEtf_Close_max,Vident Core U.S. EquityEtf_Close_min,Vident Core U.S. EquityEtf_Close_volatility,Vident Core U.S. EquityEtf_Close_change
2018-10-21,30.7,30.7,30.7,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2018-10-28,32.36,32.36,32.36,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2018-11-04,32.77,32.77,32.77,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2018-11-11,31.65,31.65,31.65,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2018-11-18,31.05,31.05,31.05,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.16,31.16,31.16,0.0,0.0
2018-11-25,31.66,31.66,31.66,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2018-12-02,30.73,30.73,30.73,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2018-12-09,29.63,29.63,29.63,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2018-12-16,27.64,27.64,27.64,0.0,0.0,27.94,27.94,27.94,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2018-12-23,28.0,28.0,28.0,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2018-12-30,27.92,27.92,27.92,0.0,0.0,28.59,28.59,28.59,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2019-01-06,29.58,29.58,29.58,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-01-13,30.35,30.35,30.35,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-01-20,30.52,30.52,30.52,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-01-27,30.74,30.74,30.74,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-02-03,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-02-10,31.66,31.66,31.66,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2019-02-17,31.78,31.78,31.78,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2019-02-24,31.67,31.67,31.67,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2019-03-03,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-03-10,31.28,31.28,31.28,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-03-17,30.88,30.88,30.88,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2019-03-24,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2019-03-31,31.68,31.68,31.68,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-04-07,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-04-14,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2019-04-21,31.87,31.87,31.87,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-04-28,32.12,32.12,32.12,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-05-05,31.4,31.4,31.4,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-05-12,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2019-05-19,30.57,30.57,30.57,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2019-05-26,29.5,29.5,29.5,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2019-06-02,30.48,30.48,30.48,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2019-06-09,30.73,30.73,30.73,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-06-16,31.02,31.02,31.02,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2019-06-23,31.16,31.16,31.16,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-06-30,31.62,31.62,31.62,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-07-07,31.65,31.65,31.65,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-07-14,31.66,31.66,31.66,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2019-07-21,31.82,31.82,31.82,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-07-28,30.65,30.65,30.65,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-08-04,30.12,30.12,30.12,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2019-08-11,29.29,29.29,29.29,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-08-18,29.61,29.61,29.61,0.0,0.0,29.62,29.62,29.62,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2019-08-25,29.8,29.8,29.8,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2019-09-01,30.4,30.4,30.4,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-09-08,31.49,31.49,31.49,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-09-15,30.95,30.95,30.95,0.0,0.0,31.17,31.17,31.17,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2019-09-22,30.99,30.99,30.99,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-09-29,30.15,30.15,30.15,0.0,0.0,30.36,30.36,30.36,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-10-06,30.73,30.73,30.73,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-10-13,31.04,31.04,31.04,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2019-10-20,31.53,31.53,31.53,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-10-27,32.16,32.16,32.16,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-11-03,32.62,32.62,32.62,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2019-11-10,32.65,32.65,32.65,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-11-17,32.34,32.34,32.34,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2019-11-24,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2019-12-01,32.82,32.82,32.82,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2019-12-08,33.1,33.1,33.1,0.0,0.0,33.27,33.27,33.27,0.0,0.0,32.91,32.91,32.91,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2019-12-15,33.26,33.26,33.26,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.31,33.31,33.31,0.0,0.0
2019-12-22,33.17,33.17,33.17,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2019-12-29,32.99,32.99,32.99,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.9,32.9,32.9,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2020-01-05,33.15,33.15,33.15,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2020-01-12,33.78,33.78,33.78,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2020-01-19,33.28,33.28,33.28,0.0,0.0,33.4,33.4,33.4,0.0,0.0,32.91,32.91,32.91,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2020-01-26,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2020-02-02,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.88,32.88,32.88,0.0,0.0
2020-02-09,33.47,33.47,33.47,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2020-02-16,33.1,33.1,33.1,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2020-02-23,28.67,28.67,28.67,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2020-03-01,28.1,28.1,28.1,0.0,0.0,28.47,28.47,28.47,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2020-03-08,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2020-03-15,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2020-03-22,22.34,22.34,22.34,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2020-03-29,21.48,21.48,21.48,0.0,0.0,21.54,21.54,21.54,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2020-04-05,24.77,24.77,24.77,0.0,0.0,25.11,25.11,25.11,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2020-04-12,24.44,24.44,24.44,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2020-04-19,24.21,24.21,24.21,0.0,0.0,24.49,24.49,24.49,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2020-04-26,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2020-05-03,25.68,25.68,25.68,0.0,0.0,26.11,26.11,26.11,0.0,0.0,25.53,25.53,25.53,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2020-05-10,24.45,24.45,24.45,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2020-05-17,25.9,25.9,25.9,0.0,0.0,26.14,26.14,26.14,0.0,0.0,25.88,25.88,25.88,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2020-05-24,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,26.86,26.86,26.86,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2020-05-31,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2020-06-07,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0,26.68,26.68,26.68,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2020-06-14,28.09,28.09,28.09,0.0,0.0,28.09,28.09,28.09,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2020-06-21,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2020-06-28,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2020-07-05,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0
