Date,ALStock_Open_average,ALStock_Open_max,ALStock_Open_min,ALStock_Open_volatility,ALStock_Open_change,ALStock_High_average,ALStock_High_max,ALStock_High_min,ALStock_High_volatility,ALStock_High_change,ALStock_Low_average,ALStock_Low_max,ALStock_Low_min,ALStock_Low_volatility,ALStock_Low_change,ALStock_Close_average,ALStock_Close_max,ALStock_Close_min,ALStock_Close_volatility,ALStock_Close_change,ALStock_Volume_average,ALStock_Volume_max,ALStock_Volume_min,ALStock_Volume_volatility,ALStock_Volume_change
2018-01-14,49.230000000000004,50.2,48.41,1.7900000000000063,-1.7900000000000063,49.4375,50.21,48.75,1.4600000000000009,-1.4600000000000009,48.6075,48.95,48.3,0.6500000000000057,-0.5,48.8725,49.22,48.38,0.8399999999999963,-0.46999999999999886,620860,782673,422727,359946,-201254
2018-01-21,49.476,50.12,48.85,1.269999999999996,1.269999999999996,49.87,50.45,49.29,1.1600000000000037,1.1600000000000037,49.066,49.63,48.46,1.1700000000000017,1.1499999999999986,49.656,50.34,49.26,1.0800000000000054,1.0500000000000043,446598,550916,383235,167681,21788
2018-01-28,49.196,50.29,48.43,1.8599999999999994,-1.8500000000000014,49.586,50.7,48.47,2.230000000000004,-2.230000000000004,48.448,50.06,47.04,3.020000000000003,-3.020000000000003,48.699999999999996,50.07,47.08,2.990000000000002,-2.990000000000002,534762,687419,359348,328071,204964
2018-02-04,45.086,46.41,43.72,2.6899999999999977,-2.039999999999999,45.986,46.96,44.55,2.4100000000000037,-2.4100000000000037,43.666,45.27,42.05,3.220000000000006,-2.4100000000000037,44.668,45.8,43.77,2.029999999999994,-0.8299999999999983,882634,1125809,634730,491079,-146119
2018-02-11,44.99,46.38,44.3,2.0800000000000054,1.2800000000000011,45.864,46.74,45.05,1.6900000000000048,1.6799999999999997,44.624,45.48,43.87,1.6099999999999994,1.6099999999999994,45.404,46.06,44.57,1.490000000000002,1.490000000000002,696632,928200,444195,484005,-111783
2018-02-18,45.995,46.37,45.82,0.5499999999999972,0.5499999999999972,46.325,46.83,46.07,0.759999999999998,0.5399999999999991,45.495,45.64,45.38,0.259999999999998,-0.09999999999999432,45.792500000000004,46.17,45.51,0.6600000000000037,0.39000000000000057,1039531,1677068,579927,1097141,1097141
2018-02-25,44.62,46.44,43.11,3.3299999999999983,-3.3299999999999983,44.95,46.6,43.48,3.1200000000000045,-3.1200000000000045,43.736,45.38,42.48,2.9000000000000057,-2.9000000000000057,43.99,45.47,43.1,2.3699999999999974,-2.3699999999999974,750615,1319106,496137,822969,-596999
2018-03-04,43.13,44.01,42.73,1.2800000000000011,1.1999999999999957,43.692,44.7,43.32,1.3800000000000026,1.3599999999999994,42.686,43.6,41.97,1.6300000000000026,1.009999999999998,43.226,43.88,42.65,1.230000000000004,0.740000000000002,1104145,1602659,613755,988904,593184
2018-03-11,44.19,44.48,43.85,0.6299999999999955,-0.25,44.52,44.82,44.39,0.4299999999999997,-0.07000000000000028,43.744,43.95,43.63,0.3200000000000003,0.0,43.994,44.2,43.8,0.4000000000000057,0.39000000000000057,793679,1268429,497908,770521,-257122
2018-03-18,43.546,43.89,42.96,0.9299999999999997,-0.9299999999999997,43.955999999999996,44.47,43.3,1.1700000000000017,-0.7000000000000028,42.956,43.57,41.6,1.9699999999999989,-1.6899999999999977,43.212,44.0,41.65,2.3500000000000014,-2.240000000000002,446141,563230,269664,293566,-30630
2018-03-25,42.3475,42.91,42.04,0.8699999999999974,-0.17999999999999972,42.8025,43.01,42.57,0.4399999999999977,0.07000000000000028,41.807500000000005,42.13,41.62,0.5100000000000051,0.35999999999999943,42.3,42.68,41.88,0.7999999999999972,-0.060000000000002274,550634,692305,431411,260894,-167929
2018-04-01,42.77,43.77,41.95,1.8200000000000003,1.1500000000000057,43.458,44.14,42.72,1.4200000000000017,0.9699999999999989,41.902,43.58,40.9,2.6799999999999997,-0.3100000000000023,42.746,43.94,41.52,2.4199999999999946,-0.14999999999999858,886095,1325254,388854,936400,936400
2018-04-08,42.134,42.81,41.78,1.0300000000000011,0.8800000000000026,42.53,42.86,42.18,0.6799999999999997,0.6700000000000017,41.796,42.17,41.09,1.0799999999999983,1.0799999999999983,42.13,42.52,41.49,1.0300000000000011,0.8200000000000003,566229,904677,411621,493056,-462580
2018-04-15,42.91,43.16,42.58,0.5799999999999983,0.5799999999999983,43.168,43.34,42.83,0.5100000000000051,0.44000000000000483,42.592,42.92,42.23,0.6900000000000048,0.0799999999999983,42.798,43.09,42.56,0.5300000000000011,0.13000000000000256,531533,868930,315513,553417,62862
2018-04-22,42.334,42.77,41.82,0.9500000000000028,-0.720000000000006,42.78,43.41,42.41,1.0,-0.5700000000000003,41.904,42.42,41.42,1.0,-0.4100000000000037,42.26,42.76,42.0,0.759999999999998,-0.4099999999999966,452246,592375,349393,242982,23649
2018-04-29,41.986,42.53,41.51,1.0200000000000031,0.10000000000000142,42.716,43.67,41.86,1.8100000000000023,1.1099999999999994,41.688,42.37,41.22,1.1499999999999986,0.9099999999999966,42.254,43.3,41.69,1.6099999999999994,1.6099999999999994,665617,855060,495913,359147,-225716
2018-05-06,44.006,44.89,43.42,1.4699999999999989,1.3800000000000026,44.446,45.45,43.6,1.8500000000000014,1.8500000000000014,43.378,44.09,42.89,1.2000000000000028,-0.18999999999999773,43.937999999999995,44.75,43.23,1.5200000000000031,0.6799999999999997,750006,1294836,458051,836785,781336
