Date,AMNStock_Open_average,AMNStock_Open_max,AMNStock_Open_min,AMNStock_Open_volatility,AMNStock_Open_change,AMNStock_High_average,AMNStock_High_max,AMNStock_High_min,AMNStock_High_volatility,AMNStock_High_change,AMNStock_Low_average,AMNStock_Low_max,AMNStock_Low_min,AMNStock_Low_volatility,AMNStock_Low_change,AMNStock_Close_average,AMNStock_Close_max,AMNStock_Close_min,AMNStock_Close_volatility,AMNStock_Close_change,AMNStock_Volume_average,AMNStock_Volume_max,AMNStock_Volume_min,AMNStock_Volume_volatility,AMNStock_Volume_change
2018-01-14,49.4625,50.0,48.9,1.1000000000000014,-1.1000000000000014,50.3125,50.8,49.7,1.0999999999999943,0.0,48.7575,49.2,48.35,0.8500000000000014,-0.30000000000000426,49.5875,50.65,48.9,1.75,1.3500000000000014,423625,596516,284024,312492,275402
2018-01-21,51.37,52.45,50.8,1.6500000000000057,1.6500000000000057,52.09,53.8,51.2,2.5999999999999943,2.4499999999999957,50.885999999999996,51.75,50.35,1.3999999999999986,1.3999999999999986,51.86,53.65,50.9,2.75,2.6499999999999986,364663,428225,292391,135834,-69877
2018-01-28,53.73,54.4,53.0,1.3999999999999986,0.75,54.62,55.65,54.1,1.5499999999999972,0.75,53.01,53.45,52.5,0.9500000000000028,0.20000000000000284,53.769999999999996,54.8,53.35,1.4499999999999957,0.04999999999999716,486134,695154,327308,367846,195391
2018-02-04,51.62,52.95,49.8,3.1500000000000057,-1.4500000000000028,52.92,54.1,52.2,1.8999999999999986,-1.8999999999999986,50.334,51.2,48.81,2.3900000000000006,-1.4899999999999949,51.44,52.25,51.05,1.2000000000000028,0.5,618793,766552,495818,270734,115584
2018-02-11,53.410000000000004,55.0,51.75,3.25,3.25,54.868,57.75,53.35,4.399999999999999,4.399999999999999,52.446,53.65,50.83,2.8200000000000003,2.8200000000000003,54.18,56.5,53.1,3.3999999999999986,3.3999999999999986,758317,1109797,656887,452910,452910
2018-02-18,56.7375,57.15,56.5,0.6499999999999986,0.10000000000000142,57.417500000000004,58.4,56.7,1.6999999999999957,0.07000000000000028,55.8875,56.6,55.0,1.6000000000000014,-0.5499999999999972,56.6,56.9,56.4,0.5,-0.10000000000000142,481979,598532,386530,212002,-126246
2018-02-25,56.01,56.9,55.25,1.6499999999999986,-1.25,56.62,57.25,55.5,1.75,-0.30000000000000426,55.184,55.9,53.75,2.1499999999999986,-0.75,56.04,56.65,55.45,1.1999999999999957,0.14999999999999858,407328,496745,272366,224379,-214434
2018-03-04,57.61,59.05,55.95,3.0999999999999943,3.0999999999999943,58.516,59.55,57.15,2.3999999999999986,1.9299999999999997,56.98,58.15,55.55,2.6000000000000014,2.25,58.08,58.9,56.8,2.1000000000000014,1.7000000000000028,427762,613311,291017,322294,131132
2018-03-11,59.28,59.9,58.55,1.3500000000000014,0.5500000000000043,59.98,60.1,59.9,0.20000000000000284,-0.10000000000000142,58.83,59.15,58.35,0.7999999999999972,0.6499999999999986,59.47,59.8,59.15,0.6499999999999986,-0.04999999999999716,453035,920934,316167,604767,579896
2018-03-18,59.44,59.8,59.1,0.6999999999999957,0.04999999999999716,60.2,60.8,59.95,0.8499999999999943,0.05000000000000426,58.43,58.75,57.65,1.1000000000000014,-1.0,59.03,59.8,58.0,1.7999999999999972,-1.1499999999999986,565095,866094,198414,667680,325959
2018-03-25,57.775,58.45,57.25,1.2000000000000028,-1.2000000000000028,58.0775,58.62,57.45,1.1699999999999946,-1.0399999999999991,56.7875,57.2,56.55,0.6500000000000057,-0.20000000000000284,57.25,57.9,56.75,1.1499999999999986,-1.1499999999999986,467367,606929,364874,242055,94521
2018-04-01,57.38,58.7,56.35,2.3500000000000014,1.8500000000000014,58.410000000000004,59.2,57.55,1.6500000000000057,1.6000000000000014,56.76,57.8,55.7,2.0999999999999943,2.0999999999999943,57.75,59.0,56.15,2.8500000000000014,1.9500000000000028,475354,569640,388321,181319,-3009
2018-04-08,62.33,65.4,58.4,7.000000000000007,7.000000000000007,63.896,65.88,59.7,6.179999999999993,5.700000000000003,61.89,64.35,58.3,6.049999999999997,5.450000000000003,63.2,65.2,59.25,5.950000000000003,4.950000000000003,722417,1406809,492808,914001,183951
2018-04-15,65.8,66.9,64.85,2.0500000000000114,2.0500000000000114,66.63,67.55,66.05,1.5,1.5,65.03999999999999,66.5,63.9,2.6000000000000014,2.6000000000000014,66.03,67.0,65.05,1.9500000000000028,1.2000000000000028,529543,600103,490265,109838,-7290
2018-04-22,67.31,67.8,67.0,0.7999999999999972,-0.09999999999999432,67.72,68.2,67.0,1.2000000000000028,-0.45000000000000284,66.49,66.75,65.95,0.7999999999999972,-0.7999999999999972,67.06,67.75,66.4,1.3499999999999943,-0.8999999999999915,451885,614444,314037,300407,300407
2018-04-29,62.89,66.9,48.3,18.60000000000001,-18.5,64.86,67.55,55.95,11.599999999999994,-11.599999999999994,61.599999999999994,66.75,47.05,19.700000000000003,-19.700000000000003,63.309999999999995,66.85,51.9,14.949999999999996,-14.949999999999996,1176840,3413547,495137,2918410,2787363
2018-05-06,53.34,55.15,51.95,3.1999999999999957,3.1999999999999957,54.708,56.35,53.85,2.5,2.230000000000004,52.73,55.1,51.65,3.450000000000003,3.3000000000000043,54.15,56.25,52.1,4.149999999999999,2.3500000000000014,962166,1374828,564166,810662,-716796
2018-05-13,56.46,57.45,55.65,1.8000000000000043,1.1000000000000014,57.434,59.05,56.3,2.75,1.9499999999999957,55.992,57.2,55.16,2.0400000000000063,1.6000000000000014,56.9,58.35,55.95,2.3999999999999986,2.3999999999999986,548001,689597,404930,284667,197546
2018-05-20,56.99,58.8,55.4,3.3999999999999986,-3.3000000000000043,57.38,59.05,55.85,3.1999999999999957,-3.1499999999999986,55.879999999999995,58.15,54.55,3.6000000000000014,-3.6000000000000014,56.33,58.85,54.8,4.050000000000004,-4.050000000000004,442305,617090,311322,305768,305768
2018-05-27,55.725,56.85,54.2,2.6499999999999986,2.6499999999999986,56.5375,57.3,54.95,2.3499999999999943,2.3499999999999943,55.1325,55.83,53.9,1.9299999999999997,1.9299999999999997,56.125,56.75,54.8,1.9500000000000028,1.9500000000000028,462984,569271,382410,186861,-186861
2018-06-03,57.57,58.5,56.35,2.1499999999999986,-0.6000000000000014,58.4,59.2,57.65,1.5500000000000043,-0.6499999999999986,56.77,57.8,55.45,2.3499999999999943,-0.44999999999999574,57.42,58.55,56.25,2.299999999999997,-1.7999999999999972,354556,446461,284796,161665,95834
2018-06-10,56.94,57.95,56.3,1.6500000000000057,1.6500000000000057,57.802,59.2,57.2,2.0,1.9000000000000057,56.626,57.65,55.9,1.75,1.3500000000000014,57.49,58.9,56.2,2.6999999999999957,1.75,329341,495581,251413,244168,244168
2018-06-17,59.61,61.55,58.2,3.3499999999999943,3.049999999999997,60.43,61.8,58.9,2.8999999999999986,2.8999999999999986,59.04,60.6,57.75,2.8500000000000014,2.700000000000003,60.07,61.25,58.55,2.700000000000003,2.25,428901,694229,299962,394267,349017
2018-06-24,59.71,60.75,59.0,1.75,-1.6499999999999986,60.36,61.05,59.5,1.5499999999999972,-1.1499999999999986,58.68,59.1,57.8,1.3000000000000043,-0.5999999999999943,59.35,60.4,58.6,1.7999999999999972,-0.8999999999999986,389704,475421,234708,240713,86172
2018-07-01,60.4625,61.7,58.65,3.0500000000000043,3.0500000000000043,61.3375,62.3,60.1,2.1999999999999957,2.1999999999999957,60.075,61.4,58.55,2.8500000000000014,2.8500000000000014,61.0625,61.7,60.1,1.6000000000000014,1.6000000000000014,263366,340611,188234,152377,-77927
2018-07-08,61.11,62.25,59.65,2.6000000000000014,-2.3500000000000014,61.6,62.5,60.75,1.75,-1.5499999999999972,60.254,61.75,59.17,2.5799999999999983,-2.3999999999999986,60.57,62.1,59.55,2.5500000000000043,-2.5500000000000043,341909,550377,175688,374689,151872
2018-07-15,60.42,61.6,59.6,2.0,1.9500000000000028,61.23,62.2,60.5,1.7000000000000028,1.7000000000000028,59.8,61.05,59.15,1.8999999999999986,1.4699999999999989,60.7,61.5,59.75,1.75,1.4500000000000028,270645,327356,221107,106249,-49595
2018-07-22,61.4,62.15,60.9,1.25,0.8500000000000014,61.99,62.8,61.35,1.4499999999999957,0.6499999999999986,60.83,61.5,60.25,1.25,0.0,61.25,62.2,60.6,1.6000000000000014,0.10000000000000142,337500,432425,281815,150610,8763
2018-07-29,58.74,61.0,51.95,9.049999999999997,-9.049999999999997,59.646,61.75,54.23,7.520000000000003,-6.970000000000006,57.388,60.17,50.82,9.350000000000001,-9.18,58.339999999999996,61.65,52.3,9.350000000000001,-7.800000000000004,962839,2043286,359146,1684140,1684140
2018-08-05,55.0,56.85,52.0,4.850000000000001,4.850000000000001,56.56,58.0,55.2,2.799999999999997,2.3499999999999943,54.756,56.3,52.0,4.299999999999997,4.299999999999997,55.87,57.0,55.05,1.9500000000000028,1.5,447262,662228,294743,367485,-147531
2018-08-12,56.51,57.3,55.7,1.5999999999999943,0.8499999999999943,57.31,57.95,56.9,1.0500000000000043,1.0500000000000043,56.13,57.1,55.3,1.8000000000000043,1.8000000000000043,56.59,57.35,55.35,2.0,1.8500000000000014,229508,252911,214047,38864,-38864
2018-08-19,57.69,58.25,57.2,1.0499999999999972,0.29999999999999716,58.34,58.95,57.75,1.2000000000000028,0.20000000000000284,57.268,57.7,56.74,0.9600000000000009,0.509999999999998,57.69,58.3,57.0,1.2999999999999972,0.5,204159,249717,155289,94428,34323
2018-08-26,58.23,58.9,57.8,1.1000000000000014,0.0,58.98,59.4,58.65,0.75,0.3500000000000014,57.76,58.2,57.35,0.8500000000000014,0.3999999999999986,58.36,59.05,57.9,1.1499999999999986,0.3999999999999986,236746,330544,165264,165280,-96151
2018-09-02,57.7,58.45,56.3,2.1500000000000057,-2.1500000000000057,57.887499999999996,58.9,56.55,2.3500000000000014,-2.3500000000000014,56.375,57.4,55.5,1.8999999999999986,-1.8999999999999986,57.025,58.1,55.85,2.25,-2.25,337042,371411,276763,94648,94648
2018-09-09,53.61,56.0,52.4,3.6000000000000014,-2.200000000000003,54.4,56.3,53.25,3.049999999999997,-1.5499999999999972,52.3,53.05,51.8,1.25,-0.75,52.93,53.85,52.3,1.5500000000000043,-0.6500000000000057,642325,926374,389423,536951,536951
2018-09-16,51.440000000000005,52.5,50.95,1.5499999999999972,-1.2999999999999972,52.11,52.65,51.55,1.1000000000000014,-0.25,50.89,51.45,50.4,1.0500000000000043,-0.3500000000000014,51.199999999999996,51.55,50.7,0.8499999999999943,-0.25,568648,860364,396294,464070,464070
2018-09-23,52.89,53.6,51.15,2.450000000000003,2.3000000000000043,54.0,54.75,53.05,1.7000000000000028,1.7000000000000028,52.472,53.4,51.15,2.25,2.25,53.56,54.7,52.7,2.0,2.0,500675,597926,335846,262080,181079
2018-09-30,52.99,54.74,52.5,2.240000000000002,-2.210000000000001,53.376,55.62,52.53,3.0899999999999963,-3.0899999999999963,51.56,52.31,51.01,1.3000000000000043,-1.3000000000000043,52.154,52.54,51.57,0.9699999999999989,-0.9699999999999989,455388,710067,241230,468837,-468837
2018-10-07,51.246,52.78,49.21,3.5700000000000003,-0.8900000000000006,52.132,52.86,51.2,1.6599999999999966,-0.8200000000000003,50.554,51.69,49.21,2.479999999999997,-1.25,51.166000000000004,52.7,49.78,2.9200000000000017,-1.4500000000000028,496697,999770,273251,726519,697557
2018-10-14,52.814,54.5,50.09,4.409999999999997,3.3499999999999943,53.942,54.89,52.6,2.289999999999999,0.8599999999999994,51.99,53.3,50.09,3.2099999999999937,1.8899999999999935,53.208,54.6,51.97,2.6300000000000026,0.23000000000000398,451417,584754,291670,293084,-48809
2018-10-21,51.578,52.46,50.02,2.4399999999999977,-2.4399999999999977,52.684,53.55,51.27,2.279999999999994,-2.279999999999994,50.774,52.45,48.88,3.5700000000000003,-3.5700000000000003,51.394,52.66,50.41,2.25,-2.25,411750,595465,211443,384022,384022
2018-10-28,52.668,58.58,50.5,8.079999999999998,7.640000000000001,54.768,59.31,51.44,7.8700000000000045,7.230000000000004,51.224000000000004,54.89,49.95,4.939999999999998,4.939999999999998,53.705999999999996,58.26,50.48,7.780000000000001,7.270000000000003,1008974,1553966,535059,1018907,764817
2018-11-04,58.391999999999996,59.41,57.41,2.0,1.2899999999999991,59.114,59.98,58.21,1.769999999999996,0.7100000000000009,57.414,58.27,55.6,2.6700000000000017,1.990000000000002,58.480000000000004,59.1,57.37,1.730000000000004,1.2700000000000031,379164,555740,249329,306411,-203480
