Date,LINUFStock_Open_average,LINUFStock_Open_max,LINUFStock_Open_min,LINUFStock_Open_volatility,LINUFStock_Open_change,LINUFStock_High_average,LINUFStock_High_max,LINUFStock_High_min,LINUFStock_High_volatility,LINUFStock_High_change,LINUFStock_Low_average,LINUFStock_Low_max,LINUFStock_Low_min,LINUFStock_Low_volatility,LINUFStock_Low_change,LINUFStock_Close_average,LINUFStock_Close_max,LINUFStock_Close_min,LINUFStock_Close_volatility,LINUFStock_Close_change,LINUFStock_Volume_average,LINUFStock_Volume_max,LINUFStock_Volume_min,LINUFStock_Volume_volatility,LINUFStock_Volume_change
2018-01-14,1.9175,1.98,1.89,0.09000000000000008,0.0,1.9949999999999999,2.05,1.95,0.09999999999999987,-0.09999999999999987,1.8475000000000001,1.88,1.81,0.06999999999999984,0.0,1.9,1.94,1.85,0.08999999999999986,0.039999999999999813,222630,336058,127243,208815,-208815
2018-01-21,1.87,1.93,1.81,0.11999999999999988,-0.030000000000000027,1.924,2.0,1.88,0.1200000000000001,0.07000000000000006,1.8122,1.85,1.76,0.09000000000000008,0.020000000000000018,1.842,1.89,1.82,0.06999999999999984,0.05999999999999983,267923,534915,114392,420523,415575
2018-01-28,1.814,1.9,1.74,0.15999999999999992,-0.15999999999999992,1.8374000000000001,1.9380000000000002,1.77,0.16800000000000015,-0.16800000000000015,1.736,1.8,1.65,0.15000000000000013,-0.1200000000000001,1.756,1.82,1.68,0.14000000000000012,-0.13000000000000012,133042,184129,104853,79276,14140
2018-02-04,1.724,1.8,1.69,0.1100000000000001,0.020000000000000018,1.788,1.85,1.75,0.10000000000000009,0.020000000000000018,1.6652,1.705,1.62,0.08499999999999996,-0.029999999999999805,1.716,1.8,1.63,0.17000000000000015,-0.07000000000000006,147553,356229,44798,311431,-48142
2018-02-11,1.738,1.87,1.63,0.2400000000000002,0.1200000000000001,1.79,1.87,1.73,0.14000000000000012,0.020000000000000018,1.658,1.7,1.63,0.07000000000000006,0.0,1.718,1.85,1.66,0.19000000000000017,0.030000000000000027,195560,444807,62026,382781,38639
2018-02-18,1.6975,1.75,1.67,0.08000000000000007,0.07000000000000006,1.83925,2.16,1.7280000000000002,0.43199999999999994,0.42000000000000015,1.66175,1.675,1.65,0.025000000000000133,0.025000000000000133,1.70475,1.715,1.68,0.03500000000000014,0.0,1214391,4533192,39450,4493742,4475064
2018-02-25,1.702,1.75,1.65,0.10000000000000009,0.050000000000000044,1.7616,1.819,1.72,0.09899999999999998,-0.09899999999999998,1.654,1.67,1.64,0.030000000000000027,0.030000000000000027,1.712,1.78,1.66,0.1200000000000001,-0.07000000000000006,288193,590392,113155,477237,-477237
2018-03-04,1.714,1.73,1.7,0.030000000000000027,0.010000000000000009,1.742,1.8,1.71,0.09000000000000008,-0.09000000000000008,1.6743999999999999,1.692,1.64,0.052000000000000046,-0.050000000000000044,1.694,1.72,1.67,0.050000000000000044,-0.020000000000000018,99132,177122,54428,122694,-122694
2018-03-11,1.776,2.0,1.68,0.32000000000000006,0.14000000000000012,1.882,2.1,1.7,0.40000000000000013,0.1200000000000001,1.675,1.7,1.665,0.03499999999999992,0.004999999999999893,1.76,2.0,1.67,0.33000000000000007,0.010000000000000009,640298,1848764,85362,1763402,354707
2018-03-18,1.642,1.7,1.57,0.1299999999999999,-0.1299999999999999,1.65,1.7,1.6,0.09999999999999987,-0.09999999999999987,1.568,1.67,1.52,0.1499999999999999,-0.1499999999999999,1.602,1.69,1.57,0.11999999999999988,-0.10999999999999988,129049,193315,100525,92790,1894
2018-03-25,1.5675000000000001,1.62,1.51,0.1100000000000001,-0.040000000000000036,1.62,1.67,1.55,0.11999999999999988,-0.11999999999999988,1.5025,1.55,1.42,0.13000000000000012,-0.13000000000000012,1.5375,1.58,1.45,0.13000000000000012,-0.10000000000000009,107918,202920,62622,140298,113810
2018-04-01,1.516,1.55,1.48,0.07000000000000006,0.07000000000000006,1.534,1.55,1.5,0.050000000000000044,0.050000000000000044,1.458,1.48,1.41,0.07000000000000006,0.06000000000000005,1.5204,1.55,1.5,0.050000000000000044,0.0,65756,89575,14601,74974,13053
2018-04-08,1.518,1.55,1.47,0.08000000000000007,0.07000000000000006,1.5962,1.64,1.54,0.09999999999999987,0.040000000000000036,1.494,1.54,1.46,0.08000000000000007,0.07000000000000006,1.5556,1.618,1.51,0.1080000000000001,0.020000000000000018,133892,334616,39099,295517,-23876
2018-04-15,1.4932,1.6,1.42,0.18000000000000016,-0.14000000000000012,1.522,1.6,1.49,0.1100000000000001,-0.1100000000000001,1.4384,1.46,1.412,0.04800000000000004,-0.010000000000000009,1.476,1.5,1.42,0.08000000000000007,-0.020000000000000018,84387,136616,34304,102312,-102312
2018-04-22,1.514,1.55,1.5,0.050000000000000044,0.020000000000000018,1.6098000000000001,1.6980000000000002,1.55,0.14800000000000013,0.14800000000000013,1.4862,1.51,1.46,0.050000000000000044,0.039000000000000146,1.5706,1.66,1.49,0.16999999999999993,0.1299999999999999,137677,194024,91815,102209,93211
2018-04-29,1.358,1.65,0.52,1.13,-1.13,1.4498,1.65,0.94,0.71,-0.71,1.2764,1.531,0.5,1.031,-1.031,1.362,1.59,0.77,0.8200000000000001,-0.8200000000000001,510849,1967093,42755,1924338,1824818
2018-05-06,0.6732,0.805,0.61,0.19500000000000006,-0.19500000000000006,0.714,0.82,0.64,0.17999999999999994,-0.1499999999999999,0.5748,0.66,0.5,0.16000000000000003,-0.09799999999999998,0.638,0.695,0.615,0.07999999999999996,-0.07499999999999996,437547,681331,216433,464898,106032
2018-05-13,0.619,0.76,0.3,0.46,0.46,0.802,0.85,0.76,0.08999999999999997,-0.08999999999999997,0.5680000000000001,0.66,0.3,0.36000000000000004,0.35000000000000003,0.7064,0.76,0.65,0.10999999999999999,0.0009999999999998899,282366,442093,167893,274200,-274200
2018-05-20,0.625,0.665,0.58,0.08500000000000008,-0.08000000000000007,0.6524,0.73,0.58,0.15000000000000002,-0.15000000000000002,0.5822,0.65,0.511,0.139,-0.139,0.6292,0.69,0.556,0.1339999999999999,-0.11399999999999999,24992,35061,10235,24826,-5426
2018-05-27,0.46275,0.515,0.401,0.11399999999999999,-0.09500000000000003,0.484,0.52,0.42,0.10000000000000003,-0.10000000000000003,0.41100000000000003,0.511,0.355,0.15600000000000003,-0.15600000000000003,0.431,0.52,0.35700000000000004,0.16299999999999998,-0.16299999999999998,49630,97266,7501,89765,25099
2018-06-03,0.191,0.355,0.107,0.248,-0.22199999999999998,0.2176,0.37799999999999995,0.145,0.23299999999999996,-0.23299999999999996,0.1486,0.25,0.107,0.14300000000000002,-0.119,0.1698,0.251,0.113,0.138,-0.10600000000000001,94691,240444,14023,226421,-74853
2018-06-10,0.163,0.172,0.15,0.021999999999999992,0.021999999999999992,0.19039999999999999,0.248,0.17,0.07799999999999999,-0.057999999999999996,0.1616,0.172,0.145,0.026999999999999996,0.026999999999999996,0.1884,0.24,0.17,0.06999999999999998,-0.04999999999999999,24669,110975,1732,109243,-109107
2018-06-17,0.15380000000000002,0.17,0.13,0.04000000000000001,-0.037000000000000005,0.16240000000000002,0.18100000000000002,0.14,0.04100000000000001,-0.04100000000000001,0.1416,0.17,0.122,0.048000000000000015,-0.037000000000000005,0.1516,0.17,0.132,0.038000000000000006,-0.037000000000000005,10493,17812,2939,14873,-14873
2018-06-24,0.1472,0.17,0.12,0.05000000000000002,-0.038000000000000006,0.1628,0.17800000000000002,0.13,0.048000000000000015,0.010000000000000009,0.125,0.135,0.12,0.015000000000000013,-0.0050000000000000044,0.1444,0.17800000000000002,0.12,0.058000000000000024,0.04300000000000001,16684,65396,1154,64242,-1011
2018-07-01,0.12333333333333334,0.13,0.12,0.010000000000000009,0.010000000000000009,0.12666666666666668,0.13,0.12,0.010000000000000009,0.010000000000000009,0.12333333333333334,0.13,0.12,0.010000000000000009,0.010000000000000009,0.12666666666666668,0.13,0.12,0.010000000000000009,0.010000000000000009,4189,11603,434,11169,-98
2018-07-08,0.122,0.13,0.12,0.010000000000000009,0.0,0.1304,0.162,0.12,0.04200000000000001,0.0,0.119,0.13,0.105,0.02500000000000001,-0.015,0.1256,0.14,0.11800000000000001,0.022000000000000006,-0.001999999999999988,20850,49539,1372,48167,38909
2018-07-15,0.0874,0.105,0.08,0.024999999999999994,-0.024999999999999994,0.0998,0.11599999999999999,0.085,0.030999999999999986,-0.010999999999999996,0.0874,0.105,0.08,0.024999999999999994,-0.024999999999999994,0.0948,0.107,0.085,0.021999999999999992,-0.006999999999999992,12379,23262,614,22648,-4178
2018-07-22,0.0796,0.14800000000000002,0.04,0.10800000000000001,-0.04,0.0896,0.14800000000000002,0.06,0.08800000000000002,-0.04000000000000001,0.056,0.08,0.04,0.04,-0.04,0.066,0.08,0.06,0.020000000000000004,-0.020000000000000004,18283,30655,4162,26493,25873
2018-07-29,0.056,0.065,0.05,0.015,0.015,0.0858,0.138,0.05,0.08800000000000001,0.031,0.056,0.065,0.05,0.015,0.015,0.077,0.138,0.05,0.08800000000000001,0.015,4204,10802,480,10322,-1860
2018-08-05,0.0685,0.081,0.063,0.018000000000000002,-0.0020000000000000018,0.08,0.098,0.063,0.035,-0.015,0.06325,0.065,0.06,0.0050000000000000044,-0.0020000000000000018,0.07475,0.098,0.06,0.038000000000000006,-0.015,1383,1902,534,1368,-1368
2018-08-12,0.08460000000000001,0.1,0.06,0.04000000000000001,0.035,0.0886,0.12,0.06,0.06,0.05499999999999999,0.06,0.06,0.06,0.0,0.0,0.0602,0.061,0.06,0.0010000000000000009,0.0010000000000000009,4100,13850,619,13231,13231
2018-08-19,0.06033333333333333,0.061,0.06,0.0010000000000000009,-0.0010000000000000009,0.082,0.12,0.061,0.059,-0.05499999999999999,0.06,0.06,0.06,0.0,0.0,0.06366666666666666,0.065,0.061,0.0040000000000000036,0.0,3413,6592,1305,5287,-4250
2018-08-26,0.0806,0.09300000000000001,0.07,0.023000000000000007,0.013000000000000012,0.0806,0.09300000000000001,0.07,0.023000000000000007,0.013000000000000012,0.07680000000000001,0.09300000000000001,0.061,0.032000000000000015,0.032000000000000015,0.0776,0.09300000000000001,0.065,0.02800000000000001,0.02800000000000001,4938,19958,374,19584,-18948
2018-09-02,0.09933333333333333,0.115,0.091,0.024000000000000007,-0.024000000000000007,0.10733333333333334,0.115,0.092,0.023000000000000007,0.0,0.091,0.091,0.091,0.0,0.0,0.09933333333333333,0.115,0.091,0.024000000000000007,0.023000000000000007,10281,26160,2106,24054,24054
2018-09-09,0.11624999999999999,0.12,0.11,0.009999999999999995,0.009999999999999995,0.12,0.13,0.115,0.015,0.0049999999999999906,0.1,0.12,0.07,0.04999999999999999,-0.039999999999999994,0.10375000000000001,0.13,0.07,0.06,-0.045,11687,32047,660,31387,10571
2018-09-16,0.076,0.08,0.07,0.009999999999999995,-0.009999999999999995,0.076,0.08,0.07,0.009999999999999995,-0.009999999999999995,0.07200000000000001,0.08,0.07,0.009999999999999995,-0.009999999999999995,0.07200000000000001,0.08,0.07,0.009999999999999995,-0.009999999999999995,2140,5356,134,5222,917
2018-09-23,0.0596,0.07,0.038,0.03200000000000001,-0.010000000000000009,0.066,0.07,0.06,0.010000000000000009,-0.010000000000000009,0.0596,0.07,0.038,0.03200000000000001,-0.010000000000000009,0.064,0.07,0.06,0.010000000000000009,-0.010000000000000009,1797,4998,303,4695,444
2018-09-30,0.07675,0.111,0.06,0.051000000000000004,0.0059999999999999915,0.09575,0.13,0.071,0.05900000000000001,-0.05900000000000001,0.06275,0.071,0.06,0.010999999999999996,0.010999999999999996,0.078,0.11,0.06,0.05,-0.03900000000000001,9320,29700,1821,27879,-27879
2018-10-07,0.071,0.071,0.071,0.0,0.0,0.08099999999999999,0.086,0.071,0.015,0.0,0.071,0.071,0.071,0.0,0.0,0.08099999999999999,0.086,0.071,0.015,0.0,3148,6100,843,5257,-5257
2018-10-14,0.06725,0.071,0.065,0.0059999999999999915,-0.0059999999999999915,0.083,0.12,0.065,0.05499999999999999,0.043,0.06575,0.068,0.065,0.0030000000000000027,0.0,0.06625,0.07,0.065,0.0050000000000000044,0.0,8212,27617,930,26687,-25517
2018-10-21,0.0798,0.12,0.06,0.06,-0.0050000000000000044,0.1038,0.12,0.07400000000000001,0.045999999999999985,0.0050000000000000044,0.0738,0.099,0.06,0.03900000000000001,-0.0050000000000000044,0.1,0.11,0.065,0.045,0.0050000000000000044,11908,32152,2336,29816,1464
2018-10-28,0.0646,0.067,0.061,0.006000000000000005,0.0040000000000000036,0.07440000000000001,0.11,0.065,0.045,0.045,0.0646,0.067,0.061,0.006000000000000005,0.0040000000000000036,0.0704,0.09,0.065,0.024999999999999994,0.024999999999999994,4459,20840,0,20840,19385
