Date,SSYStock_Open_average,SSYStock_Open_max,SSYStock_Open_min,SSYStock_Open_volatility,SSYStock_Open_change,SSYStock_High_average,SSYStock_High_max,SSYStock_High_min,SSYStock_High_volatility,SSYStock_High_change,SSYStock_Low_average,SSYStock_Low_max,SSYStock_Low_min,SSYStock_Low_volatility,SSYStock_Low_change,SSYStock_Close_average,SSYStock_Close_max,SSYStock_Close_min,SSYStock_Close_volatility,SSYStock_Close_change,SSYStock_Volume_average,SSYStock_Volume_max,SSYStock_Volume_min,SSYStock_Volume_volatility,SSYStock_Volume_change
2018-01-14,1.5550000000000002,1.56,1.55,0.010000000000000009,0.010000000000000009,1.56,1.56,1.56,0.0,0.0,1.5375,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.545,1.56,1.52,0.040000000000000036,-0.040000000000000036,4715,15934,332,15602,15139
2018-01-21,1.52,1.54,1.49,0.050000000000000044,-0.010000000000000009,1.53,1.54,1.5,0.040000000000000036,-0.040000000000000036,1.496,1.5,1.49,0.010000000000000009,-0.010000000000000009,1.50002,1.5099,1.4901,0.01980000000000004,0.0,3333,6163,865,5298,-5298
2018-01-28,1.48,1.5,1.44,0.06000000000000005,-0.020000000000000018,1.49,1.5,1.48,0.020000000000000018,-0.020000000000000018,1.456,1.49,1.44,0.050000000000000044,-0.040000000000000036,1.458,1.49,1.45,0.040000000000000036,-0.040000000000000036,729,2717,123,2594,-141
2018-02-04,1.476,1.5,1.45,0.050000000000000044,-0.040000000000000036,1.484,1.5,1.46,0.040000000000000036,-0.030000000000000027,1.456,1.46,1.45,0.010000000000000009,-0.010000000000000009,1.464,1.49,1.45,0.040000000000000036,0.0,1044,2904,54,2850,703
2018-02-11,1.442,1.46,1.43,0.030000000000000027,-0.010000000000000009,1.4531399999999999,1.46,1.4357,0.02429999999999999,0.010000000000000009,1.438,1.45,1.43,0.020000000000000018,0.0,1.4491399999999999,1.46,1.4357,0.02429999999999999,0.020000000000000018,3269,12334,248,12086,10972
2018-02-18,1.4975,1.55,1.46,0.09000000000000008,-0.06000000000000005,1.505,1.55,1.46,0.09000000000000008,-0.06000000000000005,1.4625,1.47,1.46,0.010000000000000009,-0.010000000000000009,1.47,1.49,1.46,0.030000000000000027,-0.010000000000000009,372,812,39,773,456
2018-02-25,1.455,1.49,1.43,0.06000000000000005,0.030000000000000027,1.46,1.49,1.43,0.06000000000000005,0.030000000000000027,1.4375,1.48,1.4,0.08000000000000007,0.050000000000000044,1.4375,1.48,1.4,0.08000000000000007,0.050000000000000044,1258,2101,300,1801,-1801
2018-03-04,1.4913,1.52,1.46,0.06000000000000005,-0.014799999999999924,1.5288,1.54,1.5052,0.03479999999999994,-0.03479999999999994,1.4863,1.52,1.46,0.06000000000000005,-0.014799999999999924,1.5113,1.54,1.5,0.040000000000000036,-0.03479999999999994,829,1257,4,1253,-1121
2018-03-11,1.4933333333333334,1.52,1.48,0.040000000000000036,-0.040000000000000036,1.5166666666666666,1.53,1.5,0.030000000000000027,0.010000000000000009,1.4933333333333334,1.52,1.48,0.040000000000000036,-0.040000000000000036,1.5166666666666666,1.53,1.5,0.030000000000000027,0.010000000000000009,861,1645,55,1590,-761
2018-03-18,1.5166666666666666,1.55,1.48,0.07000000000000006,-0.040000000000000036,1.5237333333333334,1.55,1.5,0.050000000000000044,-0.021200000000000108,1.4899666666666667,1.52,1.45,0.07000000000000006,-0.07000000000000006,1.5070333333333334,1.5212,1.4999,0.021300000000000097,-0.021200000000000108,1413,2118,851,1267,419
2018-03-25,1.3975,1.49,1.35,0.1399999999999999,-0.09000000000000008,1.415,1.49,1.37,0.11999999999999988,-0.09000000000000008,1.3425,1.37,1.3,0.07000000000000006,0.07000000000000006,1.382525,1.43,1.3601,0.06989999999999985,-0.05999999999999983,1898,6058,123,5935,-5935
2018-04-01,1.348,1.4,1.31,0.08999999999999986,-0.08999999999999986,1.3800000000000001,1.45,1.34,0.10999999999999988,-0.05999999999999983,1.338,1.39,1.31,0.07999999999999985,-0.07999999999999985,1.36374,1.45,1.31,0.1399999999999999,-0.07129999999999992,1762,6169,223,5946,596
2018-04-08,1.3275000000000001,1.35,1.31,0.040000000000000036,-0.040000000000000036,1.3412000000000002,1.3948,1.31,0.08479999999999999,-0.040000000000000036,1.3225,1.34,1.3,0.040000000000000036,-0.040000000000000036,1.3362,1.3948,1.3,0.0948,-0.040000000000000036,203,427,0,427,-161
2018-04-15,1.3225,1.35,1.3,0.050000000000000044,-0.030000000000000027,1.3375000000000001,1.35,1.31,0.040000000000000036,0.0,1.31085,1.32,1.3,0.020000000000000018,0.01660000000000017,1.32085,1.34,1.3034,0.03660000000000019,0.02660000000000018,144,303,10,293,135
2018-04-22,1.352,1.44,1.3,0.1399999999999999,0.10999999999999988,1.3752199999999999,1.44,1.3,0.1399999999999999,0.09999999999999987,1.342,1.39,1.3,0.08999999999999986,0.05999999999999983,1.3652199999999999,1.4,1.3,0.09999999999999987,0.04999999999999982,248,406,159,247,83
2018-04-29,1.3825,1.4,1.37,0.029999999999999805,0.019999999999999796,1.39,1.4,1.37,0.029999999999999805,-0.010000000000000009,1.367525,1.39,1.34,0.04999999999999982,0.019999999999999796,1.375025,1.4,1.34,0.05999999999999983,-0.010000000000000009,400,826,79,747,149
2018-05-06,1.4225,1.65,1.33,0.31999999999999984,0.030000000000000027,1.5225,1.71,1.37,0.33999999999999986,-0.2599999999999998,1.33,1.34,1.32,0.020000000000000018,-0.010000000000000009,1.415,1.63,1.32,0.30999999999999983,-0.2999999999999998,8656,19277,180,19097,-14537
2018-05-13,1.35104,1.38,1.31,0.06999999999999984,0.06000000000000005,1.37304,1.42,1.32,0.09999999999999987,0.05999999999999983,1.342,1.37,1.31,0.06000000000000005,0.06000000000000005,1.35516,1.38,1.32,0.05999999999999983,0.05999999999999983,610,1334,101,1233,327
2018-05-20,1.42,1.45,1.38,0.07000000000000006,-0.020000000000000018,1.4275,1.45,1.4,0.050000000000000044,0.010000000000000009,1.3849999999999998,1.4,1.38,0.020000000000000018,-0.020000000000000018,1.3924999999999998,1.41,1.38,0.030000000000000027,0.010000000000000009,530,1397,135,1262,169
2018-05-27,1.3924999999999998,1.41,1.38,0.030000000000000027,0.0,1.4324999999999999,1.49,1.4,0.09000000000000008,-0.06000000000000005,1.3885,1.4,1.38,0.020000000000000018,0.0,1.4285,1.49,1.3940000000000001,0.09599999999999986,-0.06000000000000005,292,681,100,581,444
2018-06-03,1.376,1.41,1.31,0.09999999999999987,-0.06999999999999984,1.386,1.41,1.33,0.07999999999999985,-0.07999999999999985,1.3559999999999999,1.4,1.31,0.08999999999999986,-0.06999999999999984,1.3699999999999999,1.41,1.31,0.09999999999999987,-0.07999999999999985,1088,3376,68,3308,-261
2018-06-10,1.33,1.35,1.31,0.040000000000000036,-0.020000000000000018,1.34,1.4,1.31,0.08999999999999986,-0.020000000000000018,1.30726,1.32,1.28,0.040000000000000036,-0.040000000000000036,1.31326,1.34,1.28,0.06000000000000005,-0.040000000000000036,1022,1973,266,1707,374
2018-06-17,1.33,1.38,1.28,0.09999999999999987,-0.07000000000000006,1.3619999999999999,1.39,1.32,0.06999999999999984,-0.04999999999999982,1.30372,1.34,1.2586,0.08140000000000014,-0.08140000000000014,1.33372,1.39,1.2586,0.13139999999999996,-0.13139999999999996,732,2084,166,1918,1918
2018-06-24,1.26,1.27,1.25,0.020000000000000018,0.010000000000000009,1.2930333333333333,1.3,1.2891,0.010900000000000132,-0.010000000000000009,1.26,1.27,1.25,0.020000000000000018,0.010000000000000009,1.2930333333333333,1.3,1.2891,0.010900000000000132,-0.010000000000000009,278,513,60,453,-252
