Date,INSStock_Open_average,INSStock_Open_max,INSStock_Open_min,INSStock_Open_volatility,INSStock_Open_change,INSStock_High_average,INSStock_High_max,INSStock_High_min,INSStock_High_volatility,INSStock_High_change,INSStock_Low_average,INSStock_Low_max,INSStock_Low_min,INSStock_Low_volatility,INSStock_Low_change,INSStock_Close_average,INSStock_Close_max,INSStock_Close_min,INSStock_Close_volatility,INSStock_Close_change,INSStock_Volume_average,INSStock_Volume_max,INSStock_Volume_min,INSStock_Volume_volatility,INSStock_Volume_change
2018-01-14,4.9350000000000005,5.15,4.75,0.40000000000000036,-0.25,4.9625,5.15,4.84,0.3100000000000005,-0.16000000000000014,4.86925,4.98,4.75,0.23000000000000043,-0.23000000000000043,4.8892500000000005,5.0,4.79,0.20999999999999996,-0.20999999999999996,1503,3268,373,2895,2895
2018-01-21,4.8100000000000005,4.99,4.75,0.2400000000000002,-0.2400000000000002,4.8525,4.99,4.77,0.22000000000000064,-0.16000000000000014,4.7725,4.84,4.75,0.08999999999999986,-0.08999999999999986,4.8134999999999994,4.864,4.77,0.0940000000000003,-0.06400000000000006,1239,3559,241,3318,3050
2018-01-28,4.68,4.75,4.61,0.13999999999999968,-0.13999999999999968,4.8525,4.945,4.76,0.1850000000000005,-0.1850000000000005,4.68,4.75,4.61,0.13999999999999968,-0.13999999999999968,4.8525,4.945,4.76,0.1850000000000005,-0.1850000000000005,305,515,96,419,419
2018-02-04,4.65,4.8,4.54,0.2599999999999998,-0.2599999999999998,4.65,4.8,4.54,0.2599999999999998,-0.2599999999999998,4.43,4.62,4.26,0.3600000000000003,-0.3600000000000003,4.543666666666667,4.6610000000000005,4.41,0.25100000000000033,-0.25100000000000033,593,1043,238,805,805
2018-02-11,4.58,4.85,4.29,0.5599999999999996,0.5599999999999996,4.6466666666666665,4.85,4.47,0.3799999999999999,0.3799999999999999,4.53,4.7,4.29,0.41000000000000014,0.41000000000000014,4.596666666666667,4.7,4.47,0.23000000000000043,0.23000000000000043,525,635,314,321,-321
2018-02-18,4.8,4.8,4.8,0.0,0.0,4.8,4.8,4.8,0.0,0.0,4.791,4.8,4.782,0.017999999999999794,-0.017999999999999794,4.791,4.8,4.782,0.017999999999999794,-0.017999999999999794,113,209,18,191,-191
2018-02-25,4.9825,5.15,4.63,0.5200000000000005,0.4900000000000002,5.0175,5.15,4.77,0.3800000000000008,0.35000000000000053,4.87,5.03,4.63,0.40000000000000036,0.2549999999999999,4.904999999999999,5.03,4.77,0.2600000000000007,0.11500000000000021,892,3175,101,3074,90
2018-03-04,5.006,5.15,4.74,0.41000000000000014,0.41000000000000014,5.118,5.15,5.0,0.15000000000000036,0.0,4.912,5.01,4.74,0.2699999999999996,0.2699999999999996,5.004,5.1,4.92,0.17999999999999972,-0.08999999999999986,444,900,5,895,-895
2018-03-11,5.018,5.15,4.89,0.2600000000000007,-0.2400000000000002,5.028,5.15,4.89,0.2600000000000007,-0.2400000000000002,4.9232,5.05,4.72,0.33000000000000007,-0.3200000000000003,4.9272,5.07,4.72,0.35000000000000053,-0.3200000000000003,459,910,39,871,-79
2018-03-18,4.916,5.15,4.71,0.4400000000000004,0.4400000000000004,5.0086,5.15,4.836,0.31400000000000006,0.31400000000000006,4.908,5.15,4.71,0.4400000000000004,0.4400000000000004,5.0086,5.15,4.836,0.31400000000000006,0.31400000000000006,346,1113,20,1093,223
