Date,CNAStock_Open_average,CNAStock_Open_max,CNAStock_Open_min,CNAStock_Open_volatility,CNAStock_Open_change,CNAStock_High_average,CNAStock_High_max,CNAStock_High_min,CNAStock_High_volatility,CNAStock_High_change,CNAStock_Low_average,CNAStock_Low_max,CNAStock_Low_min,CNAStock_Low_volatility,CNAStock_Low_change,CNAStock_Close_average,CNAStock_Close_max,CNAStock_Close_min,CNAStock_Close_volatility,CNAStock_Close_change,CNAStock_Volume_average,CNAStock_Volume_max,CNAStock_Volume_min,CNAStock_Volume_volatility,CNAStock_Volume_change
2018-01-14,53.6475,54.0,53.09,0.9099999999999966,0.04999999999999716,54.0225,54.28,53.64,0.6400000000000006,0.3299999999999983,53.18,53.71,52.63,1.0799999999999983,1.0799999999999983,53.5525,53.96,52.87,1.0900000000000034,1.0900000000000034,217934,284682,128060,156622,-156622
2018-01-21,54.658,55.14,53.78,1.3599999999999994,1.0600000000000023,55.056,55.39,54.58,0.8100000000000023,0.5500000000000043,54.28,54.56,53.78,0.7800000000000011,0.7800000000000011,54.79,55.08,54.4,0.6799999999999997,0.6799999999999997,169790,226844,87042,139802,-76486
2018-01-28,54.388,55.06,54.12,0.9400000000000048,-0.9100000000000037,54.892,55.17,54.37,0.8000000000000043,-0.30000000000000426,53.864,54.4,53.13,1.269999999999996,-1.269999999999996,54.03,54.4,53.2,1.1999999999999957,-1.1999999999999957,193914,320911,106283,214628,214628
2018-02-04,50.286,52.74,48.92,3.8200000000000003,-3.8200000000000003,50.72,52.75,49.69,3.0600000000000023,-3.0600000000000023,49.034,50.15,48.27,1.8799999999999955,-1.8799999999999955,49.624,50.25,48.45,1.7999999999999972,-1.0499999999999972,364640,400039,318783,81256,35967
2018-02-11,50.29,51.16,49.31,1.8499999999999943,0.6499999999999986,51.118,52.02,50.34,1.6799999999999997,0.740000000000002,49.664,51.05,48.36,2.6899999999999977,2.6899999999999977,50.576,51.57,49.59,1.9799999999999969,1.9799999999999969,421237,768801,168339,600462,-600462
2018-02-18,51.2625,51.59,50.74,0.8500000000000014,-0.6000000000000014,51.8875,52.63,51.22,1.4100000000000037,-0.3299999999999983,50.765,51.37,50.52,0.8499999999999943,0.05999999999999517,51.177499999999995,51.51,50.79,0.7199999999999989,-0.09000000000000341,349313,366188,333506,32682,-16235
2018-02-25,51.24,52.13,49.83,2.3000000000000043,-1.5900000000000034,51.638,52.34,50.28,2.0600000000000023,-1.9799999999999969,50.634,51.61,49.24,2.3699999999999974,-2.019999999999996,51.012,52.05,50.1,1.9499999999999957,-1.8499999999999943,238455,269573,183074,86499,50061
2018-03-04,51.784,53.11,50.15,2.960000000000001,2.960000000000001,52.644,53.76,51.8,1.9600000000000009,1.9600000000000009,51.496,52.59,50.15,2.440000000000005,2.440000000000005,52.422,53.58,51.47,2.1099999999999994,2.1099999999999994,223858,244877,195027,49850,-31362
2018-03-11,52.91,53.49,52.12,1.3700000000000045,-1.3700000000000045,53.054,53.56,52.49,1.0700000000000003,-1.0700000000000003,52.147999999999996,52.64,51.76,0.8800000000000026,-0.4299999999999997,52.454,53.11,51.95,1.1599999999999966,-1.1599999999999966,297425,473882,156021,317861,278523
2018-03-18,51.622,52.19,50.52,1.6699999999999946,-1.279999999999994,51.866,52.52,50.64,1.8800000000000026,-1.509999999999998,50.96,52.03,49.22,2.8100000000000023,-2.3500000000000014,51.112,52.16,49.28,2.8799999999999955,-2.6299999999999955,208033,263645,145132,118513,-63509
2018-03-25,49.72,50.14,49.07,1.0700000000000003,0.45000000000000284,50.1725,50.29,50.06,0.22999999999999687,-0.0799999999999983,49.175,49.4,48.88,0.519999999999996,-0.04999999999999716,49.5975,50.06,49.15,0.9100000000000037,-0.7100000000000009,230772,277931,185149,92782,66670
2018-04-01,48.896,49.4,48.07,1.3299999999999983,-0.21000000000000085,49.502,49.93,48.98,0.9500000000000028,-0.20000000000000284,48.298,49.4,47.72,1.6799999999999997,0.5,48.866,49.57,48.41,1.1600000000000037,0.04000000000000625,279044,417465,156659,260806,260806
2018-04-08,49.028,49.32,48.68,0.6400000000000006,0.6400000000000006,49.334,49.57,49.12,0.45000000000000284,-0.14000000000000057,48.646,48.92,48.41,0.5100000000000051,0.30000000000000426,48.842,49.09,48.64,0.45000000000000284,0.1599999999999966,132468,157454,83540,73914,-73914
2018-04-15,49.304,49.83,48.97,0.8599999999999994,0.759999999999998,49.808,50.31,49.42,0.8900000000000006,0.6600000000000037,49.122,49.74,48.9,0.8400000000000034,0.7600000000000051,49.466,49.92,49.08,0.8400000000000034,0.4299999999999997,188268,254849,141411,113438,33512
2018-04-22,49.524,49.92,49.17,0.75,-0.75,49.768,50.29,49.35,0.9399999999999977,-0.8299999999999983,49.056,49.62,48.54,1.0799999999999983,-0.7100000000000009,49.408,49.91,49.14,0.769999999999996,-0.6499999999999986,135166,189600,93757,95843,95843
2018-04-29,49.846000000000004,51.45,48.27,3.1799999999999997,-3.1799999999999997,50.064,51.45,48.65,2.8000000000000043,-2.460000000000001,48.758,50.37,47.22,3.1499999999999986,-2.1299999999999955,49.414,50.47,48.43,2.039999999999999,-1.6300000000000026,357770,496378,210103,286275,-212486
2018-05-06,48.682,48.85,48.45,0.3999999999999986,-0.3999999999999986,49.086,49.29,48.94,0.3500000000000014,-0.11999999999999744,48.474,48.69,48.3,0.39000000000000057,-0.39000000000000057,48.742,49.02,48.62,0.4000000000000057,-0.4000000000000057,215953,252039,171487,80552,16696
2018-05-13,48.922,49.4,48.28,1.1199999999999974,0.47000000000000597,49.36,49.72,48.93,0.7899999999999991,0.5,48.706,49.05,48.28,0.769999999999996,0.7099999999999937,49.122,49.62,48.37,1.25,0.9000000000000057,249004,418929,145279,273650,-273650
2018-05-20,48.86,49.54,48.11,1.4299999999999997,-1.4299999999999997,49.03,49.76,48.49,1.269999999999996,-1.2299999999999969,48.452,49.23,47.72,1.509999999999998,-1.2299999999999969,48.692,49.27,48.23,1.0400000000000063,-0.8400000000000034,188023,454323,105262,349061,22951
2018-05-27,47.5925,48.3,47.14,1.1599999999999966,-1.1599999999999966,47.8825,48.3,47.61,0.6899999999999977,-0.6400000000000006,46.9675,47.28,46.76,0.5200000000000031,0.12999999999999545,47.2325,47.69,46.98,0.7100000000000009,0.17999999999999972,226586,299692,180255,119437,-62557
2018-06-03,47.79,48.29,47.38,0.9099999999999966,0.9099999999999966,48.128,48.7,47.68,1.0200000000000031,0.8400000000000034,47.592,48.29,47.22,1.0700000000000003,0.9099999999999966,47.988,48.51,47.58,0.9299999999999997,0.9199999999999946,151460,165835,130457,35378,-32281
2018-06-10,47.986,48.58,47.22,1.3599999999999994,-1.3599999999999994,48.142,48.66,47.66,1.0,-1.0,47.528,47.93,46.89,1.0399999999999991,-1.0399999999999991,47.816,48.09,47.41,0.6800000000000068,-0.44000000000000483,177056,248131,127439,120692,-60265
2018-06-17,46.834,47.77,45.89,1.8800000000000026,-1.3999999999999986,47.174,47.92,46.19,1.730000000000004,-1.4600000000000009,46.414,47.2,45.73,1.470000000000006,-1.4299999999999997,46.684,47.77,45.8,1.970000000000006,-1.5399999999999991,202675,267334,141480,125854,112775
2018-06-24,45.64,45.91,45.12,0.7899999999999991,0.02999999999999403,45.966,46.3,45.79,0.509999999999998,0.22999999999999687,45.32,45.58,45.09,0.4899999999999949,0.12999999999999545,45.56,45.75,45.21,0.5399999999999991,-0.07000000000000028,159317,242651,105890,136761,-57832
2018-07-01,45.885,46.47,45.46,1.009999999999998,0.46000000000000085,46.275,46.64,45.64,1.0,1.0,45.6525,45.86,45.21,0.6499999999999986,0.6499999999999986,46.0475,46.46,45.61,0.8500000000000014,0.8500000000000014,248482,395066,129831,265235,136851
2018-07-08,47.196,47.48,46.72,0.759999999999998,0.20000000000000284,47.522,47.79,47.31,0.4799999999999969,-0.19999999999999574,46.955999999999996,47.37,46.72,0.6499999999999986,0.09000000000000341,47.342,47.72,47.1,0.6199999999999974,-0.30999999999999517,157030,238813,109865,128948,-119598
2018-07-15,47.738,48.08,47.17,0.9099999999999966,0.28000000000000114,48.19,48.51,47.87,0.6400000000000006,0.020000000000003126,47.494,47.9,47.11,0.7899999999999991,0.1700000000000017,47.914,48.33,47.59,0.7399999999999949,0.020000000000003126,191283,284536,80590,203946,150543
2018-07-22,47.956,48.41,47.81,0.5999999999999943,0.5999999999999943,48.342,48.99,47.89,1.1000000000000014,0.7600000000000051,47.664,48.26,47.13,1.1299999999999955,0.9099999999999966,48.096,48.61,47.8,0.8100000000000023,0.8100000000000023,153878,227333,95208,132125,132125
2018-07-29,46.769999999999996,47.54,45.61,1.9299999999999997,-1.9299999999999997,47.34,48.4,46.49,1.9099999999999966,-1.9099999999999966,45.872,46.31,45.39,0.9200000000000017,-0.6099999999999994,46.614,47.56,45.76,1.8000000000000043,-0.3499999999999943,484597,684877,273371,411506,-181796
2018-08-05,46.042,46.45,45.35,1.1000000000000014,-0.8500000000000014,46.306,46.66,45.35,1.3099999999999952,-1.1700000000000017,45.56,45.98,44.78,1.1999999999999957,-1.1999999999999957,45.914,46.36,45.1,1.259999999999998,-1.240000000000002,273071,543540,170732,372808,-96844
2018-08-12,45.001999999999995,45.4,44.55,0.8500000000000014,0.19000000000000483,45.446,45.78,45.18,0.6000000000000014,0.4399999999999977,44.786,45.11,44.27,0.8399999999999963,0.38000000000000256,45.128,45.58,44.74,0.8399999999999963,0.6499999999999986,254276,462475,135217,327258,24697
2018-08-19,45.256,45.64,44.45,1.1899999999999977,-1.1899999999999977,45.5,45.99,44.84,1.1499999999999986,-1.1499999999999986,44.94,45.53,44.31,1.2199999999999989,-1.1299999999999955,45.092,45.68,44.41,1.2700000000000031,-0.9000000000000057,220894,423844,106702,317142,253843
2018-08-26,45.098,45.55,44.87,0.6799999999999997,0.13000000000000256,45.342,45.68,45.04,0.6400000000000006,-0.6099999999999994,44.78,45.02,44.6,0.4200000000000017,-0.10999999999999943,45.09,45.42,44.9,0.5200000000000031,-0.5200000000000031,228109,308815,130399,178416,112697
2018-09-02,45.0775,45.32,44.85,0.46999999999999886,0.11999999999999744,45.3975,45.64,45.09,0.5499999999999972,-0.22999999999999687,44.88,45.17,44.57,0.6000000000000014,0.13000000000000256,45.1475,45.35,44.92,0.4299999999999997,-0.28999999999999915,136218,165944,112589,53355,-53355
2018-09-09,45.056,45.26,44.83,0.4299999999999997,0.12999999999999545,45.492,46.06,45.18,0.8800000000000026,0.8300000000000054,44.952,45.26,44.73,0.5300000000000011,0.4099999999999966,45.28,45.97,45.03,0.9399999999999977,0.9399999999999977,147159,177401,111126,66275,-57927
2018-09-16,46.634,47.71,46.0,1.7100000000000009,1.7100000000000009,47.084,47.84,46.1,1.740000000000002,1.6499999999999986,46.422,47.33,45.6,1.7299999999999969,1.7299999999999969,46.896,47.62,46.1,1.519999999999996,1.519999999999996,267976,331421,161817,169604,75109
