Date,GTStock_Open_average,GTStock_Open_max,GTStock_Open_min,GTStock_Open_volatility,GTStock_Open_change,GTStock_High_average,GTStock_High_max,GTStock_High_min,GTStock_High_volatility,GTStock_High_change,GTStock_Low_average,GTStock_Low_max,GTStock_Low_min,GTStock_Low_volatility,GTStock_Low_change,GTStock_Close_average,GTStock_Close_max,GTStock_Close_min,GTStock_Close_volatility,GTStock_Close_change,GTStock_Volume_average,GTStock_Volume_max,GTStock_Volume_min,GTStock_Volume_volatility,GTStock_Volume_change
2018-01-14,33.98,34.28,33.41,0.8700000000000045,0.22999999999999687,34.745000000000005,35.29,34.17,1.1199999999999974,0.8299999999999983,33.5825,33.95,33.27,0.6799999999999997,0.6400000000000006,34.235,34.99,33.5,1.490000000000002,1.490000000000002,3596044,6156814,2400531,3756283,122433
2018-01-21,35.394,35.64,35.0,0.6400000000000006,0.6400000000000006,35.768,36.0,35.59,0.4099999999999966,0.23999999999999488,35.156,35.47,34.92,0.5499999999999972,0.5499999999999972,35.484,35.76,35.2,0.5599999999999952,0.14000000000000057,2340672,3181297,1398298,1782999,-1411155
2018-01-28,35.116,35.67,34.51,1.1600000000000037,-1.1600000000000037,35.312,36.07,34.73,1.3400000000000034,-1.3100000000000023,34.772,35.64,34.25,1.3900000000000006,-1.3699999999999974,34.955999999999996,35.66,34.35,1.3099999999999952,-1.3099999999999952,2261316,2536277,1857772,678505,416190
2018-02-04,32.866,34.17,30.98,3.1900000000000013,-3.1900000000000013,33.494,34.66,31.79,2.8699999999999974,-2.8699999999999974,31.558,33.01,29.39,3.6199999999999974,-3.3299999999999983,32.078,33.47,29.99,3.4800000000000004,-2.8099999999999987,5329348,8126258,3615780,4510478,4510478
2018-02-11,29.796,30.25,29.0,1.25,-0.25,30.134,30.73,29.67,1.0599999999999987,-0.7300000000000004,29.398,29.96,28.81,1.1500000000000021,-0.3500000000000014,29.73,30.11,29.34,0.7699999999999996,-0.4499999999999993,4746616,7102638,3115741,3986897,-3986897
2018-02-18,29.39,29.56,29.2,0.35999999999999943,-0.35999999999999943,29.622500000000002,29.78,29.42,0.35999999999999943,-0.120000000000001,29.1125,29.22,28.91,0.3099999999999987,-0.019999999999999574,29.32,29.52,29.13,0.39000000000000057,0.03999999999999915,2515455,2923221,1943477,979744,-979744
2018-02-25,29.202,29.87,28.02,1.8500000000000014,-1.6799999999999997,29.444,30.0,28.51,1.4899999999999984,-1.389999999999997,28.75,29.47,27.85,1.6199999999999974,-1.6099999999999994,28.916,29.82,28.14,1.6799999999999997,-1.6799999999999997,3103957,4075715,1864281,2211434,2211434
2018-03-04,28.258,28.62,27.92,0.6999999999999993,0.6999999999999993,28.637999999999998,29.04,28.4,0.6400000000000006,0.629999999999999,28.15,28.5,27.9,0.6000000000000014,0.6000000000000014,28.41,28.75,28.16,0.5899999999999999,0.5899999999999999,2886391,3707402,2337731,1369671,-1369154
2018-03-11,28.464,29.0,28.03,0.9699999999999989,-0.75,28.748,29.19,28.3,0.8900000000000006,-0.6000000000000014,28.152,28.7,27.82,0.879999999999999,-0.6899999999999977,28.364,28.89,28.03,0.8599999999999994,-0.379999999999999,2731617,4364561,1999170,2365391,2365391
2018-03-18,27.994,28.52,27.48,1.0399999999999991,-1.0399999999999991,28.25,28.6,27.71,0.8900000000000006,-0.8900000000000006,27.542,28.0,26.57,1.4299999999999997,-1.2699999999999996,27.654,28.18,26.61,1.5700000000000003,-1.4699999999999989,2260173,2941856,1836818,1105038,936063
2018-03-25,26.775,26.94,26.54,0.40000000000000213,-0.38000000000000256,26.9725,27.11,26.78,0.3299999999999983,-0.3299999999999983,26.3575,26.46,26.26,0.1999999999999993,0.16000000000000014,26.6375,26.88,26.36,0.5199999999999996,-0.3000000000000007,3182194,3661557,2644270,1017287,628383
2018-04-01,26.862,27.5,26.39,1.1099999999999994,0.9200000000000017,27.376,27.99,26.75,1.2399999999999984,1.0,26.442,27.19,25.88,1.3100000000000023,0.5800000000000018,26.94,27.74,26.12,1.6199999999999974,0.6899999999999977,3649310,4592956,2579779,2013177,1739146
2018-04-08,27.598,27.99,27.0,0.9899999999999984,0.9899999999999984,27.894,28.27,27.38,0.8900000000000006,0.8900000000000006,27.39,27.74,26.68,1.0599999999999987,1.0599999999999987,27.63,27.84,27.12,0.7199999999999989,0.7199999999999989,2487686,3271269,1774569,1496700,-1444704
