Date,CHRSStock_Open_average,CHRSStock_Open_max,CHRSStock_Open_min,CHRSStock_Open_volatility,CHRSStock_Open_change,CHRSStock_High_average,CHRSStock_High_max,CHRSStock_High_min,CHRSStock_High_volatility,CHRSStock_High_change,CHRSStock_Low_average,CHRSStock_Low_max,CHRSStock_Low_min,CHRSStock_Low_volatility,CHRSStock_Low_change,CHRSStock_Close_average,CHRSStock_Close_max,CHRSStock_Close_min,CHRSStock_Close_volatility,CHRSStock_Close_change,CHRSStock_Volume_average,CHRSStock_Volume_max,CHRSStock_Volume_min,CHRSStock_Volume_volatility,CHRSStock_Volume_change
2018-01-14,12.3,13.6,11.1,2.5,-2.5,12.55,13.9,11.25,2.6500000000000004,-2.6500000000000004,11.4875,12.2,10.55,1.6499999999999986,-1.6499999999999986,11.705,12.6,10.75,1.8499999999999996,-1.8499999999999996,817832,1207945,560262,647683,426705
2018-01-21,11.69,12.15,10.85,1.3000000000000007,1.3000000000000007,12.12,12.45,11.5,0.9499999999999993,0.8499999999999996,11.443999999999999,11.95,10.57,1.379999999999999,1.379999999999999,11.86,12.1,11.5,0.5999999999999996,0.5999999999999996,647440,1092301,331589,760712,-624681
2018-01-28,10.97,12.1,9.9,2.1999999999999993,-2.1999999999999993,11.298,12.47,10.35,2.120000000000001,-2.120000000000001,10.286,11.56,9.3,2.26,-1.7800000000000011,10.624,12.05,9.95,2.1000000000000014,-2.1000000000000014,561942,944090,420083,524007,8664
2018-02-04,9.71,10.0,9.3,0.6999999999999993,-0.1999999999999993,10.104,10.35,9.75,0.5999999999999996,-0.34999999999999964,9.32,9.75,8.75,1.0,-0.75,9.67,10.05,9.4,0.6500000000000004,-0.10000000000000142,530461,753647,377784,375863,367680
2018-02-11,9.65,9.8,9.5,0.3000000000000007,0.1999999999999993,9.916,10.0,9.75,0.25,-0.07000000000000028,9.4,9.55,9.25,0.3000000000000007,0.05000000000000071,9.69,9.8,9.55,0.25,-0.1999999999999993,425088,539412,228139,311273,-16120
2018-02-18,9.2375,9.45,9.1,0.34999999999999964,-0.1999999999999993,9.6875,10.0,9.5,0.5,0.15000000000000036,9.0675,9.1,9.05,0.049999999999998934,-0.019999999999999574,9.2375,9.55,9.1,0.45000000000000107,0.45000000000000107,355279,434428,294439,139989,-90876
2018-02-25,9.98,10.55,9.55,1.0,0.14999999999999858,10.532,11.25,10.1,1.1500000000000004,-0.34999999999999964,9.726,10.18,9.4,0.7799999999999994,0.09999999999999964,10.1,10.5,9.8,0.6999999999999993,-0.1999999999999993,578071,692495,456333,236162,186174
2018-03-04,9.72,10.5,9.3,1.1999999999999993,-0.5499999999999989,10.716,13.35,9.45,3.9000000000000004,2.67,9.29,9.95,8.55,1.3999999999999986,-0.5499999999999989,10.04,11.85,9.1,2.75,1.4000000000000004,1973867,6049012,569358,5479654,5479654
2018-03-11,12.32,12.65,11.9,0.75,0.25,12.68,12.9,12.45,0.45000000000000107,0.33000000000000007,11.834,12.25,11.35,0.9000000000000004,0.40000000000000036,12.36,12.5,12.15,0.34999999999999964,0.05000000000000071,970497,1491605,577628,913977,-129340
2018-03-18,11.87,12.4,11.35,1.0500000000000007,-1.0500000000000007,12.274000000000001,12.57,11.9,0.6699999999999999,-0.6699999999999999,11.540000000000001,11.82,11.05,0.7699999999999996,-0.7299999999999986,11.7,12.1,11.15,0.9499999999999993,-0.9499999999999993,853259,1150826,577179,573647,-273180
