Date,WisdomTree US MultifactorEtf_Open_average,WisdomTree US MultifactorEtf_Open_max,WisdomTree US MultifactorEtf_Open_min,WisdomTree US MultifactorEtf_Open_volatility,WisdomTree US MultifactorEtf_Open_change,WisdomTree US MultifactorEtf_High_average,WisdomTree US MultifactorEtf_High_max,WisdomTree US MultifactorEtf_High_min,WisdomTree US MultifactorEtf_High_volatility,WisdomTree US MultifactorEtf_High_change,WisdomTree US MultifactorEtf_Low_average,WisdomTree US MultifactorEtf_Low_max,WisdomTree US MultifactorEtf_Low_min,WisdomTree US MultifactorEtf_Low_volatility,WisdomTree US MultifactorEtf_Low_change,WisdomTree US MultifactorEtf_Close_average,WisdomTree US MultifactorEtf_Close_max,WisdomTree US MultifactorEtf_Close_min,WisdomTree US MultifactorEtf_Close_volatility,WisdomTree US MultifactorEtf_Close_change
2019-05-26,28.52,28.52,28.52,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2019-06-02,29.83,29.83,29.83,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2019-06-09,29.9,29.9,29.9,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-06-16,30.28,30.28,30.28,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2019-06-23,29.93,29.93,29.93,0.0,0.0,30.11,30.11,30.11,0.0,0.0,29.93,29.93,29.93,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-06-30,30.62,30.62,30.62,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-07-07,30.72,30.72,30.72,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2019-07-14,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2019-07-21,30.84,30.84,30.84,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-07-28,30.18,30.18,30.18,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-08-04,30.17,30.17,30.17,0.0,0.0,30.24,30.24,30.24,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2019-08-11,29.53,29.53,29.53,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2019-08-18,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-08-25,30.15,30.15,30.15,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-09-01,30.63,30.63,30.63,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2019-09-08,30.77,30.77,30.77,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-09-15,30.76,30.76,30.76,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-09-22,30.34,30.34,30.34,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2019-09-29,30.05,30.05,30.05,0.0,0.0,30.21,30.21,30.21,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.21,30.21,30.21,0.0,0.0
2019-10-06,30.43,30.43,30.43,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-10-13,30.45,30.45,30.45,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-10-20,30.71,30.71,30.71,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-10-27,31.05,31.05,31.05,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.96,30.96,30.96,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-11-03,31.05,31.05,31.05,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.95,30.95,30.95,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2019-11-10,31.3,31.3,31.3,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-11-17,31.46,31.46,31.46,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2019-11-24,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-12-01,31.75,31.75,31.75,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-12-08,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.76,31.76,31.76,0.0,0.0
2019-12-15,32.13,32.13,32.13,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2019-12-22,32.14,32.14,32.14,0.0,0.0,32.14,32.14,32.14,0.0,0.0,31.96,31.96,31.96,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2019-12-29,31.9,31.9,31.9,0.0,0.0,32.04,32.04,32.04,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2020-01-05,32.31,32.31,32.31,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2020-01-12,32.85,32.85,32.85,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2020-01-19,32.98,32.98,32.98,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2020-01-26,32.44,32.44,32.44,0.0,0.0,32.44,32.44,32.44,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2020-02-02,32.87,32.87,32.87,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2020-02-09,33.28,33.28,33.28,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2020-02-16,33.18,33.18,33.18,0.0,0.0,33.18,33.18,33.18,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2020-02-23,29.01,29.01,29.01,0.0,0.0,29.38,29.38,29.38,0.0,0.0,28.67,28.67,28.67,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2020-03-01,29.33,29.33,29.33,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2020-03-08,26.14,26.14,26.14,0.0,0.0,26.29,26.29,26.29,0.0,0.0,24.56,24.56,24.56,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2020-03-15,23.13,23.13,23.13,0.0,0.0,23.4,23.4,23.4,0.0,0.0,21.93,21.93,21.93,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2020-03-22,24.53,24.53,24.53,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2020-03-29,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2020-04-05,26.75,26.75,26.75,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2020-04-12,26.94,26.94,26.94,0.0,0.0,27.12,27.12,27.12,0.0,0.0,26.74,26.74,26.74,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2020-04-19,26.56,26.56,26.56,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.85,26.85,26.85,0.0,0.0
2020-04-26,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2020-05-03,27.88,27.88,27.88,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.88,27.88,27.88,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2020-05-10,27.1,27.1,27.1,0.0,0.0,27.19,27.19,27.19,0.0,0.0,26.99,26.99,26.99,0.0,0.0,27.19,27.19,27.19,0.0,0.0
2020-05-17,28.24,28.24,28.24,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2020-05-24,29.05,29.05,29.05,0.0,0.0,29.32,29.32,29.32,0.0,0.0,28.85,28.85,28.85,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2020-05-31,30.78,30.78,30.78,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2020-06-07,29.59,29.59,29.59,0.0,0.0,29.59,29.59,29.59,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2020-06-14,30.21,30.21,30.21,0.0,0.0,30.21,30.21,30.21,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2020-06-21,29.3,29.3,29.3,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2020-06-28,29.99,29.99,29.99,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2020-07-05,30.17,30.17,30.17,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.02,30.02,30.02,0.0,0.0
