Date,DFSStock_Open_average,DFSStock_Open_max,DFSStock_Open_min,DFSStock_Open_volatility,DFSStock_Open_change,DFSStock_High_average,DFSStock_High_max,DFSStock_High_min,DFSStock_High_volatility,DFSStock_High_change,DFSStock_Low_average,DFSStock_Low_max,DFSStock_Low_min,DFSStock_Low_volatility,DFSStock_Low_change,DFSStock_Close_average,DFSStock_Close_max,DFSStock_Close_min,DFSStock_Close_volatility,DFSStock_Close_change,DFSStock_Volume_average,DFSStock_Volume_max,DFSStock_Volume_min,DFSStock_Volume_volatility,DFSStock_Volume_change
2018-01-14,79.3875,81.0,78.18,2.819999999999993,-2.819999999999993,79.515,81.23,78.39,2.8400000000000034,-2.8400000000000034,78.0425,78.56,77.12,1.4399999999999977,-1.4399999999999977,78.60249999999999,78.94,78.22,0.7199999999999989,-0.6200000000000045,2617395,4342418,1700963,2641455,2357382
2018-01-21,78.876,80.51,78.09,2.4200000000000017,2.4200000000000017,79.928,81.25,78.91,2.3400000000000034,2.0799999999999983,78.252,79.44,77.6,1.8400000000000034,1.6099999999999994,79.522,80.98,78.72,2.260000000000005,2.1099999999999994,2662085,3210939,1818162,1392777,547203
2018-01-28,80.494,81.44,79.51,1.9299999999999926,-0.29999999999999716,81.14,81.93,80.69,1.240000000000009,-1.0900000000000034,79.664,80.75,78.85,1.9000000000000057,-1.9000000000000057,80.084,81.31,78.97,2.3400000000000034,-2.3400000000000034,1957719,2176141,1700863,475278,160746
2018-02-04,75.304,77.79,73.07,4.720000000000013,-4.52000000000001,76.94,79.33,74.74,4.590000000000003,-4.590000000000003,73.082,75.67,71.31,4.359999999999999,-2.9000000000000057,74.832,76.63,72.4,4.22999999999999,-0.769999999999996,2744330,3309257,1854947,1454310,392912
2018-02-11,76.69200000000001,78.35,74.9,3.4499999999999886,3.4499999999999886,78.094,80.09,76.53,3.5600000000000023,3.25,76.48599999999999,78.35,74.58,3.769999999999996,3.769999999999996,77.632,79.53,75.95,3.5799999999999983,3.5799999999999983,2006078,2180064,1764468,415596,37859
2018-02-18,78.8775,79.11,78.32,0.7900000000000063,-0.7900000000000063,79.8225,80.45,79.17,1.2800000000000011,-0.769999999999996,78.315,79.01,77.6,1.4100000000000108,-0.8800000000000097,78.8475,79.63,77.75,1.8799999999999955,-0.20999999999999375,2117481,2667893,1307239,1360654,-964377
2018-02-25,78.684,80.5,74.81,5.689999999999998,-4.659999999999997,79.578,81.34,75.96,5.38000000000001,-4.530000000000001,77.238,79.56,74.24,5.320000000000007,-4.710000000000008,77.974,80.43,75.21,5.220000000000013,-4.590000000000003,2573207,4146102,2021689,2124413,414751
2018-03-04,76.604,77.77,75.37,2.3999999999999915,2.3999999999999915,77.47,78.49,76.76,1.7299999999999898,1.1099999999999994,75.882,77.2,74.9,2.299999999999997,2.299999999999997,77.206,78.42,76.63,1.7900000000000063,1.3500000000000085,1887671,2943224,1324052,1619172,1114094
2018-03-11,77.5,78.65,75.72,2.930000000000007,-2.9000000000000057,77.834,78.82,76.88,1.9399999999999977,-1.809999999999988,76.292,78.04,74.88,3.160000000000011,-2.660000000000011,76.77,78.15,75.37,2.780000000000001,-1.6099999999999994,2327330,3233523,1640417,1593106,1593106
2018-03-18,74.892,76.4,72.14,4.260000000000005,-4.260000000000005,75.34,76.74,72.67,4.069999999999993,-4.069999999999993,73.406,75.3,69.98,5.319999999999993,-5.189999999999998,73.644,76.04,70.07,5.970000000000013,-5.970000000000013,2509888,2992232,2021311,970921,694206
