Date,USAUStock_Open_average,USAUStock_Open_max,USAUStock_Open_min,USAUStock_Open_volatility,USAUStock_Open_change,USAUStock_High_average,USAUStock_High_max,USAUStock_High_min,USAUStock_High_volatility,USAUStock_High_change,USAUStock_Low_average,USAUStock_Low_max,USAUStock_Low_min,USAUStock_Low_volatility,USAUStock_Low_change,USAUStock_Close_average,USAUStock_Close_max,USAUStock_Close_min,USAUStock_Close_volatility,USAUStock_Close_change,USAUStock_Volume_average,USAUStock_Volume_max,USAUStock_Volume_min,USAUStock_Volume_volatility,USAUStock_Volume_change
2018-01-14,2.8125,3.09,2.55,0.54,-0.30000000000000027,2.92,3.12,2.6,0.52,-0.27,2.4375,2.75,2.15,0.6000000000000001,-0.3500000000000001,2.6725250000000003,3.1,2.39,0.71,-0.31000000000000005,1121936,2515297,466157,2049140,200138
2018-01-21,2.32,2.41,2.2,0.20999999999999996,-0.010000000000000231,2.412,2.67,2.29,0.3799999999999999,0.2599999999999998,2.18308,2.3,2.12,0.17999999999999972,0.17999999999999972,2.332,2.67,2.19,0.48,0.48,569724,1002604,339454,663150,366526
2018-01-28,2.732,2.87,2.58,0.29000000000000004,-0.020000000000000018,2.7838,2.9,2.67,0.22999999999999998,-0.1299999999999999,2.51,2.7,2.23,0.4700000000000002,-0.31999999999999984,2.60996,2.79,2.35,0.43999999999999995,-0.3797999999999999,642310,879441,246374,633067,63309
2018-02-04,2.38,2.45,2.3,0.15000000000000036,-0.04999999999999982,2.44402,2.55,2.3301,0.21989999999999998,-0.10999999999999988,2.254,2.3,2.15,0.1499999999999999,-0.14000000000000012,2.3531,2.45,2.2655,0.18450000000000033,-0.05449999999999999,255119,327580,179600,147980,-31143
2018-02-11,2.194,2.29,2.06,0.22999999999999998,-0.10000000000000009,2.2566,2.36,2.19,0.16999999999999993,-0.16999999999999993,2.07198,2.2899,1.89,0.3998999999999999,-0.21989999999999998,2.18,2.36,2.06,0.2999999999999998,-0.23999999999999977,500172,970529,151946,818583,55500
2018-02-18,6.2575,18.8,2.05,16.75,16.67,6.431,19.494,2.05,17.444,17.364,5.9925,18.2,1.8,16.4,16.2,6.250025,19.1,1.835,17.265,17.05,202011,303466,29200,274266,-214263
2018-02-25,18.42,19.0,17.0,2.0,-2.0,18.7676,19.5,18.1,1.3999999999999986,-1.3999999999999986,17.900000000000002,19.0,16.6,2.3999999999999986,-2.3999999999999986,18.16,19.1,17.5,1.6000000000000014,-1.6000000000000014,20296,30259,15362,14897,5340
2018-03-04,18.240000000000002,19.3,17.3,2.0,0.5,19.1204,19.8,18.4,1.4000000000000021,-0.597999999999999,17.64,18.4,17.3,1.0999999999999979,0.1999999999999993,18.46,19.1,17.8,1.3000000000000007,-0.3000000000000007,13858,19909,9135,10774,765
2018-03-11,18.38,19.1,17.8,1.3000000000000007,-0.1999999999999993,19.0,19.5,18.5,1.0,-0.6999999999999993,17.668200000000002,17.941,17.6,0.3409999999999975,0.0,18.46,18.8,17.8,1.0,0.10000000000000142,14771,23434,10421,13013,-5489
2018-03-18,18.400000000000002,18.6,18.1,0.5,0.0,18.7062,19.1,18.4,0.7000000000000028,-0.030999999999998806,17.6,17.8,17.5,0.3000000000000007,-0.10000000000000142,18.12,18.3,17.9,0.40000000000000213,-0.3000000000000007,14249,24846,9352,15494,5672
