Date,First Trust Consumer Staples AlphaDEXEtf_Open_average,First Trust Consumer Staples AlphaDEXEtf_Open_max,First Trust Consumer Staples AlphaDEXEtf_Open_min,First Trust Consumer Staples AlphaDEXEtf_Open_volatility,First Trust Consumer Staples AlphaDEXEtf_Open_change,First Trust Consumer Staples AlphaDEXEtf_High_average,First Trust Consumer Staples AlphaDEXEtf_High_max,First Trust Consumer Staples AlphaDEXEtf_High_min,First Trust Consumer Staples AlphaDEXEtf_High_volatility,First Trust Consumer Staples AlphaDEXEtf_High_change,First Trust Consumer Staples AlphaDEXEtf_Low_average,First Trust Consumer Staples AlphaDEXEtf_Low_max,First Trust Consumer Staples AlphaDEXEtf_Low_min,First Trust Consumer Staples AlphaDEXEtf_Low_volatility,First Trust Consumer Staples AlphaDEXEtf_Low_change,First Trust Consumer Staples AlphaDEXEtf_Close_average,First Trust Consumer Staples AlphaDEXEtf_Close_max,First Trust Consumer Staples AlphaDEXEtf_Close_min,First Trust Consumer Staples AlphaDEXEtf_Close_volatility,First Trust Consumer Staples AlphaDEXEtf_Close_change
2019-05-12,46.95,46.95,46.95,0.0,0.0,47.32,47.32,47.32,0.0,0.0,46.91,46.91,46.91,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2019-05-19,46.42,46.42,46.42,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.22,46.22,46.22,0.0,0.0
2019-05-26,44.21,44.21,44.21,0.0,0.0,44.21,44.21,44.21,0.0,0.0,43.96,43.96,43.96,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2019-06-02,46.59,46.59,46.59,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.48,46.48,46.48,0.0,0.0
2019-06-09,46.99,46.99,46.99,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.76,46.76,46.76,0.0,0.0
2019-06-16,46.3,46.3,46.3,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.07,46.07,46.07,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2019-06-23,45.44,45.44,45.44,0.0,0.0,45.75,45.75,45.75,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2019-06-30,46.64,46.64,46.64,0.0,0.0,46.73,46.73,46.73,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.68,46.68,46.68,0.0,0.0
2019-07-07,46.18,46.18,46.18,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2019-07-14,46.35,46.35,46.35,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.12,46.12,46.12,0.0,0.0,46.12,46.12,46.12,0.0,0.0
2019-07-21,46.1,46.1,46.1,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.47,46.47,46.47,0.0,0.0
2019-07-28,46.16,46.16,46.16,0.0,0.0,46.24,46.24,46.24,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2019-08-04,46.54,46.54,46.54,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.35,46.35,46.35,0.0,0.0
2019-08-11,45.78,45.78,45.78,0.0,0.0,46.39,46.39,46.39,0.0,0.0,45.78,45.78,45.78,0.0,0.0,46.39,46.39,46.39,0.0,0.0
2019-08-18,46.89,46.89,46.89,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.08,46.08,46.08,0.0,0.0,46.24,46.24,46.24,0.0,0.0
2019-08-25,47.11,47.11,47.11,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.15,47.15,47.15,0.0,0.0
2019-09-01,47.79,47.79,47.79,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-09-08,48.61,48.61,48.61,0.0,0.0,49.11,49.11,49.11,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2019-09-15,48.33,48.33,48.33,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2019-09-22,48.11,48.11,48.11,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2019-09-29,47.12,47.12,47.12,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.06,47.06,47.06,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2019-10-06,47.32,47.32,47.32,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2019-10-13,47.32,47.32,47.32,0.0,0.0,47.44,47.44,47.44,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.22,47.22,47.22,0.0,0.0
2019-10-20,47.3,47.3,47.3,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2019-10-27,47.76,47.76,47.76,0.0,0.0,48.04,48.04,48.04,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.92,47.92,47.92,0.0,0.0
2019-11-03,47.94,47.94,47.94,0.0,0.0,47.99,47.99,47.99,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.99,47.99,47.99,0.0,0.0
2019-11-10,48.43,48.43,48.43,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2019-11-17,48.58,48.58,48.58,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2019-11-24,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2019-12-01,49.4,49.4,49.4,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.37,49.37,49.37,0.0,0.0
2019-12-08,48.58,48.58,48.58,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2019-12-15,49.55,49.55,49.55,0.0,0.0,50.07,50.07,50.07,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-12-22,50.09,50.09,50.09,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2019-12-29,49.34,49.34,49.34,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2020-01-05,49.36,49.36,49.36,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.36,49.36,49.36,0.0,0.0,49.43,49.43,49.43,0.0,0.0
2020-01-12,49.87,49.87,49.87,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2020-01-19,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0,48.8,48.8,48.8,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2020-01-26,48.46,48.46,48.46,0.0,0.0,48.47,48.47,48.47,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2020-02-02,48.32,48.32,48.32,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2020-02-09,48.84,48.84,48.84,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2020-02-16,48.38,48.38,48.38,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2020-02-23,43.42,43.42,43.42,0.0,0.0,43.52,43.52,43.52,0.0,0.0,42.41,42.41,42.41,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2020-03-01,45.01,45.01,45.01,0.0,0.0,45.51,45.51,45.51,0.0,0.0,44.53,44.53,44.53,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2020-03-08,40.39,40.39,40.39,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.39,40.39,40.39,0.0,0.0
2020-03-15,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2020-03-22,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2020-03-29,39.68,39.68,39.68,0.0,0.0,40.03,40.03,40.03,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2020-04-05,42.43,42.43,42.43,0.0,0.0,43.11,43.11,43.11,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.63,42.63,42.63,0.0,0.0
2020-04-12,43.92,43.92,43.92,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.41,43.41,43.41,0.0,0.0,44.1,44.1,44.1,0.0,0.0
2020-04-19,43.58,43.58,43.58,0.0,0.0,43.9,43.9,43.9,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.83,43.83,43.83,0.0,0.0
2020-04-26,43.32,43.32,43.32,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.32,43.32,43.32,0.0,0.0
2020-05-03,45.37,45.37,45.37,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2020-05-10,44.44,44.44,44.44,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.19,44.19,44.19,0.0,0.0,44.47,44.47,44.47,0.0,0.0
2020-05-17,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.71,44.71,44.71,0.0,0.0
2020-05-24,46.33,46.33,46.33,0.0,0.0,46.82,46.82,46.82,0.0,0.0,46.07,46.07,46.07,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2020-05-31,47.81,47.81,47.81,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2020-06-07,46.01,46.01,46.01,0.0,0.0,46.01,46.01,46.01,0.0,0.0,44.74,44.74,44.74,0.0,0.0,45.39,45.39,45.39,0.0,0.0
2020-06-14,47.02,47.02,47.02,0.0,0.0,47.26,47.26,47.26,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.56,46.56,46.56,0.0,0.0
2020-06-21,45.61,45.61,45.61,0.0,0.0,45.61,45.61,45.61,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.86,44.86,44.86,0.0,0.0
2020-06-28,46.75,46.75,46.75,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2020-07-05,46.59,46.59,46.59,0.0,0.0,46.8,46.8,46.8,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.53,46.53,46.53,0.0,0.0
