Date,ITStock_Open_average,ITStock_Open_max,ITStock_Open_min,ITStock_Open_volatility,ITStock_Open_change,ITStock_High_average,ITStock_High_max,ITStock_High_min,ITStock_High_volatility,ITStock_High_change,ITStock_Low_average,ITStock_Low_max,ITStock_Low_min,ITStock_Low_volatility,ITStock_Low_change,ITStock_Close_average,ITStock_Close_max,ITStock_Close_min,ITStock_Close_volatility,ITStock_Close_change,ITStock_Volume_average,ITStock_Volume_max,ITStock_Volume_min,ITStock_Volume_volatility,ITStock_Volume_change
2018-01-14,132.1025,134.8,130.65,4.150000000000006,4.150000000000006,134.3125,138.26,131.91,6.349999999999994,6.349999999999994,131.4075,134.1,129.71,4.389999999999986,4.389999999999986,133.38,137.35,130.04,7.310000000000002,7.310000000000002,592552,771015,396593,374422,374422
2018-01-21,139.388,140.87,137.4,3.469999999999999,2.9799999999999898,140.552,142.16,138.5,3.6599999999999966,3.6599999999999966,138.704,139.8,136.88,2.920000000000016,2.8400000000000034,140.022,142.14,138.45,3.6899999999999977,3.6899999999999977,453736,637154,269990,367164,-238708
2018-01-28,139.526,141.57,138.21,3.359999999999985,-3.359999999999985,140.136,141.82,138.91,2.9099999999999966,-2.759999999999991,137.798,139.65,135.19,4.460000000000008,-4.460000000000008,138.294,139.67,135.19,4.47999999999999,-4.47999999999999,512312,596386,390003,206383,-8449
2018-02-04,122.538,134.61,115.22,19.390000000000015,-19.390000000000015,124.322,135.71,117.0,18.710000000000008,-18.710000000000008,118.16199999999999,128.25,112.05,16.200000000000003,-16.200000000000003,120.294,128.25,114.26,13.989999999999995,-12.760000000000005,1595138,2662691,891712,1770979,764698
2018-02-11,118.19,121.37,116.32,5.050000000000011,1.3000000000000114,119.808,121.37,118.61,2.760000000000005,-0.28000000000000114,117.08,117.97,115.93,2.039999999999992,0.8999999999999915,118.704,120.46,117.93,2.529999999999987,-0.19999999999998863,899687,1285409,636508,648901,-104841
2018-02-18,116.115,117.69,114.61,3.0799999999999983,-1.6899999999999977,117.2425,118.12,116.81,1.3100000000000023,-1.0700000000000074,114.7225,115.65,114.03,1.6200000000000045,-0.6700000000000017,115.65,116.99,114.1,2.8900000000000006,1.019999999999996,750413,1008854,558207,450647,-182915
2018-02-25,115.77,117.9,113.07,4.8300000000000125,-4.740000000000009,116.872,118.27,114.17,4.099999999999994,-1.2000000000000028,113.67,115.78,111.57,4.210000000000008,-2.480000000000004,115.544,117.96,113.41,4.549999999999997,-1.309999999999988,939679,1321276,509059,812217,323637
2018-03-04,119.972,123.45,115.87,7.579999999999998,5.269999999999996,122.154,123.61,119.7,3.9099999999999966,3.1799999999999926,118.966,120.72,115.5,5.219999999999999,5.219999999999999,121.332,122.96,119.38,3.5799999999999983,3.430000000000007,866543,1152255,587591,564664,-544568
2018-03-11,123.86,124.55,123.24,1.3100000000000023,0.46999999999999886,124.434,124.71,123.7,1.009999999999991,0.29999999999999716,122.742,123.63,122.0,1.6299999999999955,0.23000000000000398,123.758,124.33,123.15,1.1799999999999926,-0.060000000000002274,627318,705475,518333,187142,125086
2018-03-18,122.46,124.12,119.38,4.740000000000009,-3.980000000000004,123.262,125.21,120.9,4.309999999999988,-2.6799999999999926,120.984,122.96,117.51,5.449999999999989,-4.909999999999997,121.506,124.17,117.69,6.480000000000004,-5.710000000000008,748039,959522,546654,412868,333854
2018-03-25,118.33749999999999,119.57,117.16,2.4099999999999966,-1.75,119.085,120.19,117.71,2.480000000000004,-0.960000000000008,116.41,117.25,115.4,1.8499999999999943,-1.1299999999999955,117.89750000000001,119.55,116.81,2.739999999999995,-1.9299999999999926,805313,934564,664524,270040,58393
2018-04-01,117.206,118.4,115.46,2.940000000000012,0.4399999999999977,118.42399999999999,119.35,117.49,1.8599999999999994,0.8299999999999983,115.806,117.51,115.04,2.469999999999999,0.23999999999999488,117.174,118.76,116.06,2.700000000000003,0.23000000000000398,608717,683606,413775,269831,40812
