Date,CDTIStock_Open_average,CDTIStock_Open_max,CDTIStock_Open_min,CDTIStock_Open_volatility,CDTIStock_Open_change,CDTIStock_High_average,CDTIStock_High_max,CDTIStock_High_min,CDTIStock_High_volatility,CDTIStock_High_change,CDTIStock_Low_average,CDTIStock_Low_max,CDTIStock_Low_min,CDTIStock_Low_volatility,CDTIStock_Low_change,CDTIStock_Close_average,CDTIStock_Close_max,CDTIStock_Close_min,CDTIStock_Close_volatility,CDTIStock_Close_change,CDTIStock_Volume_average,CDTIStock_Volume_max,CDTIStock_Volume_min,CDTIStock_Volume_volatility,CDTIStock_Volume_change
2018-03-25,5.175,5.65,4.65,1.0,-0.4499999999999993,5.26125,5.65,4.895,0.7550000000000008,-0.3050000000000006,4.563625,4.95,3.9,1.0500000000000003,-0.3955000000000002,4.942375,5.1,4.745,0.35499999999999954,-0.17549999999999955,24796,39415,9676,29739,-18982
2018-04-01,4.2559000000000005,4.5,4.0,0.5,-0.16199999999999992,4.5764000000000005,4.9995,4.2,0.7995000000000001,-0.6545000000000005,3.9902,4.45,3.7505,0.6995,-0.35000000000000053,4.3299,4.9995,4.05,0.9495000000000005,-0.8494999999999999,37092,72626,6748,65878,-8285
2018-04-08,3.9407,4.165,3.75,0.41500000000000004,-0.15800000000000036,4.120299999999999,4.35,4.007,0.34299999999999997,-0.34299999999999997,3.6802,3.75,3.6,0.1499999999999999,0.05049999999999999,3.8715,4.0475,3.75,0.2975000000000003,0.010000000000000231,24098,48719,12107,36612,-14929
2018-04-15,3.8139,3.9395,3.675,0.26449999999999996,0.025000000000000355,4.0313,4.2,3.75,0.4500000000000002,-0.20000000000000018,3.64412,3.76,3.505,0.2549999999999999,-0.0950000000000002,3.8099,3.95,3.5625,0.3875000000000002,-0.3235000000000001,43597,59111,21536,37575,-19956
2018-04-22,3.4647,3.55,3.3515,0.19849999999999968,-0.04999999999999982,3.502,3.5625,3.4485,0.11399999999999988,-0.04999999999999982,3.2001,3.2505,3.0,0.25050000000000017,-0.25,3.2787,3.4,3.0180000000000002,0.3819999999999997,-0.3819999999999997,23270,42801,12527,30274,1204
2018-04-29,3.13,3.2,3.1,0.10000000000000009,0.0,3.2712,3.4245,3.2,0.22449999999999992,0.19250000000000034,3.1,3.1,3.1,0.0,0.0,3.1866,3.4245,3.1005,0.3240000000000003,0.3240000000000003,15132,34213,7069,27144,21530
2018-05-06,3.25,3.5,3.05,0.4500000000000002,-0.10000000000000009,3.3786,3.65,3.2,0.44999999999999973,-0.25,3.073,3.2,3.0,0.20000000000000018,-0.10000000000000009,3.2125,3.35,3.0475,0.3025000000000002,0.08499999999999996,35916,65147,17269,47878,-31207
2018-05-13,3.3138,3.5,3.15,0.3500000000000001,-0.08099999999999996,3.4632,3.55,3.3505,0.1995,0.015499999999999847,3.0901,3.2,3.0,0.20000000000000018,0.20000000000000018,3.2496,3.3475,3.1505,0.19700000000000006,0.09800000000000031,25133,42176,6570,35606,-27795
2018-05-20,3.7023,4.7525,3.1039999999999996,1.6485000000000007,0.20500000000000007,4.77186,7.6,3.4125,4.1875,0.4375,3.4415999999999998,4.05,3.05,1.0,0.45399999999999974,3.9267999999999996,5.1,3.1039999999999996,1.996,0.6210000000000004,1265864,5071740,29331,5042409,292426
2018-05-27,3.464875,3.8,3.25,0.5499999999999998,-0.5404999999999998,3.660875,4.15,3.35,0.8000000000000003,-0.8000000000000003,3.2687500000000003,3.5255,3.1180000000000003,0.40749999999999975,-0.37449999999999983,3.3485,3.55,3.248,0.3019999999999996,-0.3019999999999996,125035,202784,60920,141864,-141864
2018-06-03,3.2784,3.45,3.1245,0.32550000000000034,0.0924999999999998,3.415,3.5435,3.3,0.24350000000000005,0.01849999999999996,3.2051,3.3,3.1245,0.1755,0.04899999999999993,3.269,3.4,3.155,0.2450000000000001,0.050000000000000266,33520,54305,21768,32537,-9269
2018-06-10,3.3131999999999997,3.4,3.2485,0.15149999999999997,0.06899999999999995,3.4276,3.5,3.3489999999999998,0.15100000000000025,-0.15100000000000025,3.22026,3.2483,3.2005,0.047800000000000065,-0.043299999999999894,3.2927,3.35,3.21,0.14000000000000012,-0.14000000000000012,20118,29630,11191,18439,-15763
2018-06-17,2.9163,3.225,2.625,0.6000000000000001,-0.6000000000000001,3.18892,3.8,2.8996,0.9003999999999999,-0.3999999999999999,2.7132,3.225,2.5,0.7250000000000001,-0.6000000000000001,2.9501,3.4295,2.6005,0.8290000000000002,-0.2719999999999998,110469,184298,29687,154611,26666
2018-06-24,2.9571,3.3625,2.805,0.5574999999999997,-0.4874999999999998,3.0665,3.553,2.9,0.653,-0.653,2.781,2.85,2.6265,0.22350000000000003,0.22350000000000003,2.8675,2.8995,2.778,0.12150000000000016,0.10699999999999976,35442,99438,9943,89495,-89495
2018-07-01,2.7625,2.85,2.65,0.20000000000000018,-0.20000000000000018,2.8516,2.9661,2.8,0.16610000000000014,-0.16610000000000014,2.6826,2.75,2.65,0.10000000000000009,-0.10000000000000009,2.75025,2.8,2.6755,0.12449999999999983,0.024499999999999744,7942,10692,5920,4772,2395
2018-07-08,2.9162,3.1495,2.775,0.3745000000000003,0.3745000000000003,3.0415,3.1745,2.9415,0.2330000000000001,0.1745000000000001,2.867,3.05,2.775,0.2749999999999999,0.2749999999999999,2.9295,3.05,2.805,0.24499999999999966,0.19999999999999973,38546,88524,6711,81813,4199
2018-07-15,2.9507,3.25,2.775,0.4750000000000001,-0.4750000000000001,2.98022,3.25,2.815,0.43500000000000005,-0.36140000000000017,2.781,2.8015,2.75,0.05149999999999988,-0.04850000000000021,2.7902,2.844,2.752,0.09200000000000008,-0.09149999999999991,12574,22089,7946,14143,-6808
2018-07-22,2.6255,2.7525,2.575,0.17749999999999977,-0.15249999999999986,2.698,2.8495,2.6,0.24949999999999983,0.09699999999999998,2.53136,2.5568,2.5,0.05679999999999996,0.0,2.5987999999999998,2.65,2.55,0.10000000000000009,0.051000000000000156,32304,102925,7867,95058,85081
2018-07-29,2.7079999999999997,2.8,2.59,0.20999999999999996,-0.16000000000000014,2.751,2.8,2.655,0.14500000000000002,-0.0950000000000002,2.5754,2.605,2.55,0.05500000000000016,-0.03299999999999992,2.6374,2.7,2.6,0.10000000000000009,-0.00550000000000006,21958,43050,6307,36743,-20920
2018-08-05,2.4662,2.5835,2.305,0.27849999999999975,-0.23349999999999982,2.5265999999999997,2.65,2.351,0.29899999999999993,-0.2974999999999999,2.2705,2.5015,1.8,0.7015,-0.7015,2.35082,2.5611,2.0,0.5611000000000002,-0.5055000000000001,40696,102125,13235,88890,84818
2018-08-12,1.8879,1.975,1.8,0.17500000000000004,0.07500000000000018,2.1075,2.25,1.9495,0.3005,0.050000000000000266,1.821,1.8795,1.775,0.10450000000000004,0.05049999999999999,1.9559,2.0395,1.8495,0.18999999999999995,0.16399999999999992,61518,110390,12531,97859,-62872
2018-08-19,2.0177,2.1,1.925,0.17500000000000004,0.06349999999999989,2.1176,2.392,2.0,0.3919999999999999,0.1459999999999999,1.8994,1.96,1.8285,0.13149999999999995,0.007500000000000062,2.0101,2.1415,1.9155,0.2260000000000002,-0.03550000000000009,132525,415707,6741,408966,139200
2018-08-26,1.9558,2.0625,1.9,0.1625000000000001,-0.07500000000000018,2.0375199999999998,2.137,1.9381,0.19890000000000008,-0.19890000000000008,1.915,1.975,1.9,0.07500000000000018,-0.07500000000000018,1.9367,2.0,1.9,0.10000000000000009,-0.10000000000000009,27503,41136,10828,30308,-23756
2018-09-02,1.8127499999999999,1.9,1.725,0.17499999999999982,-0.17499999999999982,1.861125,1.9355,1.7495,0.18599999999999994,-0.18599999999999994,1.6997499999999999,1.85,1.6495,0.20050000000000012,-0.20050000000000012,1.7730000000000001,1.8995,1.71,0.1895,-0.1895,19649,27263,12905,14358,1910
2018-09-09,1.7282,1.7955,1.6569999999999998,0.1385000000000003,-0.09550000000000014,1.8481,1.9880000000000002,1.72,0.26800000000000024,-0.08400000000000007,1.6274,1.705,1.5125,0.19250000000000012,-0.137,1.6955,1.7790000000000001,1.651,0.1280000000000001,-0.02400000000000002,46518,94314,14026,80288,24463
2018-09-16,1.6480000000000001,1.725,1.6,0.125,-0.08999999999999986,1.7401,1.825,1.66,0.16500000000000004,0.025500000000000078,1.5776000000000001,1.61,1.5275,0.08250000000000002,0.08250000000000002,1.6819,1.775,1.6,0.17499999999999982,0.09999999999999987,22346,37435,8269,29166,7571
2018-09-23,2.12,2.8,1.5,1.2999999999999998,0.6800000000000002,2.5764,2.8,2.1919999999999997,0.6080000000000001,-0.40800000000000036,1.83694,2.21,1.5,0.71,0.3669,2.1879999999999997,2.8,1.9,0.8999999999999999,-0.19000000000000017,512850,698359,275151,423208,-225610
2018-09-30,1.818,1.96,1.72,0.24,-0.19999999999999996,1.86598,1.98,1.76,0.21999999999999997,-0.21999999999999997,1.7005,1.8225,1.57,0.25249999999999995,-0.25249999999999995,1.76728,1.88,1.65,0.22999999999999998,-0.22999999999999998,55683,89375,33561,55814,8417
2018-10-07,1.4964,1.64,1.35,0.2899999999999998,-0.238,1.62056,1.72,1.5228,0.19720000000000004,-0.15999999999999992,1.38474,1.5,1.2601,0.2399,-0.1664000000000001,1.476,1.66,1.36,0.2999999999999998,-0.15999999999999992,112520,195700,56046,139654,-51822
2018-10-14,1.694,2.4,1.41,0.99,0.22999999999999998,1.934,2.44,1.54,0.8999999999999999,0.16999999999999993,1.446,1.55,1.36,0.18999999999999995,0.15000000000000013,1.68828,2.23,1.4,0.8300000000000001,0.20000000000000018,602058,1483829,43152,1440677,104673
2018-10-21,1.3932,1.6,1.276,0.32400000000000007,-0.32400000000000007,1.45864,1.6,1.35,0.25,-0.17000000000000015,1.256,1.31,1.2,0.1100000000000001,0.050000000000000044,1.34454,1.4,1.28,0.11999999999999988,-0.08729999999999993,121601,308916,26024,282892,-282892
2018-10-28,1.33512,1.4,1.3,0.09999999999999987,0.04999999999999982,1.49036,1.61,1.3999,0.21010000000000018,-0.17000000000000015,1.31712,1.36,1.3,0.06000000000000005,0.06000000000000005,1.36306,1.4353,1.31,0.12529999999999997,0.08999999999999986,121122,347200,40127,307073,-307073
2018-11-04,1.44866,1.55,1.39,0.16000000000000014,0.08000000000000007,1.50496,1.5648,1.45,0.11480000000000001,0.020000000000000018,1.4022,1.42,1.37,0.04999999999999982,0.04999999999999982,1.4580199999999999,1.51,1.41,0.10000000000000009,0.050000000000000044,67463,118092,27345,90747,8891
2018-11-11,1.08216,1.45,0.5208,0.9291999999999999,-0.84,1.211,1.57,0.73,0.8400000000000001,-0.75,1.04648,1.4024,0.47,0.9324000000000001,-0.8424,1.1049,1.44,0.5920000000000001,0.8479999999999999,-0.7675,400563,1182207,15400,1166807,417776
2018-11-18,0.590875,0.6509999999999999,0.53,0.12099999999999989,-0.12099999999999989,0.6275,0.7,0.59,0.10999999999999999,-0.10999999999999999,0.550175,0.6,0.5007,0.09929999999999994,-0.06999999999999995,0.563325,0.63,0.5202,0.10980000000000001,-0.09750000000000003,117509,197651,57649,140002,-140002
2018-11-25,0.5862,0.6609999999999999,0.53,0.1309999999999999,0.1309999999999999,0.67544,0.7472,0.6,0.1472,0.1472,0.56026,0.6112,0.5201,0.09109999999999996,0.09109999999999996,0.63496,0.69,0.531,0.15899999999999992,0.15899999999999992,133738,214957,64852,150105,92485
2018-12-02,0.660625,0.85,0.43,0.42,-0.33,0.8525,1.38,0.52,0.8599999999999999,-0.8599999999999999,0.5489999999999999,0.7559999999999999,0.35,0.4059999999999999,-0.3959999999999999,0.627275,0.857,0.3822,0.4748,-0.4748,889297,3014031,106874,2907157,-2907157
2018-12-09,0.41204,0.43,0.36,0.07,0.07,0.47386,0.5,0.45,0.04999999999999999,-0.03749999999999998,0.41204,0.43,0.36,0.07,0.07,0.45452,0.485,0.43,0.05499999999999999,0.03250000000000003,23512,52127,11989,40138,-40138
2018-12-16,0.42462,0.4725,0.375,0.09749999999999998,-0.09749999999999998,0.45146000000000003,0.5199,0.4,0.1199,-0.1199,0.38802,0.4251,0.29,0.1351,-0.1351,0.3961,0.4499,0.3,0.14990000000000003,-0.1301,18151,55077,3777,51300,49967
2018-12-23,0.304,0.31,0.3,0.010000000000000009,0.010000000000000009,0.345725,0.3899,0.322,0.06790000000000002,0.054400000000000004,0.304,0.31,0.3,0.010000000000000009,0.010000000000000009,0.32245,0.3355,0.3168,0.018699999999999994,-0.018699999999999994,13140,18297,8629,9668,5494
2018-12-30,0.3866,0.49,0.32,0.16999999999999998,0.16999999999999998,0.401625,0.49,0.3465,0.14350000000000002,0.10999999999999999,0.3356,0.3464,0.32,0.02639999999999998,0.024999999999999967,0.359,0.3825,0.332,0.05049999999999999,0.007500000000000007,14643,36002,4417,31585,-31585
2019-01-06,0.35064,0.389,0.3392,0.04980000000000001,-0.04400000000000004,0.39854,0.42,0.3878,0.032200000000000006,0.030999999999999972,0.3437,0.369,0.327,0.04199999999999998,-0.02400000000000002,0.36958,0.39799999999999996,0.3376,0.060399999999999954,0.01100000000000001,6286,14536,1383,13153,12809
2019-01-13,0.37034,0.4098,0.35,0.05980000000000002,-0.030000000000000027,0.38794,0.4199,0.35,0.06990000000000002,-0.030000000000000027,0.35237999999999997,0.3659,0.341,0.024899999999999978,-0.015900000000000025,0.35638,0.38,0.341,0.03899999999999998,-0.015900000000000025,3793,12091,0,12091,-1172
2019-01-20,0.33187500000000003,0.3375,0.33,0.007500000000000007,0.0,0.36,0.4,0.34,0.06,0.0,0.33,0.33,0.33,0.0,0.0,0.34252499999999997,0.35,0.3301,0.019899999999999973,0.0,4325,6407,2038,4369,-3300
2019-01-27,0.3564,0.37,0.335,0.034999999999999976,-0.0016999999999999793,0.37498000000000004,0.3899,0.3467,0.043200000000000016,0.0049000000000000155,0.34042,0.3467,0.335,0.011699999999999988,0.009700000000000042,0.35032,0.3684,0.3406,0.02779999999999999,0.019100000000000006,9740,19244,1365,17879,-4561
2019-02-03,0.36574,0.39,0.3491,0.04089999999999999,-0.0005999999999999894,0.3818,0.39,0.35,0.040000000000000036,-0.0005000000000000004,0.35726,0.3894,0.3476,0.041800000000000004,0.041800000000000004,0.36638,0.3897,0.3477,0.04199999999999998,0.041800000000000004,3999,9080,0,9080,2723
2019-02-10,0.3885,0.42,0.3601,0.05990000000000001,-0.017799999999999983,0.41554,0.4397,0.4,0.03969999999999996,-0.019999999999999962,0.37084,0.3807,0.3601,0.020600000000000007,0.0023000000000000242,0.40302,0.4397,0.38,0.059699999999999975,-0.03999999999999998,8957,16506,3214,13292,-4745
2019-02-17,0.390525,0.4,0.3801,0.01990000000000003,0.01090000000000002,0.4025,0.41,0.4,0.009999999999999953,0.0,0.3693,0.391,0.336,0.05499999999999999,-0.04409999999999997,0.395,0.41,0.38,0.02999999999999997,-0.020000000000000018,15427,39043,1462,37581,4120
2019-02-24,0.36962,0.4,0.358,0.04200000000000004,-0.04200000000000004,0.38312,0.4026,0.358,0.04460000000000003,-0.04200000000000004,0.35864,0.3601,0.3551,0.004999999999999949,-0.0020999999999999908,0.36662,0.39,0.3551,0.03489999999999999,-0.03200000000000003,6869,12759,0,12759,-2941
2019-03-03,0.36204000000000003,0.37,0.3581,0.011900000000000022,0.0026000000000000467,0.38708,0.4271,0.3607,0.06639999999999996,-0.010199999999999987,0.36204000000000003,0.37,0.3581,0.011900000000000022,0.0026000000000000467,0.37228,0.4,0.3607,0.0393,0.030000000000000027,2704,7510,0,7510,1498
2019-03-10,0.38442,0.4,0.3725,0.027500000000000024,-0.009500000000000008,0.39378,0.4049,0.385,0.019899999999999973,-0.01589999999999997,0.3754,0.385,0.3675,0.017500000000000016,-0.009500000000000008,0.386,0.39,0.38,0.010000000000000009,-0.0050000000000000044,4938,16627,0,16627,12588
2019-03-17,0.3836,0.389,0.38,0.009000000000000008,0.009000000000000008,0.39538,0.4199,0.389,0.030899999999999983,0.030899999999999983,0.38180000000000003,0.389,0.38,0.009000000000000008,0.009000000000000008,0.38962,0.4001,0.38,0.020100000000000007,0.011099999999999999,9296,32719,1952,30767,30048
2019-03-24,0.39198,0.4099,0.3601,0.04980000000000001,-0.04980000000000001,0.39448,0.42,0.3625,0.057499999999999996,-0.0474,0.37024,0.38,0.3511,0.02889999999999998,-0.01990000000000003,0.38058,0.3999,0.3625,0.03739999999999999,-0.017500000000000016,2998,5194,0,5194,-2263
2019-03-31,0.4073,0.441,0.3775,0.0635,-0.03700000000000003,0.42924,0.4581,0.3861,0.07200000000000001,-0.033899999999999986,0.37601999999999997,0.38299999999999995,0.3625,0.020499999999999963,0.020499999999999963,0.39856,0.441,0.375,0.066,0.011099999999999999,8822,21090,2202,18888,-959
2019-04-07,0.39302,0.4149,0.38,0.03489999999999999,-0.007999999999999952,0.4078,0.4599,0.38,0.07989999999999997,-0.07989999999999997,0.38484,0.3901,0.38,0.010099999999999998,-0.007999999999999952,0.4004,0.4599,0.38,0.07989999999999997,-0.07989999999999997,4094,12242,0,12242,-5871
2019-04-14,0.39495,0.4397,0.38,0.059699999999999975,0.059699999999999975,0.412425,0.4498,0.38,0.06979999999999997,0.059699999999999975,0.39492499999999997,0.4396,0.38,0.059599999999999986,0.059599999999999986,0.3987,0.4396,0.38,0.059599999999999986,0.059599999999999986,4102,10098,0,10098,3028
2019-04-21,0.386,0.4074,0.3751,0.032299999999999995,-0.005400000000000016,0.400775,0.4397,0.3755,0.06419999999999998,-0.0050000000000000044,0.384375,0.4074,0.375,0.032399999999999984,-0.0050000000000000044,0.39244999999999997,0.4074,0.375,0.032399999999999984,-0.0050000000000000044,2165,4640,0,4640,4220
2019-04-28,0.36724,0.4061,0.34,0.06609999999999999,-0.03489999999999999,0.37274,0.4061,0.3401,0.066,-0.03489999999999999,0.35202,0.375,0.335,0.03999999999999998,-0.03489999999999999,0.35852,0.375,0.335,0.03999999999999998,-0.03489999999999999,2629,12111,0,12111,0
2019-05-05,0.345075,0.355,0.34,0.014999999999999958,0.014999999999999958,0.351325,0.365,0.3401,0.024899999999999978,0.014899999999999969,0.345025,0.355,0.34,0.014999999999999958,0.014999999999999958,0.351275,0.365,0.3401,0.024899999999999978,0.014899999999999969,2962,8039,0,8039,-2704
2019-05-12,0.3225,0.345,0.3,0.044999999999999984,-0.02749999999999997,0.35494,0.3923,0.305,0.08729999999999999,0.007400000000000018,0.311,0.345,0.3,0.044999999999999984,-0.03999999999999998,0.317,0.345,0.3,0.044999999999999984,-0.03999999999999998,8807,26893,0,26893,5827
2019-05-19,0.307,0.31,0.305,0.0050000000000000044,0.0,0.309,0.32,0.305,0.015000000000000013,0.0,0.307,0.31,0.305,0.0050000000000000044,0.0,0.309,0.32,0.305,0.015000000000000013,0.0,322,1613,0,1613,0
2019-05-26,0.32016666666666665,0.33,0.305,0.025000000000000022,-0.025000000000000022,0.3268333333333333,0.35,0.305,0.044999999999999984,-0.044999999999999984,0.31333333333333335,0.33,0.305,0.025000000000000022,-0.025000000000000022,0.32,0.35,0.305,0.044999999999999984,-0.044999999999999984,4486,10394,0,10394,-3066
2019-06-02,0.305,0.305,0.305,0.0,0.0,0.305,0.305,0.305,0.0,0.0,0.305,0.305,0.305,0.0,0.0,0.305,0.305,0.305,0.0,0.0,0,0,0,0,0
2019-06-09,0.305,0.305,0.305,0.0,0.0,0.337375,0.38799999999999996,0.309,0.07899999999999996,-0.03350000000000003,0.305,0.305,0.305,0.0,0.0,0.337375,0.38799999999999996,0.309,0.07899999999999996,-0.03350000000000003,3183,6981,704,6277,3445
2019-06-16,0.306,0.31,0.305,0.0050000000000000044,0.0,0.31164,0.3257,0.305,0.020699999999999996,0.0,0.305,0.305,0.305,0.0,0.0,0.31013999999999997,0.3257,0.305,0.020699999999999996,0.0,2269,8879,0,8879,0
2019-06-23,0.306,0.31,0.305,0.0050000000000000044,0.0050000000000000044,0.306,0.31,0.305,0.0050000000000000044,0.0050000000000000044,0.305,0.305,0.305,0.0,0.0,0.305,0.305,0.305,0.0,0.0,5388,26942,0,26942,26942
2019-06-30,0.3173333333333333,0.35,0.297,0.05299999999999999,-0.008000000000000007,0.35,0.35,0.35,0.0,0.0,0.3123333333333333,0.35,0.29,0.06,0.007000000000000006,0.32999999999999996,0.35,0.29,0.06,0.06,4666,13700,0,13700,-13402
2019-07-07,0.32204,0.35,0.3,0.04999999999999999,0.005099999999999993,0.32305999999999996,0.35,0.3051,0.044899999999999995,0.0,0.31306,0.35,0.3,0.04999999999999999,0.005099999999999993,0.31407999999999997,0.35,0.3051,0.044899999999999995,0.0,1097,4015,0,4015,-1472
2019-07-14,0.305,0.305,0.305,0.0,0.0,0.3125,0.3275,0.305,0.02250000000000002,0.0,0.305,0.305,0.305,0.0,0.0,0.3125,0.3275,0.305,0.02250000000000002,0.0,169,508,0,508,0
2019-07-21,0.2812,0.305,0.267,0.03799999999999998,-0.03799999999999998,0.301,0.32,0.28,0.03999999999999998,-0.03999999999999998,0.2812,0.305,0.267,0.03799999999999998,-0.03799999999999998,0.301,0.32,0.28,0.03999999999999998,-0.03999999999999998,4452,12087,0,12087,-4999
2019-07-28,0.275,0.3,0.267,0.032999999999999974,0.032999999999999974,0.28600000000000003,0.3,0.27,0.02999999999999997,0.019999999999999962,0.265,0.27,0.257,0.013000000000000012,-0.0030000000000000027,0.2765,0.3,0.26,0.03999999999999998,0.020000000000000018,10240,30873,0,30873,-29164
2019-08-04,0.28798,0.3199,0.28,0.03989999999999999,0.0,0.3,0.32,0.28,0.03999999999999998,-0.03999999999999998,0.28798,0.3199,0.28,0.03989999999999999,0.0,0.294,0.32,0.28,0.03999999999999998,-0.009999999999999953,3101,6128,0,6128,-6128
2019-08-11,0.28798,0.3,0.28,0.019999999999999962,0.019999999999999962,0.29198,0.3,0.28,0.019999999999999962,0.0,0.27998,0.2999,0.26,0.03989999999999999,-0.020000000000000018,0.28398,0.3,0.26,0.03999999999999998,-0.03999999999999998,5103,20630,0,20630,-15742
2019-08-18,0.2683333333333333,0.29,0.255,0.034999999999999976,-0.0050000000000000044,0.2866666666666667,0.31,0.26,0.04999999999999999,0.04999999999999999,0.2683333333333333,0.29,0.255,0.034999999999999976,-0.0050000000000000044,0.2866666666666667,0.31,0.26,0.04999999999999999,0.04999999999999999,1768,5304,0,5304,5304
2019-08-25,0.2688,0.29,0.26,0.02999999999999997,-0.024999999999999967,0.2688,0.29,0.26,0.02999999999999997,-0.024999999999999967,0.2613,0.265,0.26,0.0050000000000000044,0.0050000000000000044,0.2613,0.265,0.26,0.0050000000000000044,0.0050000000000000044,872,3488,0,3488,-3488
2019-09-01,0.265,0.27,0.26,0.010000000000000009,-0.010000000000000009,0.26666666666666666,0.27,0.265,0.0050000000000000044,-0.0050000000000000044,0.26333333333333336,0.265,0.26,0.0050000000000000044,-0.0050000000000000044,0.265,0.265,0.265,0.0,0.0,1429,3685,0,3685,-3082
2019-09-08,0.26005,0.2601,0.26,9.999999999998899e-05,9.999999999998899e-05,0.260075,0.2601,0.26,9.999999999998899e-05,0.0,0.260025,0.2601,0.26,9.999999999998899e-05,0.0,0.26005,0.2601,0.26,9.999999999998899e-05,-9.999999999998899e-05,3270,9566,0,9566,6049
2019-09-15,0.24833333333333332,0.26,0.24,0.020000000000000018,-0.020000000000000018,0.25833333333333336,0.27,0.245,0.025000000000000022,-0.010000000000000009,0.24833333333333332,0.26,0.24,0.020000000000000018,-0.020000000000000018,0.2581,0.27,0.245,0.025000000000000022,-0.010700000000000043,3976,10639,0,10639,-9350
2019-09-22,0.259075,0.2593,0.259,0.00029999999999996696,-0.00029999999999996696,0.264475,0.2799,0.259,0.020899999999999974,-0.0010000000000000009,0.259075,0.2593,0.259,0.00029999999999996696,-0.00029999999999996696,0.264475,0.2799,0.259,0.020899999999999974,-0.0010000000000000009,1426,4205,0,4205,-4205
2019-09-29,0.22972499999999998,0.2789,0.18,0.09889999999999999,-0.09889999999999999,0.23097499999999999,0.2789,0.18,0.09889999999999999,-0.09889999999999999,0.221025,0.259,0.18,0.07900000000000001,-0.07900000000000001,0.22105,0.259,0.18,0.07900000000000001,-0.07900000000000001,2738,4829,0,4829,-3717
