Date,PCGStock_Open_average,PCGStock_Open_max,PCGStock_Open_min,PCGStock_Open_volatility,PCGStock_Open_change,PCGStock_High_average,PCGStock_High_max,PCGStock_High_min,PCGStock_High_volatility,PCGStock_High_change,PCGStock_Low_average,PCGStock_Low_max,PCGStock_Low_min,PCGStock_Low_volatility,PCGStock_Low_change,PCGStock_Close_average,PCGStock_Close_max,PCGStock_Close_min,PCGStock_Close_volatility,PCGStock_Close_change,PCGStock_Volume_average,PCGStock_Volume_max,PCGStock_Volume_min,PCGStock_Volume_volatility,PCGStock_Volume_change
2018-01-14,44.18,44.59,43.99,0.6000000000000014,0.6000000000000014,44.49,44.77,44.26,0.5100000000000051,0.5100000000000051,43.9925,44.31,43.77,0.5399999999999991,0.5399999999999991,44.2775,44.5,44.02,0.4799999999999969,0.36999999999999744,5072120,7085652,4322146,2763506,-205240
2018-01-21,43.926,44.5,43.69,0.8100000000000023,-0.7299999999999969,44.212,44.7,43.9,0.8000000000000043,-0.8000000000000043,43.524,43.81,43.22,0.5900000000000034,-0.490000000000002,43.698,43.94,43.49,0.44999999999999574,-0.3999999999999986,5074830,6067075,4230333,1836742,-690866
2018-01-28,42.568000000000005,43.27,42.09,1.1799999999999997,-1.1700000000000017,43.666,47.0,42.29,4.710000000000001,-1.1799999999999997,41.894,42.95,41.18,1.7700000000000031,-1.7700000000000031,42.28,42.98,41.44,1.5399999999999991,-1.5399999999999991,7675708,15252772,2737650,12515122,2930843
2018-02-04,39.836,41.55,38.45,3.0999999999999943,-3.0999999999999943,40.096000000000004,41.7,38.85,2.8500000000000014,-2.8500000000000014,38.722,40.3,37.3,3.0,-3.0,39.29,40.3,38.24,2.059999999999995,-1.7299999999999969,6401405,7861409,5042424,2818985,2315596
2018-02-11,39.348,40.07,38.63,1.4399999999999977,1.4399999999999977,40.036,40.56,39.59,0.9699999999999989,0.9699999999999989,39.09,39.88,38.29,1.5900000000000034,1.5900000000000034,39.722,40.4,39.08,1.3200000000000003,1.0599999999999952,5718294,8801037,4106901,4694136,-1943622
2018-02-18,40.114999999999995,40.3,39.93,0.36999999999999744,-0.04999999999999716,40.67,41.19,40.35,0.8399999999999963,0.6799999999999997,39.885000000000005,40.24,39.74,0.5,0.5,40.2575,41.14,39.79,1.3500000000000014,1.1300000000000026,4679028,6735011,3304563,3430448,-752604
2018-02-25,40.972,41.19,40.45,0.7399999999999949,-0.18999999999999773,41.798,42.52,41.45,1.0700000000000003,-0.20000000000000284,40.584,41.09,40.06,1.0300000000000011,-0.3399999999999963,40.872,41.26,40.23,1.0300000000000011,-0.3400000000000034,6737298,8214973,4818286,3396687,-3396687
2018-03-04,41.562,42.36,40.72,1.6400000000000006,0.9399999999999977,42.256,42.67,41.81,0.8599999999999994,-0.10999999999999943,41.104,41.56,40.22,1.3400000000000034,1.3400000000000034,41.85,42.42,41.12,1.3000000000000043,0.0799999999999983,4883246,6426815,2675601,3751214,-1737532
2018-03-11,43.62,45.04,41.99,3.049999999999997,2.229999999999997,44.746,45.7,42.44,3.260000000000005,2.75,43.076,44.22,41.79,2.4299999999999997,2.4299999999999997,44.188,45.1,42.42,2.6799999999999997,2.6599999999999966,8502213,12897382,5138119,7759263,2806786
2018-03-18,44.064,45.05,43.07,1.9799999999999969,-0.8799999999999955,44.448,45.16,43.6,1.5599999999999952,-0.9799999999999969,42.94,44.26,42.26,2.0,-1.3200000000000003,43.62,44.48,42.96,1.519999999999996,-1.3999999999999986,3981499,4698688,3075562,1623126,264784
