Date,FOLDStock_Open_average,FOLDStock_Open_max,FOLDStock_Open_min,FOLDStock_Open_volatility,FOLDStock_Open_change,FOLDStock_High_average,FOLDStock_High_max,FOLDStock_High_min,FOLDStock_High_volatility,FOLDStock_High_change,FOLDStock_Low_average,FOLDStock_Low_max,FOLDStock_Low_min,FOLDStock_Low_volatility,FOLDStock_Low_change,FOLDStock_Close_average,FOLDStock_Close_max,FOLDStock_Close_min,FOLDStock_Close_volatility,FOLDStock_Close_change,FOLDStock_Volume_average,FOLDStock_Volume_max,FOLDStock_Volume_min,FOLDStock_Volume_volatility,FOLDStock_Volume_change
2018-01-14,15.712499999999999,16.06,15.31,0.7499999999999982,0.27999999999999936,16.205,16.48,15.79,0.6900000000000013,-0.17999999999999972,15.325,15.7,14.88,0.8199999999999985,0.8199999999999985,15.725,16.15,15.07,1.0799999999999983,0.8300000000000001,2648112,2976534,2300201,676333,-163703
2018-01-21,16.24,17.0,15.86,1.1400000000000006,-0.09999999999999787,16.75,17.4,16.27,1.129999999999999,0.120000000000001,15.828,16.04,15.63,0.40999999999999837,0.1899999999999995,16.256,17.12,15.95,1.1700000000000017,0.22999999999999865,3439507,5518492,1760994,3757498,1804089
2018-01-28,16.318,16.5,16.05,0.4499999999999993,0.030000000000001137,16.888,17.4,16.53,0.8699999999999974,-0.41999999999999815,16.166,16.38,15.96,0.41999999999999815,0.00999999999999801,16.386,16.65,16.03,0.6199999999999974,-0.25,3303389,6076473,2193070,3883403,-3526302
2018-02-04,16.032,17.06,15.28,1.7799999999999994,-0.8699999999999992,16.686,17.25,15.94,1.3100000000000005,-0.8600000000000012,15.066,16.12,13.32,2.8000000000000007,-2.5299999999999994,15.742,16.88,14.72,2.1599999999999984,-1.1600000000000001,3981479,5668333,2983645,2684688,-420202
2018-02-11,14.948,15.48,14.37,1.1100000000000012,0.4299999999999997,15.594,16.34,14.78,1.5600000000000005,0.6699999999999999,14.574,15.15,14.16,0.9900000000000002,0.15000000000000036,15.22,15.83,14.62,1.2100000000000009,0.3699999999999992,4946941,11011319,2190800,8820519,8289932
2018-02-18,15.125,15.25,14.99,0.2599999999999998,0.2400000000000002,15.585,15.67,15.5,0.16999999999999993,-0.10999999999999943,14.8125,14.85,14.75,0.09999999999999964,-0.05000000000000071,15.07,15.24,14.84,0.40000000000000036,0.40000000000000036,4083785,5149333,3346347,1802986,-260414
2018-02-25,14.586,15.35,13.58,1.7699999999999996,-1.5,15.114,15.55,14.45,1.1000000000000014,-1.0100000000000016,14.044,14.95,13.09,1.8599999999999994,-1.120000000000001,14.486,15.14,13.76,1.3800000000000008,-0.9300000000000015,3781413,6096567,2243452,3853115,1563396
2018-03-04,14.456,14.95,14.05,0.8999999999999986,0.8999999999999986,14.741999999999999,15.19,14.17,1.0199999999999996,1.0199999999999996,14.097999999999999,14.79,13.29,1.5,1.5,14.55,14.91,13.77,1.1400000000000006,1.1400000000000006,2904231,4961342,1875757,3085585,-3060649
2018-03-11,15.07,15.24,14.71,0.5299999999999994,-0.3199999999999985,15.182,15.27,14.94,0.33000000000000007,-0.27000000000000135,14.75,14.98,14.56,0.41999999999999993,-0.33999999999999986,14.954,15.17,14.66,0.5099999999999998,-0.379999999999999,3491595,5779282,1163332,4615950,1884958
2018-03-18,14.526,14.64,14.28,0.3600000000000012,-0.33000000000000007,14.902,15.05,14.74,0.3100000000000005,0.10999999999999943,14.224,14.45,14.03,0.41999999999999993,-0.19000000000000128,14.41,14.87,14.06,0.8099999999999987,-0.4399999999999995,2201153,3448448,1573667,1874781,-8459
