Date,SPDR Barclays High Yield BondEtf_Open_average,SPDR Barclays High Yield BondEtf_Open_max,SPDR Barclays High Yield BondEtf_Open_min,SPDR Barclays High Yield BondEtf_Open_volatility,SPDR Barclays High Yield BondEtf_Open_change,SPDR Barclays High Yield BondEtf_High_average,SPDR Barclays High Yield BondEtf_High_max,SPDR Barclays High Yield BondEtf_High_min,SPDR Barclays High Yield BondEtf_High_volatility,SPDR Barclays High Yield BondEtf_High_change,SPDR Barclays High Yield BondEtf_Low_average,SPDR Barclays High Yield BondEtf_Low_max,SPDR Barclays High Yield BondEtf_Low_min,SPDR Barclays High Yield BondEtf_Low_volatility,SPDR Barclays High Yield BondEtf_Low_change,SPDR Barclays High Yield BondEtf_Close_average,SPDR Barclays High Yield BondEtf_Close_max,SPDR Barclays High Yield BondEtf_Close_min,SPDR Barclays High Yield BondEtf_Close_volatility,SPDR Barclays High Yield BondEtf_Close_change
2019-04-28,108.15,108.15,108.15,0.0,0.0,108.3,108.3,108.3,0.0,0.0,108.12,108.12,108.12,0.0,0.0,108.27,108.27,108.27,0.0,0.0
2019-05-05,107.4,107.4,107.4,0.0,0.0,107.85,107.85,107.85,0.0,0.0,107.15,107.15,107.15,0.0,0.0,107.75,107.75,107.75,0.0,0.0
2019-05-12,107.23,107.23,107.23,0.0,0.0,107.59,107.59,107.59,0.0,0.0,107.21,107.21,107.21,0.0,0.0,107.4,107.4,107.4,0.0,0.0
2019-05-19,107.35,107.35,107.35,0.0,0.0,107.45,107.45,107.45,0.0,0.0,107.02,107.02,107.02,0.0,0.0,107.06,107.06,107.06,0.0,0.0
2019-05-26,106.5,106.5,106.5,0.0,0.0,106.64,106.64,106.64,0.0,0.0,106.13,106.13,106.13,0.0,0.0,106.15,106.15,106.15,0.0,0.0
2019-06-02,107.41,107.41,107.41,0.0,0.0,107.64,107.64,107.64,0.0,0.0,107.34,107.34,107.34,0.0,0.0,107.61,107.61,107.61,0.0,0.0
2019-06-09,107.81,107.81,107.81,0.0,0.0,107.87,107.87,107.87,0.0,0.0,107.71,107.71,107.71,0.0,0.0,107.79,107.79,107.79,0.0,0.0
2019-06-16,109.25,109.25,109.25,0.0,0.0,109.32,109.32,109.32,0.0,0.0,109.16,109.16,109.16,0.0,0.0,109.19,109.19,109.19,0.0,0.0
2019-06-23,108.95,108.95,108.95,0.0,0.0,109.0,109.0,109.0,0.0,0.0,108.86,108.86,108.86,0.0,0.0,108.94,108.94,108.94,0.0,0.0
2019-06-30,108.74,108.74,108.74,0.0,0.0,108.74,108.74,108.74,0.0,0.0,108.43,108.43,108.43,0.0,0.0,108.61,108.61,108.61,0.0,0.0
2019-07-07,108.37,108.37,108.37,0.0,0.0,108.5,108.5,108.5,0.0,0.0,108.25,108.25,108.25,0.0,0.0,108.48,108.48,108.48,0.0,0.0
2019-07-14,108.31,108.31,108.31,0.0,0.0,108.34,108.34,108.34,0.0,0.0,108.11,108.11,108.11,0.0,0.0,108.11,108.11,108.11,0.0,0.0
2019-07-21,108.8,108.8,108.8,0.0,0.0,108.92,108.92,108.92,0.0,0.0,108.76,108.76,108.76,0.0,0.0,108.9,108.9,108.9,0.0,0.0
2019-07-28,108.01,108.01,108.01,0.0,0.0,108.03,108.03,108.03,0.0,0.0,107.63,107.63,107.63,0.0,0.0,107.89,107.89,107.89,0.0,0.0
2019-08-04,107.55,107.55,107.55,0.0,0.0,107.77,107.77,107.77,0.0,0.0,107.43,107.43,107.43,0.0,0.0,107.6,107.6,107.6,0.0,0.0
2019-08-11,107.38,107.38,107.38,0.0,0.0,107.56,107.56,107.56,0.0,0.0,107.38,107.38,107.38,0.0,0.0,107.48,107.48,107.48,0.0,0.0
2019-08-18,108.48,108.48,108.48,0.0,0.0,108.82,108.82,108.82,0.0,0.0,107.97,107.97,107.97,0.0,0.0,108.02,108.02,108.02,0.0,0.0
2019-08-25,109.05,109.05,109.05,0.0,0.0,109.07,109.07,109.07,0.0,0.0,108.61,108.61,108.61,0.0,0.0,108.81,108.81,108.81,0.0,0.0
2019-09-01,108.85,108.85,108.85,0.0,0.0,109.04,109.04,109.04,0.0,0.0,108.71,108.71,108.71,0.0,0.0,108.83,108.83,108.83,0.0,0.0
2019-09-08,108.87,108.87,108.87,0.0,0.0,108.96,108.96,108.96,0.0,0.0,108.72,108.72,108.72,0.0,0.0,108.76,108.76,108.76,0.0,0.0
2019-09-15,109.08,109.08,109.08,0.0,0.0,109.2,109.2,109.2,0.0,0.0,108.99,108.99,108.99,0.0,0.0,109.15,109.15,109.15,0.0,0.0
2019-09-22,108.79,108.79,108.79,0.0,0.0,108.86,108.86,108.86,0.0,0.0,108.58,108.58,108.58,0.0,0.0,108.68,108.68,108.68,0.0,0.0
2019-09-29,107.44,107.44,107.44,0.0,0.0,107.7,107.7,107.7,0.0,0.0,107.39,107.39,107.39,0.0,0.0,107.69,107.69,107.69,0.0,0.0
2019-10-06,107.96,107.96,107.96,0.0,0.0,108.16,108.16,108.16,0.0,0.0,107.83,107.83,107.83,0.0,0.0,108.08,108.08,108.08,0.0,0.0
2019-10-13,108.5,108.5,108.5,0.0,0.0,108.54,108.54,108.54,0.0,0.0,108.34,108.34,108.34,0.0,0.0,108.47,108.47,108.47,0.0,0.0
2019-10-20,108.74,108.74,108.74,0.0,0.0,108.88,108.88,108.88,0.0,0.0,108.72,108.72,108.72,0.0,0.0,108.86,108.86,108.86,0.0,0.0
2019-10-27,107.87,107.87,107.87,0.0,0.0,108.3,108.3,108.3,0.0,0.0,107.87,107.87,107.87,0.0,0.0,108.24,108.24,108.24,0.0,0.0
2019-11-03,108.09,108.09,108.09,0.0,0.0,108.23,108.23,108.23,0.0,0.0,107.96,107.96,107.96,0.0,0.0,108.2,108.2,108.2,0.0,0.0
2019-11-10,108.07,108.07,108.07,0.0,0.0,108.23,108.23,108.23,0.0,0.0,108.02,108.02,108.02,0.0,0.0,108.19,108.19,108.19,0.0,0.0
2019-11-17,107.68,107.68,107.68,0.0,0.0,107.93,107.93,107.93,0.0,0.0,107.6,107.6,107.6,0.0,0.0,107.92,107.92,107.92,0.0,0.0
2019-11-24,108.49,108.49,108.49,0.0,0.0,108.54,108.54,108.54,0.0,0.0,108.31,108.31,108.31,0.0,0.0,108.34,108.34,108.34,0.0,0.0
2019-12-01,108.23,108.23,108.23,0.0,0.0,108.3,108.3,108.3,0.0,0.0,108.21,108.21,108.21,0.0,0.0,108.26,108.26,108.26,0.0,0.0
2019-12-08,109.15,109.15,109.15,0.0,0.0,109.22,109.22,109.22,0.0,0.0,109.05,109.05,109.05,0.0,0.0,109.17,109.17,109.17,0.0,0.0
2019-12-15,109.58,109.58,109.58,0.0,0.0,109.63,109.63,109.63,0.0,0.0,109.25,109.25,109.25,0.0,0.0,109.28,109.28,109.28,0.0,0.0
2019-12-22,109.67,109.67,109.67,0.0,0.0,109.67,109.67,109.67,0.0,0.0,109.48,109.48,109.48,0.0,0.0,109.55,109.55,109.55,0.0,0.0
2019-12-29,109.77,109.77,109.77,0.0,0.0,109.95,109.95,109.95,0.0,0.0,109.66,109.66,109.66,0.0,0.0,109.9,109.9,109.9,0.0,0.0
2020-01-05,110.13,110.13,110.13,0.0,0.0,110.16,110.16,110.16,0.0,0.0,110.04,110.04,110.04,0.0,0.0,110.13,110.13,110.13,0.0,0.0
2020-01-12,110.33,110.33,110.33,0.0,0.0,110.33,110.33,110.33,0.0,0.0,110.14,110.14,110.14,0.0,0.0,110.17,110.17,110.17,0.0,0.0
2020-01-19,109.73,109.73,109.73,0.0,0.0,109.73,109.73,109.73,0.0,0.0,109.24,109.24,109.24,0.0,0.0,109.3,109.3,109.3,0.0,0.0
2020-01-26,109.39,109.39,109.39,0.0,0.0,109.4,109.4,109.4,0.0,0.0,108.9,108.9,108.9,0.0,0.0,109.04,109.04,109.04,0.0,0.0
2020-02-02,109.7,109.7,109.7,0.0,0.0,109.73,109.73,109.73,0.0,0.0,109.53,109.53,109.53,0.0,0.0,109.6,109.6,109.6,0.0,0.0
2020-02-09,110.12,110.12,110.12,0.0,0.0,110.22,110.22,110.22,0.0,0.0,110.08,110.08,110.08,0.0,0.0,110.16,110.16,110.16,0.0,0.0
2020-02-16,110.16,110.16,110.16,0.0,0.0,110.17,110.17,110.17,0.0,0.0,109.9,109.9,109.9,0.0,0.0,110.08,110.08,110.08,0.0,0.0
2020-02-23,105.15,105.15,105.15,0.0,0.0,107.19,107.19,107.19,0.0,0.0,104.92,104.92,104.92,0.0,0.0,106.97,106.97,106.97,0.0,0.0
2020-03-01,105.18,105.18,105.18,0.0,0.0,105.8,105.8,105.8,0.0,0.0,104.78,104.78,104.78,0.0,0.0,105.64,105.64,105.64,0.0,0.0
2020-03-08,99.18,99.18,99.18,0.0,0.0,99.18,99.18,99.18,0.0,0.0,99.18,99.18,99.18,0.0,0.0,99.18,99.18,99.18,0.0,0.0
2020-03-15,86.14,86.14,86.14,0.0,0.0,86.14,86.14,86.14,0.0,0.0,86.14,86.14,86.14,0.0,0.0,86.14,86.14,86.14,0.0,0.0
2020-03-22,94.38,94.38,94.38,0.0,0.0,94.38,94.38,94.38,0.0,0.0,94.38,94.38,94.38,0.0,0.0,94.38,94.38,94.38,0.0,0.0
2020-03-29,92.41,92.41,92.41,0.0,0.0,92.49,92.49,92.49,0.0,0.0,90.2,90.2,90.2,0.0,0.0,90.54,90.54,90.54,0.0,0.0
2020-04-05,100.51,100.51,100.51,0.0,0.0,103.48,103.48,103.48,0.0,0.0,100.0,100.0,100.0,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2020-04-12,100.29,100.29,100.29,0.0,0.0,100.39,100.39,100.39,0.0,0.0,99.73,99.73,99.73,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2020-04-19,97.37,97.37,97.37,0.0,0.0,97.56,97.56,97.56,0.0,0.0,96.44,96.44,96.44,0.0,0.0,96.62,96.62,96.62,0.0,0.0
2020-04-26,96.96,96.96,96.96,0.0,0.0,96.96,96.96,96.96,0.0,0.0,96.96,96.96,96.96,0.0,0.0,96.96,96.96,96.96,0.0,0.0
2020-05-03,98.4,98.4,98.4,0.0,0.0,98.4,98.4,98.4,0.0,0.0,98.4,98.4,98.4,0.0,0.0,98.4,98.4,98.4,0.0,0.0
2020-05-10,96.72,96.72,96.72,0.0,0.0,97.28,97.28,97.28,0.0,0.0,96.49,96.49,96.49,0.0,0.0,97.13,97.13,97.13,0.0,0.0
2020-05-17,99.96,99.96,99.96,0.0,0.0,100.39,100.39,100.39,0.0,0.0,99.72,99.72,99.72,0.0,0.0,100.29,100.29,100.29,0.0,0.0
2020-05-24,101.5,101.5,101.5,0.0,0.0,102.18,102.18,102.18,0.0,0.0,101.28,101.28,101.28,0.0,0.0,101.99,101.99,101.99,0.0,0.0
2020-05-31,104.61,104.61,104.61,0.0,0.0,104.61,104.61,104.61,0.0,0.0,104.61,104.61,104.61,0.0,0.0,104.61,104.61,104.61,0.0,0.0
2020-06-07,102.57,102.57,102.57,0.0,0.0,102.84,102.84,102.84,0.0,0.0,101.55,101.55,101.55,0.0,0.0,102.28,102.28,102.28,0.0,0.0
2020-06-14,103.62,103.62,103.62,0.0,0.0,103.62,103.62,103.62,0.0,0.0,102.79,102.79,102.79,0.0,0.0,103.06,103.06,103.06,0.0,0.0
2020-06-21,101.73,101.73,101.73,0.0,0.0,101.73,101.73,101.73,0.0,0.0,100.79,100.79,100.79,0.0,0.0,100.96,100.96,100.96,0.0,0.0
2020-06-28,101.72,101.72,101.72,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.72,101.72,101.72,0.0,0.0
2020-07-05,102.3,102.3,102.3,0.0,0.0,102.61,102.61,102.61,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.88,101.88,101.88,0.0,0.0
