Date,OCNStock_Open_average,OCNStock_Open_max,OCNStock_Open_min,OCNStock_Open_volatility,OCNStock_Open_change,OCNStock_High_average,OCNStock_High_max,OCNStock_High_min,OCNStock_High_volatility,OCNStock_High_change,OCNStock_Low_average,OCNStock_Low_max,OCNStock_Low_min,OCNStock_Low_volatility,OCNStock_Low_change,OCNStock_Close_average,OCNStock_Close_max,OCNStock_Close_min,OCNStock_Close_volatility,OCNStock_Close_change,OCNStock_Volume_average,OCNStock_Volume_max,OCNStock_Volume_min,OCNStock_Volume_volatility,OCNStock_Volume_change
2018-01-14,3.0275,3.04,3.01,0.03000000000000025,-0.010000000000000231,3.085,3.15,3.04,0.10999999999999988,0.04999999999999982,2.985,3.01,2.96,0.04999999999999982,0.019999999999999574,3.0549999999999997,3.11,3.03,0.08000000000000007,0.08000000000000007,1721843,3887257,727397,3159860,2630780
2018-01-21,3.27,3.45,3.1,0.3500000000000001,0.2799999999999998,3.388,3.54,3.21,0.33000000000000007,0.27,3.22,3.33,3.1,0.22999999999999998,0.22999999999999998,3.338,3.47,3.19,0.28000000000000025,0.27,1750683,3692301,833505,2858796,-749324
2018-01-28,3.362,3.44,3.29,0.1499999999999999,-0.1499999999999999,3.386,3.49,3.3,0.1900000000000004,-0.1900000000000004,3.272,3.31,3.19,0.1200000000000001,-0.1200000000000001,3.336,3.37,3.25,0.1200000000000001,-0.1200000000000001,951880,1473755,554303,919452,-277551
2018-02-04,3.2,3.26,3.08,0.17999999999999972,0.0,3.308,3.47,3.22,0.25,0.0,3.128,3.21,3.06,0.1499999999999999,-0.040000000000000036,3.19,3.26,3.15,0.10999999999999988,0.050000000000000266,2511834,3406314,1648075,1758239,-401377
2018-02-11,3.504,3.73,3.24,0.48999999999999977,0.43999999999999995,3.654,3.77,3.43,0.33999999999999986,0.33999999999999986,3.466,3.65,3.21,0.43999999999999995,0.43999999999999995,3.61,3.73,3.38,0.3500000000000001,0.3500000000000001,1494991,2256717,1090587,1166130,-201485
2018-02-18,3.55,3.7,3.46,0.2400000000000002,-0.2400000000000002,3.6025,3.73,3.48,0.25,-0.25,3.435,3.46,3.4,0.06000000000000005,-0.040000000000000036,3.475,3.54,3.42,0.1200000000000001,-0.07000000000000028,1006561,1426642,844871,581771,-532733
2018-02-25,3.556,3.69,3.45,0.23999999999999977,0.06999999999999984,3.61,3.7,3.49,0.20999999999999996,0.20999999999999996,3.434,3.5,3.35,0.1499999999999999,0.10000000000000009,3.5420000000000003,3.69,3.37,0.31999999999999984,0.23999999999999977,1735976,3257638,741359,2516279,1107884
2018-03-04,3.972,4.22,3.71,0.5099999999999998,0.5099999999999998,4.204,4.3,4.01,0.29000000000000004,0.29000000000000004,3.932,4.2,3.65,0.5500000000000003,0.5500000000000003,4.072,4.25,3.8,0.4500000000000002,0.4500000000000002,3609077,6314080,1421739,4892341,-4892341
2018-03-11,4.322,4.38,4.25,0.1299999999999999,0.08000000000000007,4.396,4.45,4.35,0.10000000000000053,0.07000000000000028,4.288,4.32,4.25,0.07000000000000028,0.04999999999999982,4.358,4.45,4.32,0.1299999999999999,0.10000000000000053,1273383,1889697,1009796,879901,787651
2018-03-18,4.278,4.47,4.13,0.33999999999999986,-0.33999999999999986,4.308,4.47,4.19,0.27999999999999936,-0.27999999999999936,4.152,4.28,3.91,0.3700000000000001,-0.3700000000000001,4.202,4.36,3.99,0.3700000000000001,-0.3700000000000001,1226691,1499025,855400,643625,-77723
2018-03-25,4.135,4.21,4.02,0.1900000000000004,0.1900000000000004,4.225,4.26,4.2,0.05999999999999961,0.040000000000000036,4.0575,4.12,3.96,0.16000000000000014,0.16000000000000014,4.1375,4.18,4.08,0.09999999999999964,-0.05999999999999961,1090014,1669959,689876,980083,-980083
2018-04-01,4.196,4.29,4.09,0.20000000000000018,0.1900000000000004,4.308,4.42,4.19,0.22999999999999954,0.22999999999999954,4.158,4.25,4.05,0.20000000000000018,0.20000000000000018,4.25,4.34,4.13,0.20999999999999996,0.20999999999999996,1095679,1697847,456682,1241165,-505791
2018-04-08,4.212,4.34,4.14,0.20000000000000018,-0.16000000000000014,4.246,4.37,4.18,0.1900000000000004,-0.1900000000000004,4.128,4.17,4.08,0.08999999999999986,-0.08999999999999986,4.15,4.19,4.09,0.10000000000000053,-0.10000000000000053,652699,930777,559370,371407,-353802
2018-04-15,4.116,4.18,4.07,0.10999999999999943,-0.020000000000000462,4.172,4.21,4.12,0.08999999999999986,-0.040000000000000036,4.0760000000000005,4.13,4.04,0.08999999999999986,-0.03000000000000025,4.1,4.15,4.06,0.09000000000000075,-0.0600000000000005,557547,897009,422164,474845,474845
2018-04-22,4.118,4.19,4.07,0.1200000000000001,0.0,4.176,4.25,4.12,0.1299999999999999,-0.04999999999999982,4.0680000000000005,4.15,4.03,0.1200000000000001,0.009999999999999787,4.108,4.16,4.05,0.11000000000000032,-0.11000000000000032,541295,726565,390652,335913,-284976
2018-04-29,4.264,4.52,4.05,0.46999999999999975,0.46999999999999975,4.486,4.79,4.12,0.6699999999999999,0.6699999999999999,4.24,4.52,4.03,0.4899999999999993,0.4899999999999993,4.354,4.69,4.06,0.6300000000000008,0.6300000000000008,2089045,4921835,559370,4362465,1347418
2018-05-06,4.712,4.75,4.67,0.08000000000000007,-0.009999999999999787,4.788,4.84,4.71,0.1299999999999999,-0.009999999999999787,4.67,4.72,4.64,0.08000000000000007,-0.0699999999999994,4.704,4.75,4.67,0.08000000000000007,-0.0600000000000005,849595,1317491,464337,853154,-359828
