Date,iPath GSCI Total Return Exp 12 Jun 2036Etf_Open_average,iPath GSCI Total Return Exp 12 Jun 2036Etf_Open_max,iPath GSCI Total Return Exp 12 Jun 2036Etf_Open_min,iPath GSCI Total Return Exp 12 Jun 2036Etf_Open_volatility,iPath GSCI Total Return Exp 12 Jun 2036Etf_Open_change,iPath GSCI Total Return Exp 12 Jun 2036Etf_High_average,iPath GSCI Total Return Exp 12 Jun 2036Etf_High_max,iPath GSCI Total Return Exp 12 Jun 2036Etf_High_min,iPath GSCI Total Return Exp 12 Jun 2036Etf_High_volatility,iPath GSCI Total Return Exp 12 Jun 2036Etf_High_change,iPath GSCI Total Return Exp 12 Jun 2036Etf_Low_average,iPath GSCI Total Return Exp 12 Jun 2036Etf_Low_max,iPath GSCI Total Return Exp 12 Jun 2036Etf_Low_min,iPath GSCI Total Return Exp 12 Jun 2036Etf_Low_volatility,iPath GSCI Total Return Exp 12 Jun 2036Etf_Low_change,iPath GSCI Total Return Exp 12 Jun 2036Etf_Close_average,iPath GSCI Total Return Exp 12 Jun 2036Etf_Close_max,iPath GSCI Total Return Exp 12 Jun 2036Etf_Close_min,iPath GSCI Total Return Exp 12 Jun 2036Etf_Close_volatility,iPath GSCI Total Return Exp 12 Jun 2036Etf_Close_change
2018-09-23,17.6,17.6,17.6,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2018-09-30,18.0,18.0,18.0,0.0,0.0,18.09,18.09,18.09,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2018-10-07,17.37,17.37,17.37,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.45,17.45,17.45,0.0,0.0
2018-10-14,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2018-10-21,16.62,16.62,16.62,0.0,0.0,16.92,16.92,16.92,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2018-10-28,16.14,16.14,16.14,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2018-11-04,15.65,15.65,15.65,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.7,15.7,15.7,0.0,0.0
2018-11-11,15.42,15.42,15.42,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-11-18,14.21,14.21,14.21,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2018-11-25,14.05,14.05,14.05,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.01,14.01,14.01,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2018-12-02,14.82,14.82,14.82,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2018-12-09,14.38,14.38,14.38,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2018-12-16,13.09,13.09,13.09,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.08,13.08,13.08,0.0,0.0
2018-12-23,12.92,12.92,12.92,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2018-12-30,13.53,13.53,13.53,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.47,13.47,13.47,0.0,0.0
2019-01-06,14.14,14.14,14.14,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.03,14.03,14.03,0.0,0.0,14.11,14.11,14.11,0.0,0.0
2019-01-13,14.3,14.3,14.3,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2019-01-20,14.3,14.3,14.3,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-01-27,14.39,14.39,14.39,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.54,14.54,14.54,0.0,0.0
2019-02-03,14.31,14.31,14.31,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2019-02-10,14.73,14.73,14.73,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-02-17,15.14,15.14,15.14,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2019-02-24,14.71,14.71,14.71,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-03-03,14.53,14.53,14.53,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-03-10,15.11,15.11,15.11,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-03-17,15.3,15.3,15.3,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2019-03-24,15.34,15.34,15.34,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.23,15.23,15.23,0.0,0.0
2019-03-31,15.66,15.66,15.66,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-04-07,15.96,15.96,15.96,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2019-04-14,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-04-21,15.6,15.6,15.6,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-04-28,15.53,15.53,15.53,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2019-05-05,15.27,15.27,15.27,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2019-05-12,15.72,15.72,15.72,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-05-19,14.96,14.96,14.96,0.0,0.0,15.04,15.04,15.04,0.0,0.0,14.88,14.88,14.88,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2019-05-26,14.4,14.4,14.4,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2019-06-02,13.96,13.96,13.96,0.0,0.0,14.19,14.19,14.19,0.0,0.0,13.96,13.96,13.96,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2019-06-09,14.13,14.13,14.13,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2019-06-16,14.76,14.76,14.76,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2019-06-23,15.11,15.11,15.11,0.0,0.0,15.16,15.16,15.16,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-06-30,14.71,14.71,14.71,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2019-07-07,15.37,15.37,15.37,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2019-07-14,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.7,14.7,14.7,0.0,0.0
2019-07-21,14.63,14.63,14.63,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2019-07-28,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.19,14.19,14.19,0.0,0.0
2019-08-04,14.01,14.01,14.01,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2019-08-11,13.77,13.77,13.77,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2019-08-18,13.7,13.7,13.7,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-08-25,14.08,14.08,14.08,0.0,0.0,14.08,14.08,14.08,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2019-09-01,13.99,13.99,13.99,0.0,0.0,14.2,14.2,14.2,0.0,0.0,13.96,13.96,13.96,0.0,0.0,14.19,14.19,14.19,0.0,0.0
2019-09-08,14.16,14.16,14.16,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.19,14.19,14.19,0.0,0.0
2019-09-15,14.82,14.82,14.82,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2019-09-22,14.35,14.35,14.35,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.39,14.39,14.39,0.0,0.0
2019-09-29,14.05,14.05,14.05,0.0,0.0,14.06,14.06,14.06,0.0,0.0,13.98,13.98,13.98,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2019-10-06,14.24,14.24,14.24,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2019-10-13,14.4,14.4,14.4,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.31,14.31,14.31,0.0,0.0
2019-10-20,14.62,14.62,14.62,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-10-27,14.52,14.52,14.52,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-11-03,14.54,14.54,14.54,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2019-11-10,14.67,14.67,14.67,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-11-17,14.87,14.87,14.87,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.78,14.78,14.78,0.0,0.0
2019-11-24,14.57,14.57,14.57,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2019-12-01,14.8,14.8,14.8,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2019-12-08,15.31,15.31,15.31,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.16,15.16,15.16,0.0,0.0
2019-12-15,15.43,15.43,15.43,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2019-12-22,15.7,15.7,15.7,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0
2019-12-29,15.85,15.85,15.85,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2020-01-05,15.34,15.34,15.34,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2020-01-12,15.11,15.11,15.11,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2020-01-19,14.42,14.42,14.42,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2020-01-26,13.56,13.56,13.56,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2020-02-02,13.37,13.37,13.37,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.39,13.39,13.39,0.0,0.0
2020-02-09,13.76,13.76,13.76,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2020-02-16,13.81,13.81,13.81,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2020-02-23,11.52,11.52,11.52,0.0,0.0,12.2,12.2,12.2,0.0,0.0,11.52,11.52,11.52,0.0,0.0,12.18,12.18,12.18,0.0,0.0
2020-03-01,12.06,12.06,12.06,0.0,0.0,12.06,12.06,12.06,0.0,0.0,11.51,11.51,11.51,0.0,0.0,11.59,11.59,11.59,0.0,0.0
2020-03-08,9.85,9.85,9.85,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.69,9.69,9.69,0.0,0.0
2020-03-15,8.11,8.11,8.11,0.0,0.0,8.26,8.26,8.26,0.0,0.0,7.7,7.7,7.7,0.0,0.0,7.84,7.84,7.84,0.0,0.0
2020-03-22,8.8,8.8,8.8,0.0,0.0,8.8,8.8,8.8,0.0,0.0,7.75,7.75,7.75,0.0,0.0,7.76,7.76,7.76,0.0,0.0
2020-03-29,8.47,8.47,8.47,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.05,8.05,8.05,0.0,0.0,8.7,8.7,8.7,0.0,0.0
2020-04-05,8.76,8.76,8.76,0.0,0.0,8.76,8.76,8.76,0.0,0.0,7.88,7.88,7.88,0.0,0.0,8.1,8.1,8.1,0.0,0.0
2020-04-12,7.4,7.4,7.4,0.0,0.0,7.61,7.61,7.61,0.0,0.0,7.4,7.4,7.4,0.0,0.0,7.51,7.51,7.51,0.0,0.0
2020-04-19,6.36,6.36,6.36,0.0,0.0,6.42,6.42,6.42,0.0,0.0,6.3,6.3,6.3,0.0,0.0,6.36,6.36,6.36,0.0,0.0
2020-04-26,6.64,6.64,6.64,0.0,0.0,6.64,6.64,6.64,0.0,0.0,6.64,6.64,6.64,0.0,0.0,6.64,6.64,6.64,0.0,0.0
2020-05-03,7.25,7.25,7.25,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7.25,7.25,7.25,0.0,0.0
2020-05-10,7.41,7.41,7.41,0.0,0.0,7.57,7.57,7.57,0.0,0.0,7.28,7.28,7.28,0.0,0.0,7.57,7.57,7.57,0.0,0.0
2020-05-17,7.77,7.77,7.77,0.0,0.0,7.84,7.84,7.84,0.0,0.0,7.77,7.77,7.77,0.0,0.0,7.84,7.84,7.84,0.0,0.0
2020-05-24,7.81,7.81,7.81,0.0,0.0,8.16,8.16,8.16,0.0,0.0,7.77,7.77,7.77,0.0,0.0,8.11,8.11,8.11,0.0,0.0
2020-05-31,8.83,8.83,8.83,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.83,8.83,8.83,0.0,0.0
2020-06-07,8.43,8.43,8.43,0.0,0.0,8.43,8.43,8.43,0.0,0.0,8.31,8.31,8.31,0.0,0.0,8.35,8.35,8.35,0.0,0.0
2020-06-14,8.8,8.8,8.8,0.0,0.0,8.93,8.93,8.93,0.0,0.0,8.79,8.79,8.79,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2020-06-21,8.45,8.45,8.45,0.0,0.0,8.45,8.45,8.45,0.0,0.0,8.38,8.38,8.38,0.0,0.0,8.4,8.4,8.4,0.0,0.0
2020-06-28,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0
2020-07-05,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0
