Date,TECKStock_Open_average,TECKStock_Open_max,TECKStock_Open_min,TECKStock_Open_volatility,TECKStock_Open_change,TECKStock_High_average,TECKStock_High_max,TECKStock_High_min,TECKStock_High_volatility,TECKStock_High_change,TECKStock_Low_average,TECKStock_Low_max,TECKStock_Low_min,TECKStock_Low_volatility,TECKStock_Low_change,TECKStock_Close_average,TECKStock_Close_max,TECKStock_Close_min,TECKStock_Close_volatility,TECKStock_Close_change,TECKStock_Volume_average,TECKStock_Volume_max,TECKStock_Volume_min,TECKStock_Volume_volatility,TECKStock_Volume_change
2018-01-14,29.7375,30.19,29.18,1.0100000000000016,-1.0100000000000016,29.955,30.31,29.72,0.5899999999999999,-0.5899999999999999,29.3375,29.67,29.09,0.5800000000000018,-0.5600000000000023,29.58,29.87,29.24,0.6300000000000026,-0.3500000000000014,4507295,6065768,3419806,2645962,-2645962
2018-01-21,29.102,29.45,28.53,0.9199999999999982,-0.21000000000000085,29.355999999999998,29.76,28.66,1.1000000000000014,0.019999999999999574,28.522,28.95,27.77,1.1799999999999997,0.5700000000000003,29.048,29.36,28.57,0.7899999999999991,0.25,4032065,5032215,2121729,2910486,-2910486
2018-01-28,29.272,29.45,28.86,0.5899999999999999,-0.019999999999999574,29.828,30.29,29.48,0.8099999999999987,-0.17999999999999972,28.792,29.18,28.26,0.9199999999999982,-0.9199999999999982,29.174,29.94,28.33,1.610000000000003,-1.0400000000000027,3547701,4226763,2919425,1307338,1307338
2018-02-04,27.554,28.61,26.5,2.1099999999999994,-1.6099999999999994,28.522,29.29,27.85,1.4399999999999977,-1.4399999999999977,26.856,27.46,26.39,1.0700000000000003,-0.870000000000001,27.606,28.72,26.39,2.3299999999999983,0.0799999999999983,5260245,6450339,4279207,2171132,2171132
2018-02-11,29.068,30.71,28.09,2.620000000000001,1.6400000000000006,30.208,30.8,29.05,1.75,1.4199999999999982,28.766,29.83,27.9,1.9299999999999997,1.6400000000000006,29.718,30.39,28.49,1.9000000000000021,1.2600000000000016,5638613,9595035,2706955,6888080,-3233312
2018-02-18,29.1125,29.3,28.88,0.4200000000000017,0.3100000000000023,29.6975,29.82,29.57,0.25,0.10000000000000142,28.9025,29.17,28.74,0.43000000000000327,0.08000000000000185,29.1925,29.53,28.96,0.5700000000000003,0.5700000000000003,2825773,3759825,2208942,1550883,-1221835
2018-02-25,29.002,29.76,28.0,1.7600000000000016,-1.7600000000000016,29.25,30.01,28.37,1.6400000000000006,-1.6400000000000006,28.451999999999998,29.23,27.63,1.6000000000000014,-1.6000000000000014,28.886,29.68,28.27,1.4100000000000001,-1.4100000000000001,2938553,3596721,2056374,1540347,1051733
2018-03-04,27.868,28.4,26.98,1.4199999999999982,-0.8299999999999983,28.116,28.81,27.21,1.5999999999999979,-0.7699999999999996,27.258,28.11,26.25,1.8599999999999994,-1.1999999999999993,27.57,28.45,26.44,2.009999999999998,-1.4899999999999984,3179892,4606498,2169526,2436972,-102147
2018-03-11,27.088,27.58,26.45,1.129999999999999,0.740000000000002,27.406,27.76,26.71,1.0500000000000007,1.0500000000000007,26.848000000000003,27.18,26.28,0.8999999999999986,0.8200000000000003,27.11,27.41,26.58,0.8300000000000018,0.7800000000000011,1989803,2391393,1703103,688290,-182367
2018-03-18,26.636,27.15,26.23,0.9199999999999982,-0.9199999999999982,27.002,27.44,26.4,1.0400000000000027,-0.9200000000000017,26.1,26.51,25.44,1.0700000000000003,-0.7399999999999984,26.364,27.28,25.49,1.7900000000000027,-0.990000000000002,2602788,2999084,1924021,1075063,-86975
2018-03-25,25.5,26.09,24.98,1.1099999999999994,-0.7899999999999991,25.8275,26.27,25.25,1.0199999999999996,-0.07000000000000028,24.97,25.47,24.49,0.9800000000000004,-0.6899999999999977,25.365000000000002,25.84,24.58,1.2600000000000016,-0.0799999999999983,2723074,3094804,2352217,742587,742587
2018-04-01,25.792,26.35,25.02,1.3300000000000018,0.4200000000000017,26.324,26.8,25.98,0.8200000000000003,0.740000000000002,25.39,26.09,24.49,1.6000000000000014,1.0,25.966,26.61,25.42,1.1899999999999977,0.7699999999999996,2546110,3106138,1657223,1448915,1080310
2018-04-08,26.732,27.29,26.44,0.8499999999999979,0.0,27.002,27.66,26.46,1.1999999999999993,0.14000000000000057,26.216,26.72,25.68,1.0399999999999991,0.16000000000000014,26.606,27.38,26.14,1.2399999999999984,0.5300000000000011,2720753,3162828,2117225,1045603,371249
2018-04-15,26.738,26.99,26.25,0.7399999999999984,-0.21999999999999886,26.96,27.43,26.52,0.9100000000000001,-0.18000000000000327,26.388,26.84,25.99,0.8500000000000014,0.3500000000000014,26.541999999999998,26.98,26.13,0.8500000000000014,0.5199999999999996,2740346,3285952,2177684,1108268,-583883
2018-04-22,25.57,26.52,24.66,1.8599999999999994,-1.6400000000000006,25.808,27.06,25.03,2.0299999999999976,-1.4499999999999993,24.812,25.68,24.33,1.3500000000000014,-1.1600000000000001,25.11,25.73,24.61,1.120000000000001,-1.120000000000001,4175153,5900182,2265836,3634346,-2984150
2018-04-29,25.116,25.34,24.75,0.5899999999999999,0.5899999999999999,25.582,26.04,25.17,0.8699999999999974,0.5399999999999991,24.868,25.29,24.65,0.6400000000000006,0.5399999999999991,25.3,25.85,24.96,0.8900000000000006,0.7200000000000024,2780820,3513016,1806955,1706061,-508154
2018-05-06,26.436,27.55,25.81,1.740000000000002,1.6400000000000006,26.906,28.05,26.04,2.0100000000000016,1.5399999999999991,26.25,27.39,25.32,2.0700000000000003,1.5600000000000023,26.646,27.83,25.49,2.34,1.8099999999999987,3248726,3823491,2360143,1463348,-792223
2018-05-13,28.28,28.64,27.87,0.7699999999999996,0.240000000000002,28.578,28.97,28.12,0.8499999999999979,0.00999999999999801,28.082,28.36,27.62,0.7399999999999984,0.03999999999999915,28.396,28.71,28.1,0.6099999999999994,-0.10999999999999943,1861321,2297844,1371651,926193,-597644
2018-05-20,27.924,28.73,27.18,1.5500000000000007,-1.1799999999999997,28.13,29.04,27.22,1.8200000000000003,-1.3900000000000006,27.514,28.52,26.64,1.879999999999999,-1.5799999999999983,27.714000000000002,28.55,26.78,1.7699999999999996,-1.5899999999999999,2070854,3403375,1160653,2242722,136952
