Date,SRTStock_Open_average,SRTStock_Open_max,SRTStock_Open_min,SRTStock_Open_volatility,SRTStock_Open_change,SRTStock_High_average,SRTStock_High_max,SRTStock_High_min,SRTStock_High_volatility,SRTStock_High_change,SRTStock_Low_average,SRTStock_Low_max,SRTStock_Low_min,SRTStock_Low_volatility,SRTStock_Low_change,SRTStock_Close_average,SRTStock_Close_max,SRTStock_Close_min,SRTStock_Close_volatility,SRTStock_Close_change,SRTStock_Volume_average,SRTStock_Volume_max,SRTStock_Volume_min,SRTStock_Volume_volatility,SRTStock_Volume_change
2018-01-14,10.1,10.14,10.05,0.08999999999999986,-0.08999999999999986,10.215,10.44,10.12,0.3200000000000003,0.28999999999999915,10.0475,10.05,10.04,0.010000000000001563,0.010000000000001563,10.1675,10.4,10.05,0.34999999999999964,0.3100000000000005,33915,45503,20737,24766,-1245
2018-01-21,12.122,13.55,10.3,3.25,2.74,12.37,14.27,10.37,3.9000000000000004,2.6899999999999995,11.58,12.75,10.21,2.539999999999999,2.369999999999999,12.042,13.55,10.32,3.2300000000000004,2.59,341619,1015999,19449,996550,136700
2018-01-28,12.618,12.95,12.05,0.8999999999999986,-0.8999999999999986,12.68,12.98,12.17,0.8100000000000005,-0.8100000000000005,12.32,12.79,11.76,1.0299999999999994,-1.0299999999999994,12.396,12.9,11.84,1.0600000000000005,-1.0600000000000005,204348,284591,130157,154434,78956
2018-02-04,11.296,11.73,11.0,0.7300000000000004,-0.6100000000000012,11.508,12.01,11.18,0.8300000000000001,-0.6400000000000006,11.106,11.55,10.87,0.6800000000000015,-0.5200000000000014,11.186,11.55,10.93,0.620000000000001,-0.3800000000000008,160307,208134,117260,90874,-20684
2018-02-11,11.052,11.21,10.95,0.26000000000000156,-0.11000000000000121,11.178,11.23,11.13,0.09999999999999964,0.019999999999999574,10.936,11.0,10.89,0.10999999999999943,0.10999999999999943,11.058,11.15,10.96,0.1899999999999995,0.1899999999999995,79022,101846,53939,47907,-9485
2018-02-18,10.9975,11.15,10.87,0.28000000000000114,-0.15000000000000036,11.195,11.38,11.08,0.3000000000000007,-0.27000000000000135,10.81,10.85,10.77,0.08000000000000007,-0.030000000000001137,10.86,10.92,10.81,0.10999999999999943,0.02999999999999936,83249,110623,58191,52432,-27840
2018-02-25,10.872,10.98,10.69,0.2900000000000009,-0.16999999999999993,11.058,11.17,10.86,0.3100000000000005,0.02999999999999936,10.766,10.9,10.61,0.2900000000000009,-0.17999999999999972,10.914,11.1,10.7,0.40000000000000036,0.11999999999999922,58250,87418,33061,54357,3048
2018-03-04,11.13,11.25,11.03,0.22000000000000064,0.16999999999999993,11.356,11.52,11.27,0.25,0.06999999999999851,11.002,11.03,10.96,0.06999999999999851,0.05999999999999872,11.202,11.44,11.03,0.41000000000000014,0.15000000000000036,50968,70555,37996,32559,-23302
2018-03-11,11.092,11.36,10.55,0.8099999999999987,-0.6699999999999999,11.154,11.41,10.66,0.75,-0.75,10.462,10.99,9.55,1.4399999999999995,-0.5,10.78,11.2,10.5,0.6999999999999993,-0.6999999999999993,175797,435080,26627,408453,286783
2018-03-18,10.129999999999999,10.45,9.94,0.5099999999999998,-0.5099999999999998,10.296,10.76,10.11,0.6500000000000004,-0.6500000000000004,9.986,10.12,9.9,0.21999999999999886,-0.1999999999999993,10.040000000000001,10.13,9.93,0.20000000000000107,-0.13000000000000078,156083,242750,119144,123606,45733
2018-03-25,9.9225,10.04,9.8,0.23999999999999844,-0.23999999999999844,10.0175,10.16,9.9,0.2599999999999998,-0.2599999999999998,9.81,9.89,9.75,0.14000000000000057,-0.14000000000000057,9.8475,9.94,9.78,0.16000000000000014,-0.16000000000000014,134458,155268,101766,53502,-42932
2018-04-01,9.462,9.79,9.2,0.5899999999999999,-0.5899999999999999,9.542,9.8,9.32,0.4800000000000004,-0.4800000000000004,9.19,9.38,9.0,0.3800000000000008,-0.3000000000000007,9.352,9.63,9.14,0.4900000000000002,-0.34999999999999964,157910,251097,101295,149802,2656
2018-04-08,9.224,9.3,9.13,0.16999999999999993,0.09999999999999964,9.32,9.39,9.22,0.16999999999999993,0.049999999999998934,9.142,9.2,9.03,0.16999999999999993,0.120000000000001,9.198,9.28,9.07,0.20999999999999908,0.10999999999999943,71373,90495,47219,43276,-43276
2018-04-15,9.474,9.74,9.22,0.5199999999999996,0.5199999999999996,9.68,9.94,9.39,0.5499999999999989,0.41000000000000014,9.426,9.66,9.15,0.5099999999999998,0.5099999999999998,9.578,9.76,9.33,0.4299999999999997,0.39000000000000057,84416,108581,64487,44094,9596
2018-04-22,9.648,9.72,9.51,0.21000000000000085,0.0,9.716,9.78,9.62,0.16000000000000014,-0.05999999999999872,9.4,9.55,9.13,0.41999999999999993,-0.41999999999999993,9.468,9.68,9.18,0.5,-0.40000000000000036,71761,105647,35837,69810,8174
2018-04-29,8.592,9.18,8.17,1.0099999999999998,-1.0099999999999998,8.725999999999999,9.41,8.33,1.08,-1.08,8.358,8.83,8.02,0.8100000000000005,-0.6600000000000001,8.438,8.84,8.2,0.6400000000000006,-0.5800000000000001,48465,56237,36579,19658,-14527
2018-05-06,7.692,8.25,6.82,1.4299999999999997,-1.2300000000000004,7.838,8.45,7.08,1.3699999999999992,-1.2799999999999994,7.314,8.2,6.57,1.629999999999999,-1.299999999999999,7.428,8.24,6.67,1.5700000000000003,-1.2599999999999998,155393,299754,40024,259730,159054
2018-05-13,6.682,6.97,6.3,0.6699999999999999,-0.08999999999999986,6.85,7.01,6.58,0.4299999999999997,-0.1200000000000001,6.47,6.78,6.11,0.6699999999999999,0.6299999999999999,6.617999999999999,6.84,6.27,0.5700000000000003,0.4900000000000002,179365,208753,140641,68112,-47255
2018-05-20,6.83,6.85,6.77,0.08000000000000007,0.08000000000000007,6.882,6.9,6.87,0.03000000000000025,0.019999999999999574,6.768,6.8,6.75,0.04999999999999982,0.03000000000000025,6.826,6.85,6.79,0.05999999999999961,0.019999999999999574,93899,110908,70998,39910,-27425
2018-05-27,6.82,6.86,6.75,0.11000000000000032,-0.03000000000000025,6.875,6.91,6.85,0.0600000000000005,-0.04999999999999982,6.7425,6.78,6.71,0.07000000000000028,0.020000000000000462,6.7825,6.8,6.74,0.05999999999999961,0.05999999999999961,77560,88528,61592,26936,-3352
2018-06-03,6.736,6.8,6.65,0.14999999999999947,-0.14999999999999947,6.812,6.86,6.67,0.1900000000000004,-0.1900000000000004,6.5840000000000005,6.78,6.44,0.33999999999999986,-0.33999999999999986,6.66,6.8,6.51,0.29000000000000004,-0.29000000000000004,98706,155515,63939,91576,24277
2018-06-10,6.4559999999999995,6.51,6.4,0.10999999999999943,-0.08000000000000007,6.534,6.66,6.45,0.20999999999999996,-0.1299999999999999,6.372,6.43,6.32,0.10999999999999943,-0.019999999999999574,6.436,6.5,6.38,0.1200000000000001,-0.03000000000000025,81954,97934,48956,48978,-3016
2018-06-17,6.5360000000000005,6.62,6.45,0.16999999999999993,0.08999999999999986,6.664,6.75,6.59,0.16000000000000014,-0.040000000000000036,6.454,6.5,6.39,0.11000000000000032,0.11000000000000032,6.57,6.64,6.51,0.1299999999999999,0.0,271167,984605,59271,925334,844924
2018-06-24,6.592,6.85,6.25,0.5999999999999996,-0.41000000000000014,6.6819999999999995,6.89,6.31,0.5800000000000001,-0.5200000000000005,6.446,6.74,6.18,0.5600000000000005,-0.4400000000000004,6.486,6.76,6.22,0.54,-0.4400000000000004,118475,175887,49588,126299,-71367
