Date,XELStock_Open_average,XELStock_Open_max,XELStock_Open_min,XELStock_Open_volatility,XELStock_Open_change,XELStock_High_average,XELStock_High_max,XELStock_High_min,XELStock_High_volatility,XELStock_High_change,XELStock_Low_average,XELStock_Low_max,XELStock_Low_min,XELStock_Low_volatility,XELStock_Low_change,XELStock_Close_average,XELStock_Close_max,XELStock_Close_min,XELStock_Close_volatility,XELStock_Close_change,XELStock_Volume_average,XELStock_Volume_max,XELStock_Volume_min,XELStock_Volume_volatility,XELStock_Volume_change
2018-01-14,45.355000000000004,45.58,45.11,0.46999999999999886,0.09000000000000341,45.6975,45.85,45.55,0.30000000000000426,0.05000000000000426,45.085,45.35,44.89,0.46000000000000085,0.1599999999999966,45.3725,45.69,45.13,0.5599999999999952,-0.1599999999999966,4100653,4937900,2863595,2074305,-1898407
2018-01-21,45.596000000000004,45.97,45.32,0.6499999999999986,0.46999999999999886,45.926,46.1,45.63,0.46999999999999886,0.46999999999999886,45.282,45.41,45.12,0.28999999999999915,0.13000000000000256,45.64,46.0,45.23,0.7700000000000031,0.47000000000000597,2989279,3688725,2384647,1304078,-450577
2018-01-28,45.148,45.67,44.62,1.0500000000000043,-0.9200000000000017,45.482,45.78,45.02,0.759999999999998,-0.5499999999999972,44.728,44.93,44.45,0.4799999999999969,-0.3999999999999986,44.998,45.64,44.48,1.1600000000000037,-0.37000000000000455,3546028,4498227,2924433,1573794,-688866
2018-02-04,42.784,44.42,41.57,2.8500000000000014,-1.9100000000000037,43.62,44.75,43.16,1.5900000000000034,-1.0900000000000034,42.308,43.59,41.51,2.0800000000000054,-1.1400000000000006,42.922,43.63,42.44,1.1900000000000048,-0.28000000000000114,4935922,6022734,3961146,2061588,1477254
2018-02-11,43.706,44.13,43.3,0.8300000000000054,0.5900000000000034,44.198,44.88,43.76,1.1200000000000045,0.8800000000000026,43.322,44.05,43.04,1.009999999999998,1.009999999999998,43.961999999999996,44.68,43.22,1.4600000000000009,0.9200000000000017,3903722,4518281,3409886,1108395,-925644
2018-02-18,44.0125,44.66,43.64,1.019999999999996,-1.019999999999996,44.5675,44.82,44.09,0.7299999999999969,0.04999999999999716,43.6725,43.85,43.5,0.3500000000000014,-0.21000000000000085,44.05,44.77,43.61,1.1600000000000037,0.6500000000000057,3736180,4722952,3326700,1396252,-128042
2018-02-25,43.906,44.84,43.13,1.7100000000000009,-1.7100000000000009,44.222,44.92,43.61,1.3100000000000023,-1.3100000000000023,43.374,44.46,42.65,1.8100000000000023,-1.8100000000000023,43.544000000000004,44.54,43.03,1.509999999999998,-1.509999999999998,4035521,4515063,3079413,1435650,1435650
2018-03-04,43.052,43.62,42.79,0.8299999999999983,0.19999999999999574,43.514,44.02,43.08,0.9400000000000048,-0.730000000000004,42.716,42.82,42.56,0.259999999999998,0.0,43.174,43.83,42.72,1.1099999999999994,-0.5499999999999972,3509165,4723758,2384036,2339722,-1765184
2018-03-11,43.502,43.76,43.25,0.509999999999998,0.4799999999999969,43.958,44.23,43.79,0.4399999999999977,0.3499999999999943,43.358,43.73,43.23,0.5,0.5,43.698,44.13,43.51,0.6200000000000045,0.47000000000000597,4283586,6698539,2768305,3930234,3456185
2018-03-18,44.34,44.74,44.03,0.7100000000000009,0.7100000000000009,44.816,45.19,44.45,0.7399999999999949,0.529999999999994,44.034,44.36,43.66,0.7000000000000028,-0.23000000000000398,44.24,44.57,43.74,0.8299999999999983,-0.4299999999999997,4465664,6089740,3357936,2731804,920893
