Date,EBRStock_Open_average,EBRStock_Open_max,EBRStock_Open_min,EBRStock_Open_volatility,EBRStock_Open_change,EBRStock_High_average,EBRStock_High_max,EBRStock_High_min,EBRStock_High_volatility,EBRStock_High_change,EBRStock_Low_average,EBRStock_Low_max,EBRStock_Low_min,EBRStock_Low_volatility,EBRStock_Low_change,EBRStock_Close_average,EBRStock_Close_max,EBRStock_Close_min,EBRStock_Close_volatility,EBRStock_Close_change,EBRStock_Volume_average,EBRStock_Volume_max,EBRStock_Volume_min,EBRStock_Volume_volatility,EBRStock_Volume_change
2018-01-14,5.3875,5.44,5.32,0.1200000000000001,-0.040000000000000036,5.4625,5.63,5.39,0.2400000000000002,0.1899999999999995,5.29,5.32,5.25,0.07000000000000028,0.020000000000000462,5.41,5.62,5.3,0.3200000000000003,0.28000000000000025,363694,552249,199086,353163,291222
2018-01-21,6.006,6.27,5.69,0.5799999999999992,0.25,6.256,6.76,5.75,1.0099999999999998,0.3100000000000005,5.896,6.22,5.56,0.6600000000000001,0.47999999999999954,6.0680000000000005,6.34,5.58,0.7599999999999998,0.47999999999999954,761546,1217680,441182,776498,-776498
2018-01-28,6.372,6.53,6.2,0.33000000000000007,-0.16999999999999993,6.406,6.53,6.26,0.27000000000000046,-0.16000000000000014,6.178,6.31,6.0,0.3099999999999996,-0.2400000000000002,6.262,6.45,6.04,0.41000000000000014,-0.22999999999999954,400373,536796,249622,287174,248596
2018-02-04,6.368,6.61,6.08,0.5300000000000002,0.5300000000000002,6.528,6.66,6.22,0.4400000000000004,0.41999999999999993,6.158,6.32,6.0,0.3200000000000003,0.07000000000000028,6.33,6.48,6.06,0.4200000000000008,0.3100000000000005,522324,1082298,224020,858278,472273
2018-02-11,6.52,6.72,6.39,0.33000000000000007,0.15999999999999925,6.668,6.77,6.56,0.20999999999999996,0.09000000000000075,6.4159999999999995,6.51,6.31,0.20000000000000018,0.10000000000000053,6.586,6.71,6.42,0.29000000000000004,0.16000000000000014,297091,540249,125138,415111,378052
2018-02-18,7.1274999999999995,7.42,6.71,0.71,0.71,7.4075,7.63,7.03,0.5999999999999996,0.5999999999999996,7.015,7.3,6.71,0.5899999999999999,0.5899999999999999,7.255,7.61,6.99,0.6200000000000001,0.6200000000000001,668911,1065271,345952,719319,-269613
2018-02-25,7.576,7.7,7.34,0.3600000000000003,-0.3600000000000003,7.668,7.86,7.52,0.34000000000000075,-0.1800000000000006,7.352,7.5,7.08,0.41999999999999993,-0.3799999999999999,7.5120000000000005,7.61,7.36,0.25,-0.0600000000000005,449681,525405,361238,164167,-62064
2018-03-04,7.336,7.65,7.04,0.6100000000000003,-0.28000000000000025,7.4239999999999995,7.72,7.12,0.5999999999999996,-0.33000000000000007,7.19,7.49,6.76,0.7300000000000004,-0.35000000000000053,7.306,7.52,7.05,0.46999999999999975,-0.2400000000000002,318988,621872,181397,440475,34040
2018-03-11,7.194,7.53,6.85,0.6800000000000006,-0.5100000000000007,7.27,7.59,6.94,0.6499999999999995,-0.6199999999999992,7.032,7.39,6.75,0.6399999999999997,-0.5499999999999998,7.16,7.55,6.88,0.6699999999999999,-0.6099999999999994,262299,398844,179946,218898,-218898
2018-03-18,6.606,6.78,6.42,0.3600000000000003,-0.16999999999999993,6.716,6.85,6.56,0.29000000000000004,-0.20999999999999996,6.502,6.64,6.37,0.2699999999999996,-0.16000000000000014,6.594,6.72,6.43,0.29000000000000004,-0.29000000000000004,799431,1421002,492343,928659,-358867
