Date,SRIStock_Open_average,SRIStock_Open_max,SRIStock_Open_min,SRIStock_Open_volatility,SRIStock_Open_change,SRIStock_High_average,SRIStock_High_max,SRIStock_High_min,SRIStock_High_volatility,SRIStock_High_change,SRIStock_Low_average,SRIStock_Low_max,SRIStock_Low_min,SRIStock_Low_volatility,SRIStock_Low_change,SRIStock_Close_average,SRIStock_Close_max,SRIStock_Close_min,SRIStock_Close_volatility,SRIStock_Close_change,SRIStock_Volume_average,SRIStock_Volume_max,SRIStock_Volume_min,SRIStock_Volume_volatility,SRIStock_Volume_change
2018-01-14,25.1725,26.01,24.26,1.75,1.1600000000000001,25.8775,26.46,24.99,1.4700000000000024,1.4700000000000024,24.7575,25.21,24.26,0.9499999999999993,0.8299999999999983,25.6975,26.35,24.98,1.370000000000001,1.370000000000001,273016,327028,162842,164186,-40363
2018-01-21,25.276,26.08,24.66,1.4199999999999982,-1.4199999999999982,25.38,26.21,24.98,1.2300000000000004,-1.2300000000000004,24.722,25.4,24.33,1.0700000000000003,-1.0700000000000003,24.956,25.42,24.59,0.8300000000000018,-0.46000000000000085,110390,149377,81732,67645,-67645
2018-01-28,24.552,24.91,24.23,0.6799999999999997,-0.6700000000000017,24.846,25.05,24.41,0.6400000000000006,-0.5899999999999999,24.262,24.64,23.7,0.9400000000000013,-0.9400000000000013,24.406,24.92,23.8,1.120000000000001,-1.120000000000001,199907,264563,143888,120675,-7272
2018-02-04,23.002,23.63,22.1,1.5299999999999976,-0.9800000000000004,23.465999999999998,23.97,22.81,1.1600000000000001,-1.1600000000000001,22.366,23.05,21.9,1.1500000000000021,-0.6700000000000017,22.85,23.39,22.35,1.0399999999999991,0.019999999999999574,161844,195867,103812,92055,-44924
2018-02-11,22.516000000000002,22.87,22.0,0.870000000000001,-0.1999999999999993,22.894000000000002,23.14,22.71,0.4299999999999997,0.18000000000000327,22.254,22.6,22.0,0.6000000000000014,0.40000000000000213,22.544,22.75,22.17,0.5799999999999983,0.1999999999999993,113419,141954,90430,51524,21279
2018-02-18,22.86,23.29,22.53,0.759999999999998,0.4399999999999977,23.35,23.62,22.87,0.75,0.5599999999999987,22.634999999999998,22.86,22.29,0.5700000000000003,0.5700000000000003,22.855,23.12,22.54,0.5800000000000018,0.4400000000000013,106592,148829,76758,72071,-25453
2018-02-25,22.77,23.01,22.37,0.6400000000000006,-0.41000000000000014,23.186,23.89,22.37,1.5199999999999996,0.129999999999999,22.218,22.61,21.68,0.9299999999999997,-0.5,22.608,23.2,21.76,1.4399999999999977,0.3200000000000003,217382,421155,86524,334631,170798
2018-03-04,24.142,24.84,23.16,1.6799999999999997,1.6799999999999997,24.652,25.45,23.95,1.5,1.5,23.874,24.58,23.16,1.4199999999999982,1.4199999999999982,24.504,25.3,23.61,1.6900000000000013,1.6900000000000013,190438,211781,153647,58134,-17332
2018-03-11,25.238,25.41,25.09,0.3200000000000003,-0.28999999999999915,25.424,25.51,25.17,0.33999999999999986,-0.3299999999999983,24.842,25.04,24.52,0.5199999999999996,0.10999999999999943,25.036,25.15,24.93,0.21999999999999886,-0.030000000000001137,213028,314288,175953,138335,112290
2018-03-18,27.33,28.88,24.95,3.9299999999999997,3.2699999999999996,28.442,30.34,25.0,5.34,3.2399999999999984,26.794,28.5,24.33,4.170000000000002,2.5400000000000027,27.494,28.79,24.77,4.02,2.120000000000001,574167,1486151,315023,1171128,-4249
2018-03-25,27.68,28.6,27.18,1.4200000000000017,-0.5,28.2925,28.85,27.58,1.2700000000000031,-0.5399999999999991,27.155,27.56,26.82,0.7399999999999984,-0.379999999999999,27.585,28.41,27.04,1.370000000000001,-0.8099999999999987,303977,365856,248071,117785,-117785
2018-04-01,28.78,29.82,27.62,2.1999999999999993,-1.1600000000000001,29.298,30.14,28.77,1.370000000000001,-0.8599999999999994,27.878,28.48,27.3,1.1799999999999997,1.0,28.488,28.92,27.84,1.0800000000000018,0.9699999999999989,486733,734879,354266,380613,-214121
2018-04-08,28.838,29.1,28.72,0.38000000000000256,0.19000000000000128,29.2,29.41,29.02,0.39000000000000057,-0.3099999999999987,28.494,28.65,28.3,0.34999999999999787,0.05999999999999872,28.606,28.85,28.32,0.5300000000000011,0.14000000000000057,265637,401825,189143,212682,-212682
