Date,KIQStock_Open_average,KIQStock_Open_max,KIQStock_Open_min,KIQStock_Open_volatility,KIQStock_Open_change,KIQStock_High_average,KIQStock_High_max,KIQStock_High_min,KIQStock_High_volatility,KIQStock_High_change,KIQStock_Low_average,KIQStock_Low_max,KIQStock_Low_min,KIQStock_Low_volatility,KIQStock_Low_change,KIQStock_Close_average,KIQStock_Close_max,KIQStock_Close_min,KIQStock_Close_volatility,KIQStock_Close_change,KIQStock_Volume_average,KIQStock_Volume_max,KIQStock_Volume_min,KIQStock_Volume_volatility,KIQStock_Volume_change
2018-01-14,0.789525,0.87,0.6901,0.17989999999999995,-0.17989999999999995,0.7933749999999999,0.87,0.7055,0.16449999999999998,-0.16449999999999998,0.6964750000000001,0.7070000000000001,0.6901,0.016900000000000026,-0.0023999999999999577,0.72875,0.76,0.7051,0.05490000000000006,-0.03090000000000004,7173,24747,458,24289,-23659
2018-01-21,0.74138,0.78,0.7051,0.07490000000000008,0.036800000000000055,0.7572,0.78,0.7435,0.03649999999999998,-0.007399999999999962,0.7253999999999999,0.7419,0.7051,0.036800000000000055,0.036800000000000055,0.75016,0.755,0.7435,0.011499999999999955,-0.0023999999999999577,2158,4995,105,4890,-4890
2018-01-28,0.6928,0.731,0.66,0.07099999999999995,-0.041000000000000036,0.7179,0.76,0.69,0.07000000000000006,-0.07000000000000006,0.67236,0.731,0.6421,0.08889999999999998,-0.08889999999999998,0.68094,0.7379,0.6421,0.0958,-0.0958,1921,3231,106,3125,-2602
2018-02-04,0.57918,0.635,0.5301,0.1049,0.04500000000000004,0.5959,0.64,0.55,0.08999999999999997,0.050000000000000044,0.55928,0.6212,0.5163,0.1049,0.1049,0.56978,0.6212,0.5163,0.1049,0.1049,3539,12687,496,12191,-10492
2018-02-11,0.67072,0.72,0.59,0.13,0.08000000000000007,0.70472,0.73,0.65,0.07999999999999996,0.05999999999999994,0.6562,0.691,0.59,0.10099999999999998,0.07000000000000006,0.69084,0.71,0.65,0.05999999999999994,0.05999999999999994,1169,4100,300,3800,111
2018-02-18,0.69895,0.73,0.6858,0.04420000000000002,-0.040000000000000036,0.7075,0.73,0.69,0.040000000000000036,-0.040000000000000036,0.671975,0.6858,0.6401,0.04569999999999996,-0.009599999999999942,0.680525,0.72,0.6401,0.07989999999999997,-0.009599999999999942,587,1917,22,1895,-1703
2018-02-25,0.64066,0.7,0.59,0.10999999999999999,-0.10999999999999999,0.64266,0.7,0.59,0.10999999999999999,-0.10999999999999999,0.59046,0.64,0.51,0.13,-0.050000000000000044,0.60646,0.64,0.5757,0.06430000000000002,-0.050000000000000044,1411,3554,340,3214,26
2018-03-04,0.544,0.56,0.53,0.030000000000000027,-0.030000000000000027,0.5677800000000001,0.58,0.56,0.019999999999999907,-0.009499999999999953,0.542,0.56,0.52,0.040000000000000036,-0.040000000000000036,0.55778,0.5695,0.54,0.02949999999999997,-0.009499999999999953,3965,7610,268,7342,3102
2018-03-11,0.535,0.56,0.515,0.04500000000000004,-0.04500000000000004,0.53502,0.56,0.515,0.04500000000000004,-0.04500000000000004,0.51574,0.5336,0.5,0.03359999999999996,-0.03359999999999996,0.51958,0.5341,0.5,0.03410000000000002,-0.03359999999999996,2149,5657,264,5393,1475
2018-03-18,0.5486,0.6054,0.49,0.11540000000000006,0.11540000000000006,0.57054,0.65,0.5159,0.1341,0.1341,0.5409,0.588,0.49,0.09799999999999998,0.09799999999999998,0.55392,0.588,0.5159,0.07209999999999994,0.07209999999999994,1331,4079,434,3645,3246
2018-03-25,0.5816250000000001,0.6403,0.522,0.11829999999999996,-0.038000000000000034,0.610325,0.6403,0.579,0.06130000000000002,-0.01100000000000001,0.547725,0.5601,0.522,0.03810000000000002,-0.038000000000000034,0.588575,0.6099,0.5755,0.034399999999999986,0.0034999999999999476,1914,5820,150,5670,-5500
2018-04-01,0.51596,0.5294,0.5001,0.029299999999999993,-0.01990000000000003,0.52294,0.5356,0.5001,0.035499999999999976,-0.035499999999999976,0.49806,0.5202,0.43,0.0902,-0.09000000000000002,0.5130399999999999,0.5356,0.46,0.07559999999999995,-0.07559999999999995,3042,13944,70,13874,13397
2018-04-08,0.5304,0.62,0.462,0.15799999999999997,0.09999999999999998,0.56182,0.63,0.5,0.13,0.09999999999999998,0.5008400000000001,0.5685,0.43,0.1385,0.1385,0.5266,0.5954,0.44,0.15540000000000004,0.1285,3925,8100,283,7817,-1886
2018-04-15,0.54342,0.5875,0.5153,0.07220000000000004,-0.07220000000000004,0.56206,0.5875,0.55,0.03749999999999998,-0.03739999999999999,0.5392399999999999,0.5666,0.5153,0.05130000000000001,-0.05130000000000001,0.55788,0.5727,0.55,0.022699999999999942,-0.01649999999999996,475,1488,35,1453,-85
2018-04-22,0.6,0.655,0.505,0.15000000000000002,0.11499999999999999,0.64142,0.655,0.62,0.03500000000000003,-0.03500000000000003,0.58126,0.6301,0.505,0.1251,0.08509999999999995,0.61156,0.6301,0.5901,0.040000000000000036,-0.01640000000000008,6162,22953,185,22768,-22768
2018-04-29,0.60698,0.6492,0.5679,0.08130000000000004,0.014900000000000024,0.61146,0.6492,0.58,0.06920000000000004,0.0131,0.58034,0.59,0.5679,0.02210000000000001,0.0131,0.58772,0.6045,0.57,0.034500000000000086,0.01100000000000001,945,2433,432,2001,152
2018-05-06,0.6102,0.65,0.57,0.08000000000000007,0.06900000000000006,0.62802,0.65,0.5857,0.06430000000000002,0.040000000000000036,0.5861999999999999,0.63,0.55,0.07999999999999996,-0.030999999999999917,0.59718,0.6444,0.55,0.09439999999999993,-0.035699999999999954,5147,13444,318,13126,10266
2018-05-13,0.52808,0.5578,0.4863,0.07149999999999995,-0.053700000000000025,0.56812,0.655,0.53,0.125,-0.125,0.51902,0.55,0.4863,0.06370000000000003,-0.02579999999999999,0.542,0.5578,0.527,0.03079999999999994,-0.03079999999999994,2483,10452,17,10435,-10032
2018-05-20,0.54682,0.6,0.5254,0.0746,0.046699999999999964,0.54682,0.6,0.5254,0.0746,0.046699999999999964,0.51684,0.5254,0.5117,0.013699999999999934,-0.013699999999999934,0.5215,0.535,0.5117,0.023299999999999987,0.009600000000000053,1046,3625,10,3615,3591
2018-05-27,0.5365500000000001,0.56,0.51,0.050000000000000044,-0.0403,0.5428000000000001,0.56,0.5197,0.0403,-0.0403,0.5149,0.5316,0.508,0.023599999999999954,-0.023599999999999954,0.522325,0.5316,0.508,0.023599999999999954,-0.023599999999999954,1473,3467,171,3296,-1781
2018-06-03,0.48962,0.5197,0.473,0.046700000000000075,-0.03970000000000007,0.49194,0.5197,0.48,0.03970000000000007,-0.03970000000000007,0.4784,0.5,0.473,0.027000000000000024,-0.027000000000000024,0.48119999999999996,0.5,0.473,0.027000000000000024,-0.027000000000000024,2326,4996,331,4665,153
2018-06-10,0.48878,0.51,0.473,0.03700000000000003,0.025499999999999967,0.49,0.51,0.473,0.03700000000000003,0.025499999999999967,0.47302,0.4731,0.473,0.0001000000000000445,-0.0001000000000000445,0.47472,0.4815,0.473,0.008500000000000008,-0.0001000000000000445,648,1630,8,1622,-938
