Date,FlexShares Morningstar Emerging Markets Factors TiEtf_Open_average,FlexShares Morningstar Emerging Markets Factors TiEtf_Open_max,FlexShares Morningstar Emerging Markets Factors TiEtf_Open_min,FlexShares Morningstar Emerging Markets Factors TiEtf_Open_volatility,FlexShares Morningstar Emerging Markets Factors TiEtf_Open_change,FlexShares Morningstar Emerging Markets Factors TiEtf_High_average,FlexShares Morningstar Emerging Markets Factors TiEtf_High_max,FlexShares Morningstar Emerging Markets Factors TiEtf_High_min,FlexShares Morningstar Emerging Markets Factors TiEtf_High_volatility,FlexShares Morningstar Emerging Markets Factors TiEtf_High_change,FlexShares Morningstar Emerging Markets Factors TiEtf_Low_average,FlexShares Morningstar Emerging Markets Factors TiEtf_Low_max,FlexShares Morningstar Emerging Markets Factors TiEtf_Low_min,FlexShares Morningstar Emerging Markets Factors TiEtf_Low_volatility,FlexShares Morningstar Emerging Markets Factors TiEtf_Low_change,FlexShares Morningstar Emerging Markets Factors TiEtf_Close_average,FlexShares Morningstar Emerging Markets Factors TiEtf_Close_max,FlexShares Morningstar Emerging Markets Factors TiEtf_Close_min,FlexShares Morningstar Emerging Markets Factors TiEtf_Close_volatility,FlexShares Morningstar Emerging Markets Factors TiEtf_Close_change
2018-06-03,58.5,58.5,58.5,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2018-06-10,56.84,56.84,56.84,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.83,56.83,56.83,0.0,0.0
2018-06-17,54.91,54.91,54.91,0.0,0.0,54.91,54.91,54.91,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2018-06-24,53.75,53.75,53.75,0.0,0.0,53.92,53.92,53.92,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2018-07-01,53.03,53.03,53.03,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.47,53.47,53.47,0.0,0.0
2018-07-08,53.63,53.63,53.63,0.0,0.0,53.93,53.93,53.93,0.0,0.0,53.63,53.63,53.63,0.0,0.0,53.84,53.84,53.84,0.0,0.0
2018-07-15,53.67,53.67,53.67,0.0,0.0,53.92,53.92,53.92,0.0,0.0,53.64,53.64,53.64,0.0,0.0,53.91,53.91,53.91,0.0,0.0
2018-07-22,55.0,55.0,55.0,0.0,0.0,55.18,55.18,55.18,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2018-07-29,54.2,54.2,54.2,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.2,54.2,54.2,0.0,0.0,54.52,54.52,54.52,0.0,0.0
2018-08-05,53.72,53.72,53.72,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.34,53.34,53.34,0.0,0.0,53.55,53.55,53.55,0.0,0.0
2018-08-12,51.73,51.73,51.73,0.0,0.0,52.55,52.55,52.55,0.0,0.0,51.73,51.73,51.73,0.0,0.0,52.54,52.54,52.54,0.0,0.0
2018-08-19,53.2,53.2,53.2,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2018-08-26,53.17,53.17,53.17,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2018-09-02,51.55,51.55,51.55,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.43,51.43,51.43,0.0,0.0
2018-09-09,51.87,51.87,51.87,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.71,51.71,51.71,0.0,0.0
2018-09-16,52.72,52.72,52.72,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2018-09-23,51.97,51.97,51.97,0.0,0.0,52.16,52.16,52.16,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.81,51.81,51.81,0.0,0.0
2018-09-30,50.23,50.23,50.23,0.0,0.0,50.23,50.23,50.23,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2018-10-07,48.84,48.84,48.84,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2018-10-14,48.47,48.47,48.47,0.0,0.0,48.83,48.83,48.83,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2018-10-21,46.83,46.83,46.83,0.0,0.0,47.45,47.45,47.45,0.0,0.0,46.61,46.61,46.61,0.0,0.0,47.18,47.18,47.18,0.0,0.0
2018-10-28,49.66,49.66,49.66,0.0,0.0,49.66,49.66,49.66,0.0,0.0,48.79,48.79,48.79,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2018-11-04,48.55,48.55,48.55,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2018-11-11,49.08,49.08,49.08,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2018-11-18,48.78,48.78,48.78,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2018-11-25,49.75,49.75,49.75,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2018-12-02,49.11,49.11,49.11,0.0,0.0,49.26,49.26,49.26,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2018-12-09,48.57,48.57,48.57,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2018-12-16,47.76,47.76,47.76,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.45,47.45,47.45,0.0,0.0
2018-12-23,47.95,47.95,47.95,0.0,0.0,48.19,48.19,48.19,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2018-12-30,47.79,47.79,47.79,0.0,0.0,48.75,48.75,48.75,0.0,0.0,47.78,47.78,47.78,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2019-01-06,49.64,49.64,49.64,0.0,0.0,50.12,50.12,50.12,0.0,0.0,49.64,49.64,49.64,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2019-01-13,50.85,50.85,50.85,0.0,0.0,51.18,51.18,51.18,0.0,0.0,50.85,50.85,50.85,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2019-01-20,51.96,51.96,51.96,0.0,0.0,52.14,52.14,52.14,0.0,0.0,51.64,51.64,51.64,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2019-01-27,52.66,52.66,52.66,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.9,52.9,52.9,0.0,0.0
2019-02-03,52.36,52.36,52.36,0.0,0.0,52.36,52.36,52.36,0.0,0.0,51.93,51.93,51.93,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2019-02-10,52.5,52.5,52.5,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.29,52.29,52.29,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2019-02-17,53.62,53.62,53.62,0.0,0.0,53.83,53.83,53.83,0.0,0.0,53.57,53.57,53.57,0.0,0.0,53.63,53.63,53.63,0.0,0.0
2019-02-24,53.49,53.49,53.49,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2019-03-03,52.14,52.14,52.14,0.0,0.0,52.26,52.26,52.26,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-03-10,53.35,53.35,53.35,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.67,53.67,53.67,0.0,0.0
2019-03-17,53.65,53.65,53.65,0.0,0.0,53.65,53.65,53.65,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2019-03-24,53.02,53.02,53.02,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.95,52.95,52.95,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2019-03-31,54.87,54.87,54.87,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.98,54.98,54.98,0.0,0.0
2019-04-07,55.1,55.1,55.1,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.92,54.92,54.92,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2019-04-14,54.98,54.98,54.98,0.0,0.0,55.03,55.03,55.03,0.0,0.0,54.73,54.73,54.73,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2019-04-21,53.72,53.72,53.72,0.0,0.0,53.89,53.89,53.89,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.83,53.83,53.83,0.0,0.0
2019-04-28,54.11,54.11,54.11,0.0,0.0,54.27,54.27,54.27,0.0,0.0,54.05,54.05,54.05,0.0,0.0,54.16,54.16,54.16,0.0,0.0
2019-05-05,51.03,51.03,51.03,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2019-05-12,49.54,49.54,49.54,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.09,49.09,49.09,0.0,0.0
2019-05-19,49.04,49.04,49.04,0.0,0.0,49.17,49.17,49.17,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2019-05-26,49.23,49.23,49.23,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2019-06-02,50.28,50.28,50.28,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2019-06-09,50.23,50.23,50.23,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-06-16,51.68,51.68,51.68,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-06-23,51.83,51.83,51.83,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2019-06-30,51.74,51.74,51.74,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-07-07,51.71,51.71,51.71,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.69,51.69,51.69,0.0,0.0
2019-07-14,51.95,51.95,51.95,0.0,0.0,51.95,51.95,51.95,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.75,51.75,51.75,0.0,0.0
2019-07-21,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.31,51.31,51.31,0.0,0.0
2019-07-28,49.0,49.0,49.0,0.0,0.0,49.11,49.11,49.11,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2019-08-04,48.08,48.08,48.08,0.0,0.0,48.08,48.08,48.08,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2019-08-11,47.17,47.17,47.17,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.17,47.17,47.17,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2019-08-18,47.56,47.56,47.56,0.0,0.0,47.8,47.8,47.8,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2019-08-25,47.97,47.97,47.97,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2019-09-01,49.34,49.34,49.34,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.36,49.36,49.36,0.0,0.0
2019-09-08,50.67,50.67,50.67,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2019-09-15,49.5,49.5,49.5,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-09-22,48.61,48.61,48.61,0.0,0.0,48.73,48.73,48.73,0.0,0.0,47.89,47.89,47.89,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2019-09-29,48.16,48.16,48.16,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2019-10-06,49.04,49.04,49.04,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2019-10-13,49.66,49.66,49.66,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2019-10-20,49.84,49.84,49.84,0.0,0.0,50.24,50.24,50.24,0.0,0.0,49.84,49.84,49.84,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2019-10-27,50.49,50.49,50.49,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2019-11-03,51.3,51.3,51.3,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2019-11-10,50.46,50.46,50.46,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.51,50.51,50.51,0.0,0.0
2019-11-17,50.32,50.32,50.32,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2019-11-24,50.01,50.01,50.01,0.0,0.0,50.04,50.04,50.04,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2019-12-01,50.4,50.4,50.4,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-12-08,51.74,51.74,51.74,0.0,0.0,52.17,52.17,52.17,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-12-15,52.47,52.47,52.47,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-12-22,52.99,52.99,52.99,0.0,0.0,53.08,53.08,53.08,0.0,0.0,52.87,52.87,52.87,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2019-12-29,53.38,53.38,53.38,0.0,0.0,53.44,53.44,53.44,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.21,53.21,53.21,0.0,0.0
2020-01-05,53.55,53.55,53.55,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2020-01-12,54.21,54.21,54.21,0.0,0.0,54.31,54.31,54.31,0.0,0.0,54.14,54.14,54.14,0.0,0.0,54.31,54.31,54.31,0.0,0.0
2020-01-19,52.91,52.91,52.91,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.49,52.49,52.49,0.0,0.0
2020-01-26,49.95,49.95,49.95,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.36,49.36,49.36,0.0,0.0,49.54,49.54,49.54,0.0,0.0
2020-02-02,50.65,50.65,50.65,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2020-02-09,51.6,51.6,51.6,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.42,51.42,51.42,0.0,0.0
2020-02-16,50.49,50.49,50.49,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.36,50.36,50.36,0.0,0.0
2020-02-23,46.08,46.08,46.08,0.0,0.0,47.16,47.16,47.16,0.0,0.0,45.73,45.73,45.73,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2020-03-01,46.71,46.71,46.71,0.0,0.0,46.86,46.86,46.86,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2020-03-08,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0
2020-03-15,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2020-03-22,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0
2020-03-29,37.96,37.96,37.96,0.0,0.0,38.01,38.01,38.01,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.42,37.42,37.42,0.0,0.0
2020-04-05,40.36,40.36,40.36,0.0,0.0,40.79,40.79,40.79,0.0,0.0,39.98,39.98,39.98,0.0,0.0,40.06,40.06,40.06,0.0,0.0
2020-04-12,40.87,40.87,40.87,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.71,40.71,40.71,0.0,0.0
2020-04-19,40.08,40.08,40.08,0.0,0.0,40.35,40.35,40.35,0.0,0.0,39.82,39.82,39.82,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2020-04-26,40.19,40.19,40.19,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.19,40.19,40.19,0.0,0.0
2020-05-03,41.54,41.54,41.54,0.0,0.0,41.96,41.96,41.96,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2020-05-10,40.78,40.78,40.78,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.78,40.78,40.78,0.0,0.0,40.82,40.82,40.82,0.0,0.0
2020-05-17,41.6,41.6,41.6,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2020-05-24,42.24,42.24,42.24,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2020-05-31,46.37,46.37,46.37,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.37,46.37,46.37,0.0,0.0
2020-06-07,45.27,45.27,45.27,0.0,0.0,45.27,45.27,45.27,0.0,0.0,44.47,44.47,44.47,0.0,0.0,45.1,45.1,45.1,0.0,0.0
2020-06-14,45.17,45.17,45.17,0.0,0.0,45.17,45.17,45.17,0.0,0.0,44.93,44.93,44.93,0.0,0.0,44.95,44.95,44.95,0.0,0.0
2020-06-21,45.01,45.01,45.01,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2020-06-28,46.13,46.13,46.13,0.0,0.0,46.13,46.13,46.13,0.0,0.0,46.13,46.13,46.13,0.0,0.0,46.13,46.13,46.13,0.0,0.0
2020-07-05,47.78,47.78,47.78,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.34,47.34,47.34,0.0,0.0
