Date,GDOTStock_Open_average,GDOTStock_Open_max,GDOTStock_Open_min,GDOTStock_Open_volatility,GDOTStock_Open_change,GDOTStock_High_average,GDOTStock_High_max,GDOTStock_High_min,GDOTStock_High_volatility,GDOTStock_High_change,GDOTStock_Low_average,GDOTStock_Low_max,GDOTStock_Low_min,GDOTStock_Low_volatility,GDOTStock_Low_change,GDOTStock_Close_average,GDOTStock_Close_max,GDOTStock_Close_min,GDOTStock_Close_volatility,GDOTStock_Close_change,GDOTStock_Volume_average,GDOTStock_Volume_max,GDOTStock_Volume_min,GDOTStock_Volume_volatility,GDOTStock_Volume_change
2018-01-14,61.3125,62.19,60.73,1.4600000000000009,-1.0,61.825,62.47,61.22,1.25,0.25,60.265,61.19,59.55,1.6400000000000006,1.4499999999999957,61.26,62.47,60.21,2.259999999999998,2.259999999999998,249410,279278,227756,51522,-25584
2018-01-21,62.714,63.8,62.39,1.4099999999999966,0.10999999999999943,63.354,64.42,62.39,2.030000000000001,1.1300000000000026,61.94,62.5,61.66,0.8400000000000034,0.6099999999999994,62.833999999999996,63.66,62.01,1.6499999999999986,1.1199999999999974,260906,368905,172885,196020,87495
2018-01-28,61.864,63.56,61.05,2.510000000000005,-2.1300000000000026,62.276,63.56,61.74,1.8200000000000003,-1.8200000000000003,60.524,61.76,59.23,2.530000000000001,-2.530000000000001,61.222,61.8,59.47,2.3299999999999983,-2.3299999999999983,248777,357251,208499,148752,134883
2018-02-04,57.282,58.8,56.07,2.729999999999997,-2.309999999999995,58.164,59.74,56.76,2.980000000000004,-2.980000000000004,55.478,56.98,54.08,2.8999999999999986,-1.240000000000002,56.862,57.52,55.87,1.6500000000000057,-1.1900000000000048,372388,520814,213164,307650,-75065
2018-02-11,58.592,60.99,56.19,4.800000000000004,3.3700000000000045,60.09,61.2,56.76,4.440000000000005,4.440000000000005,57.906,59.51,55.4,4.109999999999999,4.109999999999999,59.24,60.46,55.91,4.550000000000004,4.530000000000001,418122,664688,304529,360159,-92848
2018-02-18,62.7675,66.88,60.14,6.739999999999995,6.739999999999995,64.8475,69.37,61.27,8.100000000000001,5.729999999999997,62.1825,65.52,60.0,5.519999999999996,5.519999999999996,63.405,66.3,60.29,6.009999999999998,5.3700000000000045,725406,1487224,297245,1189979,367245
2018-02-25,65.728,66.5,64.75,1.75,-1.5300000000000011,66.354,66.81,65.78,1.0300000000000011,-0.6200000000000045,64.834,65.55,63.86,1.6899999999999977,-1.4899999999999949,65.782,66.47,65.13,1.3400000000000034,-0.519999999999996,495652,689018,328717,360301,-360301
2018-03-04,66.42,68.0,65.5,2.5,2.5,67.246,68.58,65.78,2.799999999999997,2.799999999999997,65.796,67.15,64.05,3.1000000000000085,3.1000000000000085,66.792,67.87,65.29,2.5799999999999983,2.5799999999999983,313043,367003,199594,167409,10740
2018-03-11,67.83,68.13,67.33,0.7999999999999972,-0.6700000000000017,68.186,68.65,67.83,0.8200000000000074,-0.8200000000000074,66.91799999999999,67.45,66.38,1.0700000000000074,-1.0700000000000074,67.64200000000001,68.31,67.04,1.269999999999996,-0.7199999999999989,498917,619390,354560,264830,-37221
2018-03-18,66.552,67.79,65.45,2.3400000000000034,-1.759999999999991,67.218,68.01,66.43,1.5799999999999983,-0.980000000000004,65.624,66.7,65.0,1.7000000000000028,-0.4199999999999875,66.188,67.87,65.04,2.8299999999999983,-1.0500000000000114,280045,365913,176250,189663,65295
2018-03-25,65.86,68.81,63.32,5.490000000000002,-2.8999999999999986,67.0325,69.17,65.02,4.150000000000006,-4.150000000000006,64.005,66.18,62.2,3.980000000000004,-3.2900000000000063,65.2925,68.79,63.07,5.720000000000006,-4.63000000000001,424612,510870,306430,204440,-84926
2018-04-01,62.978,63.98,61.53,2.4499999999999957,-1.0,63.692,64.25,62.97,1.2800000000000011,-0.46999999999999886,61.906,63.27,61.45,1.8200000000000003,-0.0799999999999983,62.666,63.47,61.74,1.7299999999999969,-0.37999999999999545,318411,437532,201326,236206,57706
2018-04-08,62.796,63.2,62.07,1.1300000000000026,1.1300000000000026,63.284,63.51,63.16,0.3500000000000014,-0.09000000000000341,62.154,62.49,61.95,0.5399999999999991,-0.01999999999999602,62.566,63.25,61.97,1.2800000000000011,0.4299999999999997,303681,460558,158211,302347,204477
2018-04-15,62.964,63.39,62.35,1.0399999999999991,-0.6499999999999986,63.258,63.5,62.9,0.6000000000000014,-0.3400000000000034,62.536,62.82,62.17,0.6499999999999986,-0.28999999999999915,62.784,63.19,62.48,0.7100000000000009,-0.21000000000000085,294835,548863,134334,414529,-210084
2018-04-22,61.734,63.24,60.69,2.5500000000000043,-1.5999999999999943,62.078,63.5,60.85,2.6499999999999986,-1.8500000000000014,60.612,62.6,59.81,2.789999999999999,-2.3299999999999983,61.134,62.92,60.36,2.5600000000000023,-2.5600000000000023,287291,373997,189270,184727,163841
2018-04-29,60.77,61.07,60.65,0.4200000000000017,0.03999999999999915,61.42,61.96,60.78,1.1799999999999997,0.46000000000000085,60.26,60.57,59.91,0.6600000000000037,-0.11999999999999744,61.038000000000004,61.5,60.64,0.8599999999999994,0.6899999999999977,278091,462134,210382,251752,-24341
2018-05-06,65.888,72.86,61.86,11.0,11.0,67.288,74.23,62.75,11.480000000000004,10.11,65.102,71.79,61.7,10.090000000000003,10.090000000000003,66.658,72.57,62.48,10.089999999999996,9.520000000000003,671047,1648263,274570,1373693,225333
2018-05-13,72.41,72.67,72.05,0.6200000000000045,-0.46999999999999886,72.95400000000001,73.89,72.43,1.4599999999999937,-0.5999999999999943,71.934,72.34,71.4,0.9399999999999977,-0.6499999999999915,72.23,72.73,71.43,1.2999999999999972,-1.2999999999999972,491166,609584,347542,262042,-176087
2018-05-20,71.902,73.4,71.07,2.3300000000000125,0.5100000000000051,72.61,73.74,71.61,2.1299999999999955,-1.5300000000000011,71.124,71.5,70.77,0.730000000000004,0.06999999999999318,72.028,73.6,71.15,2.4499999999999886,-1.6699999999999875,330617,378303,303875,74428,-73523
2018-05-27,72.1425,73.42,71.57,1.8500000000000085,0.25,72.92,73.42,72.16,1.2600000000000051,0.7199999999999989,71.08500000000001,71.76,70.5,1.2600000000000051,1.019999999999996,72.115,73.05,71.27,1.7800000000000011,1.5799999999999983,439766,593350,370410,222940,43701
2018-06-03,74.30199999999999,75.73,72.55,3.180000000000007,1.9099999999999966,75.37,76.03,74.15,1.8799999999999955,1.8799999999999955,73.898,74.46,72.55,1.9099999999999966,1.9099999999999966,75.012,75.96,73.98,1.9799999999999898,1.9799999999999898,289816,393147,226506,166641,80537
2018-06-10,77.492,78.43,76.18,2.25,1.309999999999988,78.294,79.12,77.38,1.740000000000009,1.0300000000000011,77.146,77.8,76.18,1.6199999999999903,0.9499999999999886,77.82000000000001,78.22,77.17,1.0499999999999972,1.0499999999999972,489299,771068,295704,475364,241792
2018-06-17,77.602,78.0,76.6,1.4000000000000057,1.3900000000000006,78.184,78.61,77.67,0.9399999999999977,-0.6200000000000045,76.816,77.49,76.43,1.059999999999988,0.03999999999999204,77.71,78.4,77.11,1.2900000000000063,-1.2900000000000063,382021,619434,209429,410005,107116
