Date,WRNStock_Open_average,WRNStock_Open_max,WRNStock_Open_min,WRNStock_Open_volatility,WRNStock_Open_change,WRNStock_High_average,WRNStock_High_max,WRNStock_High_min,WRNStock_High_volatility,WRNStock_High_change,WRNStock_Low_average,WRNStock_Low_max,WRNStock_Low_min,WRNStock_Low_volatility,WRNStock_Low_change,WRNStock_Close_average,WRNStock_Close_max,WRNStock_Close_min,WRNStock_Close_volatility,WRNStock_Close_change,WRNStock_Volume_average,WRNStock_Volume_max,WRNStock_Volume_min,WRNStock_Volume_volatility,WRNStock_Volume_change
2018-01-14,0.98775,1.0,0.951,0.049000000000000044,-0.049000000000000044,1.00275,1.02,0.981,0.039000000000000035,-0.039000000000000035,0.97325,1.0,0.95,0.050000000000000044,-0.050000000000000044,0.97625,1.0,0.95,0.050000000000000044,-0.04500000000000004,16302,28711,8956,19755,-4401
2018-01-21,0.9598,1.01,0.91,0.09999999999999998,0.05999999999999994,0.9876,1.02,0.9390000000000001,0.08099999999999996,0.07099999999999995,0.9388000000000001,0.97,0.91,0.05999999999999994,0.05999999999999994,0.9704,1.01,0.93,0.07999999999999996,0.04200000000000004,16378,25324,9489,15835,-1513
2018-01-28,0.9454,0.97,0.915,0.05499999999999994,-0.05499999999999994,0.9581999999999999,0.985,0.93,0.05499999999999994,-0.05499999999999994,0.9364,0.965,0.9059999999999999,0.05900000000000005,-0.05900000000000005,0.939,0.965,0.91,0.05499999999999994,-0.05499999999999994,8814,16479,1902,14577,1434
2018-02-04,0.8894,0.91,0.861,0.049000000000000044,-0.039000000000000035,0.8948,0.917,0.87,0.04700000000000004,-0.04700000000000004,0.8566,0.893,0.8,0.09299999999999997,-0.09299999999999997,0.879,0.9,0.84,0.06000000000000005,-0.06000000000000005,16536,23392,558,22834,-3867
2018-02-11,0.8556,0.875,0.833,0.04200000000000004,0.017000000000000015,0.8702,0.88,0.856,0.02400000000000002,0.014000000000000012,0.8402,0.86,0.83,0.030000000000000027,0.019000000000000017,0.856,0.87,0.83,0.040000000000000036,0.020000000000000018,6727,9168,1362,7806,-557
2018-02-18,0.8635,0.88,0.85,0.030000000000000027,0.004000000000000115,0.907,0.938,0.87,0.06799999999999995,0.030000000000000027,0.8565,0.8640000000000001,0.85,0.014000000000000123,0.012000000000000122,0.8737499999999999,0.8859999999999999,0.853,0.03299999999999992,0.03299999999999992,14589,25639,8751,16888,-1625
2018-02-25,0.8754,0.92,0.85,0.07000000000000006,-0.07000000000000006,0.8754,0.92,0.85,0.07000000000000006,-0.07000000000000006,0.8432000000000001,0.85,0.83,0.020000000000000018,-0.005999999999999894,0.8512,0.87,0.8420000000000001,0.027999999999999914,-0.0020000000000000018,9680,24366,4729,19637,-18376
2018-03-04,0.8422,0.85,0.83,0.020000000000000018,-0.0010000000000000009,0.8585999999999999,0.8959999999999999,0.847,0.04899999999999993,0.04899999999999993,0.8311999999999999,0.84,0.826,0.014000000000000012,0.014000000000000012,0.8483999999999999,0.88,0.83,0.050000000000000044,0.03300000000000003,12237,40204,2553,37651,33491
2018-03-11,0.8592000000000001,0.88,0.8240000000000001,0.05599999999999994,-0.05599999999999994,0.8622,0.88,0.83,0.050000000000000044,-0.050000000000000044,0.8408,0.862,0.823,0.039000000000000035,-0.03799999999999992,0.8436,0.862,0.825,0.03700000000000003,-0.03700000000000003,5336,9069,2146,6923,-1229
2018-03-18,0.834,0.85,0.82,0.030000000000000027,0.010000000000000009,0.8418,0.8540000000000001,0.83,0.024000000000000132,-0.0050000000000000044,0.8164,0.8220000000000001,0.81,0.01200000000000001,-0.0029999999999998916,0.8278,0.8540000000000001,0.813,0.04100000000000015,0.007000000000000006,8199,10161,6817,3344,31
