Date,SPDR Barclays 1-10 Year TIPSEtf_Open_average,SPDR Barclays 1-10 Year TIPSEtf_Open_max,SPDR Barclays 1-10 Year TIPSEtf_Open_min,SPDR Barclays 1-10 Year TIPSEtf_Open_volatility,SPDR Barclays 1-10 Year TIPSEtf_Open_change,SPDR Barclays 1-10 Year TIPSEtf_High_average,SPDR Barclays 1-10 Year TIPSEtf_High_max,SPDR Barclays 1-10 Year TIPSEtf_High_min,SPDR Barclays 1-10 Year TIPSEtf_High_volatility,SPDR Barclays 1-10 Year TIPSEtf_High_change,SPDR Barclays 1-10 Year TIPSEtf_Low_average,SPDR Barclays 1-10 Year TIPSEtf_Low_max,SPDR Barclays 1-10 Year TIPSEtf_Low_min,SPDR Barclays 1-10 Year TIPSEtf_Low_volatility,SPDR Barclays 1-10 Year TIPSEtf_Low_change,SPDR Barclays 1-10 Year TIPSEtf_Close_average,SPDR Barclays 1-10 Year TIPSEtf_Close_max,SPDR Barclays 1-10 Year TIPSEtf_Close_min,SPDR Barclays 1-10 Year TIPSEtf_Close_volatility,SPDR Barclays 1-10 Year TIPSEtf_Close_change
2018-11-11,18.85,18.85,18.85,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2018-11-18,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.82,18.82,18.82,0.0,0.0
2018-11-25,18.87,18.87,18.87,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2018-12-02,18.9,18.9,18.9,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2018-12-09,18.84,18.84,18.84,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.83,18.83,18.83,0.0,0.0
2018-12-16,18.77,18.77,18.77,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.79,18.79,18.79,0.0,0.0
2018-12-23,18.8,18.8,18.8,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.83,18.83,18.83,0.0,0.0
2018-12-30,18.93,18.93,18.93,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2019-01-06,18.96,18.96,18.96,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.96,18.96,18.96,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2019-01-13,18.89,18.89,18.89,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2019-01-20,18.9,18.9,18.9,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2019-01-27,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2019-02-03,19.04,19.04,19.04,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.03,19.03,19.03,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2019-02-10,19.04,19.04,19.04,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-02-17,19.09,19.09,19.09,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2019-02-24,19.05,19.05,19.05,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-03-03,19.11,19.11,19.11,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2019-03-10,19.19,19.19,19.19,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.21,19.21,19.21,0.0,0.0
2019-03-17,19.31,19.31,19.31,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-03-24,19.34,19.34,19.34,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-03-31,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2019-04-07,19.29,19.29,19.29,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2019-04-14,19.28,19.28,19.28,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.28,19.28,19.28,0.0,0.0
2019-04-21,19.37,19.37,19.37,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2019-04-28,19.21,19.21,19.21,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2019-05-05,19.24,19.24,19.24,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2019-05-12,19.35,19.35,19.35,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-05-19,19.33,19.33,19.33,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-05-26,19.49,19.49,19.49,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-06-02,19.5,19.5,19.5,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-06-09,19.41,19.41,19.41,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.41,19.41,19.41,0.0,0.0
2019-06-16,19.59,19.59,19.59,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2019-06-23,19.58,19.58,19.58,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2019-06-30,19.42,19.42,19.42,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2019-07-07,19.45,19.45,19.45,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.49,19.49,19.49,0.0,0.0
2019-07-14,19.55,19.55,19.55,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.53,19.53,19.53,0.0,0.0
2019-07-21,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-07-28,19.54,19.54,19.54,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-08-04,19.68,19.68,19.68,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-08-11,19.69,19.69,19.69,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2019-08-18,19.64,19.64,19.64,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2019-08-25,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-09-01,19.67,19.67,19.67,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2019-09-08,19.51,19.51,19.51,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.47,19.47,19.47,0.0,0.0
2019-09-15,19.54,19.54,19.54,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-09-22,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-09-29,19.65,19.65,19.65,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-10-06,19.51,19.51,19.51,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-10-13,19.55,19.55,19.55,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-10-20,19.56,19.56,19.56,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-10-27,19.57,19.57,19.57,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-11-03,19.48,19.48,19.48,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-11-10,19.53,19.53,19.53,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-11-17,19.59,19.59,19.59,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-11-24,19.59,19.59,19.59,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-12-01,19.57,19.57,19.57,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2019-12-08,19.58,19.58,19.58,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2019-12-15,19.59,19.59,19.59,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-12-22,19.6,19.6,19.6,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2019-12-29,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2020-01-05,19.68,19.68,19.68,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2020-01-12,19.69,19.69,19.69,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2020-01-19,19.72,19.72,19.72,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2020-01-26,19.86,19.86,19.86,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2020-02-02,19.79,19.79,19.79,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2020-02-09,19.84,19.84,19.84,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2020-02-16,19.88,19.88,19.88,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2020-02-23,20.03,20.03,20.03,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2020-03-01,20.28,20.28,20.28,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2020-03-08,19.31,19.31,19.31,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2020-03-15,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2020-03-22,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2020-03-29,19.96,19.96,19.96,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2020-04-05,19.98,19.98,19.98,0.0,0.0,20.12,20.12,20.12,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2020-04-12,19.93,19.93,19.93,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2020-04-19,19.96,19.96,19.96,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.93,19.93,19.93,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2020-04-26,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2020-05-03,20.01,20.01,20.01,0.0,0.0,20.03,20.03,20.03,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2020-05-10,20.03,20.03,20.03,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2020-05-17,20.08,20.08,20.08,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2020-05-24,20.14,20.14,20.14,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2020-05-31,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2020-06-07,20.21,20.21,20.21,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2020-06-14,20.26,20.26,20.26,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2020-06-21,20.29,20.29,20.29,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2020-06-28,20.38,20.38,20.38,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2020-07-05,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.4,20.4,20.4,0.0,0.0
