Date,TrimTabs Float ShrinkEtf_Open_average,TrimTabs Float ShrinkEtf_Open_max,TrimTabs Float ShrinkEtf_Open_min,TrimTabs Float ShrinkEtf_Open_volatility,TrimTabs Float ShrinkEtf_Open_change,TrimTabs Float ShrinkEtf_High_average,TrimTabs Float ShrinkEtf_High_max,TrimTabs Float ShrinkEtf_High_min,TrimTabs Float ShrinkEtf_High_volatility,TrimTabs Float ShrinkEtf_High_change,TrimTabs Float ShrinkEtf_Low_average,TrimTabs Float ShrinkEtf_Low_max,TrimTabs Float ShrinkEtf_Low_min,TrimTabs Float ShrinkEtf_Low_volatility,TrimTabs Float ShrinkEtf_Low_change,TrimTabs Float ShrinkEtf_Close_average,TrimTabs Float ShrinkEtf_Close_max,TrimTabs Float ShrinkEtf_Close_min,TrimTabs Float ShrinkEtf_Close_volatility,TrimTabs Float ShrinkEtf_Close_change
2018-10-21,34.09,34.09,34.09,0.0,0.0,34.3,34.3,34.3,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2018-10-28,35.61,35.61,35.61,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2018-11-04,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.29,35.29,35.29,0.0,0.0
2018-11-11,34.6,34.6,34.6,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2018-11-18,33.47,33.47,33.47,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2018-11-25,34.75,34.75,34.75,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2018-12-02,33.95,33.95,33.95,0.0,0.0,33.95,33.95,33.95,0.0,0.0,32.93,32.93,32.93,0.0,0.0,33.01,33.01,33.01,0.0,0.0
2018-12-09,32.93,32.93,32.93,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2018-12-16,31.06,31.06,31.06,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2018-12-23,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2018-12-30,30.94,30.94,30.94,0.0,0.0,31.65,31.65,31.65,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2019-01-06,32.38,32.38,32.38,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2019-01-13,33.13,33.13,33.13,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2019-01-20,33.56,33.56,33.56,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-01-27,33.86,33.86,33.86,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2019-02-03,34.18,34.18,34.18,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.28,34.28,34.28,0.0,0.0
2019-02-10,35.3,35.3,35.3,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.43,35.43,35.43,0.0,0.0
2019-02-17,35.46,35.46,35.46,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.58,35.58,35.58,0.0,0.0
2019-02-24,35.49,35.49,35.49,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.62,35.62,35.62,0.0,0.0
2019-03-03,34.38,34.38,34.38,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2019-03-10,35.47,35.47,35.47,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-03-17,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-03-24,35.5,35.5,35.5,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2019-03-31,36.13,36.13,36.13,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-04-07,36.61,36.61,36.61,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2019-04-14,36.45,36.45,36.45,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2019-04-21,36.72,36.72,36.72,0.0,0.0,37.02,37.02,37.02,0.0,0.0,36.72,36.72,36.72,0.0,0.0,37.02,37.02,37.02,0.0,0.0
2019-04-28,36.92,36.92,36.92,0.0,0.0,37.09,37.09,37.09,0.0,0.0,36.92,36.92,36.92,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2019-05-05,35.85,35.85,35.85,0.0,0.0,36.32,36.32,36.32,0.0,0.0,35.65,35.65,35.65,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-05-12,36.02,36.02,36.02,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-05-19,35.74,35.74,35.74,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.63,35.63,35.63,0.0,0.0
2019-05-26,34.77,34.77,34.77,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-06-02,36.55,36.55,36.55,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2019-06-09,37.2,37.2,37.2,0.0,0.0,37.2,37.2,37.2,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.83,36.83,36.83,0.0,0.0
2019-06-16,37.24,37.24,37.24,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2019-06-23,37.15,37.15,37.15,0.0,0.0,37.26,37.26,37.26,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2019-06-30,38.15,38.15,38.15,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-07-07,38.12,38.12,38.12,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-07-14,38.36,38.36,38.36,0.0,0.0,38.36,38.36,38.36,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2019-07-21,38.0,38.0,38.0,0.0,0.0,38.35,38.35,38.35,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2019-07-28,37.07,37.07,37.07,0.0,0.0,37.07,37.07,37.07,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.93,36.93,36.93,0.0,0.0
2019-08-04,37.2,37.2,37.2,0.0,0.0,37.2,37.2,37.2,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2019-08-11,36.39,36.39,36.39,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2019-08-18,37.12,37.12,37.12,0.0,0.0,37.25,37.25,37.25,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.35,36.35,36.35,0.0,0.0
2019-08-25,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.1,37.1,37.1,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2019-09-01,37.83,37.83,37.83,0.0,0.0,37.95,37.95,37.95,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2019-09-08,37.71,37.71,37.71,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.42,37.42,37.42,0.0,0.0,37.46,37.46,37.46,0.0,0.0
2019-09-15,37.61,37.61,37.61,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-09-22,37.38,37.38,37.38,0.0,0.0,37.38,37.38,37.38,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2019-09-29,36.48,36.48,36.48,0.0,0.0,36.8,36.8,36.8,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.8,36.8,36.8,0.0,0.0
2019-10-06,37.39,37.39,37.39,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.23,37.23,37.23,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2019-10-13,37.56,37.56,37.56,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.45,37.45,37.45,0.0,0.0
2019-10-20,37.27,37.27,37.27,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.42,37.42,37.42,0.0,0.0
2019-10-27,38.02,38.02,38.02,0.0,0.0,38.02,38.02,38.02,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2019-11-03,37.92,37.92,37.92,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-11-10,38.37,38.37,38.37,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2019-11-17,38.15,38.15,38.15,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.24,38.24,38.24,0.0,0.0
2019-11-24,38.82,38.82,38.82,0.0,0.0,38.98,38.98,38.98,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2019-12-01,38.76,38.76,38.76,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-12-08,38.87,38.87,38.87,0.0,0.0,39.14,39.14,39.14,0.0,0.0,38.87,38.87,38.87,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2019-12-15,39.46,39.46,39.46,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2019-12-22,39.75,39.75,39.75,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2019-12-29,39.32,39.32,39.32,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2020-01-05,40.24,40.24,40.24,0.0,0.0,40.24,40.24,40.24,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.94,39.94,39.94,0.0,0.0
2020-01-12,40.73,40.73,40.73,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2020-01-19,40.59,40.59,40.59,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.25,40.25,40.25,0.0,0.0
2020-01-26,39.66,39.66,39.66,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.2,39.2,39.2,0.0,0.0,39.31,39.31,39.31,0.0,0.0
2020-02-02,40.4,40.4,40.4,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2020-02-09,41.23,41.23,41.23,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.26,41.26,41.26,0.0,0.0
2020-02-16,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.92,40.92,40.92,0.0,0.0
2020-02-23,35.34,35.34,35.34,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2020-03-01,36.03,36.03,36.03,0.0,0.0,36.47,36.47,36.47,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2020-03-08,31.78,31.78,31.78,0.0,0.0,32.57,32.57,32.57,0.0,0.0,30.1,30.1,30.1,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2020-03-15,28.81,28.81,28.81,0.0,0.0,29.06,29.06,29.06,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2020-03-22,30.39,30.39,30.39,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2020-03-29,29.93,29.93,29.93,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2020-04-05,32.65,32.65,32.65,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2020-04-12,33.82,33.82,33.82,0.0,0.0,34.19,34.19,34.19,0.0,0.0,33.82,33.82,33.82,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2020-04-19,33.89,33.89,33.89,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2020-04-26,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2020-05-03,35.23,35.23,35.23,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.17,35.17,35.17,0.0,0.0,35.34,35.34,35.34,0.0,0.0
2020-05-10,34.71,34.71,34.71,0.0,0.0,35.07,35.07,35.07,0.0,0.0,34.71,34.71,34.71,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2020-05-17,35.9,35.9,35.9,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2020-05-24,36.63,36.63,36.63,0.0,0.0,37.12,37.12,37.12,0.0,0.0,36.56,36.56,36.56,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2020-05-31,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2020-06-07,37.15,37.15,37.15,0.0,0.0,37.15,37.15,37.15,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2020-06-14,37.77,37.77,37.77,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2020-06-21,37.51,37.51,37.51,0.0,0.0,37.51,37.51,37.51,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.65,36.65,36.65,0.0,0.0
2020-06-28,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2020-07-05,38.31,38.31,38.31,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.15,38.15,38.15,0.0,0.0
