Date,SPDR Barclays Short Term Corporate BondEtf_Open_average,SPDR Barclays Short Term Corporate BondEtf_Open_max,SPDR Barclays Short Term Corporate BondEtf_Open_min,SPDR Barclays Short Term Corporate BondEtf_Open_volatility,SPDR Barclays Short Term Corporate BondEtf_Open_change,SPDR Barclays Short Term Corporate BondEtf_High_average,SPDR Barclays Short Term Corporate BondEtf_High_max,SPDR Barclays Short Term Corporate BondEtf_High_min,SPDR Barclays Short Term Corporate BondEtf_High_volatility,SPDR Barclays Short Term Corporate BondEtf_High_change,SPDR Barclays Short Term Corporate BondEtf_Low_average,SPDR Barclays Short Term Corporate BondEtf_Low_max,SPDR Barclays Short Term Corporate BondEtf_Low_min,SPDR Barclays Short Term Corporate BondEtf_Low_volatility,SPDR Barclays Short Term Corporate BondEtf_Low_change,SPDR Barclays Short Term Corporate BondEtf_Close_average,SPDR Barclays Short Term Corporate BondEtf_Close_max,SPDR Barclays Short Term Corporate BondEtf_Close_min,SPDR Barclays Short Term Corporate BondEtf_Close_volatility,SPDR Barclays Short Term Corporate BondEtf_Close_change
2018-11-11,30.04,30.04,30.04,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2018-11-18,30.06,30.06,30.06,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2018-11-25,30.06,30.06,30.06,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2018-12-02,30.02,30.02,30.02,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2018-12-09,30.05,30.05,30.05,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2018-12-16,30.04,30.04,30.04,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2018-12-23,30.09,30.09,30.09,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2018-12-30,30.17,30.17,30.17,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-01-06,30.18,30.18,30.18,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-01-13,30.22,30.22,30.22,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2019-01-20,30.29,30.29,30.29,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-01-27,30.33,30.33,30.33,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-02-03,30.34,30.34,30.34,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-02-10,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-02-17,30.36,30.36,30.36,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-02-24,30.34,30.34,30.34,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-03-03,30.39,30.39,30.39,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2019-03-10,30.4,30.4,30.4,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-03-17,30.48,30.48,30.48,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-03-24,30.53,30.53,30.53,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.55,30.55,30.55,0.0,0.0
2019-03-31,30.44,30.44,30.44,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-04-07,30.46,30.46,30.46,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2019-04-14,30.46,30.46,30.46,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2019-04-21,30.53,30.53,30.53,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2019-04-28,30.47,30.47,30.47,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2019-05-05,30.46,30.46,30.46,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-05-12,30.51,30.51,30.51,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-05-19,30.53,30.53,30.53,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-05-26,30.6,30.6,30.6,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-06-02,30.65,30.65,30.65,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-06-09,30.64,30.64,30.64,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-06-16,30.75,30.75,30.75,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-06-23,30.75,30.75,30.75,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2019-06-30,30.7,30.7,30.7,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-07-07,30.68,30.68,30.68,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-07-14,30.73,30.73,30.73,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-07-21,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-07-28,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-08-04,30.78,30.78,30.78,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-08-11,30.83,30.83,30.83,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-08-18,30.83,30.83,30.83,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2019-08-25,30.89,30.89,30.89,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-09-01,30.83,30.83,30.83,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-09-08,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-09-15,30.77,30.77,30.77,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2019-09-22,30.8,30.8,30.8,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-09-29,30.9,30.9,30.9,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2019-10-06,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-10-13,30.86,30.86,30.86,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-10-20,30.85,30.85,30.85,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2019-10-27,30.82,30.82,30.82,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-11-03,30.8,30.8,30.8,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-11-10,30.84,30.84,30.84,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-11-17,30.86,30.86,30.86,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-11-24,30.85,30.85,30.85,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2019-12-01,30.8,30.8,30.8,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-12-08,30.8,30.8,30.8,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-12-15,30.76,30.76,30.76,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-12-22,30.8,30.8,30.8,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-12-29,30.85,30.85,30.85,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2020-01-05,30.86,30.86,30.86,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2020-01-12,30.88,30.88,30.88,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2020-01-19,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2020-01-26,30.98,30.98,30.98,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2020-02-02,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2020-02-09,30.93,30.93,30.93,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2020-02-16,30.97,30.97,30.97,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2020-02-23,31.07,31.07,31.07,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2020-03-01,31.21,31.21,31.21,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2020-03-08,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2020-03-15,28.03,28.03,28.03,0.0,0.0,28.03,28.03,28.03,0.0,0.0,28.03,28.03,28.03,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2020-03-22,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2020-03-29,30.08,30.08,30.08,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2020-04-05,30.72,30.72,30.72,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2020-04-12,30.97,30.97,30.97,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2020-04-19,30.83,30.83,30.83,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2020-04-26,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2020-05-03,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2020-05-10,30.96,30.96,30.96,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2020-05-17,31.15,31.15,31.15,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2020-05-24,31.19,31.19,31.19,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2020-05-31,31.23,31.23,31.23,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2020-06-07,31.17,31.17,31.17,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2020-06-14,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2020-06-21,31.33,31.33,31.33,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2020-06-28,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0
2020-07-05,31.34,31.34,31.34,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.32,31.32,31.32,0.0,0.0
