Date,AAMEStock_Open_average,AAMEStock_Open_max,AAMEStock_Open_min,AAMEStock_Open_volatility,AAMEStock_Open_change,AAMEStock_High_average,AAMEStock_High_max,AAMEStock_High_min,AAMEStock_High_volatility,AAMEStock_High_change,AAMEStock_Low_average,AAMEStock_Low_max,AAMEStock_Low_min,AAMEStock_Low_volatility,AAMEStock_Low_change,AAMEStock_Close_average,AAMEStock_Close_max,AAMEStock_Close_min,AAMEStock_Close_volatility,AAMEStock_Close_change,AAMEStock_Volume_average,AAMEStock_Volume_max,AAMEStock_Volume_min,AAMEStock_Volume_volatility,AAMEStock_Volume_change
2018-01-14,3.3125,3.4,3.25,0.1499999999999999,0.1499999999999999,3.38625,3.5,3.345,0.1549999999999998,0.1499999999999999,3.3,3.4,3.25,0.1499999999999999,0.1499999999999999,3.37075,3.488,3.3,0.18800000000000017,0.18800000000000017,3443,5877,2275,3602,-2989
2018-01-21,3.4686,3.55,3.35,0.19999999999999973,0.056999999999999496,3.52,3.6,3.45,0.1499999999999999,0.04999999999999982,3.4686,3.55,3.35,0.19999999999999973,0.056999999999999496,3.52,3.6,3.45,0.1499999999999999,0.04999999999999982,1378,3114,0,3114,-3114
2018-01-28,3.67,3.75,3.6,0.1499999999999999,0.0,3.72,3.85,3.6,0.25,-0.25,3.63,3.75,3.4,0.3500000000000001,-0.20000000000000018,3.67,3.8,3.4,0.3999999999999999,-0.3999999999999999,2343,8843,0,8843,-7290
2018-02-04,3.325,3.5,3.15,0.3500000000000001,-0.3500000000000001,3.325,3.5,3.15,0.3500000000000001,-0.3500000000000001,3.2125,3.35,3.1,0.25,-0.19999999999999973,3.2125,3.35,3.1,0.25,-0.19999999999999973,4218,8502,568,7934,-7782
2018-02-11,3.3400000000000003,3.45,3.2,0.25,0.20000000000000018,3.45,3.9,3.25,0.6499999999999999,0.6499999999999999,3.3400000000000003,3.45,3.2,0.25,0.20000000000000018,3.36,3.5,3.25,0.25,0.25,2033,7895,0,7895,7721
2018-02-18,3.618333333333333,3.9,3.45,0.44999999999999973,-0.395,3.625,3.9,3.47,0.4299999999999997,-0.395,3.6016666666666666,3.9,3.4,0.5,-0.395,3.625,3.9,3.47,0.4299999999999997,-0.395,618,1348,0,1348,508
2018-02-25,3.4375,3.6,3.3,0.30000000000000027,-0.30000000000000027,3.44875,3.6,3.3,0.30000000000000027,-0.30000000000000027,3.3875,3.6,3.3,0.30000000000000027,-0.30000000000000027,3.4362500000000002,3.6,3.3,0.30000000000000027,-0.30000000000000027,1666,5313,0,5313,-267
2018-03-04,3.37725,3.5,3.252,0.24800000000000022,0.10499999999999998,3.425,3.5,3.35,0.1499999999999999,0.10000000000000009,3.3129999999999997,3.35,3.252,0.09800000000000031,0.09800000000000031,3.3375,3.35,3.3,0.050000000000000266,0.0,2065,2451,1461,990,-990
2018-03-11,3.3172,3.425,3.2110000000000003,0.21399999999999952,-0.21399999999999952,3.35,3.5,3.3,0.20000000000000018,-0.20000000000000018,3.251,3.35,3.2,0.1499999999999999,-0.1499999999999999,3.304,3.425,3.2,0.22499999999999964,-0.22499999999999964,3460,5738,1921,3817,-471
2018-03-18,3.165,3.25,3.1,0.1499999999999999,-0.07500000000000018,3.23,3.25,3.15,0.10000000000000009,0.0,3.12,3.15,3.1,0.04999999999999982,-0.04999999999999982,3.2,3.25,3.1,0.1499999999999999,0.0,1197,2962,0,2962,-1855
