Date,CKHStock_Open_average,CKHStock_Open_max,CKHStock_Open_min,CKHStock_Open_volatility,CKHStock_Open_change,CKHStock_High_average,CKHStock_High_max,CKHStock_High_min,CKHStock_High_volatility,CKHStock_High_change,CKHStock_Low_average,CKHStock_Low_max,CKHStock_Low_min,CKHStock_Low_volatility,CKHStock_Low_change,CKHStock_Close_average,CKHStock_Close_max,CKHStock_Close_min,CKHStock_Close_volatility,CKHStock_Close_change,CKHStock_Volume_average,CKHStock_Volume_max,CKHStock_Volume_min,CKHStock_Volume_volatility,CKHStock_Volume_change
2018-01-14,47.885000000000005,49.84,45.96,3.8800000000000026,-3.8800000000000026,48.2825,49.84,46.95,2.8900000000000006,-2.8900000000000006,46.822500000000005,47.84,45.72,2.1200000000000045,-2.1200000000000045,47.2,48.0,46.25,1.75,-1.0700000000000003,144753,198479,102914,95565,95565
2018-01-21,47.28,47.54,46.92,0.6199999999999974,0.6199999999999974,47.668,48.02,47.37,0.6500000000000057,0.3500000000000014,46.594,46.98,46.36,0.6199999999999974,0.45999999999999375,47.254,47.41,46.89,0.519999999999996,0.04999999999999716,88153,121943,54557,67386,-32123
2018-01-28,46.694,47.05,46.09,0.9599999999999937,-0.1599999999999966,47.298,47.65,46.98,0.6700000000000017,-0.5,45.982,46.46,45.49,0.9699999999999989,-0.259999999999998,46.684,47.47,46.16,1.3100000000000023,-0.18000000000000682,78413,107372,49943,57429,13561
2018-02-04,44.822,46.13,43.08,3.0500000000000043,-2.710000000000001,45.686,46.88,43.1,3.780000000000001,-3.5899999999999963,43.326,44.93,40.59,4.339999999999996,-4.339999999999996,44.126,46.14,42.03,4.109999999999999,-2.9499999999999957,136318,220408,74962,145446,80677
2018-02-11,43.326,44.74,42.24,2.5,2.1299999999999955,44.188,44.88,43.13,1.75,1.75,42.846,43.91,41.82,2.0899999999999963,1.7700000000000031,43.832,44.6,42.63,1.9699999999999989,1.8299999999999983,77313,98208,54056,44152,-44152
2018-02-18,44.3975,44.75,44.05,0.7000000000000028,0.5700000000000003,44.9275,45.2,44.51,0.6900000000000048,0.30000000000000426,43.99,44.25,43.65,0.6000000000000014,0.6000000000000014,44.295,44.64,43.95,0.6899999999999977,0.6899999999999977,65911,88256,52407,35849,9419
2018-02-25,43.397999999999996,44.62,41.36,3.259999999999998,-2.219999999999999,44.478,45.2,43.75,1.4500000000000028,-0.720000000000006,42.402,44.01,41.36,2.6499999999999986,-2.0,43.294,44.71,41.51,3.200000000000003,-0.6499999999999986,138984,178848,121958,56890,-399
2018-03-04,45.764,47.53,43.63,3.8999999999999986,2.710000000000001,47.052,47.8,45.65,2.1499999999999986,1.980000000000004,45.27,46.18,43.54,2.6400000000000006,2.6400000000000006,46.526,47.6,45.14,2.460000000000001,2.259999999999998,132865,151004,109372,41632,-41632
2018-03-11,47.766,48.29,47.46,0.8299999999999983,0.0899999999999963,48.524,49.4,47.79,1.6099999999999994,0.9499999999999957,47.276,47.46,46.96,0.5,-0.14999999999999858,48.072,49.34,47.58,1.7600000000000051,1.2100000000000009,170424,222767,142034,80733,79593
2018-03-18,49.428,49.87,49.1,0.769999999999996,0.7299999999999969,50.33,50.91,49.35,1.5599999999999952,1.240000000000002,48.918,49.62,48.3,1.3200000000000003,0.7800000000000011,49.494,50.23,49.04,1.1899999999999977,0.21000000000000085,91217,114817,73898,40919,-7646
2018-03-25,50.3425,50.75,49.92,0.8299999999999983,0.519999999999996,51.292500000000004,52.03,50.76,1.2700000000000031,1.1099999999999994,49.695,50.4,48.99,1.4099999999999966,1.4099999999999966,50.61,51.1,50.25,0.8500000000000014,0.3999999999999986,127692,138808,116107,22701,13817
2018-04-01,52.64,54.42,51.01,3.4100000000000037,3.4100000000000037,53.786,55.18,51.41,3.770000000000003,3.6700000000000017,52.102000000000004,53.78,50.13,3.6499999999999986,3.549999999999997,53.42,54.98,51.05,3.9299999999999997,3.210000000000001,138656,186429,74827,111602,-67882
2018-04-08,55.38,56.53,54.59,1.9399999999999977,1.6799999999999997,56.476,59.0,54.95,4.049999999999997,4.049999999999997,54.564,56.26,53.43,2.8299999999999983,2.8299999999999983,55.84,58.75,53.62,5.130000000000003,5.130000000000003,200504,412293,123545,288748,276794
