Date,Global X MLP & Energy InfrastructureEtf_Open_average,Global X MLP & Energy InfrastructureEtf_Open_max,Global X MLP & Energy InfrastructureEtf_Open_min,Global X MLP & Energy InfrastructureEtf_Open_volatility,Global X MLP & Energy InfrastructureEtf_Open_change,Global X MLP & Energy InfrastructureEtf_High_average,Global X MLP & Energy InfrastructureEtf_High_max,Global X MLP & Energy InfrastructureEtf_High_min,Global X MLP & Energy InfrastructureEtf_High_volatility,Global X MLP & Energy InfrastructureEtf_High_change,Global X MLP & Energy InfrastructureEtf_Low_average,Global X MLP & Energy InfrastructureEtf_Low_max,Global X MLP & Energy InfrastructureEtf_Low_min,Global X MLP & Energy InfrastructureEtf_Low_volatility,Global X MLP & Energy InfrastructureEtf_Low_change,Global X MLP & Energy InfrastructureEtf_Close_average,Global X MLP & Energy InfrastructureEtf_Close_max,Global X MLP & Energy InfrastructureEtf_Close_min,Global X MLP & Energy InfrastructureEtf_Close_volatility,Global X MLP & Energy InfrastructureEtf_Close_change
2018-07-08,13.39,13.39,13.39,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.41,13.41,13.41,0.0,0.0
2018-07-15,13.64,13.64,13.64,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.48,13.48,13.48,0.0,0.0
2018-07-22,13.83,13.83,13.83,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.62,13.62,13.62,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2018-07-29,14.04,14.04,14.04,0.0,0.0,14.08,14.08,14.08,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.98,13.98,13.98,0.0,0.0
2018-08-05,14.03,14.03,14.03,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.03,14.03,14.03,0.0,0.0,14.07,14.07,14.07,0.0,0.0
2018-08-12,13.73,13.73,13.73,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.91,13.91,13.91,0.0,0.0
2018-08-19,14.09,14.09,14.09,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.99,13.99,13.99,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2018-08-26,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.56,13.56,13.56,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2018-09-02,13.51,13.51,13.51,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2018-09-09,13.57,13.57,13.57,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.53,13.53,13.53,0.0,0.0
2018-09-16,13.58,13.58,13.58,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.52,13.52,13.52,0.0,0.0
2018-09-23,13.27,13.27,13.27,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.36,13.36,13.36,0.0,0.0
2018-09-30,13.59,13.59,13.59,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2018-10-07,13.25,13.25,13.25,0.0,0.0,13.25,13.25,13.25,0.0,0.0,12.87,12.87,12.87,0.0,0.0,13.08,13.08,13.08,0.0,0.0
2018-10-14,13.18,13.18,13.18,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.19,13.19,13.19,0.0,0.0
2018-10-21,12.33,12.33,12.33,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.21,12.21,12.21,0.0,0.0
2018-10-28,12.63,12.63,12.63,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.27,12.27,12.27,0.0,0.0,12.38,12.38,12.38,0.0,0.0
2018-11-04,12.49,12.49,12.49,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.4,12.4,12.4,0.0,0.0
2018-11-11,12.17,12.17,12.17,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.2,12.2,12.2,0.0,0.0
2018-11-18,11.92,11.92,11.92,0.0,0.0,11.92,11.92,11.92,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.82,11.82,11.82,0.0,0.0
2018-11-25,12.1,12.1,12.1,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.02,12.02,12.02,0.0,0.0,12.12,12.12,12.12,0.0,0.0
2018-12-02,12.0,12.0,12.0,0.0,0.0,12.17,12.17,12.17,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.89,11.89,11.89,0.0,0.0
2018-12-09,11.82,11.82,11.82,0.0,0.0,12.0,12.0,12.0,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.8,11.8,11.8,0.0,0.0
2018-12-16,11.13,11.13,11.13,0.0,0.0,11.22,11.22,11.22,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.91,10.91,10.91,0.0,0.0
2018-12-23,10.83,10.83,10.83,0.0,0.0,10.92,10.92,10.92,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.81,10.81,10.81,0.0,0.0
2018-12-30,11.41,11.41,11.41,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2019-01-06,12.21,12.21,12.21,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.18,12.18,12.18,0.0,0.0,12.2,12.2,12.2,0.0,0.0
2019-01-13,12.64,12.64,12.64,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.47,12.47,12.47,0.0,0.0,12.62,12.62,12.62,0.0,0.0
2019-01-20,12.4,12.4,12.4,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.52,12.52,12.52,0.0,0.0
2019-01-27,12.66,12.66,12.66,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2019-02-03,12.46,12.46,12.46,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.17,12.17,12.17,0.0,0.0,12.37,12.37,12.37,0.0,0.0
2019-02-10,12.86,12.86,12.86,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.82,12.82,12.82,0.0,0.0
2019-02-17,13.01,13.01,13.01,0.0,0.0,13.01,13.01,13.01,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-02-24,12.8,12.8,12.8,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2019-03-03,12.65,12.65,12.65,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.65,12.65,12.65,0.0,0.0
2019-03-10,12.96,12.96,12.96,0.0,0.0,13.0,13.0,13.0,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.94,12.94,12.94,0.0,0.0
2019-03-17,13.24,13.24,13.24,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.11,13.11,13.11,0.0,0.0
2019-03-24,13.19,13.19,13.19,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.19,13.19,13.19,0.0,0.0
2019-03-31,13.27,13.27,13.27,0.0,0.0,13.36,13.36,13.36,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.34,13.34,13.34,0.0,0.0
2019-04-07,13.37,13.37,13.37,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2019-04-14,13.16,13.16,13.16,0.0,0.0,13.16,13.16,13.16,0.0,0.0,12.99,12.99,12.99,0.0,0.0,13.03,13.03,13.03,0.0,0.0
2019-04-21,13.11,13.11,13.11,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.05,13.05,13.05,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-04-28,12.87,12.87,12.87,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.92,12.92,12.92,0.0,0.0
2019-05-05,12.72,12.72,12.72,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.9,12.9,12.9,0.0,0.0
2019-05-12,13.16,13.16,13.16,0.0,0.0,13.23,13.23,13.23,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.11,13.11,13.11,0.0,0.0
2019-05-19,12.93,12.93,12.93,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2019-05-26,12.54,12.54,12.54,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.6,12.6,12.6,0.0,0.0
2019-06-02,12.83,12.83,12.83,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.86,12.86,12.86,0.0,0.0
2019-06-09,12.72,12.72,12.72,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2019-06-16,12.87,12.87,12.87,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.96,12.96,12.96,0.0,0.0
2019-06-23,12.78,12.78,12.78,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.78,12.78,12.78,0.0,0.0,12.94,12.94,12.94,0.0,0.0
2019-06-30,13.14,13.14,13.14,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.17,13.17,13.17,0.0,0.0
2019-07-07,13.37,13.37,13.37,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2019-07-14,12.99,12.99,12.99,0.0,0.0,13.02,13.02,13.02,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2019-07-21,12.84,12.84,12.84,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.71,12.71,12.71,0.0,0.0
2019-07-28,12.5,12.5,12.5,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-08-04,11.98,11.98,11.98,0.0,0.0,12.01,12.01,12.01,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.88,11.88,11.88,0.0,0.0
2019-08-11,11.6,11.6,11.6,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2019-08-18,11.74,11.74,11.74,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2019-08-25,11.93,11.93,11.93,0.0,0.0,12.01,12.01,12.01,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.96,11.96,11.96,0.0,0.0
2019-09-01,12.02,12.02,12.02,0.0,0.0,12.02,12.02,12.02,0.0,0.0,11.91,11.91,11.91,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2019-09-08,12.25,12.25,12.25,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.33,12.33,12.33,0.0,0.0
2019-09-15,12.45,12.45,12.45,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.48,12.48,12.48,0.0,0.0
2019-09-22,12.23,12.23,12.23,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.3,12.3,12.3,0.0,0.0
2019-09-29,12.07,12.07,12.07,0.0,0.0,12.12,12.12,12.12,0.0,0.0,12.02,12.02,12.02,0.0,0.0,12.11,12.11,12.11,0.0,0.0
2019-10-06,11.92,11.92,11.92,0.0,0.0,12.02,12.02,12.02,0.0,0.0,11.92,11.92,11.92,0.0,0.0,11.95,11.95,11.95,0.0,0.0
2019-10-13,11.89,11.89,11.89,0.0,0.0,12.0,12.0,12.0,0.0,0.0,11.89,11.89,11.89,0.0,0.0,11.93,11.93,11.93,0.0,0.0
2019-10-20,11.94,11.94,11.94,0.0,0.0,12.03,12.03,12.03,0.0,0.0,11.91,11.91,11.91,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2019-10-27,11.76,11.76,11.76,0.0,0.0,11.95,11.95,11.95,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.95,11.95,11.95,0.0,0.0
2019-11-03,11.4,11.4,11.4,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2019-11-10,11.35,11.35,11.35,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.31,11.31,11.31,0.0,0.0,11.43,11.43,11.43,0.0,0.0
2019-11-17,11.33,11.33,11.33,0.0,0.0,11.38,11.38,11.38,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.31,11.31,11.31,0.0,0.0
2019-11-24,11.22,11.22,11.22,0.0,0.0,11.22,11.22,11.22,0.0,0.0,11.12,11.12,11.12,0.0,0.0,11.18,11.18,11.18,0.0,0.0
2019-12-01,11.03,11.03,11.03,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.13,11.13,11.13,0.0,0.0
2019-12-08,11.63,11.63,11.63,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.54,11.54,11.54,0.0,0.0
2019-12-15,12.07,12.07,12.07,0.0,0.0,12.17,12.17,12.17,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.17,12.17,12.17,0.0,0.0
2019-12-22,12.37,12.37,12.37,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.22,12.22,12.22,0.0,0.0,12.28,12.28,12.28,0.0,0.0
2019-12-29,12.33,12.33,12.33,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2020-01-05,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.27,12.27,12.27,0.0,0.0
2020-01-12,12.52,12.52,12.52,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.51,12.51,12.51,0.0,0.0
2020-01-19,12.17,12.17,12.17,0.0,0.0,12.17,12.17,12.17,0.0,0.0,11.96,11.96,11.96,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2020-01-26,11.81,11.81,11.81,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.67,11.67,11.67,0.0,0.0
2020-02-02,11.6,11.6,11.6,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.51,11.51,11.51,0.0,0.0,11.55,11.55,11.55,0.0,0.0
2020-02-09,11.6,11.6,11.6,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2020-02-16,11.76,11.76,11.76,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2020-02-23,10.1,10.1,10.1,0.0,0.0,10.32,10.32,10.32,0.0,0.0,9.81,9.81,9.81,0.0,0.0,10.32,10.32,10.32,0.0,0.0
2020-03-01,9.96,9.96,9.96,0.0,0.0,9.98,9.98,9.98,0.0,0.0,9.55,9.55,9.55,0.0,0.0,9.69,9.69,9.69,0.0,0.0
2020-03-08,6.96,6.96,6.96,0.0,0.0,6.96,6.96,6.96,0.0,0.0,6.96,6.96,6.96,0.0,0.0,6.96,6.96,6.96,0.0,0.0
2020-03-15,5.67,5.67,5.67,0.0,0.0,5.67,5.67,5.67,0.0,0.0,5.67,5.67,5.67,0.0,0.0,5.67,5.67,5.67,0.0,0.0
2020-03-22,5.99,5.99,5.99,0.0,0.0,5.99,5.99,5.99,0.0,0.0,5.99,5.99,5.99,0.0,0.0,5.99,5.99,5.99,0.0,0.0
2020-03-29,18.6,18.6,18.6,0.0,0.0,18.94,18.94,18.94,0.0,0.0,17.58,17.58,17.58,0.0,0.0,18.27,18.27,18.27,0.0,0.0
2020-04-05,20.19,20.19,20.19,0.0,0.0,21.33,21.33,21.33,0.0,0.0,19.86,19.86,19.86,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2020-04-12,20.76,20.76,20.76,0.0,0.0,21.72,21.72,21.72,0.0,0.0,20.76,20.76,20.76,0.0,0.0,21.66,21.66,21.66,0.0,0.0
2020-04-19,22.83,22.83,22.83,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2020-04-26,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2020-05-03,23.6,23.6,23.6,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2020-05-10,22.86,22.86,22.86,0.0,0.0,23.51,23.51,23.51,0.0,0.0,22.86,22.86,22.86,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2020-05-17,24.71,24.71,24.71,0.0,0.0,25.11,25.11,25.11,0.0,0.0,24.28,24.28,24.28,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2020-05-24,25.4,25.4,25.4,0.0,0.0,25.81,25.81,25.81,0.0,0.0,24.89,24.89,24.89,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2020-05-31,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2020-06-07,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,24.78,24.78,24.78,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2020-06-14,27.14,27.14,27.14,0.0,0.0,27.26,27.26,27.26,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2020-06-21,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2020-06-28,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2020-07-05,24.41,24.41,24.41,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.64,24.64,24.64,0.0,0.0
