Date,NLStock_Open_average,NLStock_Open_max,NLStock_Open_min,NLStock_Open_volatility,NLStock_Open_change,NLStock_High_average,NLStock_High_max,NLStock_High_min,NLStock_High_volatility,NLStock_High_change,NLStock_Low_average,NLStock_Low_max,NLStock_Low_min,NLStock_Low_volatility,NLStock_Low_change,NLStock_Close_average,NLStock_Close_max,NLStock_Close_min,NLStock_Close_volatility,NLStock_Close_change,NLStock_Volume_average,NLStock_Volume_max,NLStock_Volume_min,NLStock_Volume_volatility,NLStock_Volume_change
2018-01-14,13.9625,14.35,13.7,0.6500000000000004,-0.6500000000000004,14.287500000000001,14.55,14.05,0.5,0.15000000000000036,13.5125,13.65,13.4,0.25,0.10000000000000142,13.875,14.1,13.7,0.40000000000000036,0.40000000000000036,71624,87650,40653,46997,-13620
2018-01-21,14.0,14.1,13.85,0.25,-0.049999999999998934,14.18,14.25,14.05,0.1999999999999993,0.05000000000000071,13.706,13.88,13.55,0.33000000000000007,0.1800000000000015,13.96,14.05,13.8,0.25,0.05000000000000071,43084,61061,28121,32940,-29672
2018-01-28,13.34,13.85,13.0,0.8499999999999996,-0.7999999999999989,13.534,14.1,13.07,1.0299999999999994,-1.0299999999999994,12.91,13.65,12.4,1.25,-1.25,13.129999999999999,13.75,12.5,1.25,-1.25,66347,96617,49978,46639,41811
2018-02-04,10.66,12.3,9.85,2.450000000000001,-2.450000000000001,10.94,12.35,10.05,2.299999999999999,-2.299999999999999,9.99,10.6,9.3,1.299999999999999,-1.299999999999999,10.24,10.7,9.7,1.0,-0.7999999999999989,103531,124366,79434,44932,11160
2018-02-11,8.81,9.9,8.05,1.8499999999999996,-1.8499999999999996,9.17,10.1,8.65,1.4499999999999993,-1.4499999999999993,8.23,8.9,8.0,0.9000000000000004,-0.8499999999999996,8.53,9.0,8.1,0.9000000000000004,-0.5999999999999996,162509,284510,97413,187097,-67512
2018-02-18,8.275,8.4,8.0,0.40000000000000036,-0.05000000000000071,8.555,8.75,8.4,0.34999999999999964,0.17999999999999972,8.03,8.2,7.9,0.29999999999999893,0.1999999999999993,8.2125,8.3,8.0,0.3000000000000007,0.25,111689,127136,95581,31555,22628
2018-02-25,8.33,8.8,7.95,0.8500000000000005,-0.35000000000000053,8.61,9.1,8.15,0.9499999999999993,-0.9499999999999993,8.054,8.35,7.77,0.5800000000000001,-0.45000000000000107,8.24,8.75,8.0,0.75,-0.75,74714,112235,45108,67127,-67127
2018-03-04,8.14,8.6,7.85,0.75,0.5999999999999996,8.442,8.9,8.05,0.8499999999999996,0.8499999999999996,7.99,8.5,7.7,0.7999999999999998,0.7999999999999998,8.31,8.85,7.8,1.0499999999999998,1.0499999999999998,50689,74700,26671,48029,-9849
2018-03-11,8.37,8.85,8.0,0.8499999999999996,-0.8499999999999996,8.6,9.0,8.35,0.6500000000000004,-0.6500000000000004,7.99,8.4,7.8,0.6000000000000005,-0.6000000000000005,8.21,8.4,7.95,0.4500000000000002,-0.05000000000000071,78218,109797,43241,66556,-28963
2018-03-18,8.24,8.35,8.1,0.25,-0.09999999999999964,8.5,8.65,8.4,0.25,0.20000000000000107,8.06,8.15,7.95,0.20000000000000018,0.14999999999999947,8.28,8.45,8.15,0.29999999999999893,-0.25,46223,68661,20387,48274,21251
2018-03-25,7.975,8.4,7.75,0.6500000000000004,-0.6500000000000004,8.1675,8.4,7.97,0.4300000000000006,-0.4300000000000006,7.675,7.8,7.55,0.25,-0.09999999999999964,7.8125,8.0,7.7,0.2999999999999998,-0.15000000000000036,51078,65991,40678,25313,4673
2018-04-01,7.8,8.0,7.6,0.40000000000000036,-0.04999999999999982,8.05,8.25,7.95,0.2999999999999998,0.0,7.59,7.85,7.4,0.4499999999999993,0.09999999999999964,7.8,7.95,7.7,0.25,0.04999999999999982,45088,64640,27140,37500,-24677
2018-04-08,8.1,8.2,7.95,0.2499999999999991,0.14999999999999947,8.198,8.3,8.1,0.20000000000000107,-0.05000000000000071,7.96,8.1,7.8,0.2999999999999998,0.20000000000000018,8.09,8.25,7.95,0.2999999999999998,0.04999999999999982,24160,44689,14587,30102,-30102
2018-04-15,8.43,8.55,8.15,0.40000000000000036,0.40000000000000036,8.56,8.8,8.25,0.5500000000000007,0.3000000000000007,8.25,8.45,8.05,0.3999999999999986,0.09999999999999964,8.469999999999999,8.7,8.25,0.4499999999999993,0.09999999999999964,23737,30941,14071,16870,11313
2018-04-22,8.177999999999999,8.25,8.01,0.2400000000000002,0.16999999999999993,8.31,8.4,8.25,0.15000000000000036,0.0,8.012,8.1,7.85,0.25,-0.16000000000000014,8.13,8.25,7.9,0.34999999999999964,-0.34999999999999964,24314,42972,15237,27735,27735
2018-04-29,7.67,7.85,7.5,0.34999999999999964,-0.34999999999999964,7.922,8.09,7.75,0.33999999999999986,0.08000000000000007,7.49,7.65,7.35,0.3000000000000007,-0.25,7.62,7.75,7.5,0.25,-0.15000000000000036,35748,61231,24977,36254,36254
2018-05-06,7.5,7.75,7.35,0.40000000000000036,-0.15000000000000036,7.66,7.95,7.45,0.5,-0.4500000000000002,7.36,7.75,7.05,0.7000000000000002,-0.10000000000000053,7.53,7.8,7.3,0.5,-0.4500000000000002,34157,73460,16098,57362,-11204
2018-05-13,7.852,9.6,7.26,2.34,2.1499999999999995,8.38,9.85,7.4,2.4499999999999993,2.3999999999999995,7.7459999999999996,9.43,7.2,2.2299999999999995,2.08,8.24,9.6,7.25,2.3499999999999996,2.25,78246,212665,16763,195902,91161
2018-05-20,9.57,9.85,9.3,0.5499999999999989,-0.09999999999999964,9.79,9.95,9.55,0.3999999999999986,-0.10000000000000142,9.356,9.5,9.28,0.22000000000000064,-0.02000000000000135,9.56,9.9,9.3,0.5999999999999996,0.34999999999999964,48877,76188,28335,47853,-15096
2018-05-27,9.5625,9.85,9.35,0.5,-0.25,9.725,9.95,9.4,0.5499999999999989,-0.4499999999999993,9.17,9.5,8.93,0.5700000000000003,-0.5700000000000003,9.4375,9.8,9.25,0.5500000000000007,-0.45000000000000107,50089,62576,39074,23502,-261
2018-06-03,9.5,9.8,9.05,0.75,0.3000000000000007,9.78,10.0,9.5,0.5,0.1999999999999993,9.31,9.65,9.05,0.5999999999999996,0.25,9.51,9.7,9.1,0.5999999999999996,0.34999999999999964,49666,100405,25314,75091,-10390
2018-06-10,9.72,9.95,9.5,0.4499999999999993,-0.40000000000000036,9.73,9.95,9.55,0.3999999999999986,-0.34999999999999964,9.43,9.55,9.35,0.20000000000000107,-0.09999999999999964,9.54,9.65,9.45,0.20000000000000107,-0.20000000000000107,27535,37072,16890,20182,6222
2018-06-17,9.24,9.45,9.05,0.3999999999999986,-0.3999999999999986,9.52,9.85,9.3,0.5499999999999989,-0.4499999999999993,9.01,9.3,8.8,0.5,-0.3000000000000007,9.219999999999999,9.35,8.95,0.40000000000000036,0.0,40407,62976,9642,53334,16250
2018-06-24,8.86,9.35,8.55,0.7999999999999989,-0.7999999999999989,8.95,9.4,8.75,0.6500000000000004,-0.5999999999999996,8.63,8.85,8.5,0.34999999999999964,-0.29999999999999893,8.69,8.9,8.55,0.34999999999999964,-0.20000000000000107,16629,23759,12460,11299,2694
2018-07-01,8.85,9.1,8.65,0.4499999999999993,0.4499999999999993,9.05,9.5,8.65,0.8499999999999996,0.8499999999999996,8.75,9.0,8.5,0.5,0.5,9.0375,9.45,8.65,0.7999999999999989,0.7999999999999989,17385,24463,10080,14383,14383
2018-07-08,9.1,9.45,8.85,0.5999999999999996,-0.5499999999999989,9.12,9.45,8.9,0.5499999999999989,-0.5,8.84,9.05,8.6,0.45000000000000107,-0.3000000000000007,8.96,9.3,8.8,0.5,-0.5,21701,41322,12695,28627,-8597
2018-07-15,8.56,8.7,8.4,0.29999999999999893,0.0,8.69,8.75,8.55,0.1999999999999993,0.0,8.38,8.5,8.25,0.25,0.0,8.54,8.7,8.35,0.34999999999999964,-0.09999999999999964,23127,40366,11943,28423,15224
2018-07-22,8.47,8.55,8.4,0.15000000000000036,-0.10000000000000142,8.620000000000001,8.75,8.55,0.1999999999999993,-0.049999999999998934,8.35,8.4,8.3,0.09999999999999964,0.0,8.49,8.65,8.35,0.3000000000000007,0.09999999999999964,21249,37051,9804,27247,11600
2018-07-29,8.64,8.85,8.45,0.40000000000000036,0.20000000000000107,8.756,8.9,8.63,0.2699999999999996,0.11999999999999922,8.57,8.7,8.45,0.25,0.15000000000000036,8.64,8.85,8.55,0.29999999999999893,0.09999999999999964,11555,19532,4302,15230,405
2018-08-05,8.8,9.1,8.3,0.7999999999999989,-0.5499999999999989,8.918,9.15,8.45,0.7000000000000011,-0.7000000000000011,8.324,8.85,7.47,1.38,-0.5,8.73,9.1,8.45,0.6500000000000004,-0.6500000000000004,32414,100300,13245,87055,-4475
2018-08-12,7.878,8.3,7.45,0.8500000000000005,-0.8500000000000005,8.008,8.45,7.7,0.7499999999999991,-0.6000000000000005,7.668,8.05,7.39,0.660000000000001,-0.660000000000001,7.75,8.1,7.5,0.5999999999999996,-0.4499999999999993,18020,27762,13015,14747,2473
