Date,Vanguard Small-Cap GrowthEtf_Open_average,Vanguard Small-Cap GrowthEtf_Open_max,Vanguard Small-Cap GrowthEtf_Open_min,Vanguard Small-Cap GrowthEtf_Open_volatility,Vanguard Small-Cap GrowthEtf_Open_change,Vanguard Small-Cap GrowthEtf_High_average,Vanguard Small-Cap GrowthEtf_High_max,Vanguard Small-Cap GrowthEtf_High_min,Vanguard Small-Cap GrowthEtf_High_volatility,Vanguard Small-Cap GrowthEtf_High_change,Vanguard Small-Cap GrowthEtf_Low_average,Vanguard Small-Cap GrowthEtf_Low_max,Vanguard Small-Cap GrowthEtf_Low_min,Vanguard Small-Cap GrowthEtf_Low_volatility,Vanguard Small-Cap GrowthEtf_Low_change,Vanguard Small-Cap GrowthEtf_Close_average,Vanguard Small-Cap GrowthEtf_Close_max,Vanguard Small-Cap GrowthEtf_Close_min,Vanguard Small-Cap GrowthEtf_Close_volatility,Vanguard Small-Cap GrowthEtf_Close_change
2018-01-14,165.76,165.76,165.76,0.0,0.0,167.48,167.48,167.48,0.0,0.0,165.7,165.7,165.7,0.0,0.0,167.47,167.47,167.47,0.0,0.0
2018-01-21,169.8,169.8,169.8,0.0,0.0,170.36,170.36,170.36,0.0,0.0,169.2,169.2,169.2,0.0,0.0,170.33,170.33,170.33,0.0,0.0
2018-01-28,166.48,166.48,166.48,0.0,0.0,166.78,166.78,166.78,0.0,0.0,164.3,164.3,164.3,0.0,0.0,164.49,164.49,164.49,0.0,0.0
2018-02-04,155.88,155.88,155.88,0.0,0.0,156.97,156.97,156.97,0.0,0.0,151.0,151.0,151.0,0.0,0.0,155.94,155.94,155.94,0.0,0.0
2018-02-11,163.24,163.24,163.24,0.0,0.0,164.98,164.98,164.98,0.0,0.0,163.24,163.24,163.24,0.0,0.0,163.93,163.93,163.93,0.0,0.0
2018-02-18,163.55,163.55,163.55,0.0,0.0,164.88,164.88,164.88,0.0,0.0,162.66,162.66,162.66,0.0,0.0,164.88,164.88,164.88,0.0,0.0
2018-02-25,159.63,159.63,159.63,0.0,0.0,163.73,163.73,163.73,0.0,0.0,159.38,159.38,159.38,0.0,0.0,163.47,163.47,163.47,0.0,0.0
2018-03-04,169.33,169.33,169.33,0.0,0.0,170.78,170.78,170.78,0.0,0.0,169.09,169.09,169.09,0.0,0.0,170.78,170.78,170.78,0.0,0.0
2018-03-11,169.23,169.23,169.23,0.0,0.0,169.75,169.75,169.75,0.0,0.0,168.77,168.77,168.77,0.0,0.0,169.42,169.42,169.42,0.0,0.0
2018-03-18,165.18,165.18,165.18,0.0,0.0,165.86,165.86,165.86,0.0,0.0,161.83,161.83,161.83,0.0,0.0,161.94,161.94,161.94,0.0,0.0
2018-03-25,162.69,162.69,162.69,0.0,0.0,165.01,165.01,165.01,0.0,0.0,162.14,162.14,162.14,0.0,0.0,163.95,163.95,163.95,0.0,0.0
2018-04-01,163.06,163.06,163.06,0.0,0.0,164.09,164.09,164.09,0.0,0.0,159.79,159.79,159.79,0.0,0.0,160.96,160.96,160.96,0.0,0.0
2018-04-08,166.44,166.44,166.44,0.0,0.0,166.44,166.44,166.44,0.0,0.0,164.4,164.4,164.4,0.0,0.0,165.04,165.04,165.04,0.0,0.0
2018-04-15,167.86,167.86,167.86,0.0,0.0,168.07,168.07,168.07,0.0,0.0,166.66,166.66,166.66,0.0,0.0,166.96,166.96,166.96,0.0,0.0
2018-04-22,165.85,165.85,165.85,0.0,0.0,166.19,166.19,166.19,0.0,0.0,164.63,164.63,164.63,0.0,0.0,165.47,165.47,165.47,0.0,0.0
2018-04-29,164.55,164.55,164.55,0.0,0.0,167.87,167.87,167.87,0.0,0.0,164.3,164.3,164.3,0.0,0.0,167.23,167.23,167.23,0.0,0.0
2018-05-06,172.0,172.0,172.0,0.0,0.0,172.68,172.68,172.68,0.0,0.0,171.55,171.55,171.55,0.0,0.0,172.38,172.38,172.38,0.0,0.0
2018-05-13,173.26,173.26,173.26,0.0,0.0,173.62,173.62,173.62,0.0,0.0,172.82,172.82,172.82,0.0,0.0,173.32,173.32,173.32,0.0,0.0
2018-05-20,172.93,172.93,172.93,0.0,0.0,173.31,173.31,173.31,0.0,0.0,172.78,172.78,172.78,0.0,0.0,173.08,173.08,173.08,0.0,0.0
2018-05-27,175.04,175.04,175.04,0.0,0.0,175.85,175.85,175.85,0.0,0.0,174.91,174.91,174.91,0.0,0.0,175.47,175.47,175.47,0.0,0.0
2018-06-03,177.42,177.42,177.42,0.0,0.0,178.62,178.62,178.62,0.0,0.0,177.42,177.42,177.42,0.0,0.0,178.54,178.54,178.54,0.0,0.0
2018-06-10,180.27,180.27,180.27,0.0,0.0,180.8,180.8,180.8,0.0,0.0,179.6,179.6,179.6,0.0,0.0,180.72,180.72,180.72,0.0,0.0
2018-06-17,181.23,181.23,181.23,0.0,0.0,181.44,181.44,181.44,0.0,0.0,179.45,179.45,179.45,0.0,0.0,179.58,179.58,179.58,0.0,0.0
2018-06-24,176.26,176.26,176.26,0.0,0.0,177.02,177.02,177.02,0.0,0.0,175.8,175.8,175.8,0.0,0.0,175.8,175.8,175.8,0.0,0.0
2018-07-01,178.82,178.82,178.82,0.0,0.0,180.87,180.87,180.87,0.0,0.0,178.55,178.55,178.55,0.0,0.0,180.84,180.84,180.84,0.0,0.0
2018-07-08,182.33,182.33,182.33,0.0,0.0,182.99,182.99,182.99,0.0,0.0,181.94,181.94,181.94,0.0,0.0,182.02,182.02,182.02,0.0,0.0
2018-07-15,183.19,183.19,183.19,0.0,0.0,183.42,183.42,183.42,0.0,0.0,182.44,182.44,182.44,0.0,0.0,182.55,182.55,182.55,0.0,0.0
2018-07-22,181.97,181.97,181.97,0.0,0.0,182.16,182.16,182.16,0.0,0.0,177.3,177.3,177.3,0.0,0.0,178.22,178.22,178.22,0.0,0.0
2018-07-29,180.34,180.34,180.34,0.0,0.0,180.62,180.62,180.62,0.0,0.0,178.79,178.79,178.79,0.0,0.0,179.46,179.46,179.46,0.0,0.0
2018-08-05,180.88,180.88,180.88,0.0,0.0,182.68,182.68,182.68,0.0,0.0,180.65,180.65,180.65,0.0,0.0,181.61,181.61,181.61,0.0,0.0
2018-08-12,181.26,181.26,181.26,0.0,0.0,182.42,182.42,182.42,0.0,0.0,180.87,180.87,180.87,0.0,0.0,182.41,182.41,182.41,0.0,0.0
2018-08-19,186.14,186.14,186.14,0.0,0.0,187.17,187.17,187.17,0.0,0.0,186.14,186.14,186.14,0.0,0.0,186.96,186.96,186.96,0.0,0.0
2018-08-26,188.92,188.92,188.92,0.0,0.0,190.15,190.15,190.15,0.0,0.0,188.6,188.6,188.6,0.0,0.0,189.93,189.93,189.93,0.0,0.0
2018-09-02,186.82,186.82,186.82,0.0,0.0,188.64,188.64,188.64,0.0,0.0,186.0,186.0,186.0,0.0,0.0,187.22,187.22,187.22,0.0,0.0
2018-09-09,189.39,189.39,189.39,0.0,0.0,190.49,190.49,190.49,0.0,0.0,189.17,189.17,189.17,0.0,0.0,189.81,189.81,189.81,0.0,0.0
2018-09-16,188.57,188.57,188.57,0.0,0.0,188.81,188.81,188.81,0.0,0.0,187.03,187.03,187.03,0.0,0.0,187.17,187.17,187.17,0.0,0.0
2018-09-23,185.97,185.97,185.97,0.0,0.0,187.69,187.69,187.69,0.0,0.0,185.48,185.48,185.48,0.0,0.0,187.32,187.32,187.32,0.0,0.0
2018-09-30,180.91,180.91,180.91,0.0,0.0,181.75,181.75,181.75,0.0,0.0,177.31,177.31,177.31,0.0,0.0,179.11,179.11,179.11,0.0,0.0
2018-10-07,171.12,171.12,171.12,0.0,0.0,171.29,171.29,171.29,0.0,0.0,167.55,167.55,167.55,0.0,0.0,169.81,169.81,169.81,0.0,0.0
2018-10-14,172.26,172.26,172.26,0.0,0.0,173.13,173.13,173.13,0.0,0.0,168.93,168.93,168.93,0.0,0.0,169.42,169.42,169.42,0.0,0.0
2018-10-21,162.36,162.36,162.36,0.0,0.0,164.74,164.74,164.74,0.0,0.0,159.82,159.82,159.82,0.0,0.0,162.4,162.4,162.4,0.0,0.0
2018-10-28,170.31,170.31,170.31,0.0,0.0,171.02,171.02,171.02,0.0,0.0,168.17,168.17,168.17,0.0,0.0,169.5,169.5,169.5,0.0,0.0
