Date,SPDR Citi International Government Inflation-ProteEtf_Open_average,SPDR Citi International Government Inflation-ProteEtf_Open_max,SPDR Citi International Government Inflation-ProteEtf_Open_min,SPDR Citi International Government Inflation-ProteEtf_Open_volatility,SPDR Citi International Government Inflation-ProteEtf_Open_change,SPDR Citi International Government Inflation-ProteEtf_High_average,SPDR Citi International Government Inflation-ProteEtf_High_max,SPDR Citi International Government Inflation-ProteEtf_High_min,SPDR Citi International Government Inflation-ProteEtf_High_volatility,SPDR Citi International Government Inflation-ProteEtf_High_change,SPDR Citi International Government Inflation-ProteEtf_Low_average,SPDR Citi International Government Inflation-ProteEtf_Low_max,SPDR Citi International Government Inflation-ProteEtf_Low_min,SPDR Citi International Government Inflation-ProteEtf_Low_volatility,SPDR Citi International Government Inflation-ProteEtf_Low_change,SPDR Citi International Government Inflation-ProteEtf_Close_average,SPDR Citi International Government Inflation-ProteEtf_Close_max,SPDR Citi International Government Inflation-ProteEtf_Close_min,SPDR Citi International Government Inflation-ProteEtf_Close_volatility,SPDR Citi International Government Inflation-ProteEtf_Close_change
2018-06-03,54.48,54.48,54.48,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.48,54.48,54.48,0.0,0.0,54.87,54.87,54.87,0.0,0.0
2018-06-10,54.57,54.57,54.57,0.0,0.0,54.57,54.57,54.57,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2018-06-17,54.7,54.7,54.7,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.42,54.42,54.42,0.0,0.0,54.44,54.44,54.44,0.0,0.0
2018-06-24,54.29,54.29,54.29,0.0,0.0,54.53,54.53,54.53,0.0,0.0,54.18,54.18,54.18,0.0,0.0,54.24,54.24,54.24,0.0,0.0
2018-07-01,54.69,54.69,54.69,0.0,0.0,54.79,54.79,54.79,0.0,0.0,54.53,54.53,54.53,0.0,0.0,54.75,54.75,54.75,0.0,0.0
2018-07-08,54.26,54.26,54.26,0.0,0.0,54.5,54.5,54.5,0.0,0.0,54.26,54.26,54.26,0.0,0.0,54.44,54.44,54.44,0.0,0.0
2018-07-15,54.73,54.73,54.73,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.46,54.46,54.46,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2018-07-22,54.64,54.64,54.64,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.52,54.52,54.52,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2018-07-29,53.8,53.8,53.8,0.0,0.0,54.21,54.21,54.21,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.18,54.18,54.18,0.0,0.0
2018-08-05,52.45,52.45,52.45,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2018-08-12,52.49,52.49,52.49,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2018-08-19,52.83,52.83,52.83,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.73,52.73,52.73,0.0,0.0
2018-08-26,52.0,52.0,52.0,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2018-09-02,51.87,51.87,51.87,0.0,0.0,51.97,51.97,51.97,0.0,0.0,51.84,51.84,51.84,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-09-09,52.24,52.24,52.24,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.14,52.14,52.14,0.0,0.0
2018-09-16,52.58,52.58,52.58,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2018-09-23,52.65,52.65,52.65,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.62,52.62,52.62,0.0,0.0
2018-09-30,52.09,52.09,52.09,0.0,0.0,52.13,52.13,52.13,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.97,51.97,51.97,0.0,0.0
2018-10-07,52.48,52.48,52.48,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.34,52.34,52.34,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2018-10-14,52.91,52.91,52.91,0.0,0.0,53.03,53.03,53.03,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2018-10-21,52.53,52.53,52.53,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2018-10-28,52.53,52.53,52.53,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2018-11-04,52.41,52.41,52.41,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2018-11-11,52.61,52.61,52.61,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2018-11-18,52.19,52.19,52.19,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.03,52.03,52.03,0.0,0.0,52.14,52.14,52.14,0.0,0.0
2018-11-25,52.09,52.09,52.09,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.88,51.88,51.88,0.0,0.0
2018-12-02,52.37,52.37,52.37,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.3,52.3,52.3,0.0,0.0
2018-12-09,51.8,51.8,51.8,0.0,0.0,52.08,52.08,52.08,0.0,0.0,51.75,51.75,51.75,0.0,0.0,52.05,52.05,52.05,0.0,0.0
2018-12-16,51.92,51.92,51.92,0.0,0.0,52.01,52.01,52.01,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.64,51.64,51.64,0.0,0.0
2018-12-23,52.04,52.04,52.04,0.0,0.0,52.16,52.16,52.16,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.92,51.92,51.92,0.0,0.0
2018-12-30,52.32,52.32,52.32,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2019-01-06,53.29,53.29,53.29,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2019-01-13,53.21,53.21,53.21,0.0,0.0,53.3,53.3,53.3,0.0,0.0,52.9,52.9,52.9,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2019-01-20,53.51,53.51,53.51,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.46,53.46,53.46,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2019-01-27,54.31,54.31,54.31,0.0,0.0,54.39,54.39,54.39,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.39,54.39,54.39,0.0,0.0
2019-02-03,53.97,53.97,53.97,0.0,0.0,53.99,53.99,53.99,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.94,53.94,53.94,0.0,0.0
2019-02-10,53.26,53.26,53.26,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.43,53.43,53.43,0.0,0.0
2019-02-17,53.67,53.67,53.67,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.91,53.91,53.91,0.0,0.0
2019-02-24,53.62,53.62,53.62,0.0,0.0,53.65,53.65,53.65,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.44,53.44,53.44,0.0,0.0
2019-03-03,53.28,53.28,53.28,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.29,53.29,53.29,0.0,0.0
2019-03-10,54.11,54.11,54.11,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.27,54.27,54.27,0.0,0.0
2019-03-17,54.93,54.93,54.93,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.86,54.86,54.86,0.0,0.0,54.88,54.88,54.88,0.0,0.0
2019-03-24,54.19,54.19,54.19,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.08,54.08,54.08,0.0,0.0
2019-03-31,53.8,53.8,53.8,0.0,0.0,54.25,54.25,54.25,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.03,54.03,54.03,0.0,0.0
2019-04-07,54.25,54.25,54.25,0.0,0.0,54.31,54.31,54.31,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0
2019-04-14,53.87,53.87,53.87,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2019-04-21,53.42,53.42,53.42,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.57,53.57,53.57,0.0,0.0
2019-04-28,53.2,53.2,53.2,0.0,0.0,53.72,53.72,53.72,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.72,53.72,53.72,0.0,0.0
2019-05-05,53.5,53.5,53.5,0.0,0.0,53.7,53.7,53.7,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.67,53.67,53.67,0.0,0.0
2019-05-12,53.02,53.02,53.02,0.0,0.0,53.17,53.17,53.17,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.9,52.9,52.9,0.0,0.0
2019-05-19,53.37,53.37,53.37,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.17,53.17,53.17,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2019-05-26,53.72,53.72,53.72,0.0,0.0,54.0,54.0,54.0,0.0,0.0,53.72,53.72,53.72,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-06-02,54.53,54.53,54.53,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.53,54.53,54.53,0.0,0.0,54.79,54.79,54.79,0.0,0.0
2019-06-09,54.11,54.11,54.11,0.0,0.0,54.34,54.34,54.34,0.0,0.0,53.94,53.94,53.94,0.0,0.0,53.96,53.96,53.96,0.0,0.0
2019-06-16,55.23,55.23,55.23,0.0,0.0,55.56,55.56,55.56,0.0,0.0,55.05,55.05,55.05,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2019-06-23,55.46,55.46,55.46,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.58,55.58,55.58,0.0,0.0
2019-06-30,55.23,55.23,55.23,0.0,0.0,55.32,55.32,55.32,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-07-07,55.05,55.05,55.05,0.0,0.0,55.17,55.17,55.17,0.0,0.0,54.91,54.91,54.91,0.0,0.0,55.17,55.17,55.17,0.0,0.0
2019-07-14,55.53,55.53,55.53,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.3,55.3,55.3,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2019-07-21,55.33,55.33,55.33,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2019-07-28,54.62,54.62,54.62,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.62,54.62,54.62,0.0,0.0
2019-08-04,54.88,54.88,54.88,0.0,0.0,55.01,55.01,55.01,0.0,0.0,54.82,54.82,54.82,0.0,0.0,54.85,54.85,54.85,0.0,0.0
2019-08-11,55.45,55.45,55.45,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.13,55.13,55.13,0.0,0.0,55.2,55.2,55.2,0.0,0.0
2019-08-18,54.98,54.98,54.98,0.0,0.0,55.15,55.15,55.15,0.0,0.0,54.84,54.84,54.84,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2019-08-25,54.91,54.91,54.91,0.0,0.0,55.05,55.05,55.05,0.0,0.0,54.52,54.52,54.52,0.0,0.0,54.68,54.68,54.68,0.0,0.0
2019-09-01,54.81,54.81,54.81,0.0,0.0,55.38,55.38,55.38,0.0,0.0,54.81,54.81,54.81,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2019-09-08,54.89,54.89,54.89,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.67,54.67,54.67,0.0,0.0
2019-09-15,54.68,54.68,54.68,0.0,0.0,54.79,54.79,54.79,0.0,0.0,54.57,54.57,54.57,0.0,0.0,54.79,54.79,54.79,0.0,0.0
2019-09-22,54.87,54.87,54.87,0.0,0.0,54.96,54.96,54.96,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.64,54.64,54.64,0.0,0.0
2019-09-29,55.13,55.13,55.13,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.13,55.13,55.13,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2019-10-06,54.68,54.68,54.68,0.0,0.0,54.92,54.92,54.92,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.79,54.79,54.79,0.0,0.0
2019-10-13,55.0,55.0,55.0,0.0,0.0,55.18,55.18,55.18,0.0,0.0,54.9,54.9,54.9,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2019-10-20,55.34,55.34,55.34,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2019-10-27,55.25,55.25,55.25,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.25,55.25,55.25,0.0,0.0,55.36,55.36,55.36,0.0,0.0
2019-11-03,54.22,54.22,54.22,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.07,54.07,54.07,0.0,0.0,54.07,54.07,54.07,0.0,0.0
2019-11-10,54.03,54.03,54.03,0.0,0.0,54.3,54.3,54.3,0.0,0.0,53.91,53.91,53.91,0.0,0.0,54.25,54.25,54.25,0.0,0.0
2019-11-17,53.95,53.95,53.95,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.8,53.8,53.8,0.0,0.0,53.86,53.86,53.86,0.0,0.0
2019-11-24,53.8,53.8,53.8,0.0,0.0,54.16,54.16,54.16,0.0,0.0,53.76,53.76,53.76,0.0,0.0,54.12,54.12,54.12,0.0,0.0
2019-12-01,54.23,54.23,54.23,0.0,0.0,54.35,54.35,54.35,0.0,0.0,53.79,53.79,53.79,0.0,0.0,54.23,54.23,54.23,0.0,0.0
2019-12-08,54.83,54.83,54.83,0.0,0.0,54.97,54.97,54.97,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.89,54.89,54.89,0.0,0.0
2019-12-15,54.55,54.55,54.55,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.55,54.55,54.55,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2019-12-22,55.12,55.12,55.12,0.0,0.0,55.17,55.17,55.17,0.0,0.0,54.97,54.97,54.97,0.0,0.0,55.12,55.12,55.12,0.0,0.0
2019-12-29,55.14,55.14,55.14,0.0,0.0,55.51,55.51,55.51,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2020-01-05,54.83,54.83,54.83,0.0,0.0,54.97,54.97,54.97,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.88,54.88,54.88,0.0,0.0
2020-01-12,54.96,54.96,54.96,0.0,0.0,55.25,55.25,55.25,0.0,0.0,54.96,54.96,54.96,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2020-01-19,55.53,55.53,55.53,0.0,0.0,55.63,55.63,55.63,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2020-01-26,55.04,55.04,55.04,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2020-02-02,54.8,54.8,54.8,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2020-02-09,54.41,54.41,54.41,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.71,54.71,54.71,0.0,0.0
2020-02-16,54.32,54.32,54.32,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.78,54.78,54.78,0.0,0.0
2020-02-23,54.51,54.51,54.51,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.52,54.52,54.52,0.0,0.0
2020-03-01,54.69,54.69,54.69,0.0,0.0,55.2,55.2,55.2,0.0,0.0,54.69,54.69,54.69,0.0,0.0,55.17,55.17,55.17,0.0,0.0
2020-03-08,49.66,49.66,49.66,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.66,49.66,49.66,0.0,0.0
2020-03-15,45.62,45.62,45.62,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.62,45.62,45.62,0.0,0.0
2020-03-22,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2020-03-29,47.89,47.89,47.89,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.42,47.42,47.42,0.0,0.0
2020-04-05,48.5,48.5,48.5,0.0,0.0,49.62,49.62,49.62,0.0,0.0,48.5,48.5,48.5,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2020-04-12,48.77,48.77,48.77,0.0,0.0,49.44,49.44,49.44,0.0,0.0,48.77,48.77,48.77,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2020-04-19,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2020-04-26,49.62,49.62,49.62,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.62,49.62,49.62,0.0,0.0
2020-05-03,49.3,49.3,49.3,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.79,49.79,49.79,0.0,0.0
2020-05-10,49.15,49.15,49.15,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2020-05-17,50.84,50.84,50.84,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.68,50.68,50.68,0.0,0.0
2020-05-24,51.39,51.39,51.39,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2020-05-31,52.62,52.62,52.62,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.62,52.62,52.62,0.0,0.0
2020-06-07,52.71,52.71,52.71,0.0,0.0,52.78,52.78,52.78,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.33,52.33,52.33,0.0,0.0
2020-06-14,52.02,52.02,52.02,0.0,0.0,52.14,52.14,52.14,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2020-06-21,52.6,52.6,52.6,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.36,52.36,52.36,0.0,0.0
2020-06-28,53.04,53.04,53.04,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2020-07-05,52.94,52.94,52.94,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.9,52.9,52.9,0.0,0.0
