Date,First Trust Nasdaq Oil & GasEtf_Open_average,First Trust Nasdaq Oil & GasEtf_Open_max,First Trust Nasdaq Oil & GasEtf_Open_min,First Trust Nasdaq Oil & GasEtf_Open_volatility,First Trust Nasdaq Oil & GasEtf_Open_change,First Trust Nasdaq Oil & GasEtf_High_average,First Trust Nasdaq Oil & GasEtf_High_max,First Trust Nasdaq Oil & GasEtf_High_min,First Trust Nasdaq Oil & GasEtf_High_volatility,First Trust Nasdaq Oil & GasEtf_High_change,First Trust Nasdaq Oil & GasEtf_Low_average,First Trust Nasdaq Oil & GasEtf_Low_max,First Trust Nasdaq Oil & GasEtf_Low_min,First Trust Nasdaq Oil & GasEtf_Low_volatility,First Trust Nasdaq Oil & GasEtf_Low_change,First Trust Nasdaq Oil & GasEtf_Close_average,First Trust Nasdaq Oil & GasEtf_Close_max,First Trust Nasdaq Oil & GasEtf_Close_min,First Trust Nasdaq Oil & GasEtf_Close_volatility,First Trust Nasdaq Oil & GasEtf_Close_change
2018-11-04,20.7,20.7,20.7,0.0,0.0,21.25,21.25,21.25,0.0,0.0,20.7,20.7,20.7,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2018-11-11,20.39,20.39,20.39,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2018-11-18,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.21,19.21,19.21,0.0,0.0
2018-11-25,19.65,19.65,19.65,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2018-12-02,19.4,19.4,19.4,0.0,0.0,19.61,19.61,19.61,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2018-12-09,18.17,18.17,18.17,0.0,0.0,18.17,18.17,18.17,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2018-12-16,16.16,16.16,16.16,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2018-12-23,16.58,16.58,16.58,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2018-12-30,17.13,17.13,17.13,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.32,17.32,17.32,0.0,0.0
2019-01-06,18.16,18.16,18.16,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.14,18.14,18.14,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2019-01-13,18.7,18.7,18.7,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-01-20,18.4,18.4,18.4,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.44,18.44,18.44,0.0,0.0
2019-01-27,18.7,18.7,18.7,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-02-03,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.77,17.77,17.77,0.0,0.0
2019-02-10,19.08,19.08,19.08,0.0,0.0,19.12,19.12,19.12,0.0,0.0,18.95,18.95,18.95,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2019-02-17,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2019-02-24,18.45,18.45,18.45,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2019-03-03,18.0,18.0,18.0,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.96,17.96,17.96,0.0,0.0
2019-03-10,18.8,18.8,18.8,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2019-03-17,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2019-03-24,19.16,19.16,19.16,0.0,0.0,19.16,19.16,19.16,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2019-03-31,18.79,18.79,18.79,0.0,0.0,19.31,19.31,19.31,0.0,0.0,18.79,18.79,18.79,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2019-04-07,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-04-14,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-04-21,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.65,18.65,18.65,0.0,0.0
2019-04-28,17.8,17.8,17.8,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2019-05-05,17.99,17.99,17.99,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2019-05-12,18.23,18.23,18.23,0.0,0.0,18.23,18.23,18.23,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2019-05-19,17.16,17.16,17.16,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.18,17.18,17.18,0.0,0.0
2019-05-26,16.49,16.49,16.49,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.57,16.57,16.57,0.0,0.0
2019-06-02,17.27,17.27,17.27,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.21,17.21,17.21,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2019-06-09,16.69,16.69,16.69,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.63,16.63,16.63,0.0,0.0
2019-06-16,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0
2019-06-23,17.43,17.43,17.43,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2019-06-30,17.4,17.4,17.4,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2019-07-07,17.63,17.63,17.63,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2019-07-14,16.87,16.87,16.87,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2019-07-21,16.62,16.62,16.62,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.55,16.55,16.55,0.0,0.0
2019-07-28,16.25,16.25,16.25,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.22,16.22,16.22,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-08-04,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.78,15.78,15.78,0.0,0.0
2019-08-11,15.13,15.13,15.13,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2019-08-18,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2019-08-25,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2019-09-01,15.54,15.54,15.54,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2019-09-08,16.31,16.31,16.31,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.31,16.31,16.31,0.0,0.0
2019-09-15,16.67,16.67,16.67,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.65,16.65,16.65,0.0,0.0
2019-09-22,16.15,16.15,16.15,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2019-09-29,15.42,15.42,15.42,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2019-10-06,15.56,15.56,15.56,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.64,15.64,15.64,0.0,0.0
2019-10-13,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2019-10-20,15.92,15.92,15.92,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-10-27,15.96,15.96,15.96,0.0,0.0,16.03,16.03,16.03,0.0,0.0,15.96,15.96,15.96,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2019-11-03,16.26,16.26,16.26,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.27,16.27,16.27,0.0,0.0
2019-11-10,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-11-17,15.88,15.88,15.88,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-11-24,15.7,15.7,15.7,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.77,15.77,15.77,0.0,0.0
2019-12-01,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.57,15.57,15.57,0.0,0.0
2019-12-08,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0
2019-12-15,16.42,16.42,16.42,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.45,16.45,16.45,0.0,0.0
2019-12-22,16.58,16.58,16.58,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2019-12-29,16.48,16.48,16.48,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2020-01-05,16.4,16.4,16.4,0.0,0.0,16.45,16.45,16.45,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.42,16.42,16.42,0.0,0.0
2020-01-12,16.11,16.11,16.11,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2020-01-19,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2020-01-26,14.62,14.62,14.62,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2020-02-02,14.62,14.62,14.62,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2020-02-09,14.85,14.85,14.85,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.81,14.81,14.81,0.0,0.0
2020-02-16,14.69,14.69,14.69,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2020-02-23,11.85,11.85,11.85,0.0,0.0,12.31,12.31,12.31,0.0,0.0,11.85,11.85,11.85,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2020-03-01,11.58,11.58,11.58,0.0,0.0,11.58,11.58,11.58,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.2,11.2,11.2,0.0,0.0
2020-03-08,8.18,8.18,8.18,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.01,8.01,8.01,0.0,0.0,8.83,8.83,8.83,0.0,0.0
2020-03-15,7.25,7.25,7.25,0.0,0.0,7.58,7.58,7.58,0.0,0.0,7.23,7.23,7.23,0.0,0.0,7.41,7.41,7.41,0.0,0.0
2020-03-22,7.97,7.97,7.97,0.0,0.0,8.14,8.14,8.14,0.0,0.0,7.96,7.96,7.96,0.0,0.0,7.99,7.99,7.99,0.0,0.0
2020-03-29,8.32,8.32,8.32,0.0,0.0,8.32,8.32,8.32,0.0,0.0,7.8,7.8,7.8,0.0,0.0,8.0,8.0,8.0,0.0,0.0
2020-04-05,9.73,9.73,9.73,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.54,9.54,9.54,0.0,0.0
2020-04-12,9.08,9.08,9.08,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.08,9.08,9.08,0.0,0.0,9.58,9.58,9.58,0.0,0.0
2020-04-19,10.13,10.13,10.13,0.0,0.0,10.13,10.13,10.13,0.0,0.0,9.85,9.85,9.85,0.0,0.0,10.04,10.04,10.04,0.0,0.0
2020-04-26,11.09,11.09,11.09,0.0,0.0,11.09,11.09,11.09,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.4,10.4,10.4,0.0,0.0
2020-05-03,11.06,11.06,11.06,0.0,0.0,11.26,11.26,11.26,0.0,0.0,10.96,10.96,10.96,0.0,0.0,11.25,11.25,11.25,0.0,0.0
2020-05-10,10.45,10.45,10.45,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.45,10.45,10.45,0.0,0.0
2020-05-17,11.16,11.16,11.16,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.28,11.28,11.28,0.0,0.0
2020-05-24,11.26,11.26,11.26,0.0,0.0,11.3,11.3,11.3,0.0,0.0,10.96,10.96,10.96,0.0,0.0,11.3,11.3,11.3,0.0,0.0
2020-05-31,13.04,13.04,13.04,0.0,0.0,13.29,13.29,13.29,0.0,0.0,12.96,12.96,12.96,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2020-06-07,12.02,12.02,12.02,0.0,0.0,12.08,12.08,12.08,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.86,11.86,11.86,0.0,0.0
2020-06-14,12.1,12.1,12.1,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2020-06-21,10.5,10.5,10.5,0.0,0.0,10.54,10.54,10.54,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.32,10.32,10.32,0.0,0.0
2020-06-28,10.86,10.86,10.86,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.79,10.79,10.79,0.0,0.0,10.87,10.87,10.87,0.0,0.0
2020-07-05,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0
