Date,SRCLStock_Open_average,SRCLStock_Open_max,SRCLStock_Open_min,SRCLStock_Open_volatility,SRCLStock_Open_change,SRCLStock_High_average,SRCLStock_High_max,SRCLStock_High_min,SRCLStock_High_volatility,SRCLStock_High_change,SRCLStock_Low_average,SRCLStock_Low_max,SRCLStock_Low_min,SRCLStock_Low_volatility,SRCLStock_Low_change,SRCLStock_Close_average,SRCLStock_Close_max,SRCLStock_Close_min,SRCLStock_Close_volatility,SRCLStock_Close_change,SRCLStock_Volume_average,SRCLStock_Volume_max,SRCLStock_Volume_min,SRCLStock_Volume_volatility,SRCLStock_Volume_change
2018-01-14,72.105,72.56,71.88,0.6800000000000068,-0.060000000000002274,72.4875,72.69,72.24,0.45000000000000284,-0.3299999999999983,71.5375,71.8,71.37,0.4299999999999926,-0.22999999999998977,71.9725,72.2,71.53,0.6700000000000017,-0.1599999999999966,731622,806360,634221,172139,57720
2018-01-21,71.008,72.0,70.64,1.3599999999999994,-1.3599999999999994,71.484,72.49,70.84,1.6499999999999915,-0.46999999999999886,70.236,70.73,69.79,0.9399999999999977,-0.1700000000000017,70.944,72.0,70.48,1.519999999999996,1.0100000000000051,697880,955882,405065,550817,-484315
2018-01-28,73.402,75.31,71.87,3.4399999999999977,2.269999999999996,74.40599999999999,75.58,73.21,2.3700000000000045,1.0900000000000034,72.618,73.65,71.24,2.410000000000011,1.7700000000000102,73.692,75.36,72.46,2.9000000000000057,0.36999999999999034,956113,1424359,739493,684866,80078
2018-02-04,71.726,73.15,69.91,3.240000000000009,-1.8300000000000125,72.778,73.89,71.44,2.450000000000003,-2.450000000000003,69.982,71.0,68.4,2.5999999999999943,-2.319999999999993,71.114,72.84,70.15,2.6899999999999977,-0.5699999999999932,1141443,1318577,943853,374724,-281437
2018-02-11,72.924,75.5,70.51,4.989999999999995,4.989999999999995,74.352,76.73,71.68,5.049999999999997,5.049999999999997,72.48,75.5,70.09,5.409999999999997,5.409999999999997,73.894,76.02,71.37,4.6499999999999915,4.6499999999999915,678983,840472,522124,318348,318348
2018-02-18,70.0175,75.83,60.57,15.259999999999998,-15.259999999999998,70.50750000000001,76.64,60.6,16.04,-15.93,67.095,74.98,58.53,16.450000000000003,-16.450000000000003,67.7025,75.22,60.05,15.170000000000002,-15.170000000000002,3107837,7423286,964419,6458867,1566536
2018-02-25,61.866,62.68,60.56,2.1199999999999974,1.2299999999999969,62.61,63.47,61.94,1.5300000000000011,-0.03999999999999915,61.304,62.03,60.11,1.9200000000000017,0.8200000000000003,62.096,62.67,61.32,1.3500000000000014,-0.5899999999999963,1672510,2714532,1019957,1694575,-742718
2018-03-04,63.03,64.25,60.91,3.3400000000000034,3.3400000000000034,63.732,64.7,63.02,1.6799999999999997,1.6799999999999997,62.612,63.63,60.91,2.720000000000006,2.720000000000006,63.672,64.67,63.0,1.6700000000000017,1.6700000000000017,1022539,1292624,763233,529391,213373
2018-03-11,64.506,65.2,63.34,1.8599999999999994,-1.3699999999999903,64.79,65.28,63.8,1.480000000000004,-1.3500000000000085,63.704,64.43,62.51,1.9200000000000088,-1.2100000000000009,64.154,64.87,63.31,1.5600000000000023,-1.2800000000000011,712819,849621,567693,281928,250275
2018-03-18,61.949999999999996,63.69,59.41,4.280000000000001,-4.280000000000001,62.226,63.92,59.94,3.980000000000004,-3.980000000000004,60.827999999999996,62.79,58.43,4.359999999999999,-4.359999999999999,60.97,62.97,58.49,4.479999999999997,-4.479999999999997,941353,1341742,452505,889237,320722
