Date,London CoffeeCommodity_Open_average,London CoffeeCommodity_Open_max,London CoffeeCommodity_Open_min,London CoffeeCommodity_Open_volatility,London CoffeeCommodity_Open_change,London CoffeeCommodity_High_average,London CoffeeCommodity_High_max,London CoffeeCommodity_High_min,London CoffeeCommodity_High_volatility,London CoffeeCommodity_High_change,London CoffeeCommodity_Low_average,London CoffeeCommodity_Low_max,London CoffeeCommodity_Low_min,London CoffeeCommodity_Low_volatility,London CoffeeCommodity_Low_change,London CoffeeCommodity_Close_average,London CoffeeCommodity_Close_max,London CoffeeCommodity_Close_min,London CoffeeCommodity_Close_volatility,London CoffeeCommodity_Close_change,London CoffeeCommodity_Volume_average,London CoffeeCommodity_Volume_max,London CoffeeCommodity_Volume_min,London CoffeeCommodity_Volume_volatility,London CoffeeCommodity_Volume_change
2018-01-14,3.1895,3.241,3.167,0.07400000000000029,-0.07400000000000029,3.19125,3.247,3.167,0.08000000000000007,-0.08000000000000007,3.16875,3.18,3.16,0.020000000000000018,-0.001000000000000334,3.3065,3.3255,3.2960000000000003,0.029499999999999638,-0.027499999999999858,588,1024,240,784,-784
2018-01-21,3.1750000000000003,3.216,3.1430000000000002,0.07299999999999995,-0.013000000000000345,3.1874000000000002,3.216,3.1430000000000002,0.07299999999999995,-0.01100000000000012,3.1616,3.202,3.103,0.09899999999999975,0.0,3.3047,3.344,3.2295,0.11450000000000005,0.0034999999999998366,294,352,222,130,-9
2018-01-28,3.1842,3.2110000000000003,3.16,0.051000000000000156,0.01399999999999979,3.1978,3.2110000000000003,3.178,0.03300000000000036,0.027000000000000135,3.1706,3.1839999999999997,3.15,0.03399999999999981,-0.01499999999999968,3.3065,3.322,3.3015,0.020500000000000185,-0.0015000000000000568,608,893,267,626,146
2018-02-04,3.1618,3.3169999999999997,3.0669999999999997,0.25,-0.14900000000000047,3.169,3.3169999999999997,3.068,0.24899999999999967,-0.17200000000000015,3.1302,3.3169999999999997,3.0210000000000004,0.2959999999999994,-0.15799999999999947,3.2385,3.335,3.1510000000000002,0.18399999999999972,-0.18399999999999972,331,469,1,468,19
2018-02-11,3.1928,3.2489999999999997,3.0789999999999997,0.16999999999999993,0.0609999999999995,3.2114,3.2489999999999997,3.1519999999999997,0.09699999999999998,0.0609999999999995,3.1888,3.234,3.0789999999999997,0.15500000000000025,0.04599999999999982,3.3074,3.361,3.2015,0.15950000000000042,0.15950000000000042,315,412,1,411,403
2018-02-18,3.1952499999999997,3.2239999999999998,3.179,0.04499999999999993,-0.02499999999999991,3.2125,3.233,3.179,0.05400000000000027,-0.028000000000000025,3.1845,3.199,3.179,0.020000000000000018,0.017999999999999794,3.3367500000000003,3.361,3.313,0.04800000000000004,0.023999999999999577,233,342,3,339,287
2018-02-25,3.1531999999999996,3.2039999999999997,3.1039999999999996,0.10000000000000009,-0.10000000000000009,3.162,3.2089999999999996,3.1189999999999998,0.08999999999999986,-0.08499999999999996,3.1198,3.196,3.08,0.1160000000000001,-0.10900000000000043,3.2683,3.3305,3.2325,0.09799999999999986,-0.09699999999999998,4621,16684,315,16369,743
2018-03-04,3.123,3.2319999999999998,3.0580000000000003,0.1739999999999995,-0.1739999999999995,3.1468000000000003,3.2319999999999998,3.0980000000000003,0.13399999999999945,-0.10599999999999943,3.1048,3.2319999999999998,3.0410000000000004,0.1909999999999994,-0.1909999999999994,3.2416,3.2675,3.2,0.0674999999999999,0.017999999999999794,542,750,32,718,718
2018-03-11,3.1532,3.266,3.123,0.1429999999999998,0.0,3.1664,3.266,3.125,0.14100000000000001,0.001000000000000334,3.1298,3.266,3.076,0.18999999999999995,-0.016000000000000014,3.2489,3.2745,3.2265,0.04800000000000004,-0.01499999999999968,411,634,1,633,-150
2018-03-18,3.0688,3.2,3.0,0.20000000000000018,-0.20000000000000018,3.0782000000000003,3.2,3.0060000000000002,0.19399999999999995,-0.19399999999999995,3.0402,3.2,2.9739999999999998,0.22600000000000042,-0.22600000000000042,3.1590000000000003,3.202,3.1175,0.0844999999999998,-0.0844999999999998,490,989,26,963,322
2018-03-25,3.00525,3.089,2.966,0.12299999999999978,-0.09899999999999975,3.028,3.1,2.978,0.12199999999999989,-0.06400000000000006,3.0045,3.0869999999999997,2.965,0.12199999999999989,-0.09699999999999953,3.1245000000000003,3.1505,3.0945,0.05600000000000005,0.05600000000000005,848,2128,42,2086,761
2018-04-01,3.0858,3.178,3.045,0.133,0.006000000000000227,3.0944,3.182,3.054,0.1280000000000001,-0.007000000000000561,3.0787999999999998,3.178,3.033,0.14500000000000002,0.002000000000000224,3.1822,3.2065,3.1425,0.06400000000000006,0.01750000000000007,234,493,2,491,66
2018-04-08,3.1028000000000002,3.253,3.048,0.20500000000000007,0.0029999999999992255,3.1172,3.253,3.0589999999999997,0.1940000000000004,-0.0050000000000003375,3.1014,3.253,3.045,0.20800000000000018,-0.001000000000000334,3.2282,3.2685,3.2030000000000003,0.06549999999999967,0.0009999999999998899,318,456,29,427,57
2018-04-15,3.1044,3.16,3.068,0.09200000000000008,0.038000000000000256,3.1206,3.1639999999999997,3.075,0.08899999999999952,0.036000000000000476,3.1018,3.147,3.068,0.07899999999999974,0.038000000000000256,3.2632,3.299,3.2255,0.07350000000000012,0.04249999999999998,337,446,240,206,-97
2018-04-22,3.1208,3.147,3.085,0.06199999999999983,0.03100000000000014,3.126,3.147,3.1069999999999998,0.040000000000000036,0.013000000000000345,3.0998,3.1319999999999997,3.029,0.10299999999999976,-0.05600000000000005,3.2563,3.2885,3.1985,0.08999999999999986,-0.059499999999999886,2633,12508,10,12498,12191
2018-04-29,3.0754,3.187,3.033,0.15399999999999991,-0.12399999999999967,3.0944,3.187,3.053,0.1339999999999999,-0.10699999999999976,3.0584000000000002,3.179,2.998,0.1809999999999996,-0.13299999999999956,3.1951,3.2135,3.1645,0.04899999999999993,0.01499999999999968,751,1485,17,1468,672
2018-05-06,3.056,3.091,3.033,0.058000000000000274,0.03600000000000003,3.0791999999999997,3.1039999999999996,3.045,0.05899999999999972,0.020999999999999464,3.0420000000000003,3.091,2.998,0.09299999999999997,0.04600000000000026,3.2203,3.2495,3.1955,0.053999999999999826,0.035499999999999865,359,761,4,757,450
2018-05-13,3.0618000000000003,3.0780000000000003,3.035,0.04300000000000015,-0.025000000000000355,3.0742000000000003,3.0860000000000003,3.0610000000000004,0.02499999999999991,-0.017000000000000348,3.0468,3.071,3.022,0.04900000000000038,-0.026000000000000245,3.2084,3.2275,3.1919999999999997,0.03550000000000031,-0.028500000000000192,698,997,392,605,-310
2018-05-20,3.1072,3.19,3.0610000000000004,0.12899999999999956,0.03399999999999981,3.1196,3.19,3.09,0.10000000000000009,0.0050000000000003375,3.0906000000000002,3.19,3.037,0.15300000000000002,0.0039999999999995595,3.2271,3.262,3.2025,0.059499999999999886,-0.026000000000000245,484,777,11,766,-87
2018-05-27,3.07875,3.141,3.0439999999999996,0.09700000000000042,-0.016000000000000014,3.1035,3.1830000000000003,3.062,0.12100000000000044,0.008999999999999897,3.0615,3.141,3.0,0.14100000000000001,-0.007000000000000117,3.2045,3.2319999999999998,3.193,0.0389999999999997,0.0389999999999997,133,515,2,513,-509
2018-06-03,3.2154,3.37,3.102,0.26800000000000024,0.26800000000000024,3.252,3.37,3.13,0.2400000000000002,0.2400000000000002,3.211,3.37,3.096,0.274,0.274,3.3529,3.4139999999999997,3.2605,0.15349999999999975,0.15349999999999975,139,578,11,567,8
