Date,Fidelity MSCI MaterialsEtf_Open_average,Fidelity MSCI MaterialsEtf_Open_max,Fidelity MSCI MaterialsEtf_Open_min,Fidelity MSCI MaterialsEtf_Open_volatility,Fidelity MSCI MaterialsEtf_Open_change,Fidelity MSCI MaterialsEtf_High_average,Fidelity MSCI MaterialsEtf_High_max,Fidelity MSCI MaterialsEtf_High_min,Fidelity MSCI MaterialsEtf_High_volatility,Fidelity MSCI MaterialsEtf_High_change,Fidelity MSCI MaterialsEtf_Low_average,Fidelity MSCI MaterialsEtf_Low_max,Fidelity MSCI MaterialsEtf_Low_min,Fidelity MSCI MaterialsEtf_Low_volatility,Fidelity MSCI MaterialsEtf_Low_change,Fidelity MSCI MaterialsEtf_Close_average,Fidelity MSCI MaterialsEtf_Close_max,Fidelity MSCI MaterialsEtf_Close_min,Fidelity MSCI MaterialsEtf_Close_volatility,Fidelity MSCI MaterialsEtf_Close_change
2018-04-01,33.35,33.35,33.35,0.0,0.0,33.36,33.36,33.36,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2018-04-08,33.92,33.92,33.92,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2018-04-15,34.66,34.66,34.66,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2018-04-22,33.8,33.8,33.8,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2018-04-29,32.96,32.96,32.96,0.0,0.0,33.74,33.74,33.74,0.0,0.0,32.92,32.92,32.92,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2018-05-06,34.21,34.21,34.21,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2018-05-13,34.7,34.7,34.7,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2018-05-20,34.39,34.39,34.39,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2018-05-27,34.16,34.16,34.16,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.36,34.36,34.36,0.0,0.0
2018-06-03,35.12,35.12,35.12,0.0,0.0,35.31,35.31,35.31,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2018-06-10,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.61,34.61,34.61,0.0,0.0
2018-06-17,33.73,33.73,33.73,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2018-06-24,33.62,33.62,33.62,0.0,0.0,34.02,34.02,34.02,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2018-07-01,33.72,33.72,33.72,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.98,33.98,33.98,0.0,0.0
2018-07-08,34.12,34.12,34.12,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.01,34.01,34.01,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2018-07-15,33.97,33.97,33.97,0.0,0.0,34.07,34.07,34.07,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2018-07-22,34.72,34.72,34.72,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2018-07-29,34.19,34.19,34.19,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.07,34.07,34.07,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2018-08-05,34.33,34.33,34.33,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2018-08-12,33.55,33.55,33.55,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2018-08-19,34.0,34.0,34.0,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2018-08-26,34.37,34.37,34.37,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2018-09-02,34.24,34.24,34.24,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.96,33.96,33.96,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2018-09-09,34.39,34.39,34.39,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2018-09-16,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2018-09-23,33.68,33.68,33.68,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2018-09-30,33.51,33.51,33.51,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.25,33.25,33.25,0.0,0.0
2018-10-07,31.28,31.28,31.28,0.0,0.0,31.45,31.45,31.45,0.0,0.0,30.78,30.78,30.78,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2018-10-14,30.81,30.81,30.81,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2018-10-21,29.02,29.02,29.02,0.0,0.0,29.47,29.47,29.47,0.0,0.0,28.72,28.72,28.72,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2018-10-28,31.03,31.03,31.03,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2018-11-04,31.59,31.59,31.59,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2018-11-11,31.04,31.04,31.04,0.0,0.0,31.5,31.5,31.5,0.0,0.0,30.99,30.99,30.99,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2018-11-18,30.33,30.33,30.33,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-11-25,30.74,30.74,30.74,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2018-12-02,30.03,30.03,30.03,0.0,0.0,30.46,30.46,30.46,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2018-12-09,28.81,28.81,28.81,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2018-12-16,27.66,27.66,27.66,0.0,0.0,28.09,28.09,28.09,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2018-12-23,28.44,28.44,28.44,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2018-12-30,28.19,28.19,28.19,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-01-06,29.56,29.56,29.56,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-01-13,30.08,30.08,30.08,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-01-20,29.93,29.93,29.93,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.93,29.93,29.93,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-01-27,30.51,30.51,30.51,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2019-02-03,30.02,30.02,30.02,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.83,29.83,29.83,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-02-10,31.15,31.15,31.15,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-02-17,32.02,32.02,32.02,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.91,31.91,31.91,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-02-24,31.81,31.81,31.81,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-03-03,30.99,30.99,30.99,0.0,0.0,31.2,31.2,31.2,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-03-10,31.66,31.66,31.66,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-03-17,31.58,31.58,31.58,0.0,0.0,31.6,31.6,31.6,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-03-24,31.36,31.36,31.36,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2019-03-31,32.79,32.79,32.79,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-04-07,32.75,32.75,32.75,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2019-04-14,32.78,32.78,32.78,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2019-04-21,32.08,32.08,32.08,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2019-04-28,31.89,31.89,31.89,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.85,31.85,31.85,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2019-05-05,30.79,30.79,30.79,0.0,0.0,31.32,31.32,31.32,0.0,0.0,30.71,30.71,30.71,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-05-12,30.8,30.8,30.8,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-05-19,30.28,30.28,30.28,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-05-26,29.5,29.5,29.5,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-06-02,31.91,31.91,31.91,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-06-09,32.34,32.34,32.34,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-06-16,32.27,32.27,32.27,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2019-06-23,32.53,32.53,32.53,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-06-30,32.85,32.85,32.85,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2019-07-07,32.35,32.35,32.35,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-07-14,32.64,32.64,32.64,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2019-07-21,33.01,33.01,33.01,0.0,0.0,33.13,33.13,33.13,0.0,0.0,32.92,32.92,32.92,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2019-07-28,32.15,32.15,32.15,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2019-08-04,32.13,32.13,32.13,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-08-11,30.83,30.83,30.83,0.0,0.0,31.32,31.32,31.32,0.0,0.0,30.83,30.83,30.83,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-08-18,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-08-25,31.44,31.44,31.44,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-09-01,31.7,31.7,31.7,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-09-08,32.83,32.83,32.83,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.99,32.99,32.99,0.0,0.0
2019-09-15,32.62,32.62,32.62,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2019-09-22,32.22,32.22,32.22,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2019-09-29,31.29,31.29,31.29,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-10-06,31.61,31.61,31.61,0.0,0.0,32.19,32.19,32.19,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2019-10-13,31.99,31.99,31.99,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.6,31.6,31.6,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2019-10-20,32.18,32.18,32.18,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-10-27,32.66,32.66,32.66,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.57,32.57,32.57,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2019-11-03,33.54,33.54,33.54,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.68,33.68,33.68,0.0,0.0
2019-11-10,33.85,33.85,33.85,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-11-17,33.12,33.12,33.12,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2019-11-24,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2019-12-01,33.5,33.5,33.5,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2019-12-08,34.07,34.07,34.07,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-12-15,34.02,34.02,34.02,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.98,33.98,33.98,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2019-12-22,34.32,34.32,34.32,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2019-12-29,33.62,33.62,33.62,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2020-01-05,33.48,33.48,33.48,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2020-01-12,34.08,34.08,34.08,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.01,34.01,34.01,0.0,0.0,34.14,34.14,34.14,0.0,0.0
2020-01-19,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.29,33.29,33.29,0.0,0.0
2020-01-26,32.62,32.62,32.62,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2020-02-02,33.65,33.65,33.65,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2020-02-09,33.59,33.59,33.59,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2020-02-16,33.46,33.46,33.46,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2020-02-23,28.56,28.56,28.56,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.33,28.33,28.33,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2020-03-01,29.49,29.49,29.49,0.0,0.0,29.65,29.65,29.65,0.0,0.0,28.89,28.89,28.89,0.0,0.0,29.49,29.49,29.49,0.0,0.0
2020-03-08,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2020-03-15,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2020-03-22,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2020-03-29,23.62,23.62,23.62,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2020-04-05,27.09,27.09,27.09,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2020-04-12,26.71,26.71,26.71,0.0,0.0,27.21,27.21,27.21,0.0,0.0,26.71,26.71,26.71,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2020-04-19,26.78,26.78,26.78,0.0,0.0,27.08,27.08,27.08,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2020-04-26,27.67,27.67,27.67,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2020-05-03,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2020-05-10,27.32,27.32,27.32,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2020-05-17,28.98,28.98,28.98,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2020-05-24,30.3,30.3,30.3,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2020-05-31,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2020-06-07,30.43,30.43,30.43,0.0,0.0,30.64,30.64,30.64,0.0,0.0,29.59,29.59,29.59,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2020-06-14,31.06,31.06,31.06,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.51,30.51,30.51,0.0,0.0
2020-06-21,29.96,29.96,29.96,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2020-06-28,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2020-07-05,31.6,31.6,31.6,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.53,31.53,31.53,0.0,0.0
