Date,iShares 3-7 Year Treasury BondEtf_Open_average,iShares 3-7 Year Treasury BondEtf_Open_max,iShares 3-7 Year Treasury BondEtf_Open_min,iShares 3-7 Year Treasury BondEtf_Open_volatility,iShares 3-7 Year Treasury BondEtf_Open_change,iShares 3-7 Year Treasury BondEtf_High_average,iShares 3-7 Year Treasury BondEtf_High_max,iShares 3-7 Year Treasury BondEtf_High_min,iShares 3-7 Year Treasury BondEtf_High_volatility,iShares 3-7 Year Treasury BondEtf_High_change,iShares 3-7 Year Treasury BondEtf_Low_average,iShares 3-7 Year Treasury BondEtf_Low_max,iShares 3-7 Year Treasury BondEtf_Low_min,iShares 3-7 Year Treasury BondEtf_Low_volatility,iShares 3-7 Year Treasury BondEtf_Low_change,iShares 3-7 Year Treasury BondEtf_Close_average,iShares 3-7 Year Treasury BondEtf_Close_max,iShares 3-7 Year Treasury BondEtf_Close_min,iShares 3-7 Year Treasury BondEtf_Close_volatility,iShares 3-7 Year Treasury BondEtf_Close_change
2018-08-12,120.02,120.02,120.02,0.0,0.0,120.08,120.08,120.08,0.0,0.0,119.91,119.91,119.91,0.0,0.0,119.95,119.95,119.95,0.0,0.0
2018-08-19,120.03,120.03,120.03,0.0,0.0,120.18,120.18,120.18,0.0,0.0,120.03,120.03,120.03,0.0,0.0,120.15,120.15,120.15,0.0,0.0
2018-08-26,120.15,120.15,120.15,0.0,0.0,120.16,120.16,120.16,0.0,0.0,120.07,120.07,120.07,0.0,0.0,120.07,120.07,120.07,0.0,0.0
2018-09-02,119.63,119.63,119.63,0.0,0.0,119.63,119.63,119.63,0.0,0.0,119.49,119.49,119.49,0.0,0.0,119.52,119.52,119.52,0.0,0.0
2018-09-09,119.2,119.2,119.2,0.0,0.0,119.27,119.27,119.27,0.0,0.0,119.17,119.17,119.17,0.0,0.0,119.17,119.17,119.17,0.0,0.0
2018-09-16,118.87,118.87,118.87,0.0,0.0,118.97,118.97,118.97,0.0,0.0,118.87,118.87,118.87,0.0,0.0,118.94,118.94,118.94,0.0,0.0
2018-09-23,119.16,119.16,119.16,0.0,0.0,119.16,119.16,119.16,0.0,0.0,119.07,119.07,119.07,0.0,0.0,119.07,119.07,119.07,0.0,0.0
2018-09-30,118.28,118.28,118.28,0.0,0.0,118.32,118.32,118.32,0.0,0.0,118.15,118.15,118.15,0.0,0.0,118.26,118.26,118.26,0.0,0.0
2018-10-07,118.62,118.62,118.62,0.0,0.0,118.79,118.79,118.79,0.0,0.0,118.59,118.59,118.59,0.0,0.0,118.6,118.6,118.6,0.0,0.0
2018-10-14,118.62,118.62,118.62,0.0,0.0,118.63,118.63,118.63,0.0,0.0,118.45,118.45,118.45,0.0,0.0,118.51,118.51,118.51,0.0,0.0
2018-10-21,119.25,119.25,119.25,0.0,0.0,119.4,119.4,119.4,0.0,0.0,119.2,119.2,119.2,0.0,0.0,119.28,119.28,119.28,0.0,0.0
2018-10-28,118.62,118.62,118.62,0.0,0.0,118.66,118.66,118.66,0.0,0.0,118.41,118.41,118.41,0.0,0.0,118.47,118.47,118.47,0.0,0.0
2018-11-04,118.33,118.33,118.33,0.0,0.0,118.56,118.56,118.56,0.0,0.0,118.33,118.33,118.33,0.0,0.0,118.5,118.5,118.5,0.0,0.0
2018-11-11,119.3,119.3,119.3,0.0,0.0,119.37,119.37,119.37,0.0,0.0,119.24,119.24,119.24,0.0,0.0,119.34,119.34,119.34,0.0,0.0
2018-11-18,119.52,119.52,119.52,0.0,0.0,119.53,119.53,119.53,0.0,0.0,119.43,119.43,119.43,0.0,0.0,119.43,119.43,119.43,0.0,0.0
2018-11-25,119.66,119.66,119.66,0.0,0.0,119.72,119.72,119.72,0.0,0.0,119.61,119.61,119.61,0.0,0.0,119.7,119.7,119.7,0.0,0.0
2018-12-02,120.01,120.01,120.01,0.0,0.0,120.32,120.32,120.32,0.0,0.0,119.95,119.95,119.95,0.0,0.0,120.29,120.29,120.29,0.0,0.0
2018-12-09,120.15,120.15,120.15,0.0,0.0,120.3,120.3,120.3,0.0,0.0,120.13,120.13,120.13,0.0,0.0,120.18,120.18,120.18,0.0,0.0
2018-12-16,120.48,120.48,120.48,0.0,0.0,120.59,120.59,120.59,0.0,0.0,120.43,120.43,120.43,0.0,0.0,120.55,120.55,120.55,0.0,0.0
2018-12-23,120.89,120.89,120.89,0.0,0.0,121.21,121.21,121.21,0.0,0.0,120.89,120.89,120.89,0.0,0.0,121.2,121.2,121.2,0.0,0.0
2018-12-30,121.7,121.7,121.7,0.0,0.0,121.74,121.74,121.74,0.0,0.0,121.52,121.52,121.52,0.0,0.0,121.58,121.58,121.58,0.0,0.0
2019-01-06,121.41,121.41,121.41,0.0,0.0,121.5,121.5,121.5,0.0,0.0,121.39,121.39,121.39,0.0,0.0,121.42,121.42,121.42,0.0,0.0
2019-01-13,121.03,121.03,121.03,0.0,0.0,121.12,121.12,121.12,0.0,0.0,120.86,120.86,120.86,0.0,0.0,120.92,120.92,120.92,0.0,0.0
2019-01-20,121.25,121.25,121.25,0.0,0.0,121.28,121.28,121.28,0.0,0.0,121.11,121.11,121.11,0.0,0.0,121.17,121.17,121.17,0.0,0.0
2019-01-27,121.61,121.61,121.61,0.0,0.0,121.66,121.66,121.66,0.0,0.0,121.36,121.36,121.36,0.0,0.0,121.37,121.37,121.37,0.0,0.0
2019-02-03,121.77,121.77,121.77,0.0,0.0,121.86,121.86,121.86,0.0,0.0,121.75,121.75,121.75,0.0,0.0,121.75,121.75,121.75,0.0,0.0
2019-02-10,121.56,121.56,121.56,0.0,0.0,121.64,121.64,121.64,0.0,0.0,121.56,121.56,121.56,0.0,0.0,121.6,121.6,121.6,0.0,0.0
2019-02-17,121.66,121.66,121.66,0.0,0.0,121.85,121.85,121.85,0.0,0.0,121.65,121.65,121.65,0.0,0.0,121.76,121.76,121.76,0.0,0.0
2019-02-24,121.18,121.18,121.18,0.0,0.0,121.25,121.25,121.25,0.0,0.0,121.05,121.05,121.05,0.0,0.0,121.05,121.05,121.05,0.0,0.0
2019-03-03,121.86,121.86,121.86,0.0,0.0,121.95,121.95,121.95,0.0,0.0,121.78,121.78,121.78,0.0,0.0,121.88,121.88,121.88,0.0,0.0
2019-03-10,122.1,122.1,122.1,0.0,0.0,122.18,122.18,122.18,0.0,0.0,122.03,122.03,122.03,0.0,0.0,122.11,122.11,122.11,0.0,0.0
2019-03-17,122.79,122.79,122.79,0.0,0.0,123.08,123.08,123.08,0.0,0.0,122.75,122.75,122.75,0.0,0.0,122.99,122.99,122.99,0.0,0.0
2019-03-24,123.07,123.07,123.07,0.0,0.0,123.21,123.21,123.21,0.0,0.0,123.02,123.02,123.02,0.0,0.0,123.2,123.2,123.2,0.0,0.0
2019-03-31,122.49,122.49,122.49,0.0,0.0,122.61,122.61,122.61,0.0,0.0,122.48,122.48,122.48,0.0,0.0,122.58,122.58,122.58,0.0,0.0
2019-04-07,122.3,122.3,122.3,0.0,0.0,122.36,122.36,122.36,0.0,0.0,122.24,122.24,122.24,0.0,0.0,122.25,122.25,122.25,0.0,0.0
2019-04-14,122.34,122.34,122.34,0.0,0.0,122.42,122.42,122.42,0.0,0.0,122.3,122.3,122.3,0.0,0.0,122.33,122.33,122.33,0.0,0.0
2019-04-21,122.92,122.92,122.92,0.0,0.0,122.92,122.92,122.92,0.0,0.0,122.81,122.81,122.81,0.0,0.0,122.86,122.86,122.86,0.0,0.0
2019-04-28,122.44,122.44,122.44,0.0,0.0,122.55,122.55,122.55,0.0,0.0,122.4,122.4,122.4,0.0,0.0,122.43,122.43,122.43,0.0,0.0
2019-05-05,122.98,122.98,122.98,0.0,0.0,123.12,123.12,123.12,0.0,0.0,122.86,122.86,122.86,0.0,0.0,122.88,122.88,122.88,0.0,0.0
2019-05-12,123.55,123.55,123.55,0.0,0.0,123.56,123.56,123.56,0.0,0.0,123.3,123.3,123.3,0.0,0.0,123.42,123.42,123.42,0.0,0.0
2019-05-19,123.78,123.78,123.78,0.0,0.0,123.81,123.81,123.81,0.0,0.0,123.7,123.7,123.7,0.0,0.0,123.8,123.8,123.8,0.0,0.0
2019-05-26,124.58,124.58,124.58,0.0,0.0,124.95,124.95,124.95,0.0,0.0,124.54,124.54,124.54,0.0,0.0,124.9,124.9,124.9,0.0,0.0
2019-06-02,125.3,125.3,125.3,0.0,0.0,125.31,125.31,125.31,0.0,0.0,125.03,125.03,125.03,0.0,0.0,125.13,125.13,125.13,0.0,0.0
2019-06-09,125.12,125.12,125.12,0.0,0.0,125.27,125.27,125.27,0.0,0.0,125.11,125.11,125.11,0.0,0.0,125.2,125.2,125.2,0.0,0.0
2019-06-16,125.52,125.52,125.52,0.0,0.0,125.57,125.57,125.57,0.0,0.0,125.37,125.37,125.37,0.0,0.0,125.49,125.49,125.49,0.0,0.0
2019-06-23,125.66,125.66,125.66,0.0,0.0,125.82,125.82,125.82,0.0,0.0,125.62,125.62,125.62,0.0,0.0,125.76,125.76,125.76,0.0,0.0
2019-06-30,125.25,125.25,125.25,0.0,0.0,125.25,125.25,125.25,0.0,0.0,125.04,125.04,125.04,0.0,0.0,125.21,125.21,125.21,0.0,0.0
2019-07-07,124.92,124.92,124.92,0.0,0.0,125.1,125.1,125.1,0.0,0.0,124.92,124.92,124.92,0.0,0.0,125.03,125.03,125.03,0.0,0.0
2019-07-14,125.38,125.38,125.38,0.0,0.0,125.48,125.48,125.48,0.0,0.0,125.3,125.3,125.3,0.0,0.0,125.39,125.39,125.39,0.0,0.0
2019-07-21,125.23,125.23,125.23,0.0,0.0,125.23,125.23,125.23,0.0,0.0,125.1,125.1,125.1,0.0,0.0,125.22,125.22,125.22,0.0,0.0
2019-07-28,126.05,126.05,126.05,0.0,0.0,126.21,126.21,126.21,0.0,0.0,125.96,125.96,125.96,0.0,0.0,126.15,126.15,126.15,0.0,0.0
2019-08-04,126.9,126.9,126.9,0.0,0.0,127.05,127.05,127.05,0.0,0.0,126.69,126.69,126.69,0.0,0.0,126.72,126.72,126.72,0.0,0.0
2019-08-11,127.48,127.48,127.48,0.0,0.0,127.63,127.63,127.63,0.0,0.0,127.27,127.27,127.27,0.0,0.0,127.63,127.63,127.63,0.0,0.0
2019-08-18,127.28,127.28,127.28,0.0,0.0,127.78,127.78,127.78,0.0,0.0,127.17,127.17,127.17,0.0,0.0,127.68,127.68,127.68,0.0,0.0
2019-08-25,127.6,127.6,127.6,0.0,0.0,127.82,127.82,127.82,0.0,0.0,127.59,127.59,127.59,0.0,0.0,127.75,127.75,127.75,0.0,0.0
2019-09-01,127.37,127.37,127.37,0.0,0.0,127.48,127.48,127.48,0.0,0.0,127.3,127.3,127.3,0.0,0.0,127.39,127.39,127.39,0.0,0.0
2019-09-08,125.9,125.9,125.9,0.0,0.0,125.97,125.97,125.97,0.0,0.0,125.51,125.51,125.51,0.0,0.0,125.52,125.52,125.52,0.0,0.0
2019-09-15,126.14,126.14,126.14,0.0,0.0,126.45,126.45,126.45,0.0,0.0,126.11,126.11,126.11,0.0,0.0,126.41,126.41,126.41,0.0,0.0
2019-09-22,126.6,126.6,126.6,0.0,0.0,126.78,126.78,126.78,0.0,0.0,126.58,126.58,126.58,0.0,0.0,126.72,126.72,126.72,0.0,0.0
2019-09-29,127.66,127.66,127.66,0.0,0.0,127.87,127.87,127.87,0.0,0.0,127.61,127.61,127.61,0.0,0.0,127.8,127.8,127.8,0.0,0.0
2019-10-06,126.64,126.64,126.64,0.0,0.0,126.69,126.69,126.69,0.0,0.0,126.38,126.38,126.38,0.0,0.0,126.57,126.57,126.57,0.0,0.0
2019-10-13,126.6,126.6,126.6,0.0,0.0,126.73,126.73,126.73,0.0,0.0,126.56,126.56,126.56,0.0,0.0,126.63,126.63,126.63,0.0,0.0
2019-10-20,126.56,126.56,126.56,0.0,0.0,126.56,126.56,126.56,0.0,0.0,126.18,126.18,126.18,0.0,0.0,126.29,126.29,126.29,0.0,0.0
2019-10-27,126.64,126.64,126.64,0.0,0.0,126.81,126.81,126.81,0.0,0.0,126.45,126.45,126.45,0.0,0.0,126.61,126.61,126.61,0.0,0.0
2019-11-03,125.56,125.56,125.56,0.0,0.0,125.79,125.79,125.79,0.0,0.0,125.52,125.52,125.52,0.0,0.0,125.52,125.52,125.52,0.0,0.0
2019-11-10,126.1,126.1,126.1,0.0,0.0,126.22,126.22,126.22,0.0,0.0,126.08,126.08,126.08,0.0,0.0,126.11,126.11,126.11,0.0,0.0
2019-11-17,126.42,126.42,126.42,0.0,0.0,126.44,126.44,126.44,0.0,0.0,126.3,126.3,126.3,0.0,0.0,126.35,126.35,126.35,0.0,0.0
2019-11-24,126.25,126.25,126.25,0.0,0.0,126.33,126.33,126.33,0.0,0.0,126.19,126.19,126.19,0.0,0.0,126.31,126.31,126.31,0.0,0.0
2019-12-01,125.85,125.85,125.85,0.0,0.0,126.03,126.03,126.03,0.0,0.0,125.81,125.81,125.81,0.0,0.0,125.94,125.94,125.94,0.0,0.0
2019-12-08,125.82,125.82,125.82,0.0,0.0,126.06,126.06,126.06,0.0,0.0,125.62,125.62,125.62,0.0,0.0,126.01,126.01,126.01,0.0,0.0
2019-12-15,125.41,125.41,125.41,0.0,0.0,125.52,125.52,125.52,0.0,0.0,125.37,125.37,125.37,0.0,0.0,125.48,125.48,125.48,0.0,0.0
2019-12-22,125.78,125.78,125.78,0.0,0.0,125.88,125.88,125.88,0.0,0.0,125.77,125.77,125.77,0.0,0.0,125.86,125.86,125.86,0.0,0.0
2019-12-29,126.2,126.2,126.2,0.0,0.0,126.44,126.44,126.44,0.0,0.0,126.15,126.15,126.15,0.0,0.0,126.37,126.37,126.37,0.0,0.0
2020-01-05,126.13,126.13,126.13,0.0,0.0,126.25,126.25,126.25,0.0,0.0,126.12,126.12,126.12,0.0,0.0,126.2,126.2,126.2,0.0,0.0
2020-01-12,126.18,126.18,126.18,0.0,0.0,126.31,126.31,126.31,0.0,0.0,126.18,126.18,126.18,0.0,0.0,126.29,126.29,126.29,0.0,0.0
2020-01-19,126.82,126.82,126.82,0.0,0.0,127.1,127.1,127.1,0.0,0.0,126.8,126.8,126.8,0.0,0.0,126.98,126.98,126.98,0.0,0.0
2020-01-26,127.82,127.82,127.82,0.0,0.0,128.12,128.12,128.12,0.0,0.0,127.8,127.8,127.8,0.0,0.0,128.06,128.06,128.06,0.0,0.0
2020-02-02,127.34,127.34,127.34,0.0,0.0,127.47,127.47,127.47,0.0,0.0,127.28,127.28,127.28,0.0,0.0,127.39,127.39,127.39,0.0,0.0
2020-02-09,127.43,127.43,127.43,0.0,0.0,127.49,127.49,127.49,0.0,0.0,127.37,127.37,127.37,0.0,0.0,127.39,127.39,127.39,0.0,0.0
2020-02-16,127.86,127.86,127.86,0.0,0.0,128.17,128.17,128.17,0.0,0.0,127.85,127.85,127.85,0.0,0.0,128.0,128.0,128.0,0.0,0.0
2020-02-23,130.0,130.0,130.0,0.0,0.0,130.41,130.41,130.41,0.0,0.0,129.89,129.89,129.89,0.0,0.0,130.28,130.28,130.28,0.0,0.0
2020-03-01,132.35,132.35,132.35,0.0,0.0,132.59,132.59,132.59,0.0,0.0,131.78,131.78,131.78,0.0,0.0,131.94,131.94,131.94,0.0,0.0
2020-03-08,131.09,131.09,131.09,0.0,0.0,131.58,131.58,131.58,0.0,0.0,130.86,130.86,130.86,0.0,0.0,131.05,131.05,131.05,0.0,0.0
2020-03-15,131.21,131.21,131.21,0.0,0.0,131.98,131.98,131.98,0.0,0.0,131.12,131.12,131.12,0.0,0.0,131.95,131.95,131.95,0.0,0.0
2020-03-22,132.87,132.87,132.87,0.0,0.0,133.15,133.15,133.15,0.0,0.0,132.75,132.75,132.75,0.0,0.0,133.06,133.06,133.06,0.0,0.0
2020-03-29,133.23,133.23,133.23,0.0,0.0,133.46,133.46,133.46,0.0,0.0,133.18,133.18,133.18,0.0,0.0,133.21,133.21,133.21,0.0,0.0
2020-04-05,132.75,132.75,132.75,0.0,0.0,133.09,133.09,133.09,0.0,0.0,132.7,132.7,132.7,0.0,0.0,132.97,132.97,132.97,0.0,0.0
2020-04-12,133.44,133.44,133.44,0.0,0.0,133.61,133.61,133.61,0.0,0.0,133.31,133.31,133.31,0.0,0.0,133.31,133.31,133.31,0.0,0.0
2020-04-19,133.27,133.27,133.27,0.0,0.0,133.39,133.39,133.39,0.0,0.0,133.25,133.25,133.25,0.0,0.0,133.36,133.36,133.36,0.0,0.0
2020-04-26,133.29,133.29,133.29,0.0,0.0,133.33,133.33,133.33,0.0,0.0,133.16,133.16,133.16,0.0,0.0,133.22,133.22,133.22,0.0,0.0
2020-05-03,133.49,133.49,133.49,0.0,0.0,133.72,133.72,133.72,0.0,0.0,133.37,133.37,133.37,0.0,0.0,133.43,133.43,133.43,0.0,0.0
2020-05-10,133.69,133.69,133.69,0.0,0.0,133.7,133.7,133.7,0.0,0.0,133.54,133.54,133.54,0.0,0.0,133.57,133.57,133.57,0.0,0.0
2020-05-17,133.49,133.49,133.49,0.0,0.0,133.54,133.54,133.54,0.0,0.0,133.48,133.48,133.48,0.0,0.0,133.48,133.48,133.48,0.0,0.0
2020-05-24,133.52,133.52,133.52,0.0,0.0,133.66,133.66,133.66,0.0,0.0,133.47,133.47,133.47,0.0,0.0,133.64,133.64,133.64,0.0,0.0
2020-05-31,132.49,132.49,132.49,0.0,0.0,132.61,132.61,132.61,0.0,0.0,132.38,132.38,132.38,0.0,0.0,132.55,132.55,132.55,0.0,0.0
2020-06-07,133.33,133.33,133.33,0.0,0.0,133.45,133.45,133.45,0.0,0.0,133.29,133.29,133.29,0.0,0.0,133.35,133.35,133.35,0.0,0.0
2020-06-14,133.26,133.26,133.26,0.0,0.0,133.45,133.45,133.45,0.0,0.0,133.26,133.26,133.26,0.0,0.0,133.38,133.38,133.38,0.0,0.0
2020-06-21,133.53,133.53,133.53,0.0,0.0,133.67,133.67,133.67,0.0,0.0,133.52,133.52,133.52,0.0,0.0,133.63,133.63,133.63,0.0,0.0
2020-06-28,133.39,133.39,133.39,0.0,0.0,133.58,133.58,133.58,0.0,0.0,133.35,133.35,133.35,0.0,0.0,133.55,133.55,133.55,0.0,0.0
2020-07-05,133.48,133.48,133.48,0.0,0.0,133.61,133.61,133.61,0.0,0.0,133.46,133.46,133.46,0.0,0.0,133.59,133.59,133.59,0.0,0.0
