Date,BDCStock_Open_average,BDCStock_Open_max,BDCStock_Open_min,BDCStock_Open_volatility,BDCStock_Open_change,BDCStock_High_average,BDCStock_High_max,BDCStock_High_min,BDCStock_High_volatility,BDCStock_High_change,BDCStock_Low_average,BDCStock_Low_max,BDCStock_Low_min,BDCStock_Low_volatility,BDCStock_Low_change,BDCStock_Close_average,BDCStock_Close_max,BDCStock_Close_min,BDCStock_Close_volatility,BDCStock_Close_change,BDCStock_Volume_average,BDCStock_Volume_max,BDCStock_Volume_min,BDCStock_Volume_volatility,BDCStock_Volume_change
2018-01-14,85.1,86.29,84.63,1.6600000000000108,-1.6600000000000108,86.065,87.14,85.14,2.0,0.7999999999999972,83.98,84.37,83.75,0.6200000000000045,0.5900000000000034,85.1725,87.0,84.21,2.7900000000000063,2.7900000000000063,256688,284562,238084,46478,46478
2018-01-21,85.648,86.54,84.91,1.6300000000000097,-1.6300000000000097,85.91,86.64,85.07,1.5700000000000074,-1.1500000000000057,84.368,85.21,83.82,1.3900000000000006,-1.0699999999999932,85.248,85.96,84.65,1.309999999999988,-0.6499999999999915,172259,202218,134233,67985,-38404
2018-01-28,82.384,86.59,74.92,11.670000000000002,-10.019999999999996,83.31,87.0,76.28,10.719999999999999,-9.709999999999994,80.372,84.94,73.79,11.149999999999991,-10.929999999999993,81.16,85.96,74.38,11.579999999999998,-11.0,591877,1773249,126914,1646335,307506
2018-02-04,70.68599999999999,73.28,67.99,5.290000000000006,-5.290000000000006,72.40599999999999,74.52,68.91,5.609999999999999,-5.609999999999999,68.446,71.27,66.24,5.030000000000001,-3.680000000000007,69.778,72.79,66.88,5.910000000000011,-2.480000000000004,650942,783441,569664,213777,-68066
2018-02-11,70.82600000000001,74.49,68.29,6.199999999999989,5.349999999999994,72.818,75.02,70.21,4.810000000000002,4.420000000000002,70.378,73.58,67.69,5.890000000000001,5.280000000000001,72.09,74.06,69.57,4.490000000000009,3.4299999999999926,519419,748739,365640,383099,-38625
2018-02-18,73.5,74.55,72.37,2.1799999999999926,0.6799999999999926,74.7425,75.69,73.65,2.039999999999992,-1.2199999999999989,72.66749999999999,73.57,72.27,1.2999999999999972,0.0899999999999892,73.41499999999999,74.29,72.38,1.9100000000000108,-0.9100000000000108,354127,467236,196930,270306,-141112
2018-02-25,73.17,74.62,70.39,4.230000000000004,-3.25,74.528,75.62,73.41,2.210000000000008,-1.0300000000000011,72.132,74.38,70.22,4.159999999999997,-2.8100000000000023,73.42999999999999,74.77,71.45,3.319999999999993,-1.0300000000000011,364407,457630,296342,161288,59711
2018-03-04,75.022,76.76,73.02,3.740000000000009,3.740000000000009,76.458,77.82,74.8,3.019999999999996,3.019999999999996,74.348,76.16,73.02,3.1400000000000006,3.1400000000000006,75.66799999999999,77.74,74.21,3.530000000000001,3.530000000000001,230689,290105,139807,150298,-72860
2018-03-11,77.598,78.53,76.79,1.7399999999999949,-0.8400000000000034,78.226,78.81,77.67,1.1400000000000006,-0.6400000000000006,76.71,77.44,75.96,1.480000000000004,-0.6899999999999977,77.21600000000001,78.05,76.67,1.3799999999999955,-0.8799999999999955,189526,346722,133278,213444,213444
2018-03-18,74.298,76.76,69.81,6.950000000000003,-6.950000000000003,74.642,77.06,70.19,6.8700000000000045,-6.8700000000000045,71.62,75.05,64.51,10.539999999999992,-10.539999999999992,72.038,76.34,64.55,11.790000000000006,-11.790000000000006,614435,1225920,292853,933067,933067
2018-03-25,68.38499999999999,70.19,66.1,4.090000000000003,2.160000000000011,69.85249999999999,70.19,69.31,0.8799999999999955,-0.009999999999990905,67.12,67.76,66.1,1.6600000000000108,1.3500000000000085,68.8275,69.58,67.96,1.6200000000000045,-0.6400000000000006,1146408,2257391,381581,1875810,-1875810
2018-04-01,66.842,68.67,64.74,3.930000000000007,-2.010000000000005,67.77,69.16,66.51,2.6499999999999915,-1.0900000000000034,65.38,66.92,64.74,2.180000000000007,-0.38999999999998636,66.34400000000001,67.51,65.44,2.0700000000000074,-0.4900000000000091,367020,463309,280246,183063,-89576
2018-04-08,67.086,68.16,66.1,2.0600000000000023,1.740000000000009,67.708,68.27,66.73,1.539999999999992,1.1099999999999994,66.376,67.36,65.42,1.9399999999999977,1.1700000000000017,66.95400000000001,67.64,65.53,2.1099999999999994,1.3400000000000034,248403,392336,142530,249806,-89019
