Date,NXStock_Open_average,NXStock_Open_max,NXStock_Open_min,NXStock_Open_volatility,NXStock_Open_change,NXStock_High_average,NXStock_High_max,NXStock_High_min,NXStock_High_volatility,NXStock_High_change,NXStock_Low_average,NXStock_Low_max,NXStock_Low_min,NXStock_Low_volatility,NXStock_Low_change,NXStock_Close_average,NXStock_Close_max,NXStock_Close_min,NXStock_Close_volatility,NXStock_Close_change,NXStock_Volume_average,NXStock_Volume_max,NXStock_Volume_min,NXStock_Volume_volatility,NXStock_Volume_change
2018-01-14,22.1625,22.65,21.55,1.0999999999999979,-1.0999999999999979,22.4375,22.8,22.05,0.75,-0.75,21.775,22.05,21.5,0.5500000000000007,-0.5500000000000007,22.0125,22.45,21.65,0.8000000000000007,-0.15000000000000213,129297,223817,85544,138273,21129
2018-01-21,21.36,21.8,21.05,0.75,-0.75,21.43,21.8,21.05,0.75,-0.75,20.86,21.35,20.45,0.9000000000000021,-0.9000000000000021,21.1,21.6,20.65,0.9500000000000028,-0.9500000000000028,119627,218861,63965,154896,61127
2018-01-28,20.54,20.65,20.4,0.25,0.0,20.774,20.85,20.62,0.23000000000000043,-0.23000000000000043,20.276,20.45,20.05,0.3999999999999986,-0.1999999999999993,20.509999999999998,20.75,20.15,0.6000000000000014,-0.3000000000000007,271934,564822,142750,422072,-384195
2018-02-04,19.58,19.95,19.2,0.75,-0.6999999999999993,19.826,20.2,19.35,0.8499999999999979,-0.8499999999999979,19.12,19.55,18.55,1.0,-1.0,19.45,19.85,19.0,0.8500000000000014,-0.5500000000000007,195456,225707,169288,56419,-36458
2018-02-11,18.5,19.05,18.05,1.0,-0.6500000000000021,18.72,19.05,18.5,0.5500000000000007,-0.1999999999999993,18.25,18.5,18.05,0.4499999999999993,-0.10000000000000142,18.45,18.6,18.25,0.3500000000000014,0.10000000000000142,147610,246314,95512,150802,-59810
2018-02-18,18.6125,18.85,18.45,0.40000000000000213,0.05000000000000071,18.8375,19.15,18.6,0.5499999999999972,-0.29999999999999716,18.325,18.55,18.2,0.3500000000000014,-0.3500000000000014,18.475,18.75,18.35,0.3999999999999986,-0.3999999999999986,145255,221326,83223,138103,-69502
2018-02-25,17.5,18.45,16.6,1.8499999999999979,-1.75,17.81,18.7,17.05,1.6499999999999986,-1.5999999999999979,17.076,18.23,16.5,1.7300000000000004,-1.7300000000000004,17.25,18.45,16.7,1.75,-1.4499999999999993,236100,280046,201947,78099,78099
2018-03-04,17.79,19.0,16.95,2.0500000000000007,0.5,18.226,19.55,17.5,2.0500000000000007,0.370000000000001,17.11,18.1,16.7,1.4000000000000021,0.25,17.65,18.5,17.15,1.3500000000000014,0.4499999999999993,410675,598368,293318,305050,-3590
2018-03-11,18.19,18.85,17.7,1.1500000000000021,-0.3000000000000007,18.61,18.9,18.3,0.5999999999999979,-0.3500000000000014,17.75,17.9,17.55,0.34999999999999787,-0.1999999999999993,18.18,18.75,17.7,1.0500000000000007,-0.5500000000000007,438790,623293,205371,417922,417922
2018-03-18,17.939999999999998,18.15,17.65,0.5,-0.40000000000000213,18.189999999999998,18.45,17.9,0.5500000000000007,-0.15000000000000213,17.52,17.9,17.1,0.7999999999999972,-0.29999999999999716,17.75,18.25,17.1,1.1499999999999986,-0.75,298768,586862,203977,382885,-35810
