Date,Kraneshares MSCI China EnvironmentEtf_Open_average,Kraneshares MSCI China EnvironmentEtf_Open_max,Kraneshares MSCI China EnvironmentEtf_Open_min,Kraneshares MSCI China EnvironmentEtf_Open_volatility,Kraneshares MSCI China EnvironmentEtf_Open_change,Kraneshares MSCI China EnvironmentEtf_High_average,Kraneshares MSCI China EnvironmentEtf_High_max,Kraneshares MSCI China EnvironmentEtf_High_min,Kraneshares MSCI China EnvironmentEtf_High_volatility,Kraneshares MSCI China EnvironmentEtf_High_change,Kraneshares MSCI China EnvironmentEtf_Low_average,Kraneshares MSCI China EnvironmentEtf_Low_max,Kraneshares MSCI China EnvironmentEtf_Low_min,Kraneshares MSCI China EnvironmentEtf_Low_volatility,Kraneshares MSCI China EnvironmentEtf_Low_change,Kraneshares MSCI China EnvironmentEtf_Close_average,Kraneshares MSCI China EnvironmentEtf_Close_max,Kraneshares MSCI China EnvironmentEtf_Close_min,Kraneshares MSCI China EnvironmentEtf_Close_volatility,Kraneshares MSCI China EnvironmentEtf_Close_change
2018-03-25,24.08,24.08,24.08,0.0,0.0,24.4,24.4,24.4,0.0,0.0,23.92,23.92,23.92,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2018-04-01,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2018-04-08,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-04-15,24.29,24.29,24.29,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2018-04-22,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2018-04-29,24.89,24.89,24.89,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2018-05-06,24.8,24.8,24.8,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2018-05-13,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-05-20,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2018-05-27,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2018-06-03,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2018-06-10,22.82,22.82,22.82,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.58,22.58,22.58,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2018-06-17,22.76,22.76,22.76,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2018-06-24,21.53,21.53,21.53,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2018-07-01,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2018-07-08,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2018-07-15,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2018-07-22,21.44,21.44,21.44,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2018-07-29,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2018-08-05,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2018-08-12,19.36,19.36,19.36,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2018-08-19,19.98,19.98,19.98,0.0,0.0,20.12,20.12,20.12,0.0,0.0,19.83,19.83,19.83,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2018-08-26,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2018-09-02,18.82,18.82,18.82,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2018-09-09,18.83,18.83,18.83,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.83,18.83,18.83,0.0,0.0
2018-09-16,19.53,19.53,19.53,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2018-09-23,19.9,19.9,19.9,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2018-09-30,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2018-10-07,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2018-10-14,17.33,17.33,17.33,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.33,17.33,17.33,0.0,0.0
2018-10-21,17.36,17.36,17.36,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2018-10-28,18.55,18.55,18.55,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.27,18.27,18.27,0.0,0.0
2018-11-04,18.54,18.54,18.54,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.54,18.54,18.54,0.0,0.0
2018-11-11,19.45,19.45,19.45,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2018-11-18,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2018-11-25,19.65,19.65,19.65,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2018-12-02,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2018-12-09,18.95,18.95,18.95,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2018-12-16,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2018-12-23,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2018-12-30,17.53,17.53,17.53,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2019-01-06,18.16,18.16,18.16,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.16,18.16,18.16,0.0,0.0
2019-01-13,18.62,18.62,18.62,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2019-01-20,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-01-27,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-02-03,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-02-10,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-02-17,20.52,20.52,20.52,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2019-02-24,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2019-03-03,19.72,19.72,19.72,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-03-10,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2019-03-17,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-03-24,20.23,20.23,20.23,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2019-03-31,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-04-07,20.35,20.35,20.35,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-04-14,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-04-21,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2019-04-28,19.93,19.93,19.93,0.0,0.0,20.1,20.1,20.1,0.0,0.0,19.93,19.93,19.93,0.0,0.0,20.03,20.03,20.03,0.0,0.0
2019-05-05,18.58,18.58,18.58,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2019-05-12,18.25,18.25,18.25,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.25,18.25,18.25,0.0,0.0
2019-05-19,17.9,17.9,17.9,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2019-05-26,18.39,18.39,18.39,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-06-02,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2019-06-09,18.2,18.2,18.2,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-06-16,18.7,18.7,18.7,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.69,18.69,18.69,0.0,0.0
2019-06-23,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2019-06-30,18.86,18.86,18.86,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.86,18.86,18.86,0.0,0.0,19.01,19.01,19.01,0.0,0.0
2019-07-07,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0
2019-07-14,18.79,18.79,18.79,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.79,18.79,18.79,0.0,0.0
2019-07-21,18.57,18.57,18.57,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2019-07-28,17.88,17.88,17.88,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2019-08-04,17.31,17.31,17.31,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2019-08-11,16.94,16.94,16.94,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2019-08-18,16.81,16.81,16.81,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.81,16.81,16.81,0.0,0.0
2019-08-25,17.24,17.24,17.24,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2019-09-01,17.99,17.99,17.99,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.97,17.97,17.97,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2019-09-08,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0
2019-09-15,18.2,18.2,18.2,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2019-09-22,17.01,17.01,17.01,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.12,17.12,17.12,0.0,0.0
2019-09-29,17.54,17.54,17.54,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2019-10-06,17.59,17.59,17.59,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2019-10-13,17.52,17.52,17.52,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2019-10-20,17.54,17.54,17.54,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2019-10-27,17.7,17.7,17.7,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2019-11-03,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2019-11-10,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2019-11-17,17.45,17.45,17.45,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2019-11-24,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2019-12-01,18.04,18.04,18.04,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2019-12-08,18.17,18.17,18.17,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2019-12-15,18.7,18.7,18.7,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2019-12-22,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2019-12-29,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2020-01-05,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2020-01-12,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2020-01-19,19.79,19.79,19.79,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2020-01-26,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2020-02-02,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2020-02-09,19.8,19.8,19.8,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2020-02-16,20.34,20.34,20.34,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.32,20.32,20.32,0.0,0.0
2020-02-23,18.89,18.89,18.89,0.0,0.0,19.26,19.26,19.26,0.0,0.0,18.89,18.89,18.89,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2020-03-01,19.16,19.16,19.16,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2020-03-08,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2020-03-15,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2020-03-22,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2020-03-29,16.44,16.44,16.44,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2020-04-05,16.71,16.71,16.71,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2020-04-12,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2020-04-19,17.47,17.47,17.47,0.0,0.0,17.47,17.47,17.47,0.0,0.0,16.77,16.77,16.77,0.0,0.0,17.13,17.13,17.13,0.0,0.0
2020-04-26,16.96,16.96,16.96,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2020-05-03,17.99,17.99,17.99,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.99,17.99,17.99,0.0,0.0
2020-05-10,17.56,17.56,17.56,0.0,0.0,18.16,18.16,18.16,0.0,0.0,17.56,17.56,17.56,0.0,0.0,18.16,18.16,18.16,0.0,0.0
2020-05-17,17.53,17.53,17.53,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2020-05-24,17.74,17.74,17.74,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2020-05-31,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2020-06-07,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2020-06-14,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2020-06-21,20.7,20.7,20.7,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2020-06-28,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2020-07-05,25.3,25.3,25.3,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.74,25.74,25.74,0.0,0.0
