Date,RDSaStock_Open_average,RDSaStock_Open_max,RDSaStock_Open_min,RDSaStock_Open_volatility,RDSaStock_Open_change,RDSaStock_High_average,RDSaStock_High_max,RDSaStock_High_min,RDSaStock_High_volatility,RDSaStock_High_change,RDSaStock_Low_average,RDSaStock_Low_max,RDSaStock_Low_min,RDSaStock_Low_volatility,RDSaStock_Low_change,RDSaStock_Close_average,RDSaStock_Close_max,RDSaStock_Close_min,RDSaStock_Close_volatility,RDSaStock_Close_change,RDSaStock_Volume_average,RDSaStock_Volume_max,RDSaStock_Volume_min,RDSaStock_Volume_volatility,RDSaStock_Volume_change
2018-01-14,70.13,70.53,69.92,0.6099999999999994,-0.5700000000000074,70.42,70.65,70.17,0.480000000000004,-0.480000000000004,69.73,69.94,69.44,0.5,-0.3299999999999983,70.0125,70.2,69.83,0.37000000000000455,-0.15000000000000568,2466657,3226964,2008710,1218254,-1218254
2018-01-21,71.384,72.41,70.31,2.0999999999999943,1.269999999999996,71.642,72.43,71.06,1.3700000000000045,0.7399999999999949,70.892,71.28,70.23,1.0499999999999972,1.0499999999999972,71.236,71.42,71.02,0.4000000000000057,0.37999999999999545,2312672,2880842,1936822,944020,-43352
2018-01-28,70.152,71.28,68.9,2.3799999999999955,-2.219999999999999,70.358,71.45,69.06,2.3900000000000006,-2.3900000000000006,69.3,70.78,67.16,3.6200000000000045,-3.6200000000000045,69.58,70.82,67.3,3.519999999999996,-3.519999999999996,3465916,4589203,2047480,2541723,1506574
2018-02-04,64.9,66.83,63.06,3.769999999999996,-3.769999999999996,65.57,67.08,63.54,3.539999999999999,-3.539999999999999,63.334,64.59,61.02,3.5700000000000003,-2.789999999999999,64.238,65.73,63.03,2.700000000000003,-1.5100000000000051,5950937,7085321,4568898,2516423,-1002402
2018-02-11,64.104,64.68,63.65,1.0300000000000082,0.010000000000005116,64.836,65.65,64.49,1.1600000000000108,-0.030000000000001137,63.744,64.22,63.51,0.7100000000000009,0.1700000000000017,64.56400000000001,65.55,63.89,1.6599999999999966,-0.3400000000000034,3657544,4532430,2688992,1843438,-342245
2018-02-18,63.457499999999996,63.94,62.84,1.0999999999999943,-0.36999999999999744,63.9,64.08,63.76,0.3200000000000003,-0.10000000000000142,62.8575,63.38,62.37,1.0100000000000051,0.28999999999999915,63.2175,63.93,62.39,1.5399999999999991,0.6300000000000026,4100030,4713763,3264116,1449647,-1449647
2018-02-25,63.796,64.74,62.51,2.229999999999997,-1.6199999999999974,64.182,64.87,63.14,1.730000000000004,-1.3100000000000023,63.104,63.92,62.13,1.7899999999999991,-1.6699999999999946,63.546,64.29,63.09,1.2000000000000028,-1.2000000000000028,4640745,6250324,2741764,3508560,829952
2018-03-04,63.303999999999995,64.16,62.36,1.7999999999999972,0.6199999999999974,63.85,64.66,63.4,1.259999999999998,-0.3100000000000023,63.03,63.96,62.36,1.6000000000000014,0.5799999999999983,63.5,64.11,63.14,0.9699999999999989,-0.3400000000000034,2906407,4281285,2462019,1819266,1674317
2018-03-11,62.578,63.59,61.81,1.7800000000000011,-1.0999999999999943,62.946,63.88,62.26,1.6200000000000045,-0.8800000000000026,62.164,62.81,61.64,1.1700000000000017,-1.0399999999999991,62.416000000000004,63.17,61.89,1.2800000000000011,-1.0,3422633,4526389,2839626,1686763,746244
2018-03-18,62.384,63.1,61.76,1.3400000000000034,0.8999999999999986,62.922,63.75,61.97,1.7800000000000011,1.3700000000000045,61.98,62.38,61.3,1.0800000000000054,1.0800000000000054,62.443999999999996,63.48,61.75,1.7299999999999969,0.6599999999999966,4078779,6044052,2787312,3256740,1051211
2018-03-25,64.02,64.92,63.5,1.4200000000000017,-0.5300000000000011,64.34,65.13,63.98,1.1499999999999986,-0.22999999999998977,63.3725,63.82,63.07,0.75,0.0800000000000054,63.785,64.18,63.08,1.1000000000000085,-0.37000000000000455,4253747,5244650,3448387,1796263,433519
