Date,UNFIStock_Open_average,UNFIStock_Open_max,UNFIStock_Open_min,UNFIStock_Open_volatility,UNFIStock_Open_change,UNFIStock_High_average,UNFIStock_High_max,UNFIStock_High_min,UNFIStock_High_volatility,UNFIStock_High_change,UNFIStock_Low_average,UNFIStock_Low_max,UNFIStock_Low_min,UNFIStock_Low_volatility,UNFIStock_Low_change,UNFIStock_Close_average,UNFIStock_Close_max,UNFIStock_Close_min,UNFIStock_Close_volatility,UNFIStock_Close_change,UNFIStock_Volume_average,UNFIStock_Volume_max,UNFIStock_Volume_min,UNFIStock_Volume_volatility,UNFIStock_Volume_change
2018-01-14,48.3675,48.86,47.91,0.9500000000000028,-0.6400000000000006,49.1225,49.6,48.61,0.990000000000002,0.060000000000002274,47.8125,48.08,47.47,0.6099999999999994,0.14000000000000057,48.42,49.0,47.8,1.2000000000000028,1.2000000000000028,577198,872706,432084,440622,-440622
2018-01-21,49.403999999999996,49.9,48.8,1.1000000000000014,1.1000000000000014,49.618,49.95,49.27,0.6799999999999997,0.5899999999999963,48.8,49.35,48.41,0.9400000000000048,0.7700000000000031,49.36,49.78,49.14,0.6400000000000006,0.10999999999999943,349846,458570,273990,184580,73624
2018-01-28,48.052,49.48,46.02,3.4599999999999937,-3.4599999999999937,48.482,49.81,46.76,3.0500000000000043,-3.0500000000000043,47.026,49.12,44.99,4.1299999999999955,-4.1299999999999955,47.302,49.33,45.42,3.9099999999999966,-3.9099999999999966,478260,697956,326740,371216,371216
2018-02-04,43.686,45.28,42.33,2.950000000000003,-1.0300000000000011,44.628,45.38,43.54,1.8400000000000034,-0.4200000000000017,42.804,43.35,41.59,1.759999999999998,0.28000000000000114,43.592,44.63,43.0,1.6300000000000026,1.5100000000000051,814869,1055356,549427,505929,-27235
2018-02-11,44.79,45.94,43.53,2.4099999999999966,0.9399999999999977,45.54,46.45,44.58,1.8700000000000045,1.4200000000000017,44.160000000000004,45.24,43.31,1.9299999999999997,1.3999999999999986,44.872,46.16,43.66,2.5,1.0700000000000003,413341,519983,346690,173293,-86018
2018-02-18,43.46,44.9,42.96,1.9399999999999977,-1.8999999999999986,43.8125,44.9,42.98,1.9200000000000017,-1.4600000000000009,42.4375,42.74,42.16,0.5800000000000054,-0.4299999999999997,42.8475,43.0,42.79,0.21000000000000085,0.21000000000000085,649975,804255,446299,357956,-357956
2018-02-25,43.16,43.67,42.62,1.0500000000000043,-0.6300000000000026,43.854,44.38,43.55,0.8300000000000054,-0.3500000000000014,42.768,43.3,42.4,0.8999999999999986,-0.25,43.166,43.48,42.67,0.8099999999999952,-0.22999999999999687,411999,529274,350495,178779,61355
2018-03-04,44.832,48.28,42.94,5.340000000000003,5.340000000000003,46.166,49.4,44.48,4.920000000000002,4.649999999999999,43.588,45.44,42.87,2.5700000000000003,2.5,44.54,45.94,43.74,2.1999999999999957,1.4199999999999946,1220819,3128109,480637,2647472,2456436
2018-03-11,45.054,45.87,43.83,2.039999999999999,-1.7100000000000009,45.564,46.3,44.52,1.779999999999994,-1.009999999999998,44.012,45.21,43.55,1.6600000000000037,-0.5,44.647999999999996,45.66,43.69,1.9699999999999989,-1.0499999999999972,780282,1154355,551600,602755,-413634
2018-03-18,43.556,44.62,42.77,1.8499999999999943,-1.5499999999999972,43.942,44.81,43.07,1.740000000000002,-1.7299999999999969,42.832,43.96,41.53,2.4299999999999997,-2.4299999999999997,42.97,44.38,41.55,2.8300000000000054,-2.8300000000000054,491489,622721,438639,184082,156571
2018-03-25,42.45,42.73,41.98,0.75,0.75,43.1075,43.46,42.64,0.8200000000000003,0.8200000000000003,41.98,42.73,40.88,1.8499999999999943,1.8499999999999943,42.614999999999995,42.94,42.18,0.759999999999998,0.759999999999998,587354,920225,339864,580361,-396456
2018-04-01,42.79,43.73,41.9,1.8299999999999983,0.5499999999999972,43.538000000000004,44.28,42.71,1.5700000000000003,1.5,42.362,43.3,41.49,1.8099999999999952,1.8099999999999952,42.96,43.54,41.66,1.8800000000000026,1.8800000000000026,382752,478331,294404,183927,145168
2018-04-08,44.012,44.55,43.66,0.8900000000000006,0.8600000000000065,44.414,44.81,44.1,0.7100000000000009,0.3300000000000054,43.638,44.29,43.12,1.1700000000000017,0.6799999999999997,44.03,44.43,43.24,1.1899999999999977,0.9600000000000009,248030,342744,167008,175736,-149707
2018-04-15,44.77,45.64,44.1,1.5399999999999991,-0.30999999999999517,45.24,46.32,44.47,1.8500000000000014,-0.4399999999999977,44.27,44.95,43.72,1.230000000000004,-0.46999999999999886,44.644,45.42,43.9,1.5200000000000031,-0.6300000000000026,335177,422490,258128,164362,-117402
2018-04-22,44.658,45.49,44.0,1.490000000000002,1.3900000000000006,45.29,46.33,44.27,2.059999999999995,2.059999999999995,44.318,45.49,43.3,2.190000000000005,2.190000000000005,44.9,45.55,43.72,1.8299999999999983,1.8299999999999983,334591,413881,256612,157269,68682
2018-04-29,44.88,45.77,44.39,1.3800000000000026,-1.3800000000000026,45.362,45.98,45.02,0.9599999999999937,-0.4899999999999949,44.262,44.97,43.93,1.0399999999999991,-0.740000000000002,44.814,45.27,44.41,0.8600000000000065,0.25,271219,359126,205485,153641,-153641
2018-05-06,45.238,45.62,44.66,0.9600000000000009,-0.1600000000000037,45.78,46.15,45.58,0.5700000000000003,-0.5700000000000003,44.792,45.11,44.3,0.8100000000000023,0.04999999999999716,45.194,45.63,44.62,1.0100000000000051,-0.490000000000002,268078,444379,161573,282806,-282806
2018-05-13,46.198,47.72,45.06,2.6599999999999966,2.3599999999999994,46.854,47.73,45.57,2.1599999999999966,2.1599999999999966,45.882,46.77,45.02,1.75,1.4899999999999949,46.388,47.58,45.11,2.469999999999999,1.5300000000000011,256425,283796,227729,56067,43000
2018-05-20,46.496,46.95,46.17,0.7800000000000011,-0.6499999999999986,46.82,47.36,46.33,1.0300000000000011,-0.6600000000000037,45.984,46.74,45.18,1.5600000000000023,-1.5600000000000023,46.204,46.96,45.35,1.6099999999999994,-1.6099999999999994,264370,463731,164740,298991,226478
2018-05-27,45.79,46.5,45.13,1.3699999999999974,0.779999999999994,46.48,46.9,45.66,1.240000000000002,1.0200000000000031,45.215,45.74,44.34,1.3999999999999986,1.3999999999999986,45.9625,46.55,45.38,1.1699999999999946,0.9600000000000009,536973,611402,490084,121318,1938
2018-06-03,44.504000000000005,46.85,39.85,7.0,-6.670000000000002,44.949999999999996,47.03,40.51,6.520000000000003,-6.520000000000003,43.122,46.01,38.75,7.259999999999998,-7.119999999999997,43.78,46.83,39.58,7.25,-6.609999999999999,1475242,3959029,405106,3553923,1224588
2018-06-10,40.498,41.01,39.84,1.1699999999999946,0.8099999999999952,41.07,41.31,40.75,0.5600000000000023,-0.490000000000002,40.106,40.52,39.62,0.9000000000000057,0.37000000000000455,40.66,41.01,40.32,0.6899999999999977,-0.46000000000000085,656015,991860,439789,552071,-362688
2018-06-17,41.328,42.45,40.36,2.0900000000000034,1.9200000000000017,42.05,43.3,40.92,2.3799999999999955,2.3799999999999955,40.904,41.74,40.12,1.6200000000000045,1.3900000000000006,41.546,42.25,40.49,1.759999999999998,1.4299999999999997,602416,921252,351841,569411,422269
2018-06-24,42.768,43.48,41.82,1.6599999999999966,1.3800000000000026,43.324,43.93,42.54,1.3900000000000006,0.759999999999998,42.306,43.01,41.56,1.4499999999999957,0.8200000000000003,42.91,43.49,42.4,1.0900000000000034,0.259999999999998,533854,746598,387817,358781,-8503
2018-07-01,42.754999999999995,43.11,42.36,0.75,0.3999999999999986,43.1075,43.36,42.87,0.490000000000002,0.14000000000000057,42.5325,42.77,42.36,0.4100000000000037,0.07000000000000028,42.7025,42.87,42.58,0.28999999999999915,0.12000000000000455,412850,622645,210354,412291,317508
2018-07-08,42.966,43.07,42.87,0.20000000000000284,-0.060000000000002274,43.342,44.04,42.9,1.1400000000000006,0.8399999999999963,42.6,42.95,41.97,0.980000000000004,0.15000000000000568,43.054,43.8,42.61,1.1899999999999977,0.7999999999999972,335631,421292,270988,150304,68687
2018-07-15,44.013999999999996,44.83,43.5,1.3299999999999983,-0.29999999999999716,44.374,44.94,43.81,1.1299999999999955,-0.25,43.518,43.8,43.16,0.6400000000000006,-0.30000000000000426,43.882,44.78,43.21,1.5700000000000003,-0.7299999999999969,366857,423041,295187,127854,116773
2018-07-22,39.638,43.22,34.47,8.75,-8.75,39.812,43.5,34.66,8.840000000000003,-8.840000000000003,38.218,42.65,32.03,10.619999999999997,-10.619999999999997,38.49,42.7,32.51,10.190000000000005,-10.190000000000005,2066318,5646132,329180,5316952,3251810
2018-07-29,32.45,33.44,31.98,1.4599999999999973,1.1299999999999955,33.084,34.35,32.46,1.8900000000000006,1.8900000000000006,32.188,33.35,31.84,1.5100000000000016,1.5100000000000016,32.752,34.01,31.99,2.0199999999999996,2.0199999999999996,1111690,1569722,877065,692657,-637877
2018-08-05,34.156,34.3,33.88,0.4199999999999946,0.3200000000000003,34.58,34.94,34.19,0.75,0.5200000000000031,33.976,34.18,33.8,0.38000000000000256,0.1600000000000037,34.164,34.34,33.97,0.37000000000000455,-0.05000000000000426,615630,754825,466182,288643,-288643
2018-08-12,34.566,35.02,34.06,0.9600000000000009,0.6499999999999986,34.986,35.28,34.45,0.8299999999999983,0.8299999999999983,34.26,34.61,33.62,0.990000000000002,0.990000000000002,34.704,34.85,34.4,0.45000000000000284,0.44000000000000483,476102,569371,339267,230104,-73209
2018-08-19,34.804,34.98,34.5,0.4799999999999969,0.03999999999999915,35.072,35.34,34.82,0.5200000000000031,0.22000000000000597,34.51,34.76,34.38,0.37999999999999545,0.30999999999999517,34.828,35.1,34.5,0.6000000000000014,0.13000000000000256,461779,580742,307249,273493,-242675
2018-08-26,34.788000000000004,35.2,34.4,0.8000000000000043,-0.75,35.230000000000004,35.63,34.84,0.7899999999999991,0.4299999999999997,34.552,34.81,34.31,0.5,-0.27999999999999403,34.87,35.51,34.44,1.0700000000000003,0.46999999999999886,432845,582116,357054,225062,79989
2018-09-02,34.745000000000005,35.38,34.17,1.2100000000000009,-1.2100000000000009,34.9675,35.62,34.37,1.25,-0.9199999999999946,34.3,35.04,33.66,1.3800000000000026,-1.009999999999998,34.56,35.13,34.22,0.9100000000000037,-0.720000000000006,420109,599005,287081,311924,172635
