Date,Global X GuruEtf_Open_average,Global X GuruEtf_Open_max,Global X GuruEtf_Open_min,Global X GuruEtf_Open_volatility,Global X GuruEtf_Open_change,Global X GuruEtf_High_average,Global X GuruEtf_High_max,Global X GuruEtf_High_min,Global X GuruEtf_High_volatility,Global X GuruEtf_High_change,Global X GuruEtf_Low_average,Global X GuruEtf_Low_max,Global X GuruEtf_Low_min,Global X GuruEtf_Low_volatility,Global X GuruEtf_Low_change,Global X GuruEtf_Close_average,Global X GuruEtf_Close_max,Global X GuruEtf_Close_min,Global X GuruEtf_Close_volatility,Global X GuruEtf_Close_change
2018-04-01,29.7,29.7,29.7,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2018-04-08,30.19,30.19,30.19,0.0,0.0,30.26,30.26,30.26,0.0,0.0,29.93,29.93,29.93,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2018-04-15,30.49,30.49,30.49,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2018-04-22,30.11,30.11,30.11,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2018-04-29,29.62,29.62,29.62,0.0,0.0,30.17,30.17,30.17,0.0,0.0,29.61,29.61,29.61,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2018-05-06,30.77,30.77,30.77,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2018-05-13,30.76,30.76,30.76,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2018-05-20,30.87,30.87,30.87,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.87,30.87,30.87,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2018-05-27,31.1,31.1,31.1,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2018-06-03,31.72,31.72,31.72,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2018-06-10,31.99,31.99,31.99,0.0,0.0,32.31,32.31,32.31,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2018-06-17,32.43,32.43,32.43,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2018-06-24,31.62,31.62,31.62,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2018-07-01,31.74,31.74,31.74,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.74,31.74,31.74,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2018-07-08,32.22,32.22,32.22,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2018-07-15,32.12,32.12,32.12,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2018-07-22,32.21,32.21,32.21,0.0,0.0,32.28,32.28,32.28,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2018-07-29,32.19,32.19,32.19,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2018-08-05,32.19,32.19,32.19,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2018-08-12,31.89,31.89,31.89,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2018-08-19,32.15,32.15,32.15,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2018-08-26,32.64,32.64,32.64,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2018-09-02,31.9,31.9,31.9,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.81,31.81,31.81,0.0,0.0
2018-09-09,32.54,32.54,32.54,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2018-09-16,32.92,32.92,32.92,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2018-09-23,32.56,32.56,32.56,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2018-09-30,31.99,31.99,31.99,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2018-10-07,30.6,30.6,30.6,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2018-10-14,30.92,30.92,30.92,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2018-10-21,29.22,29.22,29.22,0.0,0.0,29.35,29.35,29.35,0.0,0.0,28.93,28.93,28.93,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2018-10-28,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2018-11-04,30.7,30.7,30.7,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-11-11,30.21,30.21,30.21,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2018-11-18,29.6,29.6,29.6,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2018-11-25,30.48,30.48,30.48,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2018-12-02,30.08,30.08,30.08,0.0,0.0,30.36,30.36,30.36,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2018-12-09,29.19,29.19,29.19,0.0,0.0,29.35,29.35,29.35,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2018-12-16,27.47,27.47,27.47,0.0,0.0,27.5,27.5,27.5,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2018-12-23,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2018-12-30,27.6,27.6,27.6,0.0,0.0,28.32,28.32,28.32,0.0,0.0,27.35,27.35,27.35,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2019-01-06,28.99,28.99,28.99,0.0,0.0,29.16,29.16,29.16,0.0,0.0,28.93,28.93,28.93,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-01-13,29.95,29.95,29.95,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.86,29.86,29.86,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2019-01-20,30.05,30.05,30.05,0.0,0.0,30.15,30.15,30.15,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2019-01-27,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-02-03,30.76,30.76,30.76,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.76,30.76,30.76,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-02-10,31.79,31.79,31.79,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-02-17,31.99,31.99,31.99,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2019-02-24,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-03-03,30.73,30.73,30.73,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.69,30.69,30.69,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-03-10,31.92,31.92,31.92,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2019-03-17,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.81,31.81,31.81,0.0,0.0
2019-03-24,31.94,31.94,31.94,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.89,31.89,31.89,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-03-31,32.75,32.75,32.75,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.85,32.85,32.85,0.0,0.0
2019-04-07,33.14,33.14,33.14,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2019-04-14,33.13,33.13,33.13,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2019-04-21,33.34,33.34,33.34,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.29,33.29,33.29,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-04-28,33.37,33.37,33.37,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.6,33.6,33.6,0.0,0.0
2019-05-05,32.58,32.58,32.58,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2019-05-12,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2019-05-19,31.73,31.73,31.73,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-05-26,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-06-02,32.09,32.09,32.09,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2019-06-09,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2019-06-16,33.38,33.38,33.38,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2019-06-23,33.27,33.27,33.27,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2019-06-30,34.0,34.0,34.0,0.0,0.0,34.04,34.04,34.04,0.0,0.0,33.83,33.83,33.83,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2019-07-07,34.03,34.03,34.03,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.99,33.99,33.99,0.0,0.0,34.11,34.11,34.11,0.0,0.0
2019-07-14,34.16,34.16,34.16,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2019-07-21,34.4,34.4,34.4,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.56,34.56,34.56,0.0,0.0
2019-07-28,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2019-08-04,33.05,33.05,33.05,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2019-08-11,32.57,32.57,32.57,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-08-18,32.97,32.97,32.97,0.0,0.0,33.18,33.18,33.18,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.32,32.32,32.32,0.0,0.0
2019-08-25,33.22,33.22,33.22,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2019-09-01,33.64,33.64,33.64,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2019-09-08,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2019-09-15,34.33,34.33,34.33,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.11,34.11,34.11,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2019-09-22,33.48,33.48,33.48,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.06,33.06,33.06,0.0,0.0
2019-09-29,32.74,32.74,32.74,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2019-10-06,32.71,32.71,32.71,0.0,0.0,33.26,33.26,33.26,0.0,0.0,32.71,32.71,32.71,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-10-13,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2019-10-20,33.67,33.67,33.67,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-10-27,34.25,34.25,34.25,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2019-11-03,34.98,34.98,34.98,0.0,0.0,35.13,35.13,35.13,0.0,0.0,34.92,34.92,34.92,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2019-11-10,35.39,35.39,35.39,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-11-17,35.36,35.36,35.36,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2019-11-24,35.9,35.9,35.9,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2019-12-01,35.71,35.71,35.71,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.56,35.56,35.56,0.0,0.0
2019-12-08,35.62,35.62,35.62,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2019-12-15,36.02,36.02,36.02,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.02,36.02,36.02,0.0,0.0,36.18,36.18,36.18,0.0,0.0
2019-12-22,36.33,36.33,36.33,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2019-12-29,36.01,36.01,36.01,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.07,36.07,36.07,0.0,0.0
2020-01-05,36.19,36.19,36.19,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.07,36.07,36.07,0.0,0.0
2020-01-12,36.97,36.97,36.97,0.0,0.0,37.09,37.09,37.09,0.0,0.0,36.93,36.93,36.93,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2020-01-19,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2020-01-26,35.89,35.89,35.89,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2020-02-02,36.78,36.78,36.78,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2020-02-09,37.28,37.28,37.28,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.15,37.15,37.15,0.0,0.0
2020-02-16,36.89,36.89,36.89,0.0,0.0,36.93,36.93,36.93,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.63,36.63,36.63,0.0,0.0
2020-02-23,31.61,31.61,31.61,0.0,0.0,32.45,32.45,32.45,0.0,0.0,31.51,31.51,31.51,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2020-03-01,31.95,31.95,31.95,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.57,31.57,31.57,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2020-03-08,28.22,28.22,28.22,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2020-03-15,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2020-03-22,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2020-03-29,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2020-04-05,29.45,29.45,29.45,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2020-04-12,29.81,29.81,29.81,0.0,0.0,30.32,30.32,30.32,0.0,0.0,29.81,29.81,29.81,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2020-04-19,29.81,29.81,29.81,0.0,0.0,30.52,30.52,30.52,0.0,0.0,29.81,29.81,29.81,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2020-04-26,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2020-05-03,32.08,32.08,32.08,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2020-05-10,31.21,31.21,31.21,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2020-05-17,32.89,32.89,32.89,0.0,0.0,33.11,33.11,33.11,0.0,0.0,32.78,32.78,32.78,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2020-05-24,33.89,33.89,33.89,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.67,33.67,33.67,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2020-05-31,36.03,36.03,36.03,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.03,36.03,36.03,0.0,0.0
2020-06-07,34.3,34.3,34.3,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.09,34.09,34.09,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2020-06-14,35.63,35.63,35.63,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.01,35.01,35.01,0.0,0.0
2020-06-21,34.04,34.04,34.04,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.34,33.34,33.34,0.0,0.0
2020-06-28,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0
2020-07-05,34.67,34.67,34.67,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.67,34.67,34.67,0.0,0.0
