Date,CUBStock_Open_average,CUBStock_Open_max,CUBStock_Open_min,CUBStock_Open_volatility,CUBStock_Open_change,CUBStock_High_average,CUBStock_High_max,CUBStock_High_min,CUBStock_High_volatility,CUBStock_High_change,CUBStock_Low_average,CUBStock_Low_max,CUBStock_Low_min,CUBStock_Low_volatility,CUBStock_Low_change,CUBStock_Close_average,CUBStock_Close_max,CUBStock_Close_min,CUBStock_Close_volatility,CUBStock_Close_change,CUBStock_Volume_average,CUBStock_Volume_max,CUBStock_Volume_min,CUBStock_Volume_volatility,CUBStock_Volume_change
2018-01-14,60.865,62.5,58.31,4.189999999999998,-4.189999999999998,61.8625,63.85,60.75,3.1000000000000014,-3.1000000000000014,59.662499999999994,60.4,58.3,2.1000000000000014,-2.1000000000000014,60.7125,61.5,59.95,1.5499999999999972,-0.8500000000000014,134861,172245,99398,72847,36054
2018-01-21,59.44,60.4,58.3,2.1000000000000014,-0.3999999999999986,59.82,60.4,59.05,1.3500000000000014,-0.14999999999999858,58.55,59.35,58.0,1.3500000000000014,0.75,59.44,60.1,58.8,1.3000000000000043,0.3999999999999986,111437,164727,62273,102454,-35240
2018-01-28,59.28,60.1,58.0,2.1000000000000014,-1.7000000000000028,59.916000000000004,60.85,58.9,1.9500000000000028,-1.9500000000000028,58.59,59.95,57.7,2.25,-1.9500000000000028,59.03,60.35,58.05,2.3000000000000043,-2.200000000000003,113814,151484,74826,76658,-12889
2018-02-04,55.92,57.85,54.5,3.3500000000000014,-3.3500000000000014,57.13,58.65,54.85,3.799999999999997,-0.45000000000000284,53.910000000000004,55.6,52.25,3.3500000000000014,-1.8500000000000014,55.629999999999995,57.0,54.05,2.950000000000003,0.9500000000000028,320198,532975,178330,354645,354645
2018-02-11,58.699999999999996,60.8,57.0,3.799999999999997,3.799999999999997,60.056,61.8,58.33,3.469999999999999,3.469999999999999,58.49,60.65,56.65,4.0,4.0,59.69,61.1,58.1,3.0,3.0,209761,235855,159762,76093,-22033
2018-02-18,61.025,61.3,60.9,0.3999999999999986,0.3499999999999943,61.725,61.9,61.5,0.3999999999999986,-0.19999999999999574,60.5125,60.7,60.4,0.30000000000000426,-0.10000000000000142,61.0,61.5,60.75,0.75,0.75,134420,191687,100282,91405,-91405
2018-02-25,61.49,61.95,60.6,1.3500000000000014,-1.0499999999999972,61.98,62.75,61.4,1.3500000000000014,-0.8000000000000043,60.956,61.75,60.25,1.5,-1.2000000000000028,61.48,62.0,61.0,1.0,-0.75,178976,208475,82939,125536,125028
2018-03-04,62.11,63.1,60.9,2.200000000000003,2.200000000000003,62.96,64.35,62.15,2.1999999999999957,2.049999999999997,61.556,62.55,60.8,1.75,1.75,62.68,64.2,61.8,2.4000000000000057,2.1500000000000057,180399,324255,119249,205006,201166
2018-03-11,65.12,65.75,64.2,1.5499999999999972,1.5499999999999972,65.74,66.2,65.15,1.0499999999999972,0.9499999999999886,64.72,65.2,64.2,1.0,0.3999999999999915,65.15,65.65,64.6,1.0500000000000114,0.4000000000000057,236020,455235,152678,302557,275407
2018-03-18,64.47,65.1,63.7,1.3999999999999915,-1.2000000000000028,65.12,65.85,64.0,1.8499999999999943,-0.9000000000000057,63.52,64.8,62.7,2.0999999999999943,-0.14999999999999858,64.11,65.5,62.8,2.700000000000003,-0.8000000000000043,161192,254625,92261,162364,-131299
2018-03-25,63.8125,65.0,63.0,2.0,-0.25,64.455,65.25,63.35,1.8999999999999986,-0.7800000000000011,62.825,63.25,62.3,0.9500000000000028,-0.20000000000000284,63.6375,64.85,62.9,1.9499999999999957,-1.249999999999993,162552,212915,141902,71013,70361
2018-04-01,63.13,63.8,62.0,1.7999999999999972,0.3499999999999943,63.946,64.45,63.45,1.0,-0.15000000000000568,62.13,63.4,61.2,2.1999999999999957,-0.9499999999999957,62.92,64.15,61.75,2.4000000000000057,-0.8500000000000014,152322,210521,107209,103312,79173
2018-04-08,62.69,63.6,62.1,1.5,1.3999999999999986,63.18,63.95,62.45,1.5,1.5,62.33,63.0,61.55,1.4500000000000028,1.4500000000000028,62.769999999999996,63.75,61.65,2.1000000000000014,2.1000000000000014,105918,158784,74030,84754,-11953
2018-04-15,65.22,66.4,64.1,2.3000000000000114,2.3000000000000114,66.08,67.2,64.35,2.8500000000000085,2.200000000000003,64.616,65.45,63.7,1.75,1.4500000000000028,65.38,66.35,63.7,2.6499999999999915,1.7000000000000028,178190,334761,112217,222544,1935
2018-04-22,64.16,65.45,63.15,2.3000000000000043,-1.3500000000000085,64.724,66.12,63.35,2.770000000000003,-1.9699999999999989,62.91,64.55,62.4,2.1499999999999986,-2.1499999999999986,63.64,64.75,63.0,1.75,-1.6499999999999986,180988,270508,118008,152500,81672
2018-04-29,62.26,63.3,60.65,2.6499999999999986,0.3999999999999986,63.254,65.47,60.8,4.670000000000002,1.8999999999999986,61.41,62.9,59.48,3.4200000000000017,0.8699999999999974,62.05,64.45,59.8,4.650000000000006,2.700000000000003,286063,468410,190270,278140,-12066
2018-05-06,69.54,71.2,64.45,6.75,6.700000000000003,71.256,72.4,69.3,3.1000000000000085,2.230000000000004,69.05799999999999,70.75,64.45,6.299999999999997,5.849999999999994,70.62,71.25,69.2,2.049999999999997,1.5,266337,361168,161953,199215,-113378
2018-05-13,69.58,70.45,68.85,1.6000000000000085,1.1000000000000085,70.59,71.75,69.6,2.1500000000000057,1.7000000000000028,69.254,70.25,68.42,1.8299999999999983,1.75,70.07,71.5,69.0,2.5,2.1500000000000057,183145,252228,131169,121059,-94336
2018-05-20,70.83,72.0,70.0,2.0,-1.8499999999999943,71.364,72.42,70.3,2.1200000000000045,-1.519999999999996,70.094,71.17,69.45,1.7199999999999989,-1.6200000000000045,70.64,71.85,70.0,1.8499999999999943,-1.1999999999999886,170963,233572,82307,151265,20744
2018-05-27,70.2875,70.55,70.0,0.5499999999999972,-0.20000000000000284,70.8,71.2,70.55,0.6500000000000057,-0.45000000000000284,69.65,70.0,69.35,0.6500000000000057,-0.15000000000000568,70.2,70.65,69.55,1.1000000000000085,0.09999999999999432,173505,248344,102395,145949,110820
2018-06-03,70.07,70.35,70.0,0.3499999999999943,-0.3499999999999943,70.43,70.95,70.15,0.7999999999999972,-0.3500000000000085,69.7,69.75,69.65,0.09999999999999432,0.04999999999999716,70.1,70.5,70.0,0.5,0.5,202885,290621,130425,160196,160196
2018-06-10,68.94,70.6,67.25,3.3499999999999943,-3.3499999999999943,69.35,71.35,67.25,4.099999999999994,-4.099999999999994,67.67,68.9,65.95,2.950000000000003,-2.950000000000003,67.97,69.05,66.5,2.549999999999997,-2.549999999999997,202901,390614,113956,276658,232859
2018-06-17,66.7,67.5,65.85,1.6500000000000057,1.1000000000000085,67.41,68.0,66.95,1.0499999999999972,0.29999999999999716,66.11,66.7,65.6,1.1000000000000085,0.6500000000000057,67.03,67.7,66.5,1.2000000000000028,0.5499999999999972,272280,570468,109263,461205,384462
2018-06-24,64.27,66.85,62.8,4.049999999999997,-3.1499999999999915,64.82,66.85,63.35,3.499999999999993,-2.4499999999999886,63.019999999999996,63.55,62.05,1.5,0.19999999999999574,63.64,64.35,62.75,1.5999999999999943,0.45000000000000284,129715,186064,79352,106712,-21525
