Date,BLXStock_Open_average,BLXStock_Open_max,BLXStock_Open_min,BLXStock_Open_volatility,BLXStock_Open_change,BLXStock_High_average,BLXStock_High_max,BLXStock_High_min,BLXStock_High_volatility,BLXStock_High_change,BLXStock_Low_average,BLXStock_Low_max,BLXStock_Low_min,BLXStock_Low_volatility,BLXStock_Low_change,BLXStock_Close_average,BLXStock_Close_max,BLXStock_Close_min,BLXStock_Close_volatility,BLXStock_Close_change,BLXStock_Volume_average,BLXStock_Volume_max,BLXStock_Volume_min,BLXStock_Volume_volatility,BLXStock_Volume_change
2018-01-14,29.9325,30.0,29.79,0.21000000000000085,-0.21000000000000085,30.1925,30.31,30.14,0.16999999999999815,-0.16999999999999815,29.677500000000002,29.82,29.41,0.41000000000000014,-0.03999999999999915,29.965,30.04,29.88,0.16000000000000014,0.08000000000000185,106750,131451,93497,37954,-13950
2018-01-21,30.21,30.38,29.75,0.629999999999999,0.629999999999999,30.372,30.5,30.27,0.23000000000000043,0.21000000000000085,29.924,30.14,29.69,0.4499999999999993,0.4499999999999993,30.234,30.35,30.06,0.2900000000000027,0.16000000000000014,90757,137784,46487,91297,-67863
2018-01-28,29.774,30.29,29.23,1.0599999999999987,-0.8999999999999986,29.986,30.42,29.39,1.0300000000000011,-1.0300000000000011,29.438,29.98,28.78,1.1999999999999993,-1.1999999999999993,29.65,30.16,28.99,1.1700000000000017,-1.1700000000000017,107345,127849,71707,56142,19757
2018-02-04,28.444,28.8,28.05,0.75,-0.25,28.61,28.88,28.4,0.4800000000000004,-0.379999999999999,27.572,28.01,26.77,1.240000000000002,-0.9299999999999997,27.894000000000002,28.24,27.64,0.5999999999999979,-0.08999999999999986,147159,185372,84393,100979,23655
2018-02-11,28.202,29.1,27.61,1.490000000000002,0.870000000000001,28.702,29.44,27.91,1.5300000000000011,1.370000000000001,27.986,28.71,27.23,1.4800000000000004,1.3399999999999999,28.43,28.88,27.69,1.1899999999999977,1.1699999999999982,91169,109985,72813,37172,33287
2018-02-18,28.775,28.89,28.66,0.23000000000000043,0.14000000000000057,29.175,29.44,28.93,0.5100000000000016,0.14999999999999858,28.5425,28.68,28.25,0.4299999999999997,0.33999999999999986,28.805,29.07,28.67,0.3999999999999986,0.3500000000000014,101529,128973,85092,43881,-31158
2018-02-25,28.466,29.2,27.97,1.2300000000000004,-1.2300000000000004,28.684,29.21,28.23,0.9800000000000004,-0.6400000000000006,28.088,28.77,27.81,0.9600000000000009,-0.9299999999999997,28.288,28.89,27.85,1.0399999999999991,-0.39000000000000057,112054,200974,61035,139939,34766
2018-03-04,28.174,28.46,28.1,0.35999999999999943,0.0,28.38,28.81,28.14,0.6699999999999982,-0.639999999999997,27.926,28.04,27.85,0.18999999999999773,-0.10999999999999943,28.067999999999998,28.24,27.95,0.28999999999999915,-0.08999999999999986,128987,198649,63726,134923,-60079
2018-03-11,28.414,28.69,28.09,0.6000000000000014,0.3099999999999987,28.71,28.89,28.31,0.5800000000000018,-0.05000000000000071,28.208,28.49,27.96,0.5299999999999976,0.2799999999999976,28.498,28.69,28.27,0.4200000000000017,-0.0400000000000027,76355,151801,52678,99123,92361
2018-03-18,28.568,28.83,28.02,0.8099999999999987,-0.620000000000001,28.784,29.24,28.18,1.0599999999999987,-0.620000000000001,28.23,28.65,27.55,1.0999999999999979,-0.8099999999999987,28.404,28.94,27.58,1.360000000000003,-1.1600000000000001,99417,116404,62858,53546,20961
2018-03-25,28.2525,28.53,27.9,0.6300000000000026,0.07000000000000028,28.5375,28.84,28.27,0.5700000000000003,0.379999999999999,27.9425,28.43,27.64,0.7899999999999991,0.7899999999999991,28.245,28.5,27.94,0.5599999999999987,0.3500000000000014,89361,100113,70177,29936,5247
2018-04-01,28.586000000000002,28.82,28.39,0.4299999999999997,0.370000000000001,28.974,29.23,28.63,0.6000000000000014,0.5,28.418,28.82,28.1,0.7199999999999989,0.3200000000000003,28.674,28.98,28.4,0.5800000000000018,0.17999999999999972,92783,123021,60525,62496,-32339
2018-04-08,28.759999999999998,28.82,28.72,0.10000000000000142,0.07000000000000028,28.919999999999998,29.07,28.83,0.240000000000002,-0.03999999999999915,28.514,28.57,28.47,0.10000000000000142,0.0,28.666,28.9,28.49,0.41000000000000014,0.08000000000000185,61185,77892,45818,32074,12917
2018-04-15,29.02,29.72,28.28,1.4399999999999977,-0.3999999999999986,29.483999999999998,29.95,28.84,1.1099999999999994,0.03999999999999915,28.724,29.59,27.3,2.289999999999999,-1.1600000000000001,29.060000000000002,29.78,27.42,2.3599999999999994,-1.3599999999999994,130162,295298,62218,233080,231647
2018-04-22,27.392,27.63,27.09,0.5399999999999991,-0.21999999999999886,27.554,27.83,27.31,0.5199999999999996,-0.16000000000000014,27.102,27.32,26.9,0.4200000000000017,-0.019999999999999574,27.314,27.54,27.07,0.46999999999999886,-0.25,87740,128615,53945,74670,-74670
2018-04-29,26.856,27.25,26.67,0.5799999999999983,-0.5599999999999987,27.21,27.44,26.95,0.490000000000002,0.019999999999999574,26.64,27.03,26.31,0.7200000000000024,-0.33999999999999986,26.914,27.16,26.76,0.3999999999999986,0.07000000000000028,94664,112044,74590,37454,-17872
2018-05-06,28.178,28.86,27.26,1.5999999999999979,1.5299999999999976,28.472,28.88,27.57,1.3099999999999987,1.3099999999999987,27.866,28.5,27.0,1.5,1.4100000000000001,28.338,28.78,27.53,1.25,0.8900000000000006,108732,159071,68545,90526,27530
2018-05-13,28.0,28.39,27.69,0.6999999999999993,-0.5,28.154,28.59,27.89,0.6999999999999993,-0.6999999999999993,27.678,27.92,27.21,0.7100000000000009,-0.7100000000000009,27.812,28.09,27.23,0.8599999999999994,-0.8599999999999994,90100,101905,63644,38261,-5129
2018-05-20,27.278,27.4,27.07,0.3299999999999983,-0.17999999999999972,27.464,27.81,27.1,0.7099999999999973,-0.34999999999999787,27.080000000000002,27.27,26.85,0.41999999999999815,-0.3200000000000003,27.316,27.57,27.0,0.5700000000000003,-0.3099999999999987,88461,121947,56439,65508,22265
2018-05-27,26.85,27.0,26.69,0.3099999999999987,0.17999999999999972,27.009999999999998,27.11,26.87,0.23999999999999844,0.18999999999999773,26.66,26.84,26.49,0.3500000000000014,0.3099999999999987,26.8375,27.03,26.63,0.40000000000000213,0.3100000000000023,87434,108023,72484,35539,-35539
2018-06-03,27.144000000000002,27.63,26.35,1.2799999999999976,-1.2799999999999976,27.198,27.63,26.57,1.0599999999999987,-1.0599999999999987,26.56,27.03,25.86,1.1700000000000017,-1.1700000000000017,26.742,27.3,25.98,1.3200000000000003,-1.3200000000000003,102446,124116,82048,42068,30343
2018-06-10,25.78,25.95,25.5,0.4499999999999993,-0.3000000000000007,25.982,26.12,25.74,0.38000000000000256,-0.38000000000000256,25.508,25.75,25.31,0.4400000000000013,0.030000000000001137,25.704,25.88,25.5,0.379999999999999,0.129999999999999,122955,155011,81137,73874,-25485
2018-06-17,25.636,26.0,25.39,0.6099999999999994,0.5,25.843999999999998,26.16,25.58,0.5800000000000018,0.46000000000000085,25.51,25.69,25.27,0.4200000000000017,0.4200000000000017,25.692,25.84,25.51,0.3299999999999983,0.3099999999999987,116834,203993,79128,124865,95256
2018-06-24,25.366,25.69,24.96,0.7300000000000004,-0.5500000000000007,25.55,25.84,25.15,0.6900000000000013,-0.5799999999999983,25.038,25.38,24.56,0.8200000000000003,-0.75,25.172,25.69,24.61,1.0800000000000018,-0.9000000000000021,86559,103206,64193,39013,24044
2018-07-01,24.572499999999998,24.98,23.74,1.240000000000002,1.240000000000002,24.95,25.19,24.54,0.6500000000000021,0.6500000000000021,24.4925,24.84,23.68,1.1600000000000001,1.1600000000000001,24.845,25.04,24.53,0.509999999999998,0.509999999999998,81337,114244,41416,72828,-29571
2018-07-08,24.878,25.22,24.39,0.8299999999999983,-0.75,24.982,25.37,24.48,0.8900000000000006,-0.7899999999999991,24.62,25.05,24.21,0.8399999999999999,-0.8399999999999999,24.704,25.16,24.24,0.9200000000000017,-0.9200000000000017,61493,76364,43077,33287,-13942
2018-07-15,23.98,24.37,23.46,0.9100000000000001,-0.00999999999999801,24.396,24.5,24.25,0.25,0.03999999999999915,23.714,24.24,23.12,1.1199999999999974,-1.1199999999999974,24.124,24.28,23.95,0.33000000000000185,-0.33000000000000185,121997,310733,42910,267823,267823
2018-07-22,24.274,24.52,23.86,0.6600000000000001,0.6600000000000001,24.55,24.63,24.48,0.14999999999999858,0.07000000000000028,24.158,24.3,23.86,0.4400000000000013,0.379999999999999,24.354,24.43,24.3,0.129999999999999,0.03999999999999915,76072,97072,56495,40577,19850
2018-07-29,23.686,23.95,23.46,0.48999999999999844,-0.23000000000000043,24.114,24.35,23.86,0.490000000000002,-0.19000000000000128,23.622,23.93,23.46,0.46999999999999886,-0.21000000000000085,23.896,24.11,23.75,0.35999999999999943,0.03999999999999915,75176,96849,62159,34690,13724
2018-08-05,23.964,24.08,23.76,0.31999999999999673,-0.259999999999998,24.132,24.23,23.93,0.3000000000000007,-0.3000000000000007,23.864,23.95,23.68,0.2699999999999996,-0.2699999999999996,23.984,24.06,23.85,0.2099999999999973,-0.2099999999999973,55462,88068,40078,47990,42875
2018-08-12,23.024,23.75,22.25,1.5,-1.2399999999999984,23.2,23.88,22.51,1.3699999999999974,-1.3699999999999974,22.612,23.61,21.9,1.7100000000000009,-1.7100000000000009,22.822,23.63,22.34,1.2899999999999991,-1.2199999999999989,101531,134218,85819,48399,-6206
