Date,FEIMStock_Open_average,FEIMStock_Open_max,FEIMStock_Open_min,FEIMStock_Open_volatility,FEIMStock_Open_change,FEIMStock_High_average,FEIMStock_High_max,FEIMStock_High_min,FEIMStock_High_volatility,FEIMStock_High_change,FEIMStock_Low_average,FEIMStock_Low_max,FEIMStock_Low_min,FEIMStock_Low_volatility,FEIMStock_Low_change,FEIMStock_Close_average,FEIMStock_Close_max,FEIMStock_Close_min,FEIMStock_Close_volatility,FEIMStock_Close_change,FEIMStock_Volume_average,FEIMStock_Volume_max,FEIMStock_Volume_min,FEIMStock_Volume_volatility,FEIMStock_Volume_change
2018-01-14,9.515,9.6,9.34,0.2599999999999998,-0.17999999999999972,9.575,9.6,9.52,0.08000000000000007,0.0600000000000005,9.195,9.35,9.08,0.2699999999999996,0.07000000000000028,9.442499999999999,9.52,9.37,0.15000000000000036,0.15000000000000036,8091,12209,5228,6981,-4412
2018-01-21,9.632,9.79,9.5,0.28999999999999915,0.28999999999999915,9.708,9.79,9.6,0.1899999999999995,0.1899999999999995,9.608,9.79,9.5,0.28999999999999915,0.28999999999999915,9.658,9.79,9.59,0.1999999999999993,0.1999999999999993,1079,2251,122,2129,-626
2018-01-28,9.36,9.84,9.12,0.7200000000000006,-0.7200000000000006,9.46,9.84,9.12,0.7200000000000006,-0.7200000000000006,9.26,9.44,9.05,0.3899999999999988,-0.3200000000000003,9.346,9.51,9.12,0.39000000000000057,-0.39000000000000057,1030,2021,0,2021,-2021
2018-02-04,9.384,9.58,9.08,0.5,0.07000000000000028,9.522,9.78,9.2,0.5800000000000001,0.08999999999999986,9.312,9.55,9.08,0.47000000000000064,-0.28999999999999915,9.466,9.55,9.2,0.3500000000000014,0.040000000000000924,4676,16529,0,16529,16363
2018-02-11,9.572,10.12,9.35,0.7699999999999996,0.7699999999999996,9.85,10.35,9.4,0.9499999999999993,0.9499999999999993,9.482,10.1,9.27,0.8300000000000001,0.8300000000000001,9.709999999999999,10.1,9.27,0.8300000000000001,0.8300000000000001,6724,12191,1395,10796,-5961
2018-02-18,10.2625,10.47,10.1,0.370000000000001,-0.2400000000000002,10.355,10.47,10.23,0.2400000000000002,-0.2400000000000002,10.05,10.1,10.0,0.09999999999999964,0.08999999999999986,10.0525,10.1,10.01,0.08999999999999986,0.08000000000000007,1711,2207,1125,1082,-124
2018-02-25,9.468,10.02,9.16,0.8599999999999994,-0.8599999999999994,9.624,10.59,9.23,1.3599999999999994,-1.3599999999999994,9.288,9.65,8.98,0.6699999999999999,-0.5,9.306,9.65,9.02,0.6300000000000008,-0.45000000000000107,6355,11829,2498,9331,-9146
2018-03-04,8.902,9.07,8.75,0.3200000000000003,-0.120000000000001,8.968,9.13,8.8,0.33000000000000007,0.05000000000000071,8.814,8.96,8.62,0.34000000000000163,-0.010000000000001563,8.868,9.13,8.67,0.46000000000000085,0.14000000000000057,7379,15391,1556,13835,-6455
2018-03-11,9.356,9.8,8.72,1.08,-0.1800000000000015,9.78,10.0,9.55,0.4499999999999993,0.25,8.958,9.35,8.72,0.629999999999999,-0.34999999999999964,9.456,9.8,9.28,0.5200000000000014,0.45000000000000107,5399,11867,679,11188,11188
2018-03-18,9.184,9.47,9.0,0.47000000000000064,-0.47000000000000064,9.266,9.54,9.18,0.35999999999999943,-0.35999999999999943,8.938,9.14,8.66,0.4800000000000004,-0.030000000000001137,9.144,9.2,9.05,0.14999999999999858,0.02999999999999936,18205,74990,1123,73867,-70789
2018-03-25,8.8075,8.95,8.7,0.25,-0.25,8.932500000000001,9.03,8.8,0.22999999999999865,0.02999999999999936,8.695,8.8,8.65,0.15000000000000036,-0.009999999999999787,8.76,8.82,8.67,0.15000000000000036,-0.07000000000000028,17754,24743,6957,17786,13547
2018-04-01,8.756,8.99,8.55,0.4399999999999995,-0.21999999999999886,9.254,9.7,8.81,0.8899999999999988,0.6600000000000001,8.736,8.99,8.55,0.4399999999999995,-0.129999999999999,9.004,9.35,8.68,0.6699999999999999,0.47000000000000064,50712,135653,4178,131475,66035
2018-04-08,9.106,9.3,9.04,0.26000000000000156,-0.26000000000000156,9.212,9.54,9.07,0.46999999999999886,-0.23000000000000043,8.956,9.0,8.9,0.09999999999999964,0.049999999999998934,8.968,9.05,8.9,0.15000000000000036,0.049999999999998934,5214,9649,847,8802,-8802
2018-04-15,8.894,8.97,8.84,0.13000000000000078,-0.09999999999999964,8.946,9.05,8.85,0.20000000000000107,-0.15000000000000036,8.802,8.84,8.77,0.07000000000000028,0.009999999999999787,8.854000000000001,8.91,8.8,0.10999999999999943,-0.05999999999999872,9610,26636,542,26094,-9142
2018-04-22,8.708,8.76,8.62,0.14000000000000057,-0.08000000000000007,8.916,9.15,8.77,0.3800000000000008,0.0600000000000005,8.64,8.72,8.61,0.11000000000000121,-0.11000000000000121,8.738,8.86,8.61,0.25,0.019999999999999574,8013,12874,1505,11369,7790
2018-04-29,8.870000000000001,8.97,8.8,0.16999999999999993,-0.14000000000000057,9.006,9.34,8.86,0.4800000000000004,-0.4800000000000004,8.794,8.85,8.71,0.1399999999999988,-0.09999999999999964,8.856,8.93,8.79,0.14000000000000057,-0.02000000000000135,1911,4917,466,4451,3256
2018-05-06,8.540000000000001,8.74,8.34,0.40000000000000036,-0.3200000000000003,8.628,8.85,8.34,0.5099999999999998,-0.09999999999999964,8.394,8.65,8.19,0.46000000000000085,-0.46000000000000085,8.414,8.65,8.24,0.41000000000000014,-0.41000000000000014,27692,74486,0,74486,-49548
2018-05-13,8.07,8.15,7.97,0.1800000000000006,-0.08999999999999986,8.118,8.26,8.0,0.2599999999999998,0.10999999999999943,7.9879999999999995,8.06,7.92,0.14000000000000057,-0.09000000000000075,8.006,8.1,7.95,0.14999999999999947,-0.1299999999999999,24995,94612,2436,92176,2170
2018-05-20,7.908,8.01,7.83,0.17999999999999972,0.09999999999999964,8.0,8.07,7.95,0.1200000000000001,0.04999999999999982,7.776,7.85,7.7,0.14999999999999947,0.14999999999999947,7.874,8.01,7.78,0.22999999999999954,0.22999999999999954,27822,60093,4193,55900,-54223
2018-05-27,8.26,8.39,8.13,0.2599999999999998,-0.1399999999999988,8.3875,8.47,8.25,0.22000000000000064,-0.02999999999999936,8.120000000000001,8.35,8.0,0.34999999999999964,0.05000000000000071,8.2175,8.36,8.08,0.27999999999999936,-0.05000000000000071,3860,9047,1670,7377,-6012
2018-06-03,8.212,8.41,8.06,0.34999999999999964,0.23000000000000043,8.374,8.5,8.18,0.3200000000000003,0.23000000000000043,8.052,8.25,7.87,0.3799999999999999,0.1200000000000001,8.18,8.5,7.99,0.5099999999999998,-0.10999999999999943,40538,81284,2752,78532,-8695
2018-06-10,8.161999999999999,8.44,7.51,0.9299999999999997,0.9100000000000001,8.376000000000001,8.55,8.21,0.33999999999999986,0.33999999999999986,8.156,8.44,7.51,0.9299999999999997,0.8800000000000008,8.358,8.55,8.15,0.40000000000000036,0.40000000000000036,7052,16356,1077,15279,-9040
2018-06-17,8.218,8.48,8.0,0.4800000000000004,-0.4800000000000004,8.354,8.54,8.22,0.3199999999999985,-0.3199999999999985,8.028,8.21,7.92,0.2900000000000009,-0.14999999999999947,8.158,8.36,7.95,0.40999999999999925,-0.40999999999999925,13923,38320,1339,36981,9628
2018-06-24,7.976,8.0,7.95,0.04999999999999982,0.04999999999999982,8.034,8.06,8.0,0.0600000000000005,0.009999999999999787,7.968,8.0,7.95,0.04999999999999982,0.040000000000000036,7.986,8.06,7.95,0.11000000000000032,0.10000000000000053,4200,6811,1270,5541,-1084
2018-07-01,7.9725,8.16,7.82,0.33999999999999986,0.20999999999999996,7.9975000000000005,8.16,7.88,0.28000000000000025,0.16999999999999993,7.8475,7.96,7.73,0.22999999999999954,0.16999999999999993,7.9,7.96,7.84,0.1200000000000001,0.1200000000000001,7039,19955,537,19418,-19418
2018-07-08,8.062,8.2,7.94,0.2599999999999989,-0.05999999999999961,8.184,8.38,8.0,0.3800000000000008,0.17999999999999972,7.98,8.16,7.85,0.3100000000000005,-0.15000000000000036,8.086,8.2,7.97,0.22999999999999954,0.09999999999999964,10893,38627,0,38627,13949
