Date,Global X MSCI SuperDividend EAFEEtf_Open_average,Global X MSCI SuperDividend EAFEEtf_Open_max,Global X MSCI SuperDividend EAFEEtf_Open_min,Global X MSCI SuperDividend EAFEEtf_Open_volatility,Global X MSCI SuperDividend EAFEEtf_Open_change,Global X MSCI SuperDividend EAFEEtf_High_average,Global X MSCI SuperDividend EAFEEtf_High_max,Global X MSCI SuperDividend EAFEEtf_High_min,Global X MSCI SuperDividend EAFEEtf_High_volatility,Global X MSCI SuperDividend EAFEEtf_High_change,Global X MSCI SuperDividend EAFEEtf_Low_average,Global X MSCI SuperDividend EAFEEtf_Low_max,Global X MSCI SuperDividend EAFEEtf_Low_min,Global X MSCI SuperDividend EAFEEtf_Low_volatility,Global X MSCI SuperDividend EAFEEtf_Low_change,Global X MSCI SuperDividend EAFEEtf_Close_average,Global X MSCI SuperDividend EAFEEtf_Close_max,Global X MSCI SuperDividend EAFEEtf_Close_min,Global X MSCI SuperDividend EAFEEtf_Close_volatility,Global X MSCI SuperDividend EAFEEtf_Close_change
2018-06-24,17.12,17.12,17.12,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2018-07-01,17.5,17.5,17.5,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2018-07-08,17.49,17.49,17.49,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2018-07-15,17.5,17.5,17.5,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2018-07-22,17.58,17.58,17.58,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2018-07-29,17.4,17.4,17.4,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2018-08-05,17.01,17.01,17.01,0.0,0.0,17.04,17.04,17.04,0.0,0.0,16.98,16.98,16.98,0.0,0.0,17.04,17.04,17.04,0.0,0.0
2018-08-12,16.93,16.93,16.93,0.0,0.0,17.06,17.06,17.06,0.0,0.0,16.93,16.93,16.93,0.0,0.0,17.06,17.06,17.06,0.0,0.0
2018-08-19,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2018-08-26,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2018-09-02,16.68,16.68,16.68,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.68,16.68,16.68,0.0,0.0
2018-09-09,17.02,17.02,17.02,0.0,0.0,17.02,17.02,17.02,0.0,0.0,16.89,16.89,16.89,0.0,0.0,16.89,16.89,16.89,0.0,0.0
2018-09-16,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2018-09-23,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2018-09-30,16.64,16.64,16.64,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2018-10-07,16.34,16.34,16.34,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2018-10-14,16.41,16.41,16.41,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2018-10-21,15.69,15.69,15.69,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2018-10-28,16.15,16.15,16.15,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2018-11-04,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0
2018-11-11,16.05,16.05,16.05,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2018-11-18,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2018-11-25,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2018-12-02,15.66,15.66,15.66,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2018-12-09,15.51,15.51,15.51,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2018-12-16,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2018-12-23,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2018-12-30,15.22,15.22,15.22,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2019-01-06,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0
2019-01-13,16.03,16.03,16.03,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-01-20,16.1,16.1,16.1,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-01-27,16.34,16.34,16.34,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-02-03,16.02,16.02,16.02,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-02-10,15.97,15.97,15.97,0.0,0.0,16.02,16.02,16.02,0.0,0.0,15.96,15.96,15.96,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-02-17,16.13,16.13,16.13,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2019-02-24,16.31,16.31,16.31,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2019-03-03,15.97,15.97,15.97,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2019-03-10,16.28,16.28,16.28,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.27,16.27,16.27,0.0,0.0
2019-03-17,16.22,16.22,16.22,0.0,0.0,16.22,16.22,16.22,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2019-03-24,16.0,16.0,16.0,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-03-31,16.15,16.15,16.15,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-04-07,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-04-14,16.34,16.34,16.34,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2019-04-21,16.08,16.08,16.08,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2019-04-28,15.94,15.94,15.94,0.0,0.0,16.09,16.09,16.09,0.0,0.0,15.94,15.94,15.94,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2019-05-05,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-05-12,15.47,15.47,15.47,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2019-05-19,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2019-05-26,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2019-06-02,15.9,15.9,15.9,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2019-06-09,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2019-06-16,15.73,15.73,15.73,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2019-06-23,15.9,15.9,15.9,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2019-06-30,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2019-07-07,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-07-14,15.77,15.77,15.77,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-07-21,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-07-28,15.25,15.25,15.25,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2019-08-04,14.95,14.95,14.95,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-08-11,14.6,14.6,14.6,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-08-18,14.88,14.88,14.88,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-08-25,14.83,14.83,14.83,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-09-01,15.2,15.2,15.2,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.11,15.11,15.11,0.0,0.0
2019-09-08,15.84,15.84,15.84,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-09-15,15.71,15.71,15.71,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-09-22,15.7,15.7,15.7,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.61,15.61,15.61,0.0,0.0
2019-09-29,15.17,15.17,15.17,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2019-10-06,15.68,15.68,15.68,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2019-10-13,16.0,16.0,16.0,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2019-10-20,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-10-27,16.18,16.18,16.18,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-11-03,16.0,16.0,16.0,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2019-11-10,15.93,15.93,15.93,0.0,0.0,16.03,16.03,16.03,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-11-17,15.93,15.93,15.93,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-11-24,15.86,15.86,15.86,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2019-12-01,15.81,15.81,15.81,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.84,15.84,15.84,0.0,0.0
2019-12-08,16.21,16.21,16.21,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.26,16.26,16.26,0.0,0.0
2019-12-15,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2019-12-22,16.5,16.5,16.5,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.54,16.54,16.54,0.0,0.0
2019-12-29,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2020-01-05,16.3,16.3,16.3,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2020-01-12,16.6,16.6,16.6,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2020-01-19,16.48,16.48,16.48,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2020-01-26,16.19,16.19,16.19,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2020-02-02,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2020-02-09,16.43,16.43,16.43,0.0,0.0,16.43,16.43,16.43,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2020-02-16,16.28,16.28,16.28,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2020-02-23,14.39,14.39,14.39,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.53,14.53,14.53,0.0,0.0
2020-03-01,14.24,14.24,14.24,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2020-03-08,11.52,11.52,11.52,0.0,0.0,11.58,11.58,11.58,0.0,0.0,11.12,11.12,11.12,0.0,0.0,11.33,11.33,11.33,0.0,0.0
2020-03-15,9.95,9.95,9.95,0.0,0.0,9.95,9.95,9.95,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.63,9.63,9.63,0.0,0.0
2020-03-22,10.66,10.66,10.66,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.71,10.71,10.71,0.0,0.0
2020-03-29,10.28,10.28,10.28,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.15,10.15,10.15,0.0,0.0
2020-04-05,11.38,11.38,11.38,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.4,11.4,11.4,0.0,0.0
2020-04-12,11.0,11.0,11.0,0.0,0.0,11.08,11.08,11.08,0.0,0.0,10.99,10.99,10.99,0.0,0.0,11.08,11.08,11.08,0.0,0.0
2020-04-19,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0
2020-04-26,11.19,11.19,11.19,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.14,11.14,11.14,0.0,0.0
2020-05-03,11.23,11.23,11.23,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.29,11.29,11.29,0.0,0.0
2020-05-10,10.7,10.7,10.7,0.0,0.0,10.73,10.73,10.73,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.73,10.73,10.73,0.0,0.0
2020-05-17,10.98,10.98,10.98,0.0,0.0,10.99,10.99,10.99,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.99,10.99,10.99,0.0,0.0
2020-05-24,11.74,11.74,11.74,0.0,0.0,11.74,11.74,11.74,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.73,11.73,11.73,0.0,0.0
2020-05-31,13.15,13.15,13.15,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2020-06-07,12.39,12.39,12.39,0.0,0.0,12.41,12.41,12.41,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.41,12.41,12.41,0.0,0.0
2020-06-14,12.5,12.5,12.5,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2020-06-21,12.11,12.11,12.11,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2020-06-28,12.21,12.21,12.21,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2020-07-05,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0
