Date,TELLStock_Open_average,TELLStock_Open_max,TELLStock_Open_min,TELLStock_Open_volatility,TELLStock_Open_change,TELLStock_High_average,TELLStock_High_max,TELLStock_High_min,TELLStock_High_volatility,TELLStock_High_change,TELLStock_Low_average,TELLStock_Low_max,TELLStock_Low_min,TELLStock_Low_volatility,TELLStock_Low_change,TELLStock_Close_average,TELLStock_Close_max,TELLStock_Close_min,TELLStock_Close_volatility,TELLStock_Close_change,TELLStock_Volume_average,TELLStock_Volume_max,TELLStock_Volume_min,TELLStock_Volume_volatility,TELLStock_Volume_change
2018-01-14,11.525,11.95,11.06,0.8899999999999988,0.28999999999999915,11.9,12.21,11.73,0.4800000000000004,-0.08000000000000007,11.0925,11.4,10.85,0.5500000000000007,0.27999999999999936,11.455,11.67,11.04,0.6300000000000008,0.4200000000000017,1574444,2137725,951649,1186076,-934903
2018-01-21,11.642,11.89,11.35,0.5400000000000009,0.40000000000000036,11.85,11.92,11.75,0.16999999999999993,0.019999999999999574,11.394,11.53,11.2,0.33000000000000007,0.33000000000000007,11.658,11.76,11.55,0.20999999999999908,-0.03999999999999915,731110,1146708,402407,744301,-598059
2018-01-28,11.43,11.58,11.36,0.22000000000000064,-0.16000000000000014,11.594,11.85,11.42,0.4299999999999997,-0.23000000000000043,11.2,11.29,11.01,0.27999999999999936,-0.27999999999999936,11.394,11.56,11.19,0.370000000000001,-0.2599999999999998,762923,866064,679495,186569,85302
2018-02-04,10.57,11.08,10.2,0.8800000000000008,-0.8800000000000008,10.784,11.14,10.22,0.9199999999999999,-0.9199999999999999,10.098,10.38,9.72,0.6600000000000001,-0.6600000000000001,10.396,10.72,10.11,0.6100000000000012,-0.28000000000000114,1050324,1458909,630630,828279,209126
2018-02-11,10.138,10.24,9.93,0.3100000000000005,-0.019999999999999574,10.258,10.44,10.1,0.33999999999999986,-0.1899999999999995,9.926,10.0,9.8,0.1999999999999993,-0.05000000000000071,10.092,10.22,9.99,0.23000000000000043,-0.17999999999999972,800803,1030417,608919,421498,-229048
2018-02-18,9.625,10.0,9.12,0.8800000000000008,-0.8800000000000008,9.7725,10.14,9.27,0.870000000000001,-0.870000000000001,9.2825,9.94,8.81,1.129999999999999,-1.129999999999999,9.3125,9.97,8.89,1.08,-1.08,1404977,2703030,714717,1988313,1988313
2018-02-25,8.912,9.5,8.41,1.0899999999999999,-0.5700000000000003,9.09,9.55,8.6,0.9500000000000011,-0.6600000000000001,8.622,8.94,8.2,0.7400000000000002,-0.7000000000000011,8.794,9.19,8.52,0.6699999999999999,-0.6099999999999994,999627,1160243,858597,301646,38722
2018-03-04,8.574,8.75,8.42,0.33000000000000007,0.15000000000000036,8.7,8.86,8.6,0.2599999999999998,0.17999999999999972,8.272,8.37,8.04,0.33000000000000007,-0.3100000000000005,8.432,8.61,8.07,0.5399999999999991,-0.5399999999999991,987231,1830629,700776,1129853,927672
2018-03-11,8.084,8.47,7.56,0.910000000000001,-0.5900000000000007,8.209999999999999,8.58,7.57,1.0099999999999998,-1.0099999999999998,7.758,8.11,7.05,1.0599999999999996,-1.0599999999999996,7.92,8.51,7.4,1.1099999999999994,-1.1099999999999994,1693528,2886926,891769,1995157,1365910
2018-03-18,7.16,7.3,6.93,0.3700000000000001,-0.20999999999999996,7.332,7.55,7.03,0.5199999999999996,0.20999999999999996,6.864,7.04,6.55,0.4900000000000002,-0.040000000000000036,7.034,7.19,6.89,0.3000000000000007,-0.010000000000000675,2071305,3242479,1596960,1645519,-484854
2018-03-25,6.845,7.26,6.63,0.6299999999999999,-0.6299999999999999,7.1175,7.5,6.76,0.7400000000000002,-0.2699999999999996,6.5925,6.67,6.45,0.21999999999999975,0.009999999999999787,6.8125,7.21,6.56,0.6500000000000004,0.4299999999999997,1352761,1426881,1179221,247660,-25725
2018-04-01,7.626,8.43,7.19,1.2399999999999993,1.2399999999999993,7.96,8.6,7.23,1.3699999999999992,1.3699999999999992,7.286,7.91,6.76,1.1500000000000004,0.7400000000000002,7.758,8.52,7.08,1.4399999999999995,0.79,1724865,2845847,1268728,1577119,247363
2018-04-08,8.252,8.65,8.0,0.6500000000000004,0.5899999999999999,8.542,8.9,8.2,0.7000000000000011,0.5999999999999996,8.148,8.6,7.88,0.7199999999999998,0.7199999999999998,8.366,8.81,7.95,0.8600000000000003,0.8600000000000003,1004639,1427834,661676,766158,-401038
2018-04-15,9.434,10.01,8.81,1.1999999999999993,1.1999999999999993,9.784,10.42,8.96,1.459999999999999,1.459999999999999,9.19,10.01,8.18,1.83,1.83,9.638,10.28,8.94,1.3399999999999999,1.3399999999999999,1618045,2089155,1010093,1079062,1079062
2018-04-22,10.054,10.31,9.58,0.7300000000000004,-0.39000000000000057,10.26,10.44,9.93,0.5099999999999998,-0.5099999999999998,9.52,10.0,9.27,0.7300000000000004,-0.5,10.0,10.35,9.67,0.6799999999999997,-0.6799999999999997,1200497,1534468,976043,558425,-251177
2018-04-29,9.51,9.6,9.42,0.17999999999999972,-0.11999999999999922,9.756,9.94,9.62,0.3200000000000003,0.17999999999999972,9.33,9.42,9.22,0.1999999999999993,0.1999999999999993,9.622,9.85,9.52,0.33000000000000007,0.33000000000000007,667932,950761,558743,392018,-278179
2018-05-06,10.364,11.03,9.76,1.2699999999999996,1.1499999999999986,10.788,11.27,10.16,1.1099999999999994,1.1099999999999994,10.134,10.75,9.55,1.1999999999999993,0.8800000000000008,10.542,11.11,9.8,1.3099999999999987,0.8399999999999999,1097735,1350104,923278,426826,47986
2018-05-13,11.32,11.75,10.65,1.0999999999999996,1.0999999999999996,11.744,12.19,11.33,0.8599999999999994,0.5,11.188,11.64,10.64,1.0,0.9900000000000002,11.522,11.73,11.25,0.4800000000000004,0.4800000000000004,742471,954414,497526,456888,-456888
2018-05-20,11.382,12.24,10.69,1.5500000000000007,-1.17,11.586,12.45,10.8,1.6499999999999986,-1.6499999999999986,10.836,11.82,10.05,1.7699999999999996,-1.7699999999999996,11.186,12.24,10.72,1.5199999999999996,-1.5199999999999996,841196,1120900,404166,716734,-185106
2018-05-27,11.105,11.41,10.68,0.7300000000000004,0.5700000000000003,11.635,11.94,11.11,0.8300000000000001,0.8300000000000001,11.01,11.23,10.68,0.5500000000000007,0.5500000000000007,11.3325,11.53,11.08,0.4499999999999993,0.4499999999999993,815758,1003455,574465,428990,428990
2018-06-03,11.1,11.56,10.95,0.6100000000000012,-0.5899999999999999,11.26,11.7,11.07,0.629999999999999,-0.5800000000000001,10.768,10.86,10.67,0.1899999999999995,-0.08999999999999986,10.918,11.04,10.72,0.3199999999999985,-0.16999999999999993,589924,817394,461796,355598,-315450
2018-06-10,11.266,11.77,10.72,1.049999999999999,0.6699999999999999,11.628,11.91,11.09,0.8200000000000003,0.4399999999999995,11.092,11.38,10.72,0.6600000000000001,0.28999999999999915,11.338,11.78,10.94,0.8399999999999999,0.13000000000000078,903450,1524587,515298,1009289,1009289
2018-06-17,9.78,11.07,9.11,1.9600000000000009,-1.9600000000000009,9.856,11.27,9.2,2.0700000000000003,-2.0700000000000003,9.418,10.86,8.65,2.209999999999999,-2.209999999999999,9.48,10.88,8.79,2.0900000000000016,-2.0900000000000016,2975249,5884395,687282,5197113,4142373
2018-06-24,8.526,8.79,8.37,0.41999999999999993,-0.33999999999999986,8.706,9.1,8.52,0.5800000000000001,-0.28000000000000114,8.188,8.35,8.11,0.2400000000000002,-0.019999999999999574,8.42,8.53,8.32,0.20999999999999908,-0.09999999999999964,1247373,1952443,966723,985720,-578854
2018-07-01,8.5525,8.67,8.27,0.40000000000000036,0.39000000000000057,8.7975,8.92,8.62,0.3000000000000007,0.1800000000000015,8.4375,8.6,8.15,0.4499999999999993,0.2699999999999996,8.645,8.71,8.55,0.16000000000000014,0.05999999999999872,1194038,2318919,661445,1657474,1325124
2018-07-08,8.376,8.65,8.11,0.5400000000000009,-0.5400000000000009,8.548,8.89,8.34,0.5500000000000007,-0.5500000000000007,8.146,8.4,7.89,0.5100000000000007,-0.5100000000000007,8.234,8.46,8.0,0.46000000000000085,-0.46000000000000085,894611,1252495,686346,566149,228894
2018-07-15,7.868,8.01,7.75,0.2599999999999998,0.05999999999999961,7.996,8.14,7.86,0.28000000000000025,-0.009999999999999787,7.71,7.83,7.58,0.25,0.23000000000000043,7.894,8.04,7.8,0.23999999999999932,0.010000000000000675,752287,943949,620974,322975,-251088
2018-07-22,7.7620000000000005,7.99,7.55,0.4400000000000004,0.08999999999999986,7.942,8.08,7.69,0.3899999999999997,0.040000000000000924,7.516,7.64,7.35,0.29000000000000004,0.03000000000000025,7.696,7.98,7.53,0.4500000000000002,0.03000000000000025,843650,1031006,653373,377633,160015
2018-07-29,7.72,8.01,7.48,0.5299999999999994,0.33000000000000007,7.918,8.17,7.76,0.41000000000000014,0.41000000000000014,7.472,7.56,7.35,0.20999999999999996,0.009999999999999787,7.7299999999999995,8.03,7.53,0.4999999999999991,0.04999999999999982,932611,1386087,591172,794915,794915
2018-08-05,7.292,7.58,6.94,0.6399999999999997,-0.41000000000000014,7.434,7.68,7.2,0.47999999999999954,-0.3899999999999997,7.108,7.46,6.9,0.5599999999999996,-0.3799999999999999,7.18,7.48,6.92,0.5600000000000005,-0.3800000000000008,840212,1180644,550228,630416,251521
2018-08-12,7.156,7.28,7.04,0.2400000000000002,0.20999999999999996,7.316,7.41,7.12,0.29000000000000004,0.2699999999999996,7.034,7.15,6.92,0.23000000000000043,0.16000000000000014,7.164,7.38,7.01,0.3700000000000001,0.3700000000000001,867027,1055251,757570,297681,-18677
2018-08-19,7.966,8.42,7.35,1.0700000000000003,1.0700000000000003,8.396,8.98,7.59,1.3900000000000006,1.3900000000000006,7.848,8.32,7.22,1.1000000000000005,1.1000000000000005,8.22,8.89,7.51,1.3800000000000008,1.3800000000000008,2118955,3008827,906493,2102334,2102334
2018-08-26,9.372,9.75,9.01,0.7400000000000002,0.7400000000000002,9.584,9.88,9.18,0.7000000000000011,0.7000000000000011,9.178,9.5,8.76,0.7400000000000002,0.7400000000000002,9.462,9.72,8.99,0.7300000000000004,0.6799999999999997,2289046,2581331,1940781,640550,-489765
2018-09-02,8.705,9.68,7.82,1.8599999999999994,-1.8599999999999994,8.815,9.7,8.18,1.5199999999999996,-1.5199999999999996,8.14,8.73,7.65,1.08,-1.0,8.3475,8.96,7.82,1.1400000000000006,-0.8600000000000012,2399013,2881698,1878294,1003404,-531281
2018-09-09,8.43,8.84,8.08,0.7599999999999998,0.41999999999999993,8.712,8.98,8.15,0.8300000000000001,0.629999999999999,8.276,8.56,7.78,0.7800000000000002,0.6200000000000001,8.538,8.83,8.11,0.7200000000000006,0.5300000000000011,1393371,1750951,1171364,579587,-579587
2018-09-16,9.184,9.6,8.74,0.8599999999999994,0.4499999999999993,9.564,9.95,9.3,0.6499999999999986,-0.09999999999999964,8.892,9.17,8.7,0.47000000000000064,0.14000000000000057,9.246,9.6,9.02,0.5800000000000001,-0.28000000000000114,1998456,2628463,1177579,1450884,-423780
2018-09-23,8.85,9.19,8.5,0.6899999999999995,-0.5,9.064,9.35,8.74,0.6099999999999994,-0.35999999999999943,8.622,9.06,8.25,0.8100000000000005,-0.4400000000000013,8.862,9.14,8.44,0.7000000000000011,-0.16999999999999993,1427415,2454117,1021691,1432426,-110755
2018-09-30,9.074,9.23,8.8,0.4299999999999997,0.009999999999999787,9.352,9.64,9.15,0.4900000000000002,-0.009999999999999787,8.878,9.17,8.67,0.5,-0.040000000000000924,9.046,9.32,8.75,0.5700000000000003,0.15000000000000036,1152347,1468470,935028,533442,73035
2018-10-07,8.896,9.25,8.5,0.75,-0.049999999999998934,9.152,9.4,8.86,0.5400000000000009,-0.0600000000000005,8.64,8.95,8.37,0.5800000000000001,-0.08000000000000007,8.872,9.35,8.57,0.7799999999999994,-0.019999999999999574,1264588,2031297,852087,1179210,192040
2018-10-14,8.94,9.09,8.84,0.25,0.11000000000000121,9.098,9.16,8.99,0.16999999999999993,0.16999999999999993,8.776,8.84,8.67,0.16999999999999993,0.16999999999999993,8.943999999999999,9.13,8.77,0.3600000000000012,0.08000000000000007,802358,1000216,623431,376785,277023
2018-10-21,8.756,8.91,8.62,0.2900000000000009,-0.25,8.959999999999999,9.12,8.69,0.4299999999999997,-0.27000000000000135,8.424,8.65,8.0,0.6500000000000004,-0.6500000000000004,8.65,8.89,8.25,0.6400000000000006,-0.6400000000000006,1390993,2099694,741540,1358154,1358154
2018-10-28,8.042,8.34,7.77,0.5700000000000003,0.08999999999999986,8.256,8.55,7.95,0.6000000000000005,0.26000000000000156,7.724,8.09,7.3,0.79,0.3899999999999997,8.024000000000001,8.3,7.66,0.6400000000000006,0.4400000000000004,1641274,2233139,1368171,864968,-856067
2018-11-04,8.36,8.77,7.8,0.9699999999999998,-0.580000000000001,8.504,8.98,7.8,1.1800000000000006,-0.6399999999999997,7.988,8.38,7.25,1.1300000000000008,-0.9100000000000001,8.176,8.64,7.6,1.040000000000001,-0.75,1595595,2009351,941329,1068022,1068022
