Date,ATGEStock_Open_average,ATGEStock_Open_max,ATGEStock_Open_min,ATGEStock_Open_volatility,ATGEStock_Open_change,ATGEStock_High_average,ATGEStock_High_max,ATGEStock_High_min,ATGEStock_High_volatility,ATGEStock_High_change,ATGEStock_Low_average,ATGEStock_Low_max,ATGEStock_Low_min,ATGEStock_Low_volatility,ATGEStock_Low_change,ATGEStock_Close_average,ATGEStock_Close_max,ATGEStock_Close_min,ATGEStock_Close_volatility,ATGEStock_Close_change,ATGEStock_Volume_average,ATGEStock_Volume_max,ATGEStock_Volume_min,ATGEStock_Volume_volatility,ATGEStock_Volume_change
2018-01-14,45.925,46.65,44.9,1.75,-1.5500000000000043,46.07,46.65,45.35,1.2999999999999972,-1.1999999999999957,45.1875,45.8,44.75,1.0499999999999972,-1.0,45.5625,46.35,45.05,1.3000000000000043,-1.1000000000000014,740038,1160715,535769,624946,-624946
2018-01-21,46.07,46.75,45.25,1.5,1.5,46.36,46.85,45.6,1.25,1.25,45.762,46.25,45.15,1.1000000000000014,1.1000000000000014,46.25,46.7,45.55,1.1500000000000057,1.1500000000000057,387983,435167,341968,93199,-21282
2018-01-28,46.16,46.55,45.9,0.6499999999999986,-0.29999999999999716,46.46,46.75,46.25,0.5,-0.29999999999999716,45.714,46.02,45.45,0.5700000000000003,-0.5700000000000003,46.03,46.6,45.5,1.1000000000000014,-0.75,347356,488281,265347,222934,79696
2018-02-04,44.81,46.85,42.8,4.050000000000004,0.25,46.004,47.15,44.35,2.799999999999997,0.4200000000000017,43.906,44.85,42.45,2.3999999999999986,0.6499999999999986,44.95,46.85,43.75,3.1000000000000014,1.6000000000000014,940458,1295811,596754,699057,699057
2018-02-11,46.44,47.85,45.45,2.3999999999999986,2.3999999999999986,47.384,48.55,46.25,2.299999999999997,2.299999999999997,46.19,47.8,44.65,3.1499999999999986,3.1499999999999986,47.08,48.0,46.0,2.0,1.9500000000000028,725723,934071,559991,374080,-374080
2018-02-18,47.45,47.8,47.25,0.5499999999999972,-0.5499999999999972,48.0,48.15,47.85,0.29999999999999716,0.25,46.725,46.9,46.6,0.29999999999999716,0.10000000000000142,47.3375,48.05,47.05,1.0,0.9499999999999957,507660,630832,386833,243999,-192207
2018-02-25,46.940000000000005,48.1,45.35,2.75,-2.75,47.44,48.1,46.45,1.6499999999999986,-1.0,46.07,47.15,45.1,2.049999999999997,-2.049999999999997,46.68,47.85,45.75,2.1000000000000014,-0.9500000000000028,423359,513104,292438,220666,112669
2018-03-04,48.29,49.25,46.55,2.700000000000003,2.700000000000003,48.944,49.7,48.1,1.6000000000000014,1.6000000000000014,47.946,48.85,46.55,2.3000000000000043,2.3000000000000043,48.86,49.65,47.9,1.75,1.75,485288,673127,350554,322573,-10017
2018-03-11,49.33,49.7,48.95,0.75,-0.3500000000000014,49.800000000000004,50.0,49.5,0.5,-0.3999999999999986,48.874,49.65,48.3,1.3500000000000014,-1.0499999999999972,49.4,49.75,48.9,0.8500000000000014,-0.8500000000000014,500976,648274,373601,274673,134971
2018-03-18,48.78,49.5,47.75,1.75,-1.1499999999999986,49.19,49.85,48.25,1.6000000000000014,-1.1499999999999986,48.160000000000004,49.05,46.75,2.299999999999997,-1.7000000000000028,48.42,49.5,46.75,2.75,-2.3500000000000014,311306,433749,227350,206399,-26305
2018-03-25,47.4875,48.25,47.0,1.25,-0.5,47.9,48.35,47.3,1.0500000000000043,-0.04999999999999716,46.925,47.4,46.4,1.0,-0.3999999999999986,47.35,47.9,46.75,1.1499999999999986,-0.3500000000000014,361035,450845,282682,168163,-92207
2018-04-01,47.18,47.45,46.55,0.9000000000000057,-0.05000000000000426,47.792,48.48,47.45,1.029999999999994,0.8299999999999983,46.879999999999995,47.4,46.3,1.1000000000000014,1.1000000000000014,47.43,48.05,46.95,1.0999999999999943,1.0999999999999943,344015,464470,280735,183735,95310
2018-04-08,49.07,49.95,48.35,1.6000000000000014,1.6000000000000014,49.42,50.0,48.95,1.0499999999999972,1.0499999999999972,48.764,49.27,48.2,1.0700000000000003,1.0700000000000003,49.1,49.65,48.2,1.4499999999999957,1.2999999999999972,373975,421326,311770,109556,67372
2018-04-15,49.65,50.05,49.3,0.75,-0.5,49.79,50.15,49.35,0.7999999999999972,-0.7999999999999972,49.174,49.67,48.35,1.3200000000000003,-1.3200000000000003,49.31,49.9,48.45,1.4499999999999957,-1.4499999999999957,422327,640322,260233,380089,-369959
2018-04-22,48.11,48.65,47.7,0.9499999999999957,-0.8500000000000014,48.376,48.9,48.0,0.8999999999999986,-0.8200000000000003,47.636,48.15,47.4,0.75,-0.5499999999999972,47.85,48.3,47.65,0.6499999999999986,-0.5499999999999972,347732,507841,225640,282201,129619
2018-04-29,47.45,47.95,47.05,0.9000000000000057,-0.5500000000000043,47.856,48.1,47.7,0.3999999999999986,-0.25,46.37,47.6,43.5,4.100000000000001,-4.100000000000001,46.91,47.6,44.85,2.75,-2.75,635076,1078395,330280,748115,420673
2018-05-06,46.29,47.3,45.65,1.6499999999999986,1.6499999999999986,47.11,47.42,46.6,0.8200000000000003,-0.0800000000000054,45.97,46.35,45.3,1.0500000000000043,1.0500000000000043,46.37,47.25,46.0,1.25,0.45000000000000284,532221,801640,333270,468370,-468370
2018-05-13,46.059999999999995,46.8,45.15,1.6499999999999986,0.3999999999999986,46.524,46.9,46.25,0.6499999999999986,0.5,45.684,46.25,45.12,1.1300000000000026,1.1300000000000026,46.04,46.6,45.2,1.3999999999999986,1.3499999999999943,398948,522237,297086,225151,120590
2018-05-20,46.71,46.95,46.4,0.5500000000000043,0.10000000000000142,47.066,47.25,46.8,0.45000000000000284,0.020000000000003126,46.57,46.65,46.35,0.29999999999999716,0.04999999999999716,46.84,47.0,46.65,0.3500000000000014,0.04999999999999716,247710,339387,189179,150208,-122705
2018-05-27,47.474999999999994,48.0,46.8,1.2000000000000028,1.2000000000000028,48.13,48.35,47.77,0.5799999999999983,0.5799999999999983,47.295,47.65,46.8,0.8500000000000014,0.8500000000000014,47.6625,48.2,47.2,1.0,1.0,295943,352453,239357,113096,-82012
2018-06-03,48.62,49.0,48.25,0.75,0.5499999999999972,48.96,49.25,48.55,0.7000000000000028,0.7000000000000028,48.43,48.65,48.15,0.5,0.3999999999999986,48.81,49.2,48.3,0.9000000000000057,0.9000000000000057,268911,361593,205094,156499,-54394
2018-06-10,49.17,49.3,48.95,0.3499999999999943,-0.14999999999999858,49.424,49.7,48.95,0.75,-0.5499999999999972,48.839999999999996,49.25,48.4,0.8500000000000014,-0.7000000000000028,49.12,49.3,48.8,0.5,-0.5,395021,729520,259942,469578,438264
2018-06-17,48.97,49.45,48.65,0.8000000000000043,0.8000000000000043,49.37,49.7,49.05,0.6500000000000057,0.6500000000000057,48.53,49.0,48.05,0.9500000000000028,-0.6000000000000014,48.87,49.25,48.1,1.1499999999999986,-0.7999999999999972,447394,727002,321392,405610,292786
2018-06-24,47.34,48.05,46.75,1.2999999999999972,-0.8499999999999943,47.878,48.62,47.1,1.519999999999996,0.5700000000000003,46.69,47.2,46.15,1.0500000000000043,0.6500000000000057,47.29,48.1,46.8,1.3000000000000043,1.1000000000000014,327702,566517,182294,384223,206223
2018-07-01,49.05,49.7,48.0,1.7000000000000028,1.7000000000000028,49.7575,50.65,49.1,1.5499999999999972,1.5499999999999972,48.875,49.65,47.7,1.9499999999999957,1.9499999999999957,49.7125,50.65,49.1,1.5499999999999972,1.5499999999999972,314204,387182,256696,130486,71684
2018-07-08,51.85,52.6,51.0,1.6000000000000014,1.6000000000000014,52.43,52.9,51.9,1.0,0.7000000000000028,51.616,52.2,50.95,1.25,1.1499999999999986,52.16,52.65,51.5,1.1499999999999986,0.75,400591,613377,198558,414819,-286438
2018-07-15,52.62,53.1,52.15,0.9500000000000028,0.44999999999999574,52.924,53.4,52.42,0.9799999999999969,0.5300000000000011,52.160000000000004,52.7,51.4,1.3000000000000043,0.7000000000000028,52.71,53.2,52.1,1.1000000000000014,0.75,344177,517827,244003,273824,-24497
2018-07-22,54.12,55.2,52.65,2.5500000000000043,2.5500000000000043,54.644,55.35,53.6,1.75,1.75,53.736,54.5,52.6,1.8999999999999986,1.8999999999999986,54.449999999999996,55.05,53.55,1.5,1.25,387456,607121,268012,339109,-65062
2018-07-29,54.95,55.55,54.5,1.0499999999999972,0.8499999999999943,55.480000000000004,55.85,55.1,0.75,0.75,54.454,54.9,54.27,0.6299999999999955,0.5499999999999972,55.11,55.55,54.55,1.0,0.45000000000000284,393823,625449,172109,453340,-239262
2018-08-05,55.22,55.45,55.0,0.45000000000000284,-0.10000000000000142,55.676,56.0,55.4,0.6000000000000014,0.2700000000000031,54.792,55.15,54.41,0.740000000000002,-0.19999999999999574,55.25,55.45,55.05,0.4000000000000057,0.20000000000000284,266428,344546,177572,166974,65472
2018-08-12,54.199999999999996,56.25,49.05,7.200000000000003,-6.350000000000001,54.644,56.45,49.1,7.350000000000001,-6.600000000000001,52.95,55.5,44.7,10.799999999999997,-10.0,53.9,56.05,47.2,8.849999999999994,-7.549999999999997,760639,2213608,270937,1942671,1663758
2018-08-19,48.28,48.9,47.3,1.6000000000000014,1.1500000000000057,49.016,49.23,48.65,0.5799999999999983,0.3999999999999986,48.06,48.45,47.15,1.3000000000000043,1.3000000000000043,48.68,49.05,48.4,0.6499999999999986,0.30000000000000426,498575,727640,246147,481493,-481493
2018-08-26,48.04,48.75,47.55,1.2000000000000028,-1.0,48.51,49.45,48.0,1.4500000000000028,-1.4000000000000057,47.62,48.35,47.25,1.1000000000000014,-0.8000000000000043,47.89,48.4,47.7,0.6999999999999957,-0.5499999999999972,470687,626070,390055,236015,90113
2018-09-02,47.2875,47.7,46.4,1.3000000000000043,-1.1000000000000014,47.9375,48.75,46.85,1.8999999999999986,-1.8999999999999986,46.7875,47.45,45.9,1.5500000000000043,-1.5500000000000043,47.0125,47.75,46.0,1.75,-1.75,427636,504526,377579,126947,-126947
2018-09-09,45.17,46.1,44.55,1.5500000000000043,-1.1499999999999986,45.564,46.2,45.12,1.0800000000000054,-0.9500000000000028,44.55,45.05,43.8,1.25,-0.30000000000000426,44.95,45.3,44.5,0.7999999999999972,-0.3999999999999986,410933,514653,272871,241782,-241782
2018-09-16,44.97,45.35,44.7,0.6499999999999986,0.6000000000000014,45.385999999999996,46.05,44.83,1.2199999999999989,1.2199999999999989,44.766,45.25,44.38,0.8699999999999974,0.8699999999999974,45.07,45.45,44.65,0.8000000000000043,0.7000000000000028,425017,667010,254451,412559,401079
2018-09-23,46.63,47.4,45.15,2.25,2.25,47.5,48.3,46.2,2.0999999999999943,2.0999999999999943,46.518,47.4,44.9,2.5,2.5,47.25,48.2,46.05,2.1500000000000057,2.1500000000000057,456686,527242,377330,149912,121167
2018-09-30,46.962,48.45,45.51,2.940000000000005,-2.940000000000005,47.394,48.68,46.16,2.520000000000003,-2.520000000000003,46.08,47.77,44.95,2.8200000000000003,-2.8200000000000003,46.492,47.88,45.51,2.3700000000000045,-1.8300000000000054,331552,393716,241666,152050,-33673
2018-10-07,46.452,47.16,45.3,1.8599999999999994,0.4799999999999969,47.15,47.82,46.37,1.4500000000000028,0.3200000000000003,45.746,46.83,45.11,1.7199999999999989,-0.10000000000000142,46.412,47.37,45.49,1.8799999999999955,0.29999999999999716,617033,798473,498758,299715,272278
2018-10-14,47.356,48.47,45.59,2.8799999999999955,1.9299999999999997,48.158,48.77,46.96,1.8100000000000023,0.8699999999999974,46.8,47.99,45.37,2.6200000000000045,1.730000000000004,47.748,48.62,46.55,2.0700000000000003,0.9600000000000009,372604,430279,287098,143181,102003
2018-10-21,47.044,47.74,46.14,1.6000000000000014,-0.1600000000000037,48.134,48.7,47.47,1.230000000000004,0.12000000000000455,46.528,47.54,45.69,1.8500000000000014,-0.75,47.308,48.25,45.79,2.460000000000001,0.6499999999999986,420342,638742,258117,380625,67176
2018-10-28,49.724,51.9,48.22,3.6799999999999997,3.1999999999999957,51.688,56.36,49.44,6.920000000000002,6.920000000000002,49.304,51.76,47.58,4.18,4.18,50.224,52.79,48.15,4.640000000000001,4.640000000000001,727099,1409838,330312,1079526,1079526
2018-11-04,55.704,57.63,52.88,4.75,4.75,57.134,58.29,54.98,3.3100000000000023,3.230000000000004,55.262,57.48,52.45,5.029999999999994,3.8900000000000006,56.9,58.0,54.7,3.299999999999997,3.299999999999997,650250,707278,570130,137148,-60044
2018-11-11,57.786,58.48,56.84,1.6399999999999935,-0.7899999999999991,58.382,58.8,57.74,1.0599999999999952,-0.8599999999999994,57.066,57.68,56.26,1.4200000000000017,-0.6199999999999974,57.634,58.16,57.02,1.1399999999999935,-0.6199999999999974,387113,473972,251232,222740,-37359
2018-11-18,55.9425,57.42,55.36,2.0600000000000023,-2.0600000000000023,56.705,57.9,56.04,1.8599999999999994,-1.4699999999999989,55.315,56.16,54.9,1.259999999999998,-1.0599999999999952,55.8175,56.24,55.15,1.0900000000000034,-0.21999999999999886,319853,474546,135792,338754,-268502
2018-11-25,56.176,57.33,55.38,1.9499999999999957,1.0300000000000011,57.172,58.35,56.29,2.0600000000000023,1.6300000000000026,55.79,57.33,54.84,2.489999999999995,1.6000000000000014,56.54,57.74,55.15,2.5900000000000034,1.8100000000000023,545414,835537,346746,488791,-407434
2018-12-02,55.8125,58.22,54.17,4.049999999999997,-3.8599999999999994,56.0775,58.22,54.5,3.719999999999999,-3.5799999999999983,53.79,55.57,52.28,3.289999999999999,-3.289999999999999,54.565,56.37,52.76,3.6099999999999994,-3.6099999999999994,506555,548690,458277,90413,-63754
2018-12-09,52.702,53.26,51.94,1.3200000000000003,-0.7899999999999991,53.138,53.5,52.12,1.3800000000000026,-1.3000000000000043,51.872,52.56,50.97,1.5900000000000034,-1.0500000000000043,52.1,53.05,51.13,1.9199999999999946,-0.9099999999999966,464802,484864,433423,51441,5281
