Date,iShares MSCI United KingdomEtf_Open_average,iShares MSCI United KingdomEtf_Open_max,iShares MSCI United KingdomEtf_Open_min,iShares MSCI United KingdomEtf_Open_volatility,iShares MSCI United KingdomEtf_Open_change,iShares MSCI United KingdomEtf_High_average,iShares MSCI United KingdomEtf_High_max,iShares MSCI United KingdomEtf_High_min,iShares MSCI United KingdomEtf_High_volatility,iShares MSCI United KingdomEtf_High_change,iShares MSCI United KingdomEtf_Low_average,iShares MSCI United KingdomEtf_Low_max,iShares MSCI United KingdomEtf_Low_min,iShares MSCI United KingdomEtf_Low_volatility,iShares MSCI United KingdomEtf_Low_change,iShares MSCI United KingdomEtf_Close_average,iShares MSCI United KingdomEtf_Close_max,iShares MSCI United KingdomEtf_Close_min,iShares MSCI United KingdomEtf_Close_volatility,iShares MSCI United KingdomEtf_Close_change
2018-06-17,35.12,35.12,35.12,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2018-06-24,34.82,34.82,34.82,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2018-07-01,34.75,34.75,34.75,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2018-07-08,34.95,34.95,34.95,0.0,0.0,35.06,35.06,35.06,0.0,0.0,34.87,34.87,34.87,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2018-07-15,34.54,34.54,34.54,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2018-07-22,34.91,34.91,34.91,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2018-07-29,34.29,34.29,34.29,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.49,34.49,34.49,0.0,0.0
2018-08-05,33.97,33.97,33.97,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2018-08-12,33.29,33.29,33.29,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.51,33.51,33.51,0.0,0.0
2018-08-19,33.89,33.89,33.89,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2018-08-26,33.76,33.76,33.76,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2018-09-02,32.67,32.67,32.67,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2018-09-09,33.34,33.34,33.34,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2018-09-16,34.12,34.12,34.12,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2018-09-23,34.2,34.2,34.2,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.09,34.09,34.09,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2018-09-30,33.55,33.55,33.55,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2018-10-07,32.6,32.6,32.6,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.32,32.32,32.32,0.0,0.0
2018-10-14,32.17,32.17,32.17,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2018-10-21,31.01,31.01,31.01,0.0,0.0,31.38,31.38,31.38,0.0,0.0,30.77,30.77,30.77,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2018-10-28,32.52,32.52,32.52,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2018-11-04,32.42,32.42,32.42,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2018-11-11,31.63,31.63,31.63,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2018-11-18,31.29,31.29,31.29,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2018-11-25,31.4,31.4,31.4,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2018-12-02,30.69,30.69,30.69,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2018-12-09,30.23,30.23,30.23,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2018-12-16,29.09,29.09,29.09,0.0,0.0,29.37,29.37,29.37,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2018-12-23,29.43,29.43,29.43,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2018-12-30,29.56,29.56,29.56,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2019-01-06,30.45,30.45,30.45,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2019-01-13,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2019-01-20,30.84,30.84,30.84,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-01-27,31.52,31.52,31.52,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-02-03,31.57,31.57,31.57,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-02-10,32.09,32.09,32.09,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2019-02-17,32.4,32.4,32.4,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2019-02-24,32.68,32.68,32.68,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2019-03-03,32.17,32.17,32.17,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.29,32.29,32.29,0.0,0.0
2019-03-10,33.26,33.26,33.26,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2019-03-17,33.2,33.2,33.2,0.0,0.0,33.26,33.26,33.26,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2019-03-24,33.06,33.06,33.06,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.8,32.8,32.8,0.0,0.0,33.01,33.01,33.01,0.0,0.0
2019-03-31,33.68,33.68,33.68,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-04-07,33.93,33.93,33.93,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2019-04-14,33.86,33.86,33.86,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-04-21,33.42,33.42,33.42,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-04-28,33.65,33.65,33.65,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2019-05-05,32.87,32.87,32.87,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.7,32.7,32.7,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2019-05-12,32.66,32.66,32.66,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2019-05-19,32.38,32.38,32.38,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2019-05-26,31.5,31.5,31.5,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-06-02,32.7,32.7,32.7,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-06-09,32.47,32.47,32.47,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2019-06-16,32.13,32.13,32.13,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-06-23,32.27,32.27,32.27,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.32,32.32,32.32,0.0,0.0
2019-06-30,32.41,32.41,32.41,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2019-07-07,32.22,32.22,32.22,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2019-07-14,32.14,32.14,32.14,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2019-07-21,32.02,32.02,32.02,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2019-07-28,30.97,30.97,30.97,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-08-04,30.18,30.18,30.18,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-08-11,29.69,29.69,29.69,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-08-18,30.16,30.16,30.16,0.0,0.0,30.32,30.32,30.32,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2019-08-25,30.4,30.4,30.4,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-09-01,30.93,30.93,30.93,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2019-09-08,31.59,31.59,31.59,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2019-09-15,31.76,31.76,31.76,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.56,31.56,31.56,0.0,0.0
2019-09-22,31.5,31.5,31.5,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-09-29,30.31,30.31,30.31,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2019-10-06,31.57,31.57,31.57,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2019-10-13,31.97,31.97,31.97,0.0,0.0,32.03,32.03,32.03,0.0,0.0,31.82,31.82,31.82,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-10-20,32.3,32.3,32.3,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2019-10-27,32.61,32.61,32.61,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2019-11-03,32.63,32.63,32.63,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2019-11-10,32.49,32.49,32.49,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-11-17,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2019-11-24,32.96,32.96,32.96,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2019-12-01,32.86,32.86,32.86,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2019-12-08,34.1,34.1,34.1,0.0,0.0,34.28,34.28,34.28,0.0,0.0,33.91,33.91,33.91,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2019-12-15,33.68,33.68,33.68,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-12-22,34.1,34.1,34.1,0.0,0.0,34.14,34.14,34.14,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.98,33.98,33.98,0.0,0.0
2019-12-29,33.81,33.81,33.81,0.0,0.0,34.01,34.01,34.01,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2020-01-05,33.78,33.78,33.78,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2020-01-12,34.14,34.14,34.14,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.02,34.02,34.02,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2020-01-19,33.98,33.98,33.98,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2020-01-26,32.82,32.82,32.82,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2020-02-02,32.86,32.86,32.86,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2020-02-09,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2020-02-16,32.73,32.73,32.73,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2020-02-23,28.71,28.71,28.71,0.0,0.0,29.32,29.32,29.32,0.0,0.0,28.36,28.36,28.36,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2020-03-01,28.85,28.85,28.85,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.94,28.94,28.94,0.0,0.0
2020-03-08,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2020-03-15,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2020-03-22,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2020-03-29,22.79,22.79,22.79,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2020-04-05,24.65,24.65,24.65,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2020-04-12,24.71,24.71,24.71,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2020-04-19,24.42,24.42,24.42,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2020-04-26,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2020-05-03,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2020-05-10,24.13,24.13,24.13,0.0,0.0,24.31,24.31,24.31,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2020-05-17,24.91,24.91,24.91,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.81,24.81,24.81,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2020-05-24,25.87,25.87,25.87,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2020-05-31,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2020-06-07,26.5,26.5,26.5,0.0,0.0,26.64,26.64,26.64,0.0,0.0,25.78,25.78,25.78,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2020-06-14,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2020-06-21,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2020-06-28,26.14,26.14,26.14,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2020-07-05,26.08,26.08,26.08,0.0,0.0,26.22,26.22,26.22,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
