Date,BNSOStock_Open_average,BNSOStock_Open_max,BNSOStock_Open_min,BNSOStock_Open_volatility,BNSOStock_Open_change,BNSOStock_High_average,BNSOStock_High_max,BNSOStock_High_min,BNSOStock_High_volatility,BNSOStock_High_change,BNSOStock_Low_average,BNSOStock_Low_max,BNSOStock_Low_min,BNSOStock_Low_volatility,BNSOStock_Low_change,BNSOStock_Close_average,BNSOStock_Close_max,BNSOStock_Close_min,BNSOStock_Close_volatility,BNSOStock_Close_change,BNSOStock_Volume_average,BNSOStock_Volume_max,BNSOStock_Volume_min,BNSOStock_Volume_volatility,BNSOStock_Volume_change
2018-01-14,3.11075,3.42,2.98,0.43999999999999995,0.43999999999999995,3.275,3.6,3.0,0.6000000000000001,0.6000000000000001,3.065,3.35,2.95,0.3999999999999999,0.3999999999999999,3.1902500000000003,3.5,2.95,0.5499999999999998,0.5499999999999998,79586,188540,11978,176562,93828
2018-01-21,3.58,3.64,3.54,0.10000000000000009,0.08000000000000007,3.6084,3.68,3.56,0.1200000000000001,0.1200000000000001,3.4632,3.58,3.37,0.20999999999999996,0.20999999999999996,3.5604,3.65,3.44,0.20999999999999996,0.20999999999999996,28521,39894,17707,22187,9242
2018-01-28,3.534,3.63,3.5,0.1299999999999999,-0.1299999999999999,3.562,3.63,3.5,0.1299999999999999,-0.1299999999999999,3.4902,3.55,3.4,0.1499999999999999,-0.1499999999999999,3.5012,3.55,3.4,0.1499999999999999,-0.1499999999999999,10860,24116,4681,19435,-690
2018-02-04,3.428,3.5,3.37,0.1299999999999999,-0.029999999999999805,3.4864,3.54,3.37,0.16999999999999993,-0.1599999999999997,3.3202,3.471,3.1,0.371,-0.22999999999999998,3.426,3.51,3.27,0.23999999999999977,-0.23999999999999977,21212,43092,8352,34740,-11693
2018-02-11,3.4208,3.5439999999999996,3.32,0.22399999999999975,0.22399999999999975,3.5076,3.5439999999999996,3.424,0.11999999999999966,0.11999999999999966,3.3566,3.47,3.26,0.2100000000000004,0.2100000000000004,3.4254000000000002,3.49,3.29,0.20000000000000018,0.08000000000000007,11848,31956,826,31130,-31130
2018-02-18,3.3725,3.46,3.3,0.16000000000000014,-0.1499999999999999,3.5775,3.89,3.43,0.45999999999999996,0.38000000000000034,3.3525,3.42,3.27,0.1499999999999999,-0.10000000000000009,3.5235,3.89,3.27,0.6200000000000001,0.4360000000000004,28157,53116,3987,49129,49129
2018-02-25,4.024,4.1,3.95,0.14999999999999947,-0.04999999999999982,4.0824,4.1,4.042,0.05799999999999983,-0.05799999999999983,3.9236,4.0,3.8280000000000003,0.1719999999999997,-0.07199999999999962,4.032,4.1,3.97,0.12999999999999945,-0.10999999999999943,17782,53914,3737,50177,-50177
2018-03-04,3.986,4.05,3.95,0.09999999999999964,0.07999999999999963,3.9994,4.05,3.98,0.06999999999999984,0.0689999999999995,3.9096,3.98,3.781,0.19899999999999984,0.19899999999999984,3.9626,4.02,3.8810000000000002,0.13899999999999935,0.13899999999999935,5353,10408,1621,8787,-2045
2018-03-11,3.726,3.99,3.53,0.4600000000000004,-0.4200000000000004,3.7904,4.048,3.56,0.488,-0.28400000000000025,3.62,3.98,3.45,0.5299999999999998,-0.41999999999999993,3.6906,3.9930000000000003,3.53,0.4630000000000005,-0.23300000000000054,9920,16836,5270,11566,182
2018-03-18,3.714,3.89,3.5,0.3900000000000001,-0.29000000000000004,3.842,3.9,3.73,0.16999999999999993,0.10999999999999988,3.548,3.69,3.47,0.21999999999999975,-0.07999999999999963,3.784,3.9,3.63,0.27,0.10999999999999988,6243,10693,2579,8114,1168
