Date,IDRAStock_Open_average,IDRAStock_Open_max,IDRAStock_Open_min,IDRAStock_Open_volatility,IDRAStock_Open_change,IDRAStock_High_average,IDRAStock_High_max,IDRAStock_High_min,IDRAStock_High_volatility,IDRAStock_High_change,IDRAStock_Low_average,IDRAStock_Low_max,IDRAStock_Low_min,IDRAStock_Low_volatility,IDRAStock_Low_change,IDRAStock_Close_average,IDRAStock_Close_max,IDRAStock_Close_min,IDRAStock_Close_volatility,IDRAStock_Close_change,IDRAStock_Volume_average,IDRAStock_Volume_max,IDRAStock_Volume_min,IDRAStock_Volume_volatility,IDRAStock_Volume_change
2018-01-14,19.44,19.92,18.96,0.9600000000000009,-0.9600000000000009,19.86,20.4,19.4,1.0,0.35999999999999943,18.92,19.04,18.72,0.3200000000000003,0.0,19.55,20.4,19.24,1.1600000000000001,1.1199999999999974,199894,303373,96131,207242,-50657
2018-01-21,17.12,19.2,15.44,3.76,-3.76,17.4,19.24,15.6,3.639999999999999,-3.639999999999999,15.52,17.2,14.72,2.4799999999999986,0.16000000000000014,16.176000000000002,17.36,14.96,2.3999999999999986,-2.3999999999999986,648022,1753184,211348,1541836,-1541836
2018-01-28,14.656,14.96,14.4,0.5600000000000005,-0.3200000000000003,15.0736,15.248,14.88,0.36799999999999855,-0.11999999999999922,14.391,14.72,14.16,0.5600000000000005,-0.4450000000000003,14.704,14.88,14.4,0.4800000000000004,-0.4800000000000004,204785,257440,153899,103541,62718
2018-02-04,15.088,15.6,14.4,1.1999999999999993,1.0399999999999991,15.664,16.16,15.2,0.9600000000000009,0.3200000000000003,14.776,15.44,14.32,1.1199999999999992,0.27999999999999936,15.36,15.76,14.64,1.1199999999999992,0.7199999999999989,253968,310625,174675,135950,-81145
2018-02-11,15.552,16.16,15.2,0.9600000000000009,-0.4800000000000004,16.0,16.16,15.68,0.4800000000000004,0.3200000000000003,15.184,15.36,15.04,0.3200000000000003,-0.16000000000000014,15.536,16.0,15.28,0.7200000000000006,0.0,201015,316215,153807,162408,-49111
2018-02-18,15.34,15.6,14.88,0.7199999999999989,-0.6399999999999988,15.58,16.0,15.2,0.8000000000000007,-0.8000000000000007,14.796,15.264000000000001,14.32,0.9440000000000008,-0.9440000000000008,15.120000000000001,15.6,14.72,0.879999999999999,-0.6399999999999988,216584,278628,155042,123586,-70184
2018-02-25,14.512,14.96,14.24,0.7200000000000006,-0.7200000000000006,14.895999999999999,15.2,14.52,0.6799999999999997,-0.3199999999999985,14.1204,14.68,13.68,1.0,-0.6799999999999997,14.432,14.88,14.16,0.7200000000000006,0.16000000000000014,208498,267360,134182,133178,-62833
2018-03-04,15.76,16.48,14.64,1.8399999999999999,1.8399999999999999,16.368,16.8,16.0,0.8000000000000007,0.8000000000000007,15.408,16.0,14.64,1.3599999999999994,1.3599999999999994,16.064,16.56,15.76,0.7999999999999989,0.7999999999999989,168095,197912,111798,86114,-27224
2018-03-11,16.208,16.56,15.68,0.879999999999999,-0.879999999999999,16.4,16.72,15.76,0.9599999999999991,-0.9599999999999991,15.728,16.08,15.28,0.7999999999999989,-0.5600000000000005,16.0,16.32,15.6,0.7200000000000006,-0.6399999999999988,140018,163576,93385,70191,-7464
2018-03-18,15.6,16.16,15.2,0.9600000000000009,0.7200000000000006,16.08,16.52,15.6,0.9199999999999999,0.9199999999999999,15.328,15.68,14.88,0.7999999999999989,0.7999999999999989,15.775999999999998,16.08,15.2,0.879999999999999,0.879999999999999,192958,385859,90576,295283,267665
2018-03-25,15.8,16.32,14.8,1.5199999999999996,-1.5199999999999996,15.98,16.56,14.88,1.679999999999998,-1.679999999999998,15.08,16.0,14.24,1.7599999999999998,-1.7599999999999998,15.36,16.24,14.56,1.679999999999998,-1.5199999999999978,194932,282699,111452,171247,-77557
2018-04-01,13.744,14.56,13.2,1.3600000000000012,-1.3600000000000012,14.2,14.8,13.52,1.2800000000000011,-1.2800000000000011,13.056,13.36,12.56,0.7999999999999989,0.47999999999999865,13.456,14.16,12.96,1.1999999999999993,0.15999999999999837,172457,252285,126713,125572,-125572
2018-04-08,13.52,14.4,13.2,1.200000000000001,1.040000000000001,14.064,14.96,13.52,1.4400000000000013,1.120000000000001,13.288,14.08,13.0,1.08,1.040000000000001,13.824,14.96,13.12,1.8400000000000016,1.8400000000000016,119781,142146,98745,43401,10821
2018-04-15,14.288,15.12,13.6,1.5199999999999996,-1.5199999999999996,14.3936,15.2,13.72,1.4799999999999986,-1.4799999999999986,13.752,14.16,12.84,1.3200000000000003,-1.3200000000000003,13.824,14.16,12.96,1.1999999999999993,-1.1999999999999993,88466,180723,48206,132517,104025
2018-04-22,12.576,12.96,12.32,0.6400000000000006,-0.40000000000000036,12.8436,13.312999999999999,12.585999999999999,0.7270000000000003,-0.5939999999999976,12.277000000000001,12.4,12.08,0.3200000000000003,-0.16000000000000014,12.4,12.48,12.24,0.2400000000000002,-0.2400000000000002,98628,113844,86097,27747,-16409
2018-04-29,12.592,13.12,12.32,0.7999999999999989,0.5600000000000005,13.176,13.68,12.56,1.1199999999999992,0.9599999999999991,12.4518,12.88,12.179,0.7010000000000005,0.7010000000000005,12.752,13.04,12.24,0.7999999999999989,0.7200000000000006,105518,136278,77231,59047,8829
2018-05-06,13.280000000000001,13.92,12.8,1.1199999999999992,0.9599999999999991,13.932,14.62,13.12,1.5,1.120000000000001,13.1098,13.709000000000001,12.56,1.149000000000001,0.8290000000000006,13.536,14.08,12.8,1.2799999999999994,1.1199999999999992,136824,342190,70294,271896,15524
2018-05-13,15.088,15.84,14.08,1.7599999999999998,1.7599999999999998,15.84,16.32,15.2,1.120000000000001,1.0399999999999991,14.9186,15.6,14.033,1.5670000000000002,1.5670000000000002,15.424,16.0,14.96,1.0399999999999991,1.0399999999999991,210843,330195,132628,197567,-72790
2018-05-20,15.376,16.0,14.88,1.1199999999999992,-0.8000000000000007,15.696,16.0,15.52,0.4800000000000004,-0.40000000000000036,14.912,15.04,14.72,0.3199999999999985,0.3199999999999985,15.168,15.44,14.8,0.6399999999999988,0.6399999999999988,118994,180059,78433,101626,-61601
2018-05-27,15.86,16.4,15.44,0.9599999999999991,0.9599999999999991,16.47025,17.12,15.600999999999999,1.519000000000002,1.0390000000000015,15.52,16.08,15.04,1.0399999999999991,0.4800000000000004,15.999999999999998,16.4,15.44,0.9599999999999991,0.6399999999999988,298685,487565,91555,396010,168778
2018-06-03,16.08,16.8,15.2,1.6000000000000014,1.0399999999999991,16.56,17.04,15.84,1.1999999999999993,0.4800000000000004,15.328,16.16,13.6,2.5600000000000005,2.16,16.24,16.96,15.36,1.6000000000000014,0.6400000000000006,246361,390065,128795,261270,-261270
2018-06-10,14.144,15.84,13.2,2.6400000000000006,-2.24,14.64,16.08,13.84,2.2399999999999984,-2.2399999999999984,13.648,15.12,12.56,2.5599999999999987,-1.92,14.176,15.44,13.6,1.8399999999999999,-1.8399999999999999,296527,758371,119277,639094,112442
2018-06-17,12.48,13.6,11.68,1.92,-1.92,12.832,13.68,12.0,1.6799999999999997,-1.6799999999999997,11.872,12.48,11.2,1.2800000000000011,-1.2800000000000011,11.984,12.48,11.52,0.9600000000000009,-0.9600000000000009,336474,600567,194665,405902,314307
2018-06-24,10.496,11.6,9.92,1.6799999999999997,-1.5199999999999996,10.8496,11.847999999999999,10.32,1.5279999999999987,-1.1279999999999983,9.792,10.16,8.96,1.1999999999999993,-0.3200000000000003,10.24,10.56,9.92,0.6400000000000006,0.3200000000000003,234575,389561,158765,230796,-201841
2018-07-01,10.76,11.36,10.56,0.7999999999999989,0.7999999999999989,11.2,12.0,10.64,1.3599999999999994,1.3599999999999994,10.5,11.04,10.16,0.879999999999999,0.879999999999999,10.94,11.36,10.56,0.7999999999999989,0.7199999999999989,101050,157625,39939,117686,74435
2018-07-08,10.032,11.28,8.64,2.639999999999999,-2.639999999999999,10.24,11.52,8.8,2.719999999999999,-2.719999999999999,9.136000000000001,10.88,8.0,2.880000000000001,-2.880000000000001,9.456,11.04,8.08,2.959999999999999,-2.959999999999999,321020,568376,75596,492780,336890
2018-07-15,7.6616,8.24,7.026,1.2140000000000004,-1.2140000000000004,7.8212,8.48,7.112,1.3680000000000003,-1.3680000000000003,6.9674000000000005,7.681,6.404,1.2770000000000001,-1.0410000000000004,7.4104,7.903,6.88,1.0229999999999997,-1.0229999999999997,399833,727261,186130,541131,-260969
2018-07-22,7.018,7.192,6.88,0.3120000000000003,0.27000000000000046,7.2852,7.502999999999999,7.104,0.39899999999999913,0.17600000000000016,6.8275999999999994,6.93,6.568,0.3620000000000001,-0.3120000000000003,6.922,7.093999999999999,6.645,0.44899999999999984,-0.3280000000000003,152742,242494,75981,166513,158135
